,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,-9.0,-257.0,16.0,0
1,-9.0,-256.0,17.0,0
2,-10.0,-256.0,16.0,0
3,-11.0,-256.0,16.0,0
4,-6.0,-255.0,16.0,0
5,-6.0,-252.0,17.0,0
6,-4.0,-256.0,17.0,0
7,-7.0,-258.0,17.0,0
8,-9.0,-254.0,13.0,0
9,-10.0,-256.0,19.0,0
10,-9.0,-256.0,17.0,0
11,-9.0,-255.0,17.0,0
12,-10.0,-255.0,16.0,0
13,-10.0,-257.0,19.0,0
14,-8.0,-257.0,19.0,0
15,-11.0,-256.0,19.0,0
16,-13.0,-254.0,22.0,0
17,-10.0,-256.0,15.0,0
18,-8.0,-256.0,21.0,0
19,-7.0,-256.0,17.0,0
20,-7.0,-258.0,16.0,0
21,-7.0,-256.0,17.0,0
22,-7.0,-257.0,18.0,0
23,-9.0,-253.0,18.0,0
24,-7.0,-255.0,20.0,0
25,-9.0,-256.0,19.0,0
26,-5.0,-251.0,22.0,0
27,-8.0,-255.0,20.0,0
28,-7.0,-253.0,15.0,0
29,-5.0,-254.0,19.0,0
30,-6.0,-254.0,21.0,0
31,-5.0,-253.0,19.0,0
32,-5.0,-255.0,16.0,0
33,-5.0,-255.0,18.0,0
34,-8.0,-257.0,22.0,0
35,-7.0,-256.0,19.0,0
36,-13.0,-255.0,12.0,0
37,-8.0,-255.0,12.0,0
38,-7.0,-254.0,17.0,0
39,-8.0,-256.0,15.0,0
40,-3.0,-263.0,18.0,0
41,-9.0,-264.0,19.0,0
42,-2.0,-262.0,17.0,0
43,-8.0,-257.0,15.0,0
44,-7.0,-257.0,17.0,0
45,-7.0,-258.0,16.0,0
46,-4.0,-259.0,20.0,0
47,-4.0,-262.0,19.0,0
48,-5.0,-257.0,15.0,0
49,-6.0,-259.0,17.0,0
50,-8.0,-257.0,11.0,0
51,-9.0,-255.0,10.0,0
52,-6.0,-251.0,13.0,0
53,-6.0,-248.0,13.0,0
54,-6.0,-250.0,13.0,0
55,-2.0,-253.0,12.0,0
56,-3.0,-249.0,15.0,0
57,-4.0,-252.0,11.0,0
58,-8.0,-253.0,11.0,0
59,-3.0,-254.0,17.0,0
60,-5.0,-255.0,15.0,0
61,-4.0,-258.0,14.0,0
62,-5.0,-255.0,16.0,0
63,-5.0,-259.0,21.0,0
64,-5.0,-256.0,20.0,0
65,-9.0,-256.0,21.0,0
66,-6.0,-255.0,18.0,0
67,-8.0,-258.0,19.0,0
68,-8.0,-258.0,17.0,0
69,-5.0,-258.0,16.0,0
70,-8.0,-258.0,15.0,0
71,-9.0,-256.0,19.0,0
72,-8.0,-259.0,17.0,0
73,-10.0,-258.0,13.0,0
74,-8.0,-260.0,16.0,0
75,-8.0,-259.0,16.0,0
76,-9.0,-257.0,20.0,0
77,-7.0,-257.0,14.0,0
78,-8.0,-257.0,17.0,0
79,-10.0,-256.0,22.0,0
80,-8.0,-258.0,18.0,0
81,-8.0,-258.0,17.0,0
82,-7.0,-257.0,18.0,0
83,-6.0,-257.0,19.0,0
84,-6.0,-257.0,19.0,0
85,-7.0,-256.0,17.0,0
86,-9.0,-255.0,19.0,0
87,-8.0,-257.0,20.0,0
88,-5.0,-259.0,16.0,0
89,-7.0,-255.0,22.0,0
90,-9.0,-256.0,19.0,0
91,-6.0,-258.0,13.0,0
92,-7.0,-259.0,17.0,0
93,-6.0,-259.0,19.0,0
94,-6.0,-259.0,20.0,0
95,-10.0,-256.0,18.0,0
