,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,-19.0,-248.0,-50.0,0
1,-13.0,-253.0,-51.0,0
2,-14.0,-251.0,-48.0,0
3,-16.0,-249.0,-53.0,0
4,-16.0,-250.0,-46.0,0
5,-16.0,-250.0,-49.0,0
6,-14.0,-251.0,-51.0,0
7,-16.0,-251.0,-49.0,0
8,-14.0,-254.0,-49.0,0
9,-18.0,-254.0,-52.0,0
10,-16.0,-253.0,-52.0,0
11,-15.0,-253.0,-54.0,0
12,-17.0,-250.0,-54.0,0
13,-17.0,-253.0,-50.0,0
14,-17.0,-252.0,-56.0,0
15,-19.0,-251.0,-42.0,0
16,-18.0,-250.0,-52.0,0
17,-15.0,-252.0,-49.0,0
18,-15.0,-251.0,-53.0,0
19,-18.0,-252.0,-52.0,0
20,-15.0,-249.0,-53.0,0
21,-12.0,-251.0,-53.0,0
22,-16.0,-250.0,-50.0,0
23,-15.0,-248.0,-52.0,0
24,-14.0,-252.0,-54.0,0
25,-14.0,-250.0,-53.0,0
26,-14.0,-254.0,-53.0,0
27,-15.0,-252.0,-52.0,0
28,-14.0,-250.0,-56.0,0
29,-14.0,-254.0,-52.0,0
30,-14.0,-251.0,-49.0,0
31,-14.0,-252.0,-55.0,0
32,-13.0,-254.0,-53.0,0
33,-12.0,-250.0,-51.0,0
34,-15.0,-252.0,-55.0,0
35,-12.0,-256.0,-55.0,0
36,-16.0,-253.0,-52.0,0
37,-18.0,-258.0,-56.0,0
38,-13.0,-250.0,-50.0,0
39,-15.0,-251.0,-51.0,0
40,-14.0,-253.0,-54.0,0
41,-14.0,-253.0,-49.0,0
42,-14.0,-252.0,-53.0,0
43,-14.0,-250.0,-50.0,0
44,-14.0,-249.0,-54.0,0
45,-12.0,-251.0,-49.0,0
46,-16.0,-248.0,-50.0,0
47,-14.0,-252.0,-53.0,0
48,-14.0,-254.0,-55.0,0
49,-13.0,-249.0,-53.0,0
50,-13.0,-253.0,-53.0,0
51,-13.0,-254.0,-51.0,0
52,-13.0,-252.0,-50.0,0
53,-12.0,-248.0,-49.0,0
54,-12.0,-251.0,-51.0,0
55,-16.0,-252.0,-53.0,0
56,-14.0,-251.0,-49.0,0
57,-13.0,-252.0,-54.0,0
58,-11.0,-253.0,-54.0,0
59,-14.0,-255.0,-50.0,0
60,-13.0,-254.0,-50.0,0
61,-14.0,-253.0,-50.0,0
62,-13.0,-252.0,-53.0,0
63,-16.0,-252.0,-50.0,0
64,-14.0,-254.0,-51.0,0
65,-13.0,-252.0,-51.0,0
66,-13.0,-252.0,-53.0,0
67,-16.0,-250.0,-52.0,0
68,-13.0,-251.0,-49.0,0
69,-11.0,-251.0,-50.0,0
70,-12.0,-251.0,-50.0,0
71,-12.0,-253.0,-52.0,0
72,-13.0,-250.0,-49.0,0
73,-14.0,-250.0,-50.0,0
74,-13.0,-252.0,-49.0,0
75,-11.0,-251.0,-52.0,0
76,-15.0,-251.0,-50.0,0
77,-15.0,-251.0,-52.0,0
78,-14.0,-252.0,-51.0,0
79,-17.0,-251.0,-48.0,0
80,-13.0,-251.0,-53.0,0
81,-13.0,-248.0,-47.0,0
82,-13.0,-251.0,-50.0,0
83,-14.0,-251.0,-51.0,0
84,-11.0,-251.0,-51.0,0
85,-11.0,-255.0,-49.0,0
86,-13.0,-252.0,-48.0,0
87,-13.0,-250.0,-48.0,0
88,-15.0,-251.0,-53.0,0
89,-15.0,-249.0,-51.0,0
90,-11.0,-250.0,-49.0,0
91,-14.0,-252.0,-49.0,0
92,-13.0,-251.0,-51.0,0
93,-15.0,-251.0,-49.0,0
94,-15.0,-252.0,-50.0,0
95,-16.0,-254.0,-50.0,0
96,-16.0,-252.0,-51.0,0
97,-14.0,-254.0,-50.0,0
98,-10.0,-256.0,-53.0,0
99,-14.0,-254.0,-52.0,0
100,-14.0,-255.0,-49.0,0
101,-15.0,-250.0,-55.0,0
102,-15.0,-251.0,-47.0,0
103,-22.0,-261.0,-52.0,0
104,-13.0,-249.0,-51.0,0
105,-13.0,-249.0,-49.0,0
106,-18.0,-249.0,-46.0,0
107,-15.0,-250.0,-45.0,0
108,-16.0,-250.0,-47.0,0
109,-13.0,-254.0,-45.0,0
110,-15.0,-255.0,-48.0,0
111,-17.0,-256.0,-49.0,0
112,-14.0,-256.0,-54.0,0
113,-15.0,-256.0,-46.0,0
114,-14.0,-255.0,-45.0,0
115,-14.0,-256.0,-47.0,0
116,-14.0,-253.0,-52.0,0
117,-12.0,-253.0,-50.0,0
118,-14.0,-252.0,-51.0,0
119,-16.0,-251.0,-52.0,0
120,-14.0,-248.0,-50.0,0
121,-13.0,-252.0,-51.0,0
