,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,2.0,-248.0,8.0,0
1,1.0,-242.0,9.0,0
2,2.0,-246.0,8.0,0
3,2.0,-248.0,11.0,0
4,3.0,-247.0,10.0,0
5,5.0,-245.0,8.0,0
6,0.0,-245.0,6.0,0
7,2.0,-245.0,10.0,0
8,6.0,-250.0,10.0,0
9,-2.0,-244.0,7.0,0
10,5.0,-247.0,7.0,0
11,1.0,-245.0,12.0,0
12,-1.0,-247.0,11.0,0
13,1.0,-249.0,8.0,0
14,4.0,-249.0,10.0,0
15,6.0,-248.0,14.0,0
16,2.0,-249.0,10.0,0
17,3.0,-247.0,7.0,0
18,4.0,-245.0,10.0,0
19,4.0,-247.0,9.0,0
20,1.0,-248.0,7.0,0
21,-1.0,-246.0,11.0,0
22,6.0,-247.0,11.0,0
23,-1.0,-246.0,11.0,0
24,3.0,-250.0,14.0,0
25,4.0,-248.0,10.0,0
26,-3.0,-249.0,1.0,0
27,4.0,-247.0,12.0,0
28,4.0,-248.0,14.0,0
29,4.0,-245.0,11.0,0
30,3.0,-244.0,5.0,0
31,3.0,-246.0,11.0,0
32,3.0,-246.0,7.0,0
33,4.0,-244.0,10.0,0
34,2.0,-245.0,9.0,0
35,4.0,-247.0,10.0,0
36,0.0,-246.0,8.0,0
37,5.0,-242.0,9.0,0
38,4.0,-246.0,9.0,0
39,4.0,-245.0,9.0,0
40,4.0,-246.0,8.0,0
41,2.0,-246.0,8.0,0
42,3.0,-245.0,7.0,0
43,1.0,-244.0,7.0,0
44,3.0,-244.0,10.0,0
45,1.0,-247.0,10.0,0
46,3.0,-246.0,8.0,0
47,2.0,-245.0,10.0,0
48,5.0,-251.0,14.0,0
49,2.0,-246.0,9.0,0
50,3.0,-246.0,11.0,0
51,1.0,-246.0,7.0,0
52,1.0,-247.0,8.0,0
53,1.0,-245.0,12.0,0
54,2.0,-249.0,10.0,0
55,4.0,-247.0,11.0,0
56,-1.0,-247.0,10.0,0
57,3.0,-248.0,8.0,0
58,-1.0,-248.0,10.0,0
59,2.0,-250.0,8.0,0
60,-2.0,-247.0,12.0,0
61,3.0,-247.0,5.0,0
62,2.0,-248.0,12.0,0
63,2.0,-247.0,4.0,0
64,2.0,-247.0,8.0,0
65,0.0,-245.0,6.0,0
66,2.0,-249.0,10.0,0
67,2.0,-244.0,4.0,0
68,1.0,-247.0,7.0,0
69,0.0,-251.0,10.0,0
70,3.0,-247.0,11.0,0
71,3.0,-247.0,8.0,0
72,3.0,-248.0,9.0,0
73,1.0,-246.0,12.0,0
74,-1.0,-246.0,11.0,0
75,3.0,-246.0,12.0,0
76,1.0,-245.0,10.0,0
77,4.0,-249.0,7.0,0
78,0.0,-244.0,7.0,0
79,4.0,-247.0,8.0,0
80,2.0,-247.0,9.0,0
81,-2.0,-246.0,6.0,0
82,0.0,-247.0,8.0,0
83,0.0,-248.0,10.0,0
84,-2.0,-244.0,8.0,0
85,3.0,-246.0,5.0,0
86,0.0,-244.0,8.0,0
87,1.0,-247.0,4.0,0
88,3.0,-247.0,4.0,0
89,-2.0,-245.0,8.0,0
90,1.0,-244.0,7.0,0
91,0.0,-245.0,3.0,0
92,2.0,-246.0,10.0,0
93,0.0,-245.0,7.0,0
94,1.0,-248.0,5.0,0
95,2.0,-248.0,10.0,0
96,0.0,-246.0,9.0,0
97,0.0,-245.0,11.0,0
98,-1.0,-246.0,12.0,0
99,3.0,-248.0,9.0,0
100,3.0,-246.0,10.0,0
101,2.0,-247.0,10.0,0
102,2.0,-247.0,8.0,0
103,3.0,-239.0,2.0,0
104,0.0,-245.0,6.0,0
105,3.0,-247.0,4.0,0
106,2.0,-246.0,7.0,0
107,0.0,-248.0,3.0,0
108,0.0,-244.0,6.0,0
109,0.0,-247.0,4.0,0
110,1.0,-246.0,6.0,0
111,7.0,-252.0,9.0,0
112,-1.0,-247.0,9.0,0
113,5.0,-247.0,10.0,0
114,2.0,-247.0,7.0,0
115,-2.0,-245.0,7.0,0
116,1.0,-248.0,8.0,0
117,1.0,-245.0,9.0,0
118,0.0,-247.0,11.0,0
119,3.0,-248.0,8.0,0
120,1.0,-247.0,9.0,0
121,-1.0,-246.0,5.0,0
122,2.0,-247.0,8.0,0
123,2.0,-246.0,9.0,0
124,-5.0,-248.0,4.0,0
125,0.0,-244.0,5.0,0
126,-1.0,-246.0,10.0,0
127,1.0,-245.0,4.0,0
128,2.0,-246.0,5.0,0
129,4.0,-247.0,6.0,0
130,3.0,-248.0,11.0,0
131,3.0,-246.0,11.0,0
132,1.0,-248.0,9.0,0
133,-2.0,-245.0,8.0,0
134,1.0,-247.0,6.0,0
135,-1.0,-246.0,6.0,0
136,-2.0,-246.0,7.0,0
137,1.0,-247.0,7.0,0
138,1.0,-246.0,9.0,0
139,2.0,-244.0,5.0,0
140,1.0,-248.0,8.0,0
141,0.0,-247.0,3.0,0
142,4.0,-246.0,3.0,0
143,2.0,-249.0,4.0,0
144,4.0,-247.0,4.0,0
145,11.0,-245.0,6.0,0
146,0.0,-246.0,0.0,0
147,1.0,-246.0,2.0,0
148,3.0,-245.0,7.0,0
149,4.0,-245.0,4.0,0
150,0.0,-246.0,10.0,0
151,1.0,-244.0,7.0,0
152,4.0,-246.0,3.0,0
153,-1.0,-244.0,10.0,0
154,1.0,-247.0,6.0,0
155,2.0,-248.0,-1.0,0
156,-1.0,-247.0,8.0,0
157,1.0,-245.0,4.0,0
158,3.0,-246.0,7.0,0
159,3.0,-247.0,4.0,0
160,3.0,-246.0,7.0,0
161,-1.0,-244.0,4.0,0
162,4.0,-244.0,6.0,0
163,2.0,-245.0,6.0,0
164,4.0,-249.0,7.0,0
165,1.0,-246.0,6.0,0
166,5.0,-248.0,9.0,0
167,3.0,-250.0,7.0,0
168,0.0,-254.0,5.0,0
169,0.0,-248.0,7.0,0
170,1.0,-247.0,3.0,0
171,2.0,-246.0,5.0,0
172,1.0,-245.0,2.0,0
173,1.0,-248.0,8.0,0
174,-1.0,-247.0,5.0,0
175,0.0,-244.0,11.0,0
176,1.0,-249.0,5.0,0
177,3.0,-244.0,3.0,0
178,0.0,-247.0,7.0,0
179,3.0,-246.0,10.0,0
180,-1.0,-248.0,11.0,0
181,-1.0,-247.0,9.0,0
182,3.0,-247.0,6.0,0
183,2.0,-251.0,5.0,0
184,2.0,-249.0,7.0,0
185,3.0,-249.0,8.0,0
186,3.0,-247.0,10.0,0
187,1.0,-247.0,9.0,0
188,1.0,-249.0,2.0,0
189,1.0,-247.0,9.0,0
190,0.0,-248.0,6.0,0
191,-2.0,-246.0,5.0,0
192,1.0,-245.0,7.0,0
193,1.0,-245.0,2.0,0
194,-1.0,-245.0,3.0,0
195,-1.0,-246.0,5.0,0
196,-1.0,-247.0,3.0,0
197,0.0,-251.0,2.0,0
198,2.0,-249.0,5.0,0
199,0.0,-244.0,7.0,0
200,-1.0,-250.0,3.0,0
201,6.0,-251.0,7.0,0
202,-1.0,-246.0,3.0,0
203,0.0,-249.0,8.0,0
204,-3.0,-247.0,8.0,0
205,-1.0,-246.0,5.0,0
206,0.0,-245.0,7.0,0
207,-2.0,-246.0,11.0,0
208,5.0,-248.0,7.0,0
209,6.0,-248.0,8.0,0
210,2.0,-245.0,7.0,0
211,0.0,-247.0,11.0,0
212,2.0,-246.0,9.0,0
213,1.0,-249.0,8.0,0
214,2.0,-244.0,8.0,0
215,3.0,-245.0,11.0,0
216,2.0,-247.0,7.0,0
217,2.0,-245.0,10.0,0
218,0.0,-247.0,4.0,0
219,3.0,-244.0,7.0,0
220,0.0,-246.0,2.0,0
221,1.0,-246.0,9.0,0
222,0.0,-246.0,10.0,0
223,-2.0,-246.0,10.0,0
224,1.0,-249.0,6.0,0
225,-1.0,-246.0,6.0,0
226,-1.0,-246.0,4.0,0
227,2.0,-247.0,9.0,0
228,-3.0,-245.0,4.0,0
229,1.0,-248.0,6.0,0
230,-1.0,-246.0,2.0,0
231,0.0,-247.0,10.0,0
232,-1.0,-244.0,12.0,0
233,-5.0,-244.0,3.0,0
234,2.0,-250.0,0.0,0
235,-1.0,-248.0,3.0,0
236,1.0,-246.0,8.0,0
237,0.0,-248.0,5.0,0
238,2.0,-248.0,4.0,0
239,0.0,-247.0,2.0,0
240,1.0,-247.0,7.0,0
241,0.0,-246.0,2.0,0
242,3.0,-249.0,7.0,0
243,0.0,-247.0,4.0,0
244,0.0,-242.0,8.0,0
245,0.0,-248.0,5.0,0
246,2.0,-249.0,6.0,0
247,-1.0,-247.0,5.0,0
248,1.0,-247.0,5.0,0
249,2.0,-247.0,3.0,0
250,4.0,-247.0,8.0,0
251,3.0,-246.0,7.0,0
252,1.0,-250.0,9.0,0
253,1.0,-244.0,4.0,0
254,1.0,-245.0,10.0,0
255,11.0,-253.0,7.0,0
256,1.0,-247.0,8.0,0
257,0.0,-245.0,7.0,0
258,-1.0,-245.0,8.0,0
259,-1.0,-244.0,4.0,0
260,-3.0,-244.0,4.0,0
261,0.0,-243.0,1.0,0
262,0.0,-244.0,2.0,0
263,-2.0,-243.0,3.0,0
264,-2.0,-246.0,5.0,0
265,4.0,-246.0,1.0,0
266,8.0,-249.0,8.0,0
267,2.0,-245.0,6.0,0
268,3.0,-248.0,9.0,0
269,0.0,-248.0,7.0,0
270,3.0,-248.0,11.0,0
271,1.0,-247.0,10.0,0
272,1.0,-246.0,8.0,0
273,2.0,-247.0,11.0,0
274,0.0,-248.0,2.0,0
275,2.0,-247.0,12.0,0
276,2.0,-247.0,5.0,0
277,3.0,-243.0,4.0,0
278,0.0,-245.0,7.0,0
