,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,-10.0,-244.0,-14.0,0
1,-12.0,-245.0,-17.0,0
2,-5.0,-247.0,-14.0,0
3,-6.0,-246.0,-18.0,0
4,-9.0,-250.0,-12.0,0
5,-10.0,-249.0,-22.0,0
6,-7.0,-249.0,-18.0,0
7,-7.0,-251.0,-10.0,0
8,-9.0,-249.0,-19.0,0
9,-9.0,-247.0,-16.0,0
10,-9.0,-245.0,-16.0,0
11,-8.0,-249.0,-12.0,0
12,-7.0,-249.0,-14.0,0
13,-8.0,-249.0,-13.0,0
14,-10.0,-247.0,-13.0,0
15,-8.0,-246.0,-17.0,0
16,-7.0,-250.0,-6.0,0
17,-6.0,-251.0,-11.0,0
18,-7.0,-249.0,-11.0,0
19,-8.0,-250.0,-14.0,0
20,-10.0,-245.0,-15.0,0
21,-7.0,-246.0,-12.0,0
22,-6.0,-250.0,-11.0,0
23,-8.0,-249.0,-16.0,0
24,-8.0,-245.0,-13.0,0
25,-7.0,-250.0,-16.0,0
26,-11.0,-248.0,-22.0,0
27,-10.0,-247.0,-15.0,0
28,-9.0,-247.0,-10.0,0
29,-6.0,-245.0,-14.0,0
30,-11.0,-249.0,-14.0,0
31,-9.0,-246.0,-15.0,0
32,-8.0,-248.0,-12.0,0
33,-4.0,-250.0,-12.0,0
34,-6.0,-246.0,-17.0,0
35,-9.0,-245.0,-10.0,0
36,-13.0,-248.0,-13.0,0
37,-6.0,-245.0,-18.0,0
38,-8.0,-249.0,-11.0,0
39,-6.0,-248.0,-17.0,0
40,-11.0,-246.0,-14.0,0
41,-7.0,-249.0,-17.0,0
42,-6.0,-248.0,-13.0,0
43,-7.0,-244.0,-11.0,0
44,-5.0,-246.0,-18.0,0
45,-4.0,-247.0,-15.0,0
46,-4.0,-249.0,-9.0,0
47,-6.0,-250.0,-13.0,0
48,-6.0,-250.0,-15.0,0
49,-6.0,-247.0,-13.0,0
50,-6.0,-249.0,-13.0,0
51,-5.0,-248.0,-9.0,0
52,-8.0,-247.0,-15.0,0
53,-7.0,-245.0,-14.0,0
54,-10.0,-244.0,-19.0,0
55,-12.0,-246.0,-11.0,0
56,-9.0,-246.0,-14.0,0
57,-7.0,-245.0,-11.0,0
58,-13.0,-245.0,-14.0,0
59,-7.0,-247.0,-16.0,0
60,-8.0,-248.0,-10.0,0
61,-4.0,-250.0,-11.0,0
62,-5.0,-247.0,-15.0,0
63,-8.0,-248.0,-14.0,0
64,-8.0,-248.0,-10.0,0
65,-5.0,-250.0,-15.0,0
66,-11.0,-246.0,-14.0,0
67,-5.0,-247.0,-15.0,0
68,-9.0,-247.0,-17.0,0
69,-8.0,-248.0,-18.0,0
70,-4.0,-246.0,-8.0,0
71,-6.0,-247.0,-14.0,0
72,-4.0,-248.0,-12.0,0
73,-5.0,-251.0,-14.0,0
74,-5.0,-252.0,-15.0,0
75,-3.0,-250.0,-14.0,0
76,-4.0,-250.0,-15.0,0
77,-3.0,-248.0,-16.0,0
78,-5.0,-249.0,-15.0,0
79,-5.0,-250.0,-11.0,0
80,-4.0,-251.0,-10.0,0
81,-7.0,-247.0,-16.0,0
82,-5.0,-249.0,-16.0,0
83,-8.0,-248.0,-13.0,0
84,-7.0,-245.0,-10.0,0
85,-6.0,-245.0,-16.0,0
86,-7.0,-246.0,-14.0,0
87,-8.0,-242.0,-11.0,0
88,-4.0,-249.0,-12.0,0
89,-8.0,-245.0,-12.0,0
90,-4.0,-247.0,-8.0,0
91,-8.0,-245.0,-10.0,0
92,-7.0,-246.0,-12.0,0
93,-4.0,-250.0,-17.0,0
94,-4.0,-249.0,-14.0,0
95,-6.0,-250.0,-13.0,0
