,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,7.0,-245.0,-82.0,0
1,11.0,-247.0,-84.0,0
2,7.0,-245.0,-85.0,0
3,2.0,-245.0,-84.0,0
4,6.0,-246.0,-83.0,0
5,15.0,-250.0,-88.0,0
6,4.0,-245.0,-84.0,0
7,5.0,-247.0,-84.0,0
8,6.0,-246.0,-82.0,0
9,3.0,-244.0,-84.0,0
10,2.0,-247.0,-83.0,0
11,1.0,-245.0,-83.0,0
12,-1.0,-244.0,-84.0,0
13,2.0,-246.0,-84.0,0
14,2.0,-243.0,-84.0,0
15,2.0,-244.0,-86.0,0
16,2.0,-246.0,-83.0,0
17,2.0,-246.0,-84.0,0
18,1.0,-248.0,-83.0,0
19,2.0,-245.0,-85.0,0
20,3.0,-248.0,-85.0,0
21,2.0,-247.0,-83.0,0
22,1.0,-247.0,-84.0,0
23,4.0,-247.0,-82.0,0
24,3.0,-247.0,-83.0,0
25,3.0,-246.0,-85.0,0
26,0.0,-245.0,-85.0,0
27,4.0,-248.0,-86.0,0
28,2.0,-246.0,-85.0,0
29,4.0,-247.0,-86.0,0
30,2.0,-247.0,-84.0,0
31,3.0,-246.0,-86.0,0
32,5.0,-246.0,-83.0,0
33,5.0,-245.0,-85.0,0
34,5.0,-246.0,-83.0,0
35,2.0,-246.0,-82.0,0
36,4.0,-248.0,-84.0,0
37,5.0,-247.0,-84.0,0
38,7.0,-250.0,-82.0,0
39,5.0,-249.0,-82.0,0
40,7.0,-246.0,-83.0,0
41,4.0,-247.0,-84.0,0
42,6.0,-245.0,-84.0,0
43,6.0,-246.0,-84.0,0
44,6.0,-241.0,-82.0,0
45,7.0,-245.0,-82.0,0
46,5.0,-241.0,-86.0,0
47,7.0,-244.0,-79.0,0
48,4.0,-246.0,-77.0,0
49,5.0,-243.0,-81.0,0
50,6.0,-244.0,-78.0,0
51,5.0,-246.0,-81.0,0
52,8.0,-245.0,-81.0,0
53,8.0,-245.0,-82.0,0
54,3.0,-244.0,-81.0,0
55,5.0,-246.0,-85.0,0
56,6.0,-247.0,-82.0,0
57,1.0,-246.0,-86.0,0
58,4.0,-252.0,-81.0,0
59,5.0,-247.0,-83.0,0
60,3.0,-247.0,-81.0,0
61,2.0,-247.0,-77.0,0
62,2.0,-245.0,-79.0,0
63,2.0,-245.0,-84.0,0
64,2.0,-246.0,-83.0,0
65,2.0,-247.0,-84.0,0
66,3.0,-245.0,-83.0,0
67,4.0,-245.0,-82.0,0
68,3.0,-247.0,-82.0,0
69,4.0,-249.0,-83.0,0
70,1.0,-248.0,-84.0,0
71,2.0,-245.0,-82.0,0
72,2.0,-244.0,-83.0,0
73,2.0,-247.0,-83.0,0
74,1.0,-243.0,-80.0,0
75,4.0,-244.0,-84.0,0
76,4.0,-246.0,-83.0,0
77,4.0,-245.0,-83.0,0
78,6.0,-244.0,-80.0,0
79,1.0,-242.0,-87.0,0
80,6.0,-246.0,-81.0,0
