,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,29.0,-251.0,-11.0,0
1,31.0,-248.0,-10.0,0
2,31.0,-246.0,-13.0,0
3,29.0,-247.0,-16.0,0
4,32.0,-247.0,-10.0,0
5,30.0,-245.0,-12.0,0
6,31.0,-244.0,-12.0,0
7,28.0,-245.0,-10.0,0
8,28.0,-246.0,-14.0,0
9,30.0,-247.0,-12.0,0
10,29.0,-248.0,-13.0,0
11,29.0,-245.0,-10.0,0
12,27.0,-243.0,-11.0,0
13,31.0,-242.0,-12.0,0
14,30.0,-250.0,-10.0,0
15,32.0,-245.0,-8.0,0
16,26.0,-245.0,-9.0,0
17,33.0,-249.0,-11.0,0
18,28.0,-245.0,-9.0,0
19,29.0,-249.0,-11.0,0
20,28.0,-243.0,-8.0,0
21,29.0,-243.0,-14.0,0
22,32.0,-243.0,-13.0,0
23,29.0,-244.0,-12.0,0
24,29.0,-246.0,-8.0,0
25,29.0,-245.0,-8.0,0
26,36.0,-242.0,-13.0,0
27,31.0,-245.0,-11.0,0
28,30.0,-243.0,-10.0,0
29,28.0,-242.0,-9.0,0
30,30.0,-246.0,-7.0,0
31,29.0,-242.0,-12.0,0
32,28.0,-243.0,-14.0,0
33,30.0,-241.0,-10.0,0
34,28.0,-241.0,-13.0,0
35,33.0,-243.0,-9.0,0
36,29.0,-241.0,-15.0,0
37,27.0,-243.0,-12.0,0
38,32.0,-244.0,-10.0,0
39,33.0,-245.0,-9.0,0
40,35.0,-244.0,-12.0,0
41,37.0,-245.0,-11.0,0
42,31.0,-239.0,-12.0,0
43,29.0,-243.0,-11.0,0
44,30.0,-241.0,-13.0,0
45,31.0,-246.0,-10.0,0
46,31.0,-245.0,-9.0,0
47,31.0,-246.0,-13.0,0
48,27.0,-241.0,-15.0,0
49,29.0,-245.0,-14.0,0
50,30.0,-245.0,-12.0,0
51,28.0,-245.0,-10.0,0
52,30.0,-245.0,-13.0,0
53,33.0,-241.0,-12.0,0
54,33.0,-245.0,-10.0,0
55,33.0,-243.0,-14.0,0
56,30.0,-241.0,-10.0,0
57,33.0,-246.0,-15.0,0
58,33.0,-243.0,-12.0,0
59,34.0,-248.0,-19.0,0
60,34.0,-241.0,-16.0,0
61,34.0,-239.0,-13.0,0
62,33.0,-245.0,-12.0,0
63,34.0,-244.0,-15.0,0
64,31.0,-244.0,-16.0,0
65,34.0,-245.0,-12.0,0
66,33.0,-242.0,-14.0,0
67,33.0,-243.0,-10.0,0
68,31.0,-244.0,-15.0,0
69,30.0,-242.0,-16.0,0
70,26.0,-246.0,-9.0,0
71,31.0,-241.0,-15.0,0
72,30.0,-247.0,-18.0,0
73,32.0,-248.0,-19.0,0
74,29.0,-247.0,-12.0,0
75,30.0,-248.0,-15.0,0
76,29.0,-248.0,-20.0,0
77,28.0,-244.0,-20.0,0
78,28.0,-245.0,-13.0,0
79,31.0,-247.0,-13.0,0
80,27.0,-242.0,-14.0,0
81,24.0,-247.0,-8.0,0
82,23.0,-245.0,-12.0,0
83,26.0,-245.0,-17.0,0
84,27.0,-244.0,-18.0,0
85,28.0,-249.0,-17.0,0
86,29.0,-246.0,-18.0,0
87,31.0,-245.0,-20.0,0
88,32.0,-245.0,-22.0,0
89,33.0,-244.0,-26.0,0
90,33.0,-244.0,-20.0,0
91,32.0,-247.0,-20.0,0
92,31.0,-247.0,-18.0,0
93,30.0,-246.0,-18.0,0
94,30.0,-249.0,-19.0,0
95,29.0,-246.0,-18.0,0
96,30.0,-250.0,-20.0,0
97,29.0,-249.0,-19.0,0
98,25.0,-248.0,-22.0,0
99,26.0,-248.0,-26.0,0
100,31.0,-249.0,-23.0,0
101,33.0,-251.0,-24.0,0
102,34.0,-250.0,-24.0,0
103,35.0,-251.0,-27.0,0
104,33.0,-248.0,-23.0,0
105,37.0,-250.0,-22.0,0
106,39.0,-249.0,-24.0,0
107,38.0,-246.0,-29.0,0
108,44.0,-244.0,-26.0,0
109,37.0,-243.0,-31.0,0
110,36.0,-244.0,-26.0,0
111,41.0,-244.0,-24.0,0
112,36.0,-241.0,-29.0,0
113,33.0,-243.0,-31.0,0
114,37.0,-241.0,-28.0,0
115,37.0,-248.0,-27.0,0
116,39.0,-246.0,-34.0,0
117,38.0,-241.0,-32.0,0
118,38.0,-244.0,-31.0,0
119,40.0,-248.0,-35.0,0
120,42.0,-246.0,-35.0,0
121,42.0,-248.0,-36.0,0
122,39.0,-243.0,-34.0,0
123,44.0,-250.0,-33.0,0
124,40.0,-246.0,-31.0,0
