,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,-27.0,-195.0,-38.0,0
1,-13.0,-217.0,-28.0,0
2,0.0,-235.0,-29.0,0
3,14.0,-261.0,-27.0,0
4,19.0,-280.0,-23.0,0
5,24.0,-293.0,-10.0,0
6,26.0,-302.0,0.0,0
7,28.0,-301.0,3.0,0
8,38.0,-302.0,4.0,0
9,42.0,-291.0,4.0,0
10,47.0,-277.0,-5.0,0
11,52.0,-262.0,-10.0,0
12,58.0,-246.0,-15.0,0
13,53.0,-228.0,-23.0,0
14,46.0,-212.0,-29.0,0
15,37.0,-204.0,-25.0,0
16,31.0,-196.0,-22.0,0
17,26.0,-189.0,-9.0,0
18,28.0,-188.0,-20.0,0
19,15.0,-180.0,-13.0,0
20,12.0,-177.0,-6.0,0
21,3.0,-176.0,-1.0,0
22,1.0,-180.0,3.0,0
23,3.0,-177.0,1.0,0
24,3.0,-174.0,-2.0,0
25,0.0,-167.0,-4.0,0
26,-7.0,-158.0,-6.0,0
27,-8.0,-162.0,-4.0,0
28,-12.0,-166.0,-6.0,0
29,-14.0,-172.0,-2.0,0
30,-14.0,-183.0,0.0,0
31,-15.0,-181.0,17.0,0
32,-1.0,-184.0,19.0,0
33,0.0,-176.0,5.0,0
34,-5.0,-174.0,-10.0,0
35,-7.0,-178.0,-7.0,0
36,2.0,-188.0,5.0,0
37,-1.0,-199.0,15.0,0
38,2.0,-207.0,23.0,0
39,3.0,-212.0,19.0,0
40,2.0,-220.0,32.0,0
41,2.0,-225.0,37.0,0
42,2.0,-226.0,38.0,0
43,0.0,-226.0,37.0,0
44,1.0,-223.0,37.0,0
45,4.0,-218.0,34.0,0
46,3.0,-211.0,34.0,0
47,-5.0,-208.0,35.0,0
48,-13.0,-207.0,32.0,0
49,-14.0,-204.0,32.0,0
50,-20.0,-205.0,38.0,0
51,-19.0,-206.0,40.0,0
52,-22.0,-208.0,47.0,0
53,-23.0,-214.0,56.0,0
54,-27.0,-209.0,63.0,0
55,-26.0,-212.0,64.0,0
56,-32.0,-206.0,69.0,0
57,-33.0,-202.0,72.0,0
58,-35.0,-200.0,66.0,0
59,-34.0,-199.0,67.0,0
60,-36.0,-190.0,62.0,0
61,-40.0,-184.0,62.0,0
62,-40.0,-184.0,62.0,0
63,-41.0,-187.0,54.0,0
64,-44.0,-195.0,53.0,0
65,-47.0,-205.0,53.0,0
66,-51.0,-215.0,43.0,0
67,-51.0,-221.0,34.0,0
68,-47.0,-228.0,24.0,0
69,-35.0,-240.0,17.0,0
70,-20.0,-253.0,24.0,0
71,-9.0,-265.0,22.0,0
72,2.0,-271.0,25.0,0
73,8.0,-287.0,27.0,0
74,20.0,-303.0,34.0,0
75,26.0,-318.0,42.0,0
76,26.0,-321.0,42.0,0
77,17.0,-326.0,50.0,0
78,12.0,-326.0,61.0,0
79,7.0,-321.0,64.0,0
80,2.0,-309.0,70.0,0
81,-1.0,-292.0,68.0,0
82,-8.0,-281.0,66.0,0
83,-20.0,-268.0,62.0,0
84,-51.0,-254.0,44.0,0
85,-76.0,-253.0,8.0,0
86,-100.0,-255.0,-25.0,0
87,-127.0,-286.0,-49.0,0
88,-142.0,-327.0,-55.0,0
89,-134.0,-382.0,-33.0,0
90,-102.0,-429.0,-2.0,0
91,-72.0,-475.0,32.0,0
92,-73.0,-503.0,50.0,0
93,-90.0,-512.0,40.0,0
94,-79.0,-500.0,10.0,0
95,-62.0,-471.0,-23.0,0
96,-47.0,-412.0,-56.0,0
97,-59.0,-345.0,-86.0,0
98,-64.0,-307.0,-140.0,0
99,-49.0,-278.0,-159.0,0
100,-28.0,-255.0,-158.0,0
101,2.0,-233.0,-147.0,0
102,14.0,-225.0,-137.0,0
103,18.0,-226.0,-126.0,0
