,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,3.0,-261.0,-80.0,0
1,4.0,-261.0,-79.0,0
2,3.0,-261.0,-86.0,0
3,4.0,-265.0,-89.0,0
4,4.0,-256.0,-81.0,0
5,5.0,-256.0,-79.0,0
6,4.0,-254.0,-81.0,0
7,4.0,-255.0,-87.0,0
8,10.0,-266.0,-87.0,0
9,5.0,-262.0,-76.0,0
10,3.0,-258.0,-73.0,0
11,3.0,-255.0,-80.0,0
12,2.0,-254.0,-82.0,0
13,4.0,-255.0,-81.0,0
14,4.0,-257.0,-84.0,0
15,3.0,-258.0,-76.0,0
16,3.0,-254.0,-79.0,0
17,6.0,-257.0,-79.0,0
18,7.0,-257.0,-82.0,0
19,4.0,-256.0,-76.0,0
20,5.0,-260.0,-79.0,0
21,8.0,-257.0,-79.0,0
22,5.0,-257.0,-78.0,0
23,4.0,-261.0,-82.0,0
24,3.0,-259.0,-80.0,0
25,4.0,-257.0,-79.0,0
26,6.0,-256.0,-83.0,0
27,5.0,-258.0,-83.0,0
28,4.0,-256.0,-84.0,0
29,5.0,-258.0,-86.0,0
30,6.0,-257.0,-84.0,0
31,3.0,-257.0,-83.0,0
32,7.0,-259.0,-86.0,0
33,7.0,-264.0,-88.0,0
34,4.0,-260.0,-78.0,0
35,4.0,-258.0,-82.0,0
36,13.0,-249.0,-103.0,0
37,2.0,-253.0,-79.0,0
38,8.0,-257.0,-81.0,0
39,6.0,-261.0,-87.0,0
40,3.0,-259.0,-78.0,0
41,3.0,-257.0,-72.0,0
42,4.0,-255.0,-77.0,0
43,2.0,-258.0,-80.0,0
44,2.0,-259.0,-80.0,0
45,2.0,-257.0,-83.0,0
46,3.0,-260.0,-81.0,0
47,5.0,-269.0,-85.0,0
48,2.0,-261.0,-88.0,0
49,1.0,-256.0,-88.0,0
50,5.0,-259.0,-87.0,0
51,3.0,-257.0,-89.0,0
52,4.0,-256.0,-90.0,0
53,8.0,-259.0,-89.0,0
54,6.0,-256.0,-82.0,0
55,7.0,-256.0,-85.0,0
56,7.0,-259.0,-84.0,0
57,6.0,-256.0,-77.0,0
58,10.0,-258.0,-81.0,0
59,5.0,-258.0,-82.0,0
60,3.0,-257.0,-79.0,0
61,5.0,-258.0,-79.0,0
62,6.0,-258.0,-82.0,0
63,4.0,-260.0,-84.0,0
64,4.0,-262.0,-81.0,0
65,5.0,-263.0,-84.0,0
66,4.0,-258.0,-82.0,0
