,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,13.0,-246.0,-2.0,0
1,17.0,-244.0,-1.0,0
2,17.0,-247.0,-9.0,0
3,21.0,-246.0,-10.0,0
4,20.0,-240.0,-5.0,0
5,21.0,-246.0,-6.0,0
6,21.0,-249.0,-11.0,0
7,20.0,-244.0,-3.0,0
8,25.0,-248.0,-5.0,0
9,18.0,-246.0,-5.0,0
10,20.0,-251.0,-2.0,0
11,19.0,-250.0,0.0,0
12,16.0,-250.0,-3.0,0
13,19.0,-250.0,-1.0,0
14,17.0,-249.0,-8.0,0
15,19.0,-242.0,-7.0,0
16,26.0,-251.0,-19.0,0
17,15.0,-247.0,-8.0,0
18,16.0,-246.0,-10.0,0
19,18.0,-247.0,-14.0,0
20,20.0,-244.0,-13.0,0
21,18.0,-245.0,-13.0,0
22,15.0,-243.0,-13.0,0
23,14.0,-243.0,-9.0,0
24,11.0,-242.0,-10.0,0
25,12.0,-241.0,-4.0,0
26,12.0,-247.0,0.0,0
27,11.0,-248.0,-3.0,0
28,16.0,-252.0,1.0,0
29,17.0,-253.0,-2.0,0
30,18.0,-253.0,-1.0,0
31,18.0,-255.0,1.0,0
32,16.0,-254.0,0.0,0
33,14.0,-254.0,1.0,0
34,17.0,-251.0,-8.0,0
35,18.0,-251.0,-13.0,0
36,18.0,-244.0,-7.0,0
37,13.0,-234.0,-15.0,0
38,18.0,-237.0,-13.0,0
39,15.0,-228.0,-15.0,0
40,11.0,-229.0,-18.0,0
41,13.0,-225.0,-15.0,0
42,13.0,-225.0,-12.0,0
43,18.0,-229.0,-10.0,0
44,19.0,-229.0,-12.0,0
45,21.0,-237.0,-13.0,0
46,23.0,-237.0,-13.0,0
47,22.0,-232.0,-5.0,0
48,23.0,-231.0,-20.0,0
49,25.0,-227.0,-19.0,0
50,25.0,-224.0,-14.0,0
51,21.0,-220.0,-5.0,0
52,25.0,-217.0,1.0,0
53,33.0,-213.0,10.0,0
54,36.0,-208.0,16.0,0
55,38.0,-212.0,24.0,0
56,31.0,-212.0,31.0,0
57,35.0,-219.0,47.0,0
58,26.0,-224.0,59.0,0
59,18.0,-231.0,67.0,0
60,17.0,-237.0,67.0,0
61,17.0,-248.0,76.0,0
62,22.0,-255.0,73.0,0
63,17.0,-259.0,70.0,0
64,21.0,-270.0,68.0,0
65,16.0,-280.0,66.0,0
66,24.0,-281.0,60.0,0
67,40.0,-294.0,57.0,0
68,45.0,-295.0,46.0,0
69,46.0,-301.0,44.0,0
70,48.0,-291.0,38.0,0
71,53.0,-288.0,37.0,0
72,58.0,-278.0,36.0,0
73,62.0,-274.0,37.0,0
74,64.0,-267.0,37.0,0
75,67.0,-264.0,40.0,0
76,66.0,-256.0,33.0,0
77,66.0,-257.0,33.0,0
78,65.0,-253.0,29.0,0
79,63.0,-250.0,36.0,0
80,56.0,-244.0,36.0,0
81,59.0,-246.0,33.0,0
82,50.0,-244.0,30.0,0
83,42.0,-237.0,33.0,0
84,38.0,-231.0,35.0,0
85,35.0,-232.0,30.0,0
86,26.0,-225.0,28.0,0
87,26.0,-223.0,30.0,0
88,20.0,-219.0,35.0,0
89,22.0,-221.0,37.0,0
90,23.0,-216.0,36.0,0
91,20.0,-215.0,41.0,0
92,22.0,-211.0,40.0,0
93,25.0,-207.0,44.0,0
94,23.0,-208.0,44.0,0
95,25.0,-208.0,48.0,0
96,28.0,-209.0,51.0,0
97,29.0,-214.0,51.0,0
