,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,2.0,-230.0,-89.0,0
1,2.0,-230.0,-88.0,0
2,2.0,-231.0,-83.0,0
3,0.0,-226.0,-89.0,0
4,0.0,-231.0,-89.0,0
5,0.0,-232.0,-89.0,0
6,5.0,-232.0,-85.0,0
7,1.0,-231.0,-91.0,0
8,1.0,-232.0,-90.0,0
9,-1.0,-232.0,-89.0,0
10,1.0,-234.0,-88.0,0
11,0.0,-231.0,-90.0,0
12,1.0,-233.0,-87.0,0
13,0.0,-231.0,-86.0,0
14,2.0,-227.0,-89.0,0
15,1.0,-230.0,-88.0,0
16,-6.0,-229.0,-88.0,0
17,1.0,-229.0,-86.0,0
18,0.0,-232.0,-88.0,0
19,2.0,-231.0,-85.0,0
20,1.0,-229.0,-87.0,0
21,1.0,-232.0,-86.0,0
22,1.0,-231.0,-92.0,0
23,3.0,-232.0,-88.0,0
24,0.0,-230.0,-90.0,0
25,2.0,-232.0,-91.0,0
26,5.0,-239.0,-84.0,0
27,2.0,-235.0,-87.0,0
28,1.0,-235.0,-87.0,0
29,3.0,-233.0,-89.0,0
30,1.0,-232.0,-83.0,0
31,0.0,-234.0,-86.0,0
32,0.0,-234.0,-88.0,0
33,2.0,-231.0,-87.0,0
34,0.0,-231.0,-89.0,0
35,1.0,-233.0,-82.0,0
36,4.0,-234.0,-89.0,0
37,-2.0,-231.0,-87.0,0
38,1.0,-230.0,-88.0,0
39,4.0,-233.0,-84.0,0
40,1.0,-231.0,-88.0,0
41,2.0,-230.0,-88.0,0
42,1.0,-230.0,-85.0,0
43,1.0,-231.0,-90.0,0
44,2.0,-229.0,-87.0,0
45,1.0,-228.0,-89.0,0
46,3.0,-233.0,-83.0,0
47,1.0,-229.0,-88.0,0
48,4.0,-231.0,-84.0,0
49,0.0,-233.0,-88.0,0
50,0.0,-229.0,-87.0,0
51,0.0,-233.0,-87.0,0
52,0.0,-233.0,-86.0,0
53,3.0,-236.0,-86.0,0
54,0.0,-235.0,-86.0,0
55,-1.0,-232.0,-88.0,0
56,1.0,-234.0,-85.0,0
57,2.0,-232.0,-84.0,0
58,0.0,-231.0,-85.0,0
59,1.0,-240.0,-95.0,0
60,1.0,-233.0,-89.0,0
61,0.0,-233.0,-86.0,0
62,1.0,-233.0,-86.0,0
63,1.0,-230.0,-88.0,0
64,2.0,-229.0,-88.0,0
65,1.0,-231.0,-86.0,0
66,3.0,-230.0,-87.0,0
67,1.0,-231.0,-86.0,0
68,0.0,-230.0,-87.0,0
69,2.0,-233.0,-81.0,0
70,1.0,-227.0,-90.0,0
71,2.0,-234.0,-86.0,0
72,2.0,-232.0,-89.0,0
73,1.0,-233.0,-92.0,0
74,4.0,-232.0,-85.0,0
75,2.0,-234.0,-90.0,0
76,2.0,-234.0,-85.0,0
77,3.0,-235.0,-88.0,0
78,2.0,-237.0,-87.0,0
79,3.0,-237.0,-82.0,0
80,1.0,-234.0,-88.0,0
81,1.0,-235.0,-89.0,0
82,4.0,-233.0,-82.0,0
83,3.0,-233.0,-84.0,0
84,2.0,-232.0,-81.0,0
85,1.0,-234.0,-80.0,0
86,3.0,-232.0,-80.0,0
87,1.0,-234.0,-80.0,0
88,4.0,-230.0,-86.0,0
89,1.0,-227.0,-83.0,0
