,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,12.0,-248.0,-59.0,0
1,16.0,-248.0,-59.0,0
2,15.0,-247.0,-55.0,0
3,14.0,-247.0,-56.0,0
4,14.0,-247.0,-58.0,0
5,9.0,-246.0,-48.0,0
6,15.0,-247.0,-50.0,0
7,14.0,-244.0,-54.0,0
8,14.0,-245.0,-51.0,0
9,17.0,-244.0,-51.0,0
10,18.0,-243.0,-51.0,0
11,17.0,-243.0,-49.0,0
12,21.0,-244.0,-47.0,0
13,25.0,-247.0,-44.0,0
14,22.0,-246.0,-44.0,0
15,26.0,-249.0,-43.0,0
16,25.0,-251.0,-40.0,0
17,28.0,-249.0,-48.0,0
18,32.0,-252.0,-45.0,0
19,31.0,-253.0,-45.0,0
20,32.0,-253.0,-47.0,0
21,37.0,-250.0,-47.0,0
22,39.0,-251.0,-46.0,0
23,40.0,-254.0,-45.0,0
24,35.0,-251.0,-43.0,0
25,37.0,-252.0,-43.0,0
26,33.0,-251.0,-44.0,0
27,39.0,-249.0,-44.0,0
28,37.0,-250.0,-39.0,0
29,38.0,-252.0,-39.0,0
30,40.0,-252.0,-37.0,0
31,39.0,-250.0,-38.0,0
32,37.0,-252.0,-35.0,0
33,35.0,-252.0,-34.0,0
34,31.0,-252.0,-38.0,0
35,29.0,-250.0,-31.0,0
36,27.0,-249.0,-31.0,0
37,26.0,-249.0,-30.0,0
38,29.0,-254.0,-35.0,0
39,27.0,-252.0,-36.0,0
40,25.0,-255.0,-39.0,0
41,25.0,-253.0,-36.0,0
42,26.0,-254.0,-46.0,0
43,27.0,-255.0,-45.0,0
44,27.0,-253.0,-52.0,0
45,30.0,-253.0,-48.0,0
46,32.0,-250.0,-52.0,0
47,35.0,-248.0,-53.0,0
48,37.0,-243.0,-59.0,0
49,37.0,-246.0,-57.0,0
50,40.0,-243.0,-60.0,0
51,39.0,-246.0,-59.0,0
52,39.0,-242.0,-65.0,0
53,38.0,-244.0,-62.0,0
54,44.0,-246.0,-64.0,0
55,42.0,-242.0,-67.0,0
56,47.0,-243.0,-64.0,0
57,48.0,-245.0,-65.0,0
58,47.0,-248.0,-68.0,0
59,48.0,-248.0,-65.0,0
60,48.0,-250.0,-65.0,0
61,48.0,-252.0,-64.0,0
62,48.0,-254.0,-62.0,0
63,45.0,-254.0,-60.0,0
64,42.0,-255.0,-63.0,0
65,41.0,-253.0,-60.0,0
66,38.0,-255.0,-60.0,0
67,36.0,-255.0,-57.0,0
68,31.0,-253.0,-55.0,0
69,31.0,-253.0,-53.0,0
70,18.0,-256.0,-56.0,0
71,25.0,-248.0,-56.0,0
72,25.0,-248.0,-57.0,0
73,26.0,-247.0,-55.0,0
74,24.0,-248.0,-53.0,0
75,24.0,-249.0,-48.0,0
76,23.0,-249.0,-50.0,0
77,24.0,-248.0,-46.0,0
78,24.0,-248.0,-46.0,0
79,22.0,-248.0,-44.0,0
80,26.0,-248.0,-41.0,0
81,23.0,-247.0,-42.0,0
82,25.0,-247.0,-40.0,0
83,22.0,-247.0,-38.0,0
84,23.0,-246.0,-39.0,0
85,22.0,-248.0,-35.0,0
86,22.0,-249.0,-33.0,0
87,24.0,-249.0,-32.0,0
88,23.0,-253.0,-34.0,0
89,27.0,-255.0,-28.0,0
90,30.0,-255.0,-33.0,0
91,24.0,-254.0,-29.0,0
92,19.0,-256.0,-38.0,0
93,25.0,-260.0,-30.0,0
94,27.0,-259.0,-27.0,0
95,26.0,-265.0,-29.0,0
96,27.0,-263.0,-26.0,0
97,32.0,-262.0,-26.0,0
98,34.0,-265.0,-30.0,0
99,41.0,-259.0,-26.0,0
100,44.0,-259.0,-32.0,0
101,43.0,-259.0,-34.0,0
102,44.0,-257.0,-34.0,0
103,46.0,-256.0,-33.0,0
104,50.0,-259.0,-36.0,0
105,50.0,-258.0,-35.0,0
106,51.0,-262.0,-34.0,0
107,50.0,-262.0,-31.0,0
108,52.0,-263.0,-32.0,0
109,49.0,-260.0,-35.0,0
110,49.0,-261.0,-35.0,0
111,47.0,-261.0,-37.0,0
112,45.0,-259.0,-39.0,0
113,43.0,-260.0,-28.0,0
114,38.0,-258.0,-39.0,0
115,31.0,-256.0,-38.0,0
116,31.0,-259.0,-46.0,0
117,26.0,-253.0,-52.0,0
118,16.0,-250.0,-59.0,0
119,4.0,-245.0,-69.0,0
120,1.0,-243.0,-78.0,0
121,-3.0,-239.0,-81.0,0
122,-8.0,-236.0,-85.0,0
123,-14.0,-227.0,-89.0,0
124,-21.0,-217.0,-88.0,0
125,-20.0,-208.0,-90.0,0
126,-22.0,-200.0,-88.0,0
127,-27.0,-192.0,-80.0,0
128,-25.0,-187.0,-58.0,0
129,-29.0,-183.0,-38.0,0
130,-25.0,-189.0,-17.0,0
