,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,23.0,-246.0,23.0,0
1,25.0,-245.0,27.0,0
2,27.0,-239.0,27.0,0
3,26.0,-242.0,24.0,0
4,26.0,-244.0,27.0,0
5,28.0,-242.0,24.0,0
6,29.0,-240.0,24.0,0
7,26.0,-240.0,28.0,0
8,26.0,-244.0,23.0,0
9,24.0,-245.0,25.0,0
10,26.0,-243.0,25.0,0
11,29.0,-242.0,24.0,0
12,24.0,-243.0,24.0,0
13,28.0,-245.0,22.0,0
14,26.0,-243.0,22.0,0
15,28.0,-245.0,24.0,0
16,32.0,-247.0,20.0,0
17,32.0,-248.0,22.0,0
18,30.0,-247.0,24.0,0
19,31.0,-247.0,21.0,0
20,31.0,-246.0,22.0,0
21,32.0,-249.0,25.0,0
22,33.0,-252.0,22.0,0
23,33.0,-249.0,25.0,0
24,30.0,-249.0,21.0,0
25,31.0,-248.0,24.0,0
26,32.0,-250.0,22.0,0
27,30.0,-248.0,22.0,0
28,32.0,-251.0,22.0,0
29,31.0,-248.0,25.0,0
30,32.0,-247.0,23.0,0
31,29.0,-249.0,23.0,0
32,31.0,-246.0,22.0,0
33,29.0,-245.0,24.0,0
34,29.0,-245.0,22.0,0
35,29.0,-248.0,24.0,0
36,32.0,-245.0,23.0,0
37,28.0,-243.0,30.0,0
38,30.0,-246.0,23.0,0
39,30.0,-245.0,24.0,0
40,28.0,-244.0,23.0,0
41,29.0,-244.0,25.0,0
42,28.0,-246.0,26.0,0
43,27.0,-245.0,25.0,0
44,27.0,-244.0,23.0,0
45,27.0,-246.0,24.0,0
46,25.0,-244.0,25.0,0
47,20.0,-242.0,27.0,0
48,22.0,-242.0,26.0,0
49,27.0,-246.0,25.0,0
50,23.0,-246.0,24.0,0
51,25.0,-245.0,23.0,0
52,25.0,-247.0,23.0,0
53,20.0,-244.0,23.0,0
54,20.0,-247.0,22.0,0
55,20.0,-246.0,23.0,0
56,25.0,-244.0,21.0,0
57,24.0,-247.0,16.0,0
58,25.0,-248.0,21.0,0
59,22.0,-245.0,21.0,0
60,22.0,-246.0,18.0,0
61,25.0,-248.0,20.0,0
62,26.0,-250.0,22.0,0
63,24.0,-246.0,17.0,0
64,22.0,-246.0,18.0,0
65,22.0,-245.0,20.0,0
66,22.0,-250.0,20.0,0
67,20.0,-250.0,19.0,0
68,22.0,-250.0,23.0,0
69,25.0,-250.0,17.0,0
70,23.0,-251.0,18.0,0
71,26.0,-252.0,17.0,0
72,23.0,-249.0,18.0,0
73,24.0,-248.0,18.0,0
74,28.0,-249.0,21.0,0
75,25.0,-247.0,23.0,0
76,21.0,-244.0,17.0,0
77,24.0,-247.0,22.0,0
78,24.0,-246.0,17.0,0
79,25.0,-247.0,21.0,0
80,25.0,-248.0,19.0,0
81,25.0,-245.0,18.0,0
82,26.0,-246.0,23.0,0
83,23.0,-242.0,18.0,0
84,26.0,-244.0,24.0,0
85,27.0,-246.0,22.0,0
86,25.0,-245.0,22.0,0
87,29.0,-245.0,21.0,0
88,25.0,-249.0,23.0,0
89,21.0,-244.0,22.0,0
90,26.0,-247.0,24.0,0
91,25.0,-244.0,20.0,0
92,27.0,-247.0,21.0,0
93,24.0,-243.0,21.0,0
94,22.0,-246.0,19.0,0
95,27.0,-245.0,19.0,0
96,25.0,-245.0,15.0,0
97,23.0,-245.0,21.0,0
98,24.0,-249.0,14.0,0
99,24.0,-246.0,19.0,0
100,25.0,-243.0,17.0,0
101,25.0,-251.0,16.0,0
102,26.0,-247.0,17.0,0
103,24.0,-248.0,17.0,0
104,26.0,-249.0,16.0,0
105,24.0,-248.0,20.0,0
106,25.0,-246.0,17.0,0
107,25.0,-247.0,19.0,0
108,27.0,-248.0,19.0,0
109,24.0,-248.0,17.0,0
110,26.0,-246.0,20.0,0
111,25.0,-251.0,14.0,0
112,23.0,-246.0,18.0,0
113,27.0,-247.0,18.0,0
114,24.0,-248.0,16.0,0
115,23.0,-243.0,14.0,0
116,25.0,-245.0,14.0,0
117,24.0,-246.0,20.0,0
118,23.0,-245.0,17.0,0
119,20.0,-243.0,21.0,0
120,23.0,-245.0,21.0,0
121,24.0,-246.0,19.0,0
122,25.0,-246.0,20.0,0
123,26.0,-248.0,18.0,0
124,21.0,-248.0,21.0,0
125,24.0,-245.0,18.0,0
126,28.0,-247.0,14.0,0
127,26.0,-246.0,18.0,0
128,26.0,-246.0,20.0,0
129,26.0,-244.0,17.0,0
130,26.0,-248.0,17.0,0
131,25.0,-246.0,22.0,0
132,25.0,-247.0,18.0,0
133,23.0,-245.0,19.0,0
134,26.0,-249.0,18.0,0
135,26.0,-250.0,21.0,0
136,25.0,-249.0,19.0,0
137,25.0,-250.0,18.0,0
138,25.0,-247.0,14.0,0
139,27.0,-248.0,16.0,0
140,28.0,-246.0,15.0,0
141,25.0,-244.0,18.0,0
142,27.0,-245.0,18.0,0
143,28.0,-247.0,17.0,0
144,23.0,-245.0,17.0,0
145,26.0,-247.0,21.0,0
146,25.0,-246.0,16.0,0
147,27.0,-248.0,17.0,0
148,27.0,-249.0,16.0,0
149,23.0,-248.0,20.0,0
150,27.0,-246.0,15.0,0
151,25.0,-249.0,16.0,0
152,26.0,-245.0,18.0,0
153,28.0,-248.0,16.0,0
154,26.0,-247.0,18.0,0
155,26.0,-249.0,18.0,0
156,23.0,-248.0,15.0,0
157,28.0,-246.0,17.0,0
158,26.0,-243.0,17.0,0
159,26.0,-248.0,16.0,0
160,25.0,-246.0,20.0,0
161,26.0,-246.0,19.0,0
162,26.0,-245.0,15.0,0
163,24.0,-246.0,15.0,0
164,28.0,-245.0,11.0,0
165,23.0,-247.0,16.0,0
166,27.0,-249.0,21.0,0
167,25.0,-247.0,18.0,0
168,28.0,-249.0,16.0,0
169,28.0,-249.0,17.0,0
170,26.0,-247.0,19.0,0
171,23.0,-250.0,19.0,0
172,22.0,-243.0,16.0,0
173,25.0,-249.0,17.0,0
174,29.0,-240.0,25.0,0
175,24.0,-254.0,21.0,0
176,27.0,-250.0,19.0,0
177,25.0,-249.0,15.0,0
178,23.0,-246.0,19.0,0
179,25.0,-247.0,17.0,0
180,26.0,-248.0,16.0,0
181,26.0,-249.0,18.0,0
182,24.0,-247.0,14.0,0
183,24.0,-241.0,18.0,0
184,24.0,-244.0,21.0,0
185,23.0,-246.0,16.0,0
186,25.0,-247.0,16.0,0
187,25.0,-246.0,19.0,0
188,26.0,-245.0,20.0,0
189,25.0,-244.0,16.0,0
190,27.0,-248.0,18.0,0
191,27.0,-248.0,15.0,0
192,26.0,-249.0,16.0,0
193,26.0,-248.0,19.0,0
194,25.0,-247.0,22.0,0
195,27.0,-245.0,17.0,0
196,28.0,-248.0,17.0,0
197,25.0,-247.0,18.0,0
198,25.0,-248.0,17.0,0
199,24.0,-247.0,14.0,0
200,25.0,-247.0,15.0,0
201,26.0,-247.0,17.0,0
202,25.0,-245.0,19.0,0
203,23.0,-247.0,21.0,0
204,24.0,-247.0,18.0,0
205,27.0,-248.0,15.0,0
206,25.0,-245.0,21.0,0
207,20.0,-238.0,27.0,0
208,27.0,-248.0,20.0,0
209,24.0,-246.0,19.0,0
210,26.0,-249.0,18.0,0
211,27.0,-249.0,21.0,0
212,24.0,-246.0,21.0,0
213,26.0,-250.0,17.0,0
214,25.0,-246.0,20.0,0
215,24.0,-248.0,16.0,0
216,26.0,-249.0,16.0,0
217,25.0,-246.0,19.0,0
218,30.0,-248.0,13.0,0
219,23.0,-245.0,18.0,0
220,28.0,-246.0,15.0,0
221,25.0,-250.0,19.0,0
222,25.0,-248.0,15.0,0
223,23.0,-246.0,17.0,0
224,24.0,-249.0,19.0,0
225,24.0,-248.0,20.0,0
226,26.0,-249.0,17.0,0
227,27.0,-250.0,17.0,0
228,27.0,-246.0,20.0,0
229,27.0,-251.0,13.0,0
230,16.0,-251.0,11.0,0
231,23.0,-250.0,20.0,0
232,28.0,-249.0,20.0,0
233,23.0,-247.0,14.0,0
234,24.0,-248.0,17.0,0
235,25.0,-249.0,20.0,0
236,24.0,-249.0,17.0,0
237,26.0,-244.0,14.0,0
238,26.0,-247.0,19.0,0
239,25.0,-247.0,17.0,0
240,25.0,-246.0,20.0,0
241,26.0,-248.0,16.0,0
242,27.0,-247.0,17.0,0
243,21.0,-245.0,18.0,0
244,26.0,-244.0,16.0,0
245,24.0,-245.0,18.0,0
246,22.0,-246.0,15.0,0
247,25.0,-245.0,16.0,0
248,27.0,-247.0,18.0,0
249,22.0,-247.0,19.0,0
250,25.0,-246.0,17.0,0
251,22.0,-245.0,18.0,0
252,26.0,-246.0,17.0,0
253,25.0,-248.0,16.0,0
254,26.0,-244.0,20.0,0
255,28.0,-248.0,22.0,0
256,24.0,-245.0,20.0,0
257,27.0,-247.0,17.0,0
258,25.0,-247.0,19.0,0
259,24.0,-246.0,21.0,0
260,24.0,-247.0,18.0,0
261,24.0,-250.0,18.0,0
262,24.0,-246.0,17.0,0
263,26.0,-246.0,18.0,0
264,26.0,-248.0,16.0,0
265,25.0,-248.0,21.0,0
266,25.0,-247.0,21.0,0
267,26.0,-245.0,19.0,0
268,26.0,-248.0,16.0,0
269,26.0,-247.0,15.0,0
270,27.0,-248.0,21.0,0
271,26.0,-247.0,17.0,0
272,27.0,-248.0,20.0,0
273,23.0,-247.0,15.0,0
274,26.0,-246.0,20.0,0
275,27.0,-246.0,18.0,0
276,27.0,-247.0,16.0,0
277,24.0,-246.0,18.0,0
278,28.0,-252.0,18.0,0
279,23.0,-250.0,19.0,0
280,25.0,-251.0,16.0,0
281,24.0,-248.0,19.0,0
282,25.0,-247.0,16.0,0
283,26.0,-252.0,22.0,0
284,27.0,-248.0,19.0,0
285,25.0,-248.0,19.0,0
286,24.0,-246.0,20.0,0
287,27.0,-248.0,21.0,0
288,24.0,-247.0,20.0,0
289,26.0,-242.0,18.0,0
290,26.0,-247.0,25.0,0
291,23.0,-246.0,20.0,0
292,25.0,-245.0,18.0,0
293,25.0,-241.0,22.0,0
294,27.0,-244.0,21.0,0
295,27.0,-245.0,23.0,0
296,25.0,-243.0,22.0,0
297,28.0,-247.0,23.0,0
298,24.0,-244.0,22.0,0
299,24.0,-245.0,23.0,0
300,25.0,-247.0,20.0,0
301,26.0,-243.0,18.0,0
302,25.0,-245.0,23.0,0
303,26.0,-245.0,19.0,0
304,23.0,-246.0,21.0,0
305,23.0,-244.0,21.0,0
306,23.0,-246.0,19.0,0
307,27.0,-246.0,17.0,0
308,25.0,-245.0,21.0,0
309,25.0,-248.0,21.0,0
310,25.0,-250.0,18.0,0
311,25.0,-250.0,22.0,0
312,26.0,-250.0,24.0,0
313,23.0,-249.0,24.0,0
314,25.0,-247.0,24.0,0
315,27.0,-246.0,19.0,0
316,25.0,-248.0,20.0,0
317,26.0,-251.0,20.0,0
318,27.0,-247.0,21.0,0
319,27.0,-246.0,18.0,0
320,28.0,-246.0,19.0,0
321,27.0,-248.0,21.0,0
322,28.0,-245.0,21.0,0
323,27.0,-245.0,19.0,0
324,26.0,-245.0,19.0,0
325,22.0,-244.0,23.0,0
326,23.0,-244.0,19.0,0
327,26.0,-246.0,22.0,0
328,26.0,-248.0,22.0,0
329,25.0,-248.0,20.0,0
330,27.0,-246.0,20.0,0
331,27.0,-249.0,21.0,0
332,24.0,-247.0,23.0,0
333,25.0,-245.0,19.0,0
334,24.0,-248.0,19.0,0
335,25.0,-246.0,23.0,0
336,28.0,-250.0,24.0,0
337,27.0,-249.0,21.0,0
338,26.0,-247.0,24.0,0
339,24.0,-246.0,20.0,0
340,25.0,-248.0,22.0,0
341,22.0,-245.0,22.0,0
342,28.0,-247.0,21.0,0
343,25.0,-245.0,22.0,0
344,23.0,-246.0,24.0,0
345,35.0,-246.0,19.0,0
346,28.0,-250.0,28.0,0
347,26.0,-247.0,25.0,0
348,24.0,-245.0,23.0,0
349,25.0,-246.0,26.0,0
350,26.0,-245.0,20.0,0
351,27.0,-247.0,24.0,0
352,27.0,-245.0,18.0,0
353,26.0,-249.0,22.0,0
354,28.0,-249.0,21.0,0
355,26.0,-246.0,19.0,0
356,25.0,-249.0,19.0,0
357,26.0,-247.0,22.0,0
358,24.0,-251.0,21.0,0
359,27.0,-248.0,25.0,0
360,25.0,-247.0,21.0,0
361,28.0,-251.0,22.0,0
362,28.0,-246.0,19.0,0
363,28.0,-250.0,20.0,0
364,25.0,-248.0,20.0,0
365,27.0,-249.0,18.0,0
366,23.0,-244.0,20.0,0
367,26.0,-247.0,22.0,0
368,29.0,-246.0,18.0,0
369,29.0,-249.0,18.0,0
370,25.0,-247.0,17.0,0
371,29.0,-249.0,19.0,0
372,29.0,-251.0,19.0,0
373,28.0,-244.0,18.0,0
374,27.0,-246.0,21.0,0
375,24.0,-247.0,18.0,0
376,26.0,-245.0,20.0,0
377,24.0,-244.0,18.0,0
378,22.0,-248.0,15.0,0
379,26.0,-249.0,19.0,0
380,24.0,-247.0,20.0,0
381,25.0,-249.0,17.0,0
382,25.0,-250.0,19.0,0
383,26.0,-248.0,19.0,0
384,28.0,-246.0,18.0,0
385,29.0,-247.0,21.0,0
386,25.0,-245.0,19.0,0
387,25.0,-244.0,23.0,0
388,25.0,-246.0,20.0,0
389,27.0,-242.0,25.0,0
390,24.0,-243.0,25.0,0
391,27.0,-240.0,21.0,0
392,26.0,-240.0,20.0,0
393,26.0,-241.0,22.0,0
394,22.0,-237.0,24.0,0
395,24.0,-239.0,22.0,0
396,22.0,-241.0,24.0,0
397,23.0,-238.0,25.0,0
398,21.0,-240.0,23.0,0
399,25.0,-243.0,20.0,0
400,23.0,-240.0,23.0,0
401,22.0,-238.0,19.0,0
402,20.0,-243.0,23.0,0
403,21.0,-248.0,16.0,0
