,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,4.0,-250.0,-61.0,0
1,6.0,-250.0,-61.0,0
2,6.0,-251.0,-60.0,0
3,2.0,-250.0,-64.0,0
4,5.0,-250.0,-63.0,0
5,7.0,-250.0,-64.0,0
6,5.0,-249.0,-62.0,0
7,4.0,-252.0,-59.0,0
8,3.0,-249.0,-61.0,0
9,6.0,-252.0,-62.0,0
10,5.0,-250.0,-63.0,0
11,4.0,-251.0,-61.0,0
12,3.0,-248.0,-63.0,0
13,6.0,-250.0,-60.0,0
14,2.0,-248.0,-61.0,0
15,3.0,-248.0,-62.0,0
16,6.0,-252.0,-63.0,0
17,4.0,-250.0,-60.0,0
18,4.0,-249.0,-64.0,0
19,5.0,-249.0,-64.0,0
20,7.0,-249.0,-64.0,0
21,5.0,-249.0,-65.0,0
22,4.0,-252.0,-58.0,0
23,5.0,-249.0,-62.0,0
24,4.0,-250.0,-64.0,0
25,4.0,-248.0,-62.0,0
26,4.0,-248.0,-61.0,0
27,3.0,-250.0,-63.0,0
28,4.0,-249.0,-62.0,0
29,4.0,-252.0,-61.0,0
30,4.0,-249.0,-66.0,0
31,3.0,-248.0,-58.0,0
32,4.0,-248.0,-61.0,0
33,3.0,-250.0,-64.0,0
34,3.0,-249.0,-65.0,0
35,4.0,-251.0,-61.0,0
36,2.0,-250.0,-61.0,0
37,3.0,-251.0,-65.0,0
38,5.0,-249.0,-63.0,0
39,1.0,-252.0,-56.0,0
40,3.0,-250.0,-62.0,0
41,3.0,-253.0,-64.0,0
42,7.0,-248.0,-64.0,0
43,6.0,-249.0,-65.0,0
44,6.0,-250.0,-64.0,0
45,3.0,-250.0,-61.0,0
46,3.0,-248.0,-64.0,0
47,4.0,-251.0,-64.0,0
48,2.0,-248.0,-65.0,0
49,5.0,-252.0,-59.0,0
50,4.0,-251.0,-61.0,0
51,6.0,-250.0,-57.0,0
52,4.0,-252.0,-64.0,0
53,4.0,-251.0,-61.0,0
54,5.0,-250.0,-62.0,0
