,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,11.0,-255.0,-47.0,0
1,13.0,-253.0,-47.0,0
2,15.0,-257.0,-42.0,0
3,16.0,-256.0,-40.0,0
4,10.0,-252.0,-48.0,0
5,12.0,-247.0,-42.0,0
6,16.0,-255.0,-44.0,0
7,15.0,-254.0,-45.0,0
8,13.0,-253.0,-47.0,0
9,13.0,-252.0,-49.0,0
10,15.0,-252.0,-44.0,0
11,15.0,-255.0,-44.0,0
12,14.0,-254.0,-45.0,0
13,13.0,-254.0,-46.0,0
14,12.0,-253.0,-42.0,0
15,14.0,-254.0,-48.0,0
16,11.0,-253.0,-45.0,0
17,12.0,-253.0,-46.0,0
18,12.0,-253.0,-49.0,0
19,12.0,-252.0,-45.0,0
20,13.0,-254.0,-48.0,0
21,14.0,-249.0,-46.0,0
22,16.0,-253.0,-44.0,0
23,7.0,-254.0,-43.0,0
24,9.0,-265.0,-49.0,0
25,15.0,-257.0,-52.0,0
26,26.0,-250.0,-38.0,0
27,10.0,-257.0,-53.0,0
28,24.0,-258.0,-56.0,0
29,12.0,-251.0,-47.0,0
30,15.0,-248.0,-48.0,0
31,7.0,-259.0,-53.0,0
32,15.0,-255.0,-50.0,0
33,14.0,-256.0,-46.0,0
34,13.0,-264.0,-45.0,0
35,19.0,-251.0,-46.0,0
36,8.0,-254.0,-45.0,0
37,13.0,-250.0,-59.0,0
38,19.0,-244.0,-35.0,0
39,19.0,-261.0,-43.0,0
40,15.0,-255.0,-48.0,0
41,14.0,-249.0,-48.0,0
42,14.0,-250.0,-47.0,0
43,13.0,-252.0,-46.0,0
44,11.0,-251.0,-44.0,0
45,12.0,-250.0,-48.0,0
46,13.0,-249.0,-43.0,0
47,14.0,-254.0,-41.0,0
48,13.0,-256.0,-45.0,0
49,19.0,-248.0,-56.0,0
50,14.0,-255.0,-42.0,0
51,16.0,-252.0,-43.0,0
52,11.0,-254.0,-44.0,0
53,14.0,-253.0,-46.0,0
54,12.0,-254.0,-46.0,0
55,16.0,-259.0,-44.0,0
56,13.0,-253.0,-47.0,0
57,14.0,-253.0,-44.0,0
