,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,16.0,-258.0,-94.0,0
1,14.0,-257.0,-91.0,0
2,14.0,-258.0,-93.0,0
3,18.0,-257.0,-89.0,0
4,20.0,-255.0,-89.0,0
5,23.0,-256.0,-93.0,0
6,22.0,-253.0,-90.0,0
7,26.0,-254.0,-91.0,0
8,28.0,-252.0,-91.0,0
9,30.0,-255.0,-89.0,0
10,27.0,-253.0,-88.0,0
11,27.0,-251.0,-88.0,0
12,23.0,-249.0,-91.0,0
13,26.0,-255.0,-96.0,0
14,23.0,-257.0,-93.0,0
15,22.0,-260.0,-93.0,0
16,18.0,-262.0,-90.0,0
17,23.0,-263.0,-90.0,0
18,24.0,-262.0,-91.0,0
19,24.0,-257.0,-92.0,0
20,23.0,-256.0,-90.0,0
21,25.0,-256.0,-94.0,0
22,25.0,-252.0,-98.0,0
23,23.0,-252.0,-98.0,0
24,28.0,-252.0,-95.0,0
25,25.0,-254.0,-96.0,0
26,25.0,-255.0,-96.0,0
27,25.0,-256.0,-96.0,0
28,24.0,-258.0,-95.0,0
29,22.0,-259.0,-94.0,0
30,23.0,-258.0,-97.0,0
31,22.0,-260.0,-96.0,0
32,22.0,-259.0,-97.0,0
33,25.0,-260.0,-91.0,0
34,24.0,-259.0,-92.0,0
35,27.0,-259.0,-93.0,0
36,24.0,-259.0,-93.0,0
37,22.0,-257.0,-95.0,0
38,24.0,-258.0,-97.0,0
39,22.0,-257.0,-98.0,0
40,25.0,-257.0,-98.0,0
41,22.0,-258.0,-96.0,0
42,24.0,-259.0,-94.0,0
43,24.0,-257.0,-90.0,0
44,21.0,-258.0,-92.0,0
45,20.0,-260.0,-94.0,0
46,23.0,-261.0,-98.0,0
47,22.0,-263.0,-105.0,0
48,23.0,-260.0,-104.0,0
49,23.0,-261.0,-95.0,0
50,17.0,-260.0,-99.0,0
51,18.0,-259.0,-94.0,0
52,18.0,-256.0,-93.0,0
53,20.0,-261.0,-89.0,0
54,16.0,-261.0,-88.0,0
55,15.0,-259.0,-93.0,0
56,11.0,-254.0,-90.0,0
57,18.0,-257.0,-93.0,0
58,27.0,-254.0,-99.0,0
59,20.0,-256.0,-95.0,0
60,16.0,-256.0,-90.0,0
61,21.0,-255.0,-89.0,0
62,22.0,-254.0,-92.0,0
63,21.0,-256.0,-93.0,0
64,20.0,-255.0,-88.0,0
65,19.0,-256.0,-87.0,0
66,19.0,-257.0,-84.0,0
67,16.0,-259.0,-91.0,0
68,18.0,-259.0,-92.0,0
69,18.0,-258.0,-85.0,0
70,15.0,-258.0,-90.0,0
71,18.0,-256.0,-88.0,0
72,21.0,-255.0,-89.0,0
73,13.0,-257.0,-88.0,0
74,16.0,-256.0,-88.0,0
75,16.0,-256.0,-91.0,0
76,16.0,-256.0,-92.0,0
77,18.0,-259.0,-93.0,0
78,14.0,-256.0,-90.0,0
79,14.0,-257.0,-89.0,0
80,13.0,-258.0,-84.0,0
81,13.0,-255.0,-89.0,0
82,16.0,-257.0,-86.0,0
83,15.0,-258.0,-88.0,0
84,15.0,-257.0,-82.0,0
85,16.0,-257.0,-90.0,0
86,14.0,-258.0,-90.0,0
87,16.0,-258.0,-90.0,0
88,17.0,-256.0,-87.0,0
89,19.0,-255.0,-91.0,0
90,17.0,-257.0,-94.0,0
91,19.0,-258.0,-89.0,0
92,21.0,-256.0,-91.0,0
93,17.0,-257.0,-91.0,0
94,22.0,-257.0,-90.0,0
95,21.0,-258.0,-93.0,0
96,20.0,-256.0,-88.0,0
97,20.0,-258.0,-92.0,0
98,18.0,-256.0,-93.0,0
99,21.0,-259.0,-91.0,0
100,21.0,-259.0,-94.0,0
101,16.0,-255.0,-92.0,0
102,19.0,-258.0,-94.0,0
103,18.0,-255.0,-88.0,0
104,19.0,-261.0,-94.0,0
105,18.0,-258.0,-91.0,0
106,18.0,-259.0,-92.0,0
107,21.0,-257.0,-96.0,0
108,19.0,-255.0,-91.0,0
109,18.0,-257.0,-91.0,0
110,18.0,-255.0,-93.0,0
111,17.0,-257.0,-93.0,0
112,20.0,-256.0,-94.0,0
113,18.0,-258.0,-91.0,0
114,22.0,-256.0,-94.0,0
115,20.0,-255.0,-94.0,0
116,21.0,-256.0,-96.0,0
117,21.0,-257.0,-94.0,0
118,20.0,-256.0,-96.0,0
119,19.0,-256.0,-91.0,0
120,22.0,-256.0,-91.0,0
121,19.0,-256.0,-93.0,0
122,16.0,-256.0,-97.0,0
123,19.0,-255.0,-92.0,0
124,16.0,-256.0,-93.0,0
125,18.0,-257.0,-91.0,0
126,18.0,-255.0,-93.0,0
127,19.0,-255.0,-94.0,0
128,18.0,-256.0,-97.0,0
129,17.0,-255.0,-95.0,0
130,17.0,-255.0,-93.0,0
131,18.0,-254.0,-92.0,0
132,19.0,-252.0,-97.0,0
133,18.0,-254.0,-96.0,0
134,20.0,-254.0,-95.0,0
135,19.0,-255.0,-92.0,0
136,20.0,-255.0,-98.0,0
137,21.0,-256.0,-93.0,0
138,17.0,-256.0,-92.0,0
139,18.0,-258.0,-92.0,0
140,18.0,-255.0,-91.0,0
141,16.0,-256.0,-97.0,0
142,19.0,-257.0,-100.0,0
143,20.0,-254.0,-96.0,0
144,17.0,-254.0,-99.0,0
145,19.0,-256.0,-97.0,0
146,18.0,-257.0,-94.0,0
147,20.0,-258.0,-95.0,0
148,20.0,-259.0,-100.0,0
149,22.0,-259.0,-99.0,0
150,18.0,-253.0,-101.0,0
151,21.0,-256.0,-94.0,0
152,18.0,-256.0,-100.0,0
153,17.0,-255.0,-91.0,0
154,18.0,-255.0,-88.0,0
155,16.0,-255.0,-92.0,0
156,18.0,-257.0,-91.0,0
157,17.0,-261.0,-92.0,0
158,18.0,-258.0,-93.0,0
159,22.0,-259.0,-96.0,0
160,20.0,-257.0,-96.0,0
161,19.0,-256.0,-92.0,0
162,21.0,-256.0,-96.0,0
163,20.0,-256.0,-91.0,0
164,22.0,-256.0,-93.0,0
165,18.0,-257.0,-92.0,0
166,19.0,-256.0,-91.0,0
167,21.0,-246.0,-104.0,0
168,20.0,-258.0,-96.0,0
169,19.0,-257.0,-89.0,0
170,21.0,-257.0,-96.0,0
171,19.0,-256.0,-91.0,0
172,22.0,-258.0,-96.0,0
173,22.0,-258.0,-92.0,0
174,20.0,-258.0,-95.0,0
175,18.0,-260.0,-91.0,0
176,21.0,-259.0,-89.0,0
177,18.0,-257.0,-94.0,0
178,21.0,-256.0,-86.0,0
179,21.0,-257.0,-91.0,0
180,17.0,-256.0,-90.0,0
181,18.0,-256.0,-89.0,0
182,22.0,-256.0,-93.0,0
183,20.0,-259.0,-95.0,0
184,20.0,-257.0,-93.0,0
185,20.0,-257.0,-92.0,0
186,17.0,-257.0,-96.0,0
187,19.0,-256.0,-95.0,0
188,19.0,-257.0,-98.0,0
189,17.0,-256.0,-97.0,0
190,15.0,-258.0,-95.0,0
