,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,9.0,-263.0,51.0,0
1,2.0,-263.0,47.0,0
2,7.0,-265.0,48.0,0
3,5.0,-261.0,48.0,0
4,4.0,-260.0,48.0,0
5,4.0,-263.0,45.0,0
6,5.0,-260.0,50.0,0
7,5.0,-258.0,50.0,0
8,4.0,-261.0,47.0,0
9,3.0,-262.0,48.0,0
10,7.0,-262.0,51.0,0
11,3.0,-259.0,49.0,0
12,5.0,-261.0,48.0,0
13,5.0,-259.0,49.0,0
14,5.0,-261.0,50.0,0
15,6.0,-262.0,48.0,0
16,5.0,-261.0,51.0,0
17,5.0,-261.0,50.0,0
18,4.0,-260.0,50.0,0
19,5.0,-262.0,49.0,0
20,7.0,-263.0,50.0,0
21,6.0,-261.0,49.0,0
22,7.0,-260.0,51.0,0
23,7.0,-265.0,46.0,0
24,7.0,-263.0,46.0,0
25,6.0,-260.0,46.0,0
26,8.0,-266.0,48.0,0
27,5.0,-264.0,46.0,0
28,4.0,-259.0,45.0,0
29,7.0,-261.0,49.0,0
30,8.0,-263.0,44.0,0
31,5.0,-261.0,48.0,0
32,3.0,-260.0,48.0,0
33,3.0,-261.0,51.0,0
34,4.0,-259.0,46.0,0
35,4.0,-262.0,50.0,0
36,10.0,-261.0,41.0,0
37,4.0,-262.0,47.0,0
38,7.0,-262.0,48.0,0
39,7.0,-262.0,45.0,0
40,4.0,-263.0,49.0,0
41,2.0,-260.0,50.0,0
42,6.0,-261.0,49.0,0
43,6.0,-262.0,48.0,0
44,4.0,-260.0,52.0,0
45,5.0,-260.0,48.0,0
46,4.0,-259.0,51.0,0
47,4.0,-263.0,50.0,0
48,9.0,-262.0,52.0,0
49,6.0,-264.0,53.0,0
50,5.0,-264.0,47.0,0
51,5.0,-262.0,51.0,0
52,3.0,-260.0,49.0,0
53,7.0,-266.0,48.0,0
54,3.0,-261.0,48.0,0
55,5.0,-261.0,47.0,0
56,4.0,-264.0,46.0,0
57,3.0,-260.0,48.0,0
58,5.0,-257.0,46.0,0
59,5.0,-259.0,48.0,0
60,4.0,-262.0,51.0,0
61,5.0,-264.0,49.0,0
62,5.0,-261.0,50.0,0
63,6.0,-262.0,50.0,0
64,4.0,-261.0,48.0,0
65,5.0,-260.0,53.0,0
66,2.0,-260.0,49.0,0
67,3.0,-262.0,49.0,0
68,3.0,-261.0,48.0,0
69,7.0,-262.0,48.0,0
70,5.0,-264.0,50.0,0
71,4.0,-263.0,49.0,0
72,6.0,-264.0,52.0,0
73,5.0,-259.0,52.0,0
74,5.0,-262.0,48.0,0
75,4.0,-261.0,48.0,0
76,5.0,-260.0,47.0,0
77,5.0,-261.0,49.0,0
78,6.0,-260.0,51.0,0
79,6.0,-262.0,48.0,0
80,3.0,-262.0,50.0,0
81,5.0,-261.0,49.0,0
82,5.0,-263.0,49.0,0
83,8.0,-262.0,48.0,0
84,3.0,-261.0,50.0,0
85,6.0,-261.0,51.0,0
86,7.0,-263.0,50.0,0
87,5.0,-262.0,48.0,0
88,6.0,-260.0,48.0,0
89,5.0,-264.0,48.0,0
90,6.0,-260.0,49.0,0
91,5.0,-265.0,50.0,0
92,5.0,-262.0,51.0,0
93,4.0,-262.0,50.0,0
94,4.0,-262.0,49.0,0
95,5.0,-264.0,48.0,0
96,4.0,-260.0,51.0,0
97,3.0,-262.0,51.0,0
98,6.0,-259.0,49.0,0
99,3.0,-264.0,49.0,0
100,7.0,-262.0,49.0,0
101,5.0,-261.0,47.0,0
102,4.0,-263.0,50.0,0
103,5.0,-264.0,50.0,0
104,4.0,-260.0,51.0,0
105,5.0,-261.0,50.0,0
106,4.0,-262.0,53.0,0
107,5.0,-262.0,47.0,0
108,5.0,-259.0,50.0,0
109,4.0,-264.0,51.0,0
110,6.0,-260.0,47.0,0
111,4.0,-261.0,50.0,0
112,6.0,-260.0,46.0,0
113,3.0,-258.0,50.0,0
114,5.0,-261.0,52.0,0
115,4.0,-261.0,48.0,0
116,4.0,-262.0,47.0,0
117,5.0,-263.0,50.0,0
118,4.0,-261.0,48.0,0
119,4.0,-262.0,50.0,0
120,6.0,-260.0,52.0,0
121,5.0,-262.0,50.0,0
122,3.0,-262.0,48.0,0
123,6.0,-260.0,46.0,0
124,3.0,-260.0,49.0,0
125,4.0,-258.0,49.0,0
126,5.0,-264.0,52.0,0
127,5.0,-261.0,48.0,0
128,6.0,-260.0,49.0,0
129,5.0,-263.0,47.0,0
130,10.0,-265.0,50.0,0
131,5.0,-262.0,50.0,0
132,7.0,-263.0,48.0,0
133,6.0,-262.0,50.0,0
134,4.0,-262.0,52.0,0
135,4.0,-260.0,52.0,0
136,5.0,-262.0,46.0,0
137,5.0,-262.0,48.0,0
138,4.0,-262.0,49.0,0
139,3.0,-262.0,49.0,0
140,4.0,-260.0,49.0,0
141,3.0,-261.0,50.0,0
142,3.0,-262.0,50.0,0
143,6.0,-260.0,49.0,0
144,6.0,-267.0,46.0,0
145,1.0,-261.0,49.0,0
146,5.0,-261.0,51.0,0
147,3.0,-261.0,49.0,0
148,6.0,-262.0,50.0,0
149,5.0,-262.0,48.0,0
150,5.0,-260.0,48.0,0
151,5.0,-262.0,53.0,0
152,8.0,-263.0,49.0,0
153,4.0,-262.0,52.0,0
154,7.0,-261.0,49.0,0
155,5.0,-261.0,49.0,0
156,8.0,-262.0,57.0,0
157,4.0,-260.0,51.0,0
158,5.0,-262.0,52.0,0
159,3.0,-259.0,49.0,0
160,6.0,-262.0,54.0,0
161,6.0,-261.0,52.0,0
162,2.0,-263.0,47.0,0
163,6.0,-263.0,50.0,0
164,4.0,-264.0,52.0,0
165,4.0,-261.0,52.0,0
166,4.0,-261.0,43.0,0
167,5.0,-265.0,47.0,0
168,6.0,-263.0,47.0,0
169,5.0,-265.0,47.0,0
170,3.0,-259.0,49.0,0
171,6.0,-261.0,49.0,0
172,4.0,-262.0,45.0,0
173,6.0,-261.0,49.0,0
174,8.0,-262.0,46.0,0
175,5.0,-262.0,48.0,0
176,8.0,-261.0,49.0,0
177,6.0,-260.0,50.0,0
178,6.0,-266.0,51.0,0
179,5.0,-262.0,49.0,0
180,6.0,-260.0,48.0,0
181,5.0,-261.0,47.0,0
182,4.0,-259.0,48.0,0
183,3.0,-259.0,47.0,0
184,6.0,-263.0,48.0,0
185,2.0,-262.0,47.0,0
186,4.0,-261.0,47.0,0
187,2.0,-262.0,49.0,0
188,4.0,-259.0,49.0,0
189,6.0,-262.0,49.0,0
190,4.0,-260.0,49.0,0
191,6.0,-264.0,49.0,0
192,4.0,-262.0,50.0,0
193,6.0,-261.0,50.0,0
194,7.0,-262.0,50.0,0
195,7.0,-262.0,48.0,0
