,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,18.0,-244.0,-20.0,0
1,15.0,-243.0,-20.0,0
2,16.0,-245.0,-22.0,0
3,16.0,-248.0,-24.0,0
4,18.0,-250.0,-22.0,0
5,11.0,-253.0,-22.0,0
6,12.0,-249.0,-21.0,0
7,8.0,-254.0,-18.0,0
8,10.0,-255.0,-24.0,0
9,10.0,-254.0,-24.0,0
10,13.0,-254.0,-26.0,0
11,11.0,-252.0,-26.0,0
12,12.0,-247.0,-24.0,0
13,16.0,-247.0,-26.0,0
14,16.0,-247.0,-25.0,0
15,17.0,-244.0,-24.0,0
16,17.0,-249.0,-27.0,0
17,16.0,-248.0,-29.0,0
18,17.0,-248.0,-29.0,0
19,16.0,-248.0,-29.0,0
20,14.0,-250.0,-30.0,0
21,18.0,-252.0,-34.0,0
22,19.0,-247.0,-38.0,0
23,17.0,-248.0,-34.0,0
24,23.0,-245.0,-36.0,0
25,21.0,-251.0,-35.0,0
26,20.0,-248.0,-45.0,0
27,21.0,-241.0,-42.0,0
28,20.0,-238.0,-48.0,0
29,26.0,-236.0,-45.0,0
30,27.0,-233.0,-46.0,0
31,30.0,-234.0,-47.0,0
32,29.0,-229.0,-48.0,0
33,30.0,-231.0,-46.0,0
34,31.0,-232.0,-45.0,0
35,30.0,-232.0,-50.0,0
36,23.0,-237.0,-50.0,0
37,25.0,-235.0,-55.0,0
38,27.0,-234.0,-54.0,0
39,29.0,-236.0,-55.0,0
40,31.0,-235.0,-52.0,0
41,27.0,-231.0,-50.0,0
42,29.0,-235.0,-42.0,0
43,31.0,-235.0,-40.0,0
44,30.0,-241.0,-38.0,0
45,35.0,-243.0,-38.0,0
46,38.0,-247.0,-30.0,0
47,37.0,-251.0,-23.0,0
48,32.0,-257.0,-21.0,0
49,37.0,-269.0,-12.0,0
50,27.0,-271.0,-12.0,0
51,22.0,-279.0,-6.0,0
52,16.0,-282.0,-5.0,0
53,12.0,-282.0,-7.0,0
54,8.0,-288.0,-5.0,0
55,0.0,-283.0,-12.0,0
56,-3.0,-279.0,-15.0,0
57,-3.0,-277.0,-8.0,0
58,-13.0,-266.0,-8.0,0
59,-9.0,-266.0,-6.0,0
60,-12.0,-257.0,1.0,0
61,-6.0,-256.0,3.0,0
62,-4.0,-252.0,4.0,0
63,-2.0,-254.0,8.0,0
64,1.0,-247.0,7.0,0
65,5.0,-244.0,6.0,0
66,10.0,-248.0,5.0,0
67,16.0,-240.0,-1.0,0
68,19.0,-244.0,-2.0,0
69,21.0,-243.0,0.0,0
70,18.0,-243.0,-7.0,0
71,20.0,-238.0,-8.0,0
72,19.0,-242.0,-8.0,0
73,20.0,-244.0,-7.0,0
74,26.0,-244.0,-10.0,0
75,23.0,-244.0,-7.0,0
76,26.0,-248.0,-6.0,0
77,29.0,-249.0,-8.0,0
78,32.0,-250.0,-10.0,0
79,28.0,-248.0,-7.0,0
80,31.0,-255.0,-11.0,0
81,25.0,-255.0,-10.0,0
82,24.0,-253.0,-8.0,0
83,20.0,-253.0,-11.0,0
84,20.0,-252.0,-11.0,0
85,20.0,-254.0,-9.0,0
86,15.0,-254.0,-11.0,0
87,17.0,-251.0,-11.0,0
88,19.0,-250.0,-17.0,0
89,24.0,-252.0,-7.0,0
90,25.0,-247.0,-6.0,0
91,28.0,-247.0,-7.0,0
92,31.0,-244.0,-8.0,0
93,37.0,-242.0,-7.0,0
94,40.0,-242.0,-9.0,0
95,41.0,-238.0,-8.0,0
