,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,-12.0,-240.0,66.0,0
1,-12.0,-240.0,64.0,0
2,-12.0,-241.0,62.0,0
3,-12.0,-240.0,64.0,0
4,-11.0,-244.0,64.0,0
5,-13.0,-247.0,64.0,0
6,-11.0,-246.0,66.0,0
7,-12.0,-241.0,76.0,0
8,-12.0,-244.0,58.0,0
9,-11.0,-247.0,58.0,0
10,-12.0,-246.0,62.0,0
11,-12.0,-245.0,66.0,0
12,-12.0,-245.0,65.0,0
13,-9.0,-246.0,64.0,0
14,-12.0,-247.0,63.0,0
15,-12.0,-243.0,61.0,0
16,-10.0,-253.0,43.0,0
17,-10.0,-244.0,62.0,0
18,-10.0,-244.0,62.0,0
19,-11.0,-242.0,64.0,0
20,-12.0,-241.0,64.0,0
21,-12.0,-241.0,64.0,0
22,-11.0,-239.0,65.0,0
23,-11.0,-242.0,64.0,0
24,-11.0,-241.0,64.0,0
25,-11.0,-241.0,63.0,0
26,-12.0,-240.0,66.0,0
27,-11.0,-240.0,64.0,0
28,-12.0,-242.0,61.0,0
29,-14.0,-242.0,61.0,0
30,-11.0,-243.0,63.0,0
31,-12.0,-244.0,63.0,0
32,-11.0,-241.0,65.0,0
33,-11.0,-243.0,67.0,0
34,-12.0,-243.0,61.0,0
35,-12.0,-244.0,62.0,0
36,-12.0,-242.0,67.0,0
37,-12.0,-243.0,64.0,0
38,-12.0,-239.0,61.0,0
39,-12.0,-241.0,65.0,0
40,-12.0,-242.0,64.0,0
41,-12.0,-242.0,64.0,0
42,-11.0,-240.0,61.0,0
43,-12.0,-240.0,58.0,0
44,-12.0,-241.0,64.0,0
45,-12.0,-239.0,62.0,0
46,-12.0,-239.0,62.0,0
47,-12.0,-240.0,58.0,0
48,-14.0,-238.0,63.0,0
49,-11.0,-240.0,60.0,0
50,-14.0,-239.0,63.0,0
51,-12.0,-241.0,63.0,0
52,-12.0,-242.0,60.0,0
53,-12.0,-243.0,62.0,0
54,-12.0,-241.0,60.0,0
55,-13.0,-241.0,59.0,0
56,-12.0,-242.0,64.0,0
57,-12.0,-242.0,60.0,0
58,-12.0,-244.0,61.0,0
59,-12.0,-245.0,60.0,0
60,-13.0,-244.0,62.0,0
61,-12.0,-242.0,58.0,0
62,-12.0,-244.0,60.0,0
63,-12.0,-244.0,63.0,0
64,-12.0,-242.0,62.0,0
65,-13.0,-243.0,58.0,0
66,-12.0,-243.0,59.0,0
67,-12.0,-245.0,63.0,0
68,-11.0,-244.0,58.0,0
69,-11.0,-242.0,59.0,0
70,-12.0,-242.0,58.0,0
71,-12.0,-242.0,61.0,0
72,-11.0,-243.0,62.0,0
73,-12.0,-244.0,60.0,0
74,-12.0,-245.0,64.0,0
75,-12.0,-242.0,64.0,0
76,-12.0,-243.0,63.0,0
77,-12.0,-246.0,61.0,0
78,-12.0,-244.0,62.0,0
79,-12.0,-242.0,60.0,0
80,-11.0,-244.0,60.0,0
81,-12.0,-241.0,61.0,0
82,-12.0,-245.0,59.0,0
83,-13.0,-240.0,66.0,0
84,-12.0,-241.0,61.0,0
85,-12.0,-239.0,60.0,0
86,-12.0,-239.0,62.0,0
87,-13.0,-238.0,62.0,0
88,-15.0,-239.0,63.0,0
89,-12.0,-239.0,59.0,0
90,-11.0,-242.0,60.0,0
91,-14.0,-239.0,59.0,0
92,-14.0,-240.0,60.0,0
93,-13.0,-241.0,59.0,0
94,-12.0,-239.0,61.0,0
95,-12.0,-241.0,60.0,0
96,-11.0,-242.0,62.0,0
97,-14.0,-244.0,65.0,0
98,-12.0,-244.0,61.0,0
99,-12.0,-244.0,58.0,0
100,-13.0,-244.0,67.0,0
101,-12.0,-245.0,58.0,0
102,-12.0,-245.0,62.0,0
103,-15.0,-243.0,58.0,0
104,-12.0,-246.0,58.0,0
105,-12.0,-246.0,57.0,0
106,-12.0,-243.0,59.0,0
107,-11.0,-250.0,60.0,0
108,-11.0,-249.0,59.0,0
109,-12.0,-246.0,58.0,0
110,-13.0,-248.0,58.0,0
111,-12.0,-244.0,56.0,0
112,-12.0,-245.0,60.0,0
113,-10.0,-246.0,59.0,0
114,-11.0,-245.0,60.0,0
115,-10.0,-248.0,61.0,0
116,-10.0,-245.0,64.0,0
117,-12.0,-245.0,59.0,0
118,-11.0,-247.0,59.0,0
119,-10.0,-244.0,59.0,0
120,-12.0,-243.0,57.0,0
121,-9.0,-243.0,54.0,0
122,-12.0,-242.0,61.0,0
123,-11.0,-244.0,56.0,0
124,-12.0,-241.0,55.0,0
125,-10.0,-246.0,60.0,0
126,-11.0,-246.0,58.0,0
127,-8.0,-248.0,59.0,0
128,-10.0,-246.0,62.0,0
129,-9.0,-244.0,59.0,0
130,-10.0,-247.0,58.0,0
131,-12.0,-246.0,58.0,0
132,-11.0,-247.0,59.0,0
133,-11.0,-247.0,57.0,0
134,-12.0,-242.0,59.0,0
135,-11.0,-245.0,63.0,0
136,-10.0,-246.0,60.0,0
137,-11.0,-244.0,59.0,0
138,-10.0,-243.0,59.0,0
139,-11.0,-246.0,59.0,0
140,-11.0,-246.0,59.0,0
141,-12.0,-243.0,57.0,0
142,-11.0,-242.0,56.0,0
143,-11.0,-245.0,61.0,0
144,-10.0,-243.0,60.0,0
145,-12.0,-241.0,63.0,0
146,-11.0,-244.0,55.0,0
147,-11.0,-243.0,60.0,0
148,-10.0,-242.0,62.0,0
149,-9.0,-244.0,63.0,0
150,-10.0,-247.0,61.0,0
151,-11.0,-242.0,54.0,0
152,-10.0,-244.0,56.0,0
153,-9.0,-243.0,58.0,0
154,-6.0,-245.0,59.0,0
155,-7.0,-248.0,58.0,0
156,-10.0,-245.0,61.0,0
157,-10.0,-245.0,59.0,0
158,-11.0,-245.0,61.0,0
159,-12.0,-244.0,55.0,0
160,-11.0,-245.0,55.0,0
161,-10.0,-246.0,57.0,0
162,-11.0,-243.0,54.0,0
163,-11.0,-243.0,59.0,0
164,-10.0,-244.0,61.0,0
165,-11.0,-243.0,57.0,0
166,-11.0,-241.0,60.0,0
167,-11.0,-243.0,57.0,0
168,-12.0,-242.0,57.0,0
169,-11.0,-242.0,60.0,0
170,-11.0,-243.0,55.0,0
171,-12.0,-244.0,59.0,0
172,-10.0,-243.0,59.0,0
173,-10.0,-245.0,56.0,0
174,-10.0,-245.0,59.0,0
175,-10.0,-245.0,55.0,0
176,-11.0,-243.0,58.0,0
177,-10.0,-244.0,56.0,0
178,-9.0,-246.0,59.0,0
179,-9.0,-244.0,59.0,0
180,-10.0,-244.0,59.0,0
181,-11.0,-244.0,58.0,0
182,-10.0,-246.0,54.0,0
183,-9.0,-248.0,58.0,0
184,-12.0,-247.0,56.0,0
185,-11.0,-248.0,54.0,0
186,-12.0,-249.0,59.0,0
187,-12.0,-247.0,57.0,0
188,-9.0,-248.0,54.0,0
189,-11.0,-241.0,56.0,0
190,-12.0,-245.0,52.0,0
191,-9.0,-245.0,53.0,0
192,-11.0,-243.0,56.0,0
193,-9.0,-242.0,56.0,0
