,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,-21.0,-248.0,-69.0,0
1,-16.0,-249.0,-74.0,0
2,-21.0,-248.0,-75.0,0
3,-17.0,-253.0,-74.0,0
4,-18.0,-250.0,-77.0,0
5,-21.0,-250.0,-78.0,0
6,-16.0,-252.0,-77.0,0
7,-15.0,-255.0,-79.0,0
8,-14.0,-254.0,-78.0,0
9,-15.0,-256.0,-79.0,0
10,-13.0,-258.0,-74.0,0
11,-12.0,-259.0,-75.0,0
12,-14.0,-257.0,-73.0,0
13,-11.0,-257.0,-75.0,0
14,-7.0,-259.0,-71.0,0
15,-10.0,-256.0,-72.0,0
16,-10.0,-260.0,-70.0,0
17,-13.0,-258.0,-73.0,0
18,-11.0,-259.0,-66.0,0
19,-12.0,-258.0,-67.0,0
20,-11.0,-259.0,-66.0,0
21,-12.0,-257.0,-67.0,0
22,-13.0,-255.0,-58.0,0
23,-6.0,-256.0,-57.0,0
24,-16.0,-252.0,-63.0,0
25,-10.0,-249.0,-64.0,0
26,-12.0,-255.0,-59.0,0
27,-14.0,-253.0,-66.0,0
28,-24.0,-252.0,-55.0,0
29,-18.0,-248.0,-70.0,0
30,-14.0,-255.0,-69.0,0
31,-12.0,-250.0,-56.0,0
32,-9.0,-245.0,-55.0,0
33,-15.0,-249.0,-56.0,0
34,-16.0,-251.0,-68.0,0
35,-11.0,-250.0,-57.0,0
36,-12.0,-247.0,-51.0,0
37,-9.0,-245.0,-86.0,0
38,-14.0,-247.0,-65.0,0
39,-30.0,-249.0,-63.0,0
40,-23.0,-249.0,-65.0,0
41,-19.0,-249.0,-67.0,0
42,-21.0,-251.0,-67.0,0
43,-27.0,-250.0,-65.0,0
44,-25.0,-250.0,-65.0,0
45,-26.0,-253.0,-69.0,0
46,-27.0,-251.0,-68.0,0
47,-28.0,-252.0,-65.0,0
48,-29.0,-252.0,-67.0,0
49,-25.0,-253.0,-49.0,0
50,-26.0,-255.0,-62.0,0
51,-26.0,-251.0,-67.0,0
52,-22.0,-254.0,-63.0,0
53,-25.0,-253.0,-67.0,0
54,-16.0,-252.0,-68.0,0
55,-19.0,-247.0,-70.0,0
56,-16.0,-250.0,-71.0,0
57,-13.0,-247.0,-70.0,0
