,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,-1.0,-249.0,8.0,0
1,2.0,-249.0,9.0,0
2,2.0,-250.0,12.0,0
3,3.0,-251.0,13.0,0
4,3.0,-251.0,7.0,0
5,7.0,-244.0,13.0,0
6,5.0,-250.0,10.0,0
7,1.0,-248.0,6.0,0
8,0.0,-248.0,5.0,0
9,-2.0,-247.0,4.0,0
10,-2.0,-247.0,6.0,0
11,-1.0,-247.0,3.0,0
12,-3.0,-249.0,6.0,0
13,-8.0,-247.0,0.0,0
14,-8.0,-246.0,-1.0,0
15,-10.0,-247.0,-2.0,0
16,-13.0,-240.0,0.0,0
17,-14.0,-234.0,4.0,0
18,-12.0,-232.0,5.0,0
19,-14.0,-222.0,7.0,0
20,-15.0,-217.0,5.0,0
21,-15.0,-216.0,8.0,0
22,-17.0,-214.0,8.0,0
23,-16.0,-214.0,8.0,0
24,-16.0,-212.0,6.0,0
25,-16.0,-214.0,9.0,0
26,-9.0,-222.0,0.0,0
27,-11.0,-222.0,11.0,0
28,-2.0,-226.0,12.0,0
29,2.0,-234.0,17.0,0
30,2.0,-238.0,16.0,0
31,10.0,-246.0,10.0,0
32,8.0,-249.0,3.0,0
33,12.0,-251.0,-5.0,0
34,17.0,-253.0,-19.0,0
35,11.0,-250.0,-25.0,0
36,3.0,-248.0,-34.0,0
37,-3.0,-248.0,-42.0,0
38,-15.0,-245.0,-51.0,0
39,-28.0,-242.0,-51.0,0
40,-35.0,-241.0,-50.0,0
41,-43.0,-242.0,-48.0,0
42,-47.0,-240.0,-42.0,0
43,-48.0,-240.0,-38.0,0
44,-50.0,-238.0,-35.0,0
45,-45.0,-240.0,-26.0,0
46,-41.0,-232.0,-21.0,0
47,-37.0,-228.0,-15.0,0
48,-28.0,-223.0,-11.0,0
49,-28.0,-216.0,-12.0,0
50,-22.0,-213.0,-21.0,0
51,-18.0,-213.0,-19.0,0
52,-16.0,-206.0,-11.0,0
53,-13.0,-201.0,3.0,0
54,-11.0,-204.0,21.0,0
55,-8.0,-214.0,37.0,0
56,-11.0,-220.0,44.0,0
57,-13.0,-229.0,53.0,0
58,-11.0,-241.0,48.0,0
59,-12.0,-248.0,41.0,0
60,-11.0,-265.0,30.0,0
61,-11.0,-279.0,10.0,0
62,-9.0,-291.0,-5.0,0
63,-1.0,-302.0,-18.0,0
64,24.0,-312.0,-27.0,0
65,34.0,-312.0,-37.0,0
66,44.0,-304.0,-40.0,0
67,51.0,-293.0,-37.0,0
68,56.0,-265.0,-36.0,0
69,54.0,-235.0,-30.0,0
70,54.0,-199.0,-23.0,0
71,47.0,-157.0,-16.0,0
72,42.0,-117.0,-4.0,0
73,34.0,-76.0,-7.0,0
74,28.0,-40.0,-5.0,0
75,18.0,-8.0,-10.0,0
76,10.0,22.0,-24.0,0
77,-5.0,47.0,-37.0,0
78,-11.0,66.0,-55.0,0
79,-31.0,66.0,-76.0,0
80,-52.0,66.0,-111.0,0
81,-66.0,62.0,-121.0,0
82,-64.0,43.0,-131.0,0
83,-59.0,17.0,-121.0,0
84,-54.0,-12.0,-111.0,0
85,-52.0,-43.0,-89.0,0
86,-43.0,-91.0,-69.0,0
87,-32.0,-138.0,-51.0,0
88,-44.0,-188.0,-25.0,0
89,-44.0,-249.0,12.0,0
90,-21.0,-323.0,34.0,0
91,-13.0,-405.0,61.0,0
92,-17.0,-487.0,98.0,0
93,-29.0,-572.0,115.0,0
94,18.0,-675.0,140.0,0
95,-61.0,-714.0,157.0,0
96,-91.0,-732.0,163.0,0
97,-117.0,-723.0,146.0,0
98,-40.0,-713.0,139.0,0
99,49.0,-684.0,124.0,0
100,83.0,-626.0,114.0,0
101,90.0,-569.0,112.0,0
102,89.0,-509.0,90.0,0
103,95.0,-460.0,82.0,0
104,82.0,-394.0,61.0,0
105,79.0,-332.0,36.0,0
106,70.0,-265.0,25.0,0
107,49.0,-205.0,20.0,0
108,53.0,-183.0,36.0,0
109,51.0,-165.0,50.0,0
110,22.0,-142.0,54.0,0
111,3.0,-128.0,66.0,0
112,5.0,-140.0,71.0,0
113,4.0,-173.0,87.0,0
114,-1.0,-222.0,115.0,0
115,-12.0,-267.0,136.0,0
116,-10.0,-310.0,146.0,0
117,-15.0,-347.0,150.0,0
118,-14.0,-389.0,152.0,0
119,-11.0,-425.0,156.0,0
120,-8.0,-459.0,155.0,0
121,-5.0,-489.0,155.0,0
122,-6.0,-506.0,155.0,0
123,2.0,-519.0,145.0,0
124,9.0,-522.0,132.0,0
125,21.0,-525.0,116.0,0
126,36.0,-513.0,103.0,0
127,49.0,-501.0,97.0,0
128,61.0,-488.0,90.0,0
129,78.0,-474.0,91.0,0
130,89.0,-455.0,84.0,0
131,105.0,-428.0,78.0,0
132,115.0,-406.0,70.0,0
133,124.0,-378.0,64.0,0
134,129.0,-353.0,52.0,0
135,130.0,-327.0,40.0,0
136,147.0,-300.0,21.0,0
137,156.0,-263.0,8.0,0
138,152.0,-223.0,-13.0,0
139,143.0,-182.0,-29.0,0
140,136.0,-137.0,-40.0,0
141,114.0,-108.0,-44.0,0
142,94.0,-79.0,-51.0,0
143,71.0,-58.0,-50.0,0
144,50.0,-39.0,-60.0,0
145,29.0,-29.0,-70.0,0
146,19.0,-45.0,-69.0,0
147,-3.0,-37.0,-71.0,0
148,-9.0,-49.0,-69.0,0
149,-6.0,-63.0,-68.0,0
150,-19.0,-65.0,-63.0,0
151,-32.0,-57.0,-76.0,0
152,-28.0,-55.0,-104.0,0
153,-18.0,-55.0,-124.0,0
154,-13.0,-65.0,-142.0,0
155,-10.0,-58.0,-166.0,0
156,-7.0,-58.0,-188.0,0
157,-4.0,-55.0,-210.0,0
158,7.0,-55.0,-233.0,0
159,13.0,-56.0,-246.0,0
160,29.0,-58.0,-249.0,0
161,40.0,-60.0,-248.0,0
162,49.0,-67.0,-246.0,0
163,63.0,-78.0,-241.0,0
164,74.0,-92.0,-231.0,0
165,84.0,-108.0,-216.0,0
166,96.0,-131.0,-198.0,0
167,107.0,-163.0,-180.0,0
168,119.0,-199.0,-150.0,0
169,123.0,-245.0,-105.0,0
170,125.0,-286.0,-60.0,0
171,129.0,-335.0,3.0,0
172,138.0,-381.0,56.0,0
173,114.0,-410.0,109.0,0
174,111.0,-451.0,157.0,0
175,70.0,-456.0,185.0,0
176,43.0,-483.0,186.0,0
177,-5.0,-447.0,163.0,0
178,-33.0,-427.0,150.0,0
179,-59.0,-423.0,123.0,0
180,-87.0,-423.0,99.0,0
181,-96.0,-414.0,89.0,0
182,-123.0,-416.0,76.0,0
183,-137.0,-418.0,72.0,0
184,-137.0,-416.0,76.0,0
185,-140.0,-438.0,81.0,0
186,-138.0,-452.0,81.0,0
187,-127.0,-473.0,80.0,0
188,-128.0,-503.0,84.0,0
189,-127.0,-512.0,72.0,0
190,-145.0,-510.0,68.0,0
191,-153.0,-489.0,47.0,0
192,-174.0,-463.0,45.0,0
193,-169.0,-462.0,68.0,0
194,-138.0,-494.0,107.0,0
195,-133.0,-482.0,136.0,0
196,-79.0,-529.0,174.0,0
197,-88.0,-527.0,189.0,0
198,-41.0,-560.0,198.0,0
199,-37.0,-561.0,195.0,0
200,-97.0,-490.0,155.0,0
201,-79.0,-504.0,122.0,0
202,-113.0,-458.0,66.0,0
203,-143.0,-394.0,-14.0,0
204,-80.0,-411.0,-67.0,0
205,-82.0,-340.0,-128.0,0
206,-45.0,-309.0,-145.0,0
207,-49.0,-235.0,-146.0,0
208,-76.0,-138.0,-156.0,0
209,-5.0,-133.0,-140.0,0
210,-8.0,-67.0,-147.0,0
211,-47.0,26.0,-182.0,0
212,10.0,-34.0,-141.0,0
213,-4.0,24.0,-150.0,0
214,32.0,-2.0,-126.0,0
215,14.0,35.0,-119.0,0
216,50.0,17.0,-115.0,0
