,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,31.0,-225.0,91.0,0
1,27.0,-229.0,99.0,0
2,27.0,-227.0,98.0,0
3,26.0,-224.0,91.0,0
4,28.0,-226.0,98.0,0
5,23.0,-220.0,91.0,0
6,28.0,-226.0,93.0,0
7,30.0,-229.0,98.0,0
8,30.0,-229.0,95.0,0
9,31.0,-227.0,96.0,0
10,28.0,-227.0,95.0,0
11,29.0,-228.0,96.0,0
12,27.0,-225.0,92.0,0
13,31.0,-229.0,94.0,0
14,28.0,-230.0,92.0,0
15,31.0,-226.0,99.0,0
16,30.0,-225.0,102.0,0
17,29.0,-229.0,92.0,0
18,27.0,-229.0,90.0,0
19,28.0,-227.0,92.0,0
20,27.0,-230.0,89.0,0
21,25.0,-226.0,92.0,0
22,28.0,-227.0,96.0,0
23,27.0,-225.0,94.0,0
24,28.0,-226.0,92.0,0
25,24.0,-227.0,91.0,0
26,27.0,-225.0,86.0,0
27,27.0,-227.0,94.0,0
28,28.0,-225.0,95.0,0
29,30.0,-229.0,94.0,0
30,29.0,-230.0,94.0,0
31,30.0,-226.0,92.0,0
32,29.0,-227.0,92.0,0
33,27.0,-228.0,99.0,0
34,31.0,-231.0,96.0,0
35,32.0,-230.0,96.0,0
36,32.0,-232.0,93.0,0
37,25.0,-228.0,96.0,0
38,27.0,-225.0,97.0,0
39,28.0,-225.0,98.0,0
40,31.0,-226.0,95.0,0
41,27.0,-226.0,95.0,0
42,26.0,-224.0,92.0,0
43,29.0,-227.0,95.0,0
44,31.0,-229.0,96.0,0
45,27.0,-224.0,95.0,0
46,23.0,-224.0,91.0,0
47,30.0,-225.0,95.0,0
48,32.0,-233.0,95.0,0
49,28.0,-229.0,95.0,0
50,26.0,-225.0,93.0,0
51,27.0,-227.0,94.0,0
52,29.0,-229.0,98.0,0
53,28.0,-227.0,98.0,0
54,28.0,-228.0,92.0,0
55,32.0,-229.0,95.0,0
56,27.0,-225.0,96.0,0
57,30.0,-226.0,91.0,0
58,24.0,-224.0,87.0,0
59,33.0,-235.0,92.0,0
60,30.0,-231.0,91.0,0
61,29.0,-229.0,90.0,0
62,31.0,-227.0,92.0,0
63,28.0,-226.0,91.0,0
64,27.0,-228.0,95.0,0
65,26.0,-227.0,93.0,0
66,27.0,-226.0,96.0,0
67,28.0,-229.0,95.0,0
68,29.0,-226.0,97.0,0
69,28.0,-226.0,92.0,0
70,27.0,-230.0,93.0,0
71,29.0,-227.0,97.0,0
72,28.0,-229.0,92.0,0
73,29.0,-230.0,95.0,0
74,28.0,-229.0,95.0,0
75,27.0,-225.0,91.0,0
76,30.0,-227.0,95.0,0
77,32.0,-225.0,97.0,0
78,25.0,-223.0,93.0,0
79,29.0,-225.0,91.0,0
80,28.0,-223.0,93.0,0
81,29.0,-226.0,101.0,0
82,26.0,-228.0,95.0,0
83,29.0,-224.0,94.0,0
84,30.0,-227.0,95.0,0
85,28.0,-226.0,90.0,0
86,29.0,-226.0,96.0,0
87,29.0,-229.0,92.0,0
88,32.0,-228.0,96.0,0
89,29.0,-227.0,91.0,0
90,30.0,-227.0,98.0,0
91,28.0,-226.0,94.0,0
92,31.0,-231.0,108.0,0
93,29.0,-228.0,94.0,0
94,28.0,-228.0,97.0,0
95,26.0,-227.0,93.0,0
96,28.0,-227.0,96.0,0
97,31.0,-228.0,93.0,0
98,29.0,-227.0,95.0,0
99,27.0,-226.0,93.0,0
100,31.0,-228.0,96.0,0
101,25.0,-226.0,94.0,0
102,26.0,-223.0,93.0,0
103,30.0,-228.0,94.0,0
104,29.0,-227.0,95.0,0
105,31.0,-228.0,92.0,0
106,27.0,-228.0,93.0,0
107,28.0,-230.0,93.0,0
108,29.0,-226.0,91.0,0
109,28.0,-229.0,95.0,0
110,30.0,-226.0,93.0,0
111,28.0,-226.0,90.0,0
112,30.0,-228.0,96.0,0
113,33.0,-230.0,98.0,0
114,25.0,-227.0,98.0,0
115,27.0,-225.0,93.0,0
116,28.0,-228.0,95.0,0
117,27.0,-226.0,95.0,0
118,24.0,-227.0,96.0,0
119,31.0,-227.0,96.0,0
120,32.0,-230.0,98.0,0
121,29.0,-226.0,93.0,0
122,31.0,-226.0,91.0,0
123,30.0,-226.0,94.0,0
124,30.0,-226.0,98.0,0
125,29.0,-228.0,94.0,0
126,29.0,-225.0,96.0,0
127,29.0,-226.0,95.0,0
128,28.0,-229.0,97.0,0
129,29.0,-227.0,92.0,0
130,31.0,-227.0,94.0,0
131,33.0,-227.0,96.0,0
132,28.0,-226.0,92.0,0
133,27.0,-226.0,97.0,0
134,27.0,-228.0,95.0,0
135,33.0,-231.0,91.0,0
136,30.0,-226.0,96.0,0
137,30.0,-230.0,92.0,0
138,29.0,-228.0,91.0,0
139,28.0,-226.0,96.0,0
140,30.0,-229.0,91.0,0
141,28.0,-225.0,95.0,0
142,27.0,-228.0,86.0,0
143,27.0,-227.0,89.0,0
144,30.0,-228.0,95.0,0
145,28.0,-227.0,93.0,0
146,23.0,-231.0,88.0,0
147,27.0,-226.0,91.0,0
148,28.0,-227.0,92.0,0
149,28.0,-227.0,91.0,0
150,30.0,-227.0,93.0,0
151,29.0,-227.0,95.0,0
152,26.0,-226.0,92.0,0
153,28.0,-226.0,96.0,0
154,30.0,-229.0,86.0,0
155,29.0,-226.0,97.0,0
156,29.0,-231.0,95.0,0
157,25.0,-224.0,98.0,0
158,28.0,-227.0,96.0,0
159,29.0,-226.0,92.0,0
160,27.0,-225.0,92.0,0
161,28.0,-223.0,93.0,0
162,30.0,-229.0,94.0,0
163,29.0,-226.0,97.0,0
164,30.0,-228.0,96.0,0
165,26.0,-227.0,92.0,0
166,26.0,-225.0,94.0,0
167,25.0,-221.0,96.0,0
168,25.0,-230.0,106.0,0
169,23.0,-228.0,97.0,0
170,26.0,-225.0,96.0,0
