,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,-6.0,-252.0,19.0,0
1,-8.0,-251.0,19.0,0
2,-6.0,-255.0,21.0,0
3,-8.0,-253.0,20.0,0
4,-7.0,-252.0,27.0,0
5,-9.0,-253.0,23.0,0
6,-10.0,-249.0,20.0,0
7,-8.0,-253.0,25.0,0
8,-8.0,-250.0,19.0,0
9,-9.0,-250.0,23.0,0
10,-10.0,-252.0,17.0,0
11,-7.0,-251.0,20.0,0
12,-9.0,-254.0,20.0,0
13,-11.0,-255.0,18.0,0
14,-8.0,-254.0,18.0,0
15,-11.0,-252.0,17.0,0
16,-10.0,-254.0,17.0,0
17,-9.0,-254.0,21.0,0
18,-11.0,-255.0,24.0,0
19,-10.0,-253.0,23.0,0
20,-12.0,-252.0,20.0,0
21,-10.0,-251.0,22.0,0
22,-11.0,-254.0,17.0,0
23,-9.0,-252.0,22.0,0
24,-11.0,-253.0,19.0,0
25,-8.0,-253.0,19.0,0
26,-9.0,-252.0,22.0,0
27,-11.0,-254.0,24.0,0
28,-6.0,-254.0,24.0,0
29,-9.0,-252.0,23.0,0
30,-11.0,-253.0,24.0,0
31,-11.0,-255.0,22.0,0
32,-10.0,-253.0,21.0,0
33,-10.0,-255.0,19.0,0
34,-9.0,-254.0,26.0,0
35,-11.0,-254.0,21.0,0
36,-11.0,-253.0,23.0,0
37,-9.0,-252.0,20.0,0
38,-9.0,-254.0,22.0,0
39,-11.0,-249.0,17.0,0
40,-12.0,-253.0,18.0,0
41,-11.0,-254.0,19.0,0
42,-10.0,-254.0,18.0,0
43,-10.0,-254.0,20.0,0
44,-11.0,-252.0,21.0,0
45,-11.0,-255.0,21.0,0
46,-12.0,-251.0,21.0,0
47,-11.0,-255.0,19.0,0
48,-9.0,-256.0,17.0,0
49,-11.0,-254.0,20.0,0
50,-11.0,-253.0,26.0,0
51,-12.0,-251.0,21.0,0
52,-12.0,-254.0,24.0,0
53,-9.0,-255.0,21.0,0
54,-11.0,-251.0,24.0,0
55,-12.0,-250.0,21.0,0
56,-12.0,-254.0,22.0,0
57,-12.0,-251.0,20.0,0
58,-12.0,-252.0,18.0,0
59,-13.0,-253.0,20.0,0
60,-11.0,-252.0,25.0,0
61,-10.0,-252.0,22.0,0
62,-10.0,-253.0,20.0,0
63,-12.0,-253.0,19.0,0
64,-11.0,-254.0,21.0,0
65,-11.0,-252.0,22.0,0
66,-11.0,-251.0,21.0,0
67,-12.0,-254.0,20.0,0
68,-11.0,-255.0,19.0,0
69,-9.0,-253.0,18.0,0
70,-10.0,-251.0,20.0,0
71,-10.0,-252.0,24.0,0
72,-11.0,-250.0,18.0,0
73,-11.0,-252.0,19.0,0
74,-10.0,-250.0,22.0,0
75,-11.0,-252.0,21.0,0
76,-11.0,-248.0,22.0,0
77,-11.0,-249.0,25.0,0
78,-13.0,-251.0,19.0,0
79,-11.0,-251.0,20.0,0
80,-10.0,-249.0,22.0,0
81,-10.0,-254.0,15.0,0
82,-12.0,-253.0,16.0,0
83,-12.0,-252.0,20.0,0
84,-12.0,-255.0,18.0,0
85,-11.0,-255.0,19.0,0
86,-12.0,-255.0,21.0,0
87,-12.0,-254.0,19.0,0
88,-12.0,-254.0,17.0,0
89,-11.0,-254.0,19.0,0
90,-11.0,-256.0,17.0,0
91,-11.0,-253.0,16.0,0
92,-12.0,-258.0,18.0,0
93,-13.0,-255.0,16.0,0
94,-9.0,-259.0,17.0,0
95,-11.0,-260.0,19.0,0
96,-10.0,-260.0,16.0,0
97,-10.0,-263.0,20.0,0
98,-11.0,-263.0,17.0,0
99,-6.0,-263.0,17.0,0
100,-11.0,-264.0,21.0,0
101,-8.0,-262.0,17.0,0
102,-8.0,-261.0,18.0,0
103,-6.0,-259.0,15.0,0
104,-4.0,-259.0,17.0,0
105,-7.0,-258.0,16.0,0
106,-5.0,-256.0,14.0,0
107,-5.0,-256.0,19.0,0
108,-6.0,-258.0,17.0,0
109,-4.0,-256.0,22.0,0
110,-3.0,-259.0,21.0,0
111,-5.0,-256.0,22.0,0
112,-6.0,-258.0,25.0,0
113,-2.0,-258.0,21.0,0
114,-6.0,-254.0,22.0,0
115,-2.0,-255.0,23.0,0
116,-3.0,-251.0,18.0,0
117,-7.0,-250.0,19.0,0
118,-2.0,-250.0,21.0,0
119,-3.0,-251.0,20.0,0
120,0.0,-252.0,23.0,0
121,-4.0,-252.0,20.0,0
122,-4.0,-248.0,21.0,0
123,-1.0,-252.0,23.0,0
124,-4.0,-247.0,21.0,0
125,-3.0,-251.0,18.0,0
126,-4.0,-248.0,18.0,0
127,-4.0,-248.0,21.0,0
128,-3.0,-249.0,22.0,0
129,1.0,-250.0,15.0,0
130,-1.0,-249.0,17.0,0
131,0.0,-250.0,15.0,0
132,-4.0,-250.0,18.0,0
133,-1.0,-250.0,18.0,0
134,-5.0,-245.0,18.0,0
135,-5.0,-246.0,15.0,0
136,-6.0,-248.0,19.0,0
137,-6.0,-248.0,13.0,0
138,-4.0,-247.0,14.0,0
139,-4.0,-247.0,10.0,0
140,-2.0,-245.0,13.0,0
141,-2.0,-245.0,13.0,0
142,-4.0,-244.0,12.0,0
143,0.0,-242.0,13.0,0
144,-2.0,-239.0,13.0,0
145,2.0,-236.0,11.0,0
146,2.0,-235.0,12.0,0
147,7.0,-235.0,14.0,0
148,9.0,-232.0,9.0,0
149,10.0,-230.0,8.0,0
150,8.0,-228.0,12.0,0
151,10.0,-224.0,9.0,0
152,6.0,-227.0,6.0,0
153,8.0,-223.0,8.0,0
154,11.0,-223.0,13.0,0
155,12.0,-228.0,13.0,0
156,7.0,-227.0,13.0,0
157,10.0,-231.0,17.0,0
158,11.0,-236.0,20.0,0
159,7.0,-240.0,23.0,0
160,7.0,-250.0,26.0,0
161,5.0,-253.0,30.0,0
162,2.0,-260.0,39.0,0
163,-2.0,-267.0,36.0,0
164,-1.0,-274.0,40.0,0
165,-4.0,-279.0,39.0,0
166,-2.0,-283.0,39.0,0
167,-4.0,-287.0,37.0,0
168,-5.0,-286.0,31.0,0
169,-5.0,-284.0,23.0,0
170,-6.0,-278.0,19.0,0
171,-10.0,-274.0,13.0,0
172,-11.0,-263.0,13.0,0
173,-12.0,-259.0,8.0,0
174,-14.0,-251.0,11.0,0
175,-12.0,-249.0,10.0,0
176,-12.0,-243.0,12.0,0
177,-12.0,-245.0,13.0,0
178,-10.0,-245.0,17.0,0
179,-12.0,-247.0,15.0,0
180,-8.0,-253.0,18.0,0
181,-6.0,-259.0,20.0,0
182,-9.0,-260.0,24.0,0
183,-4.0,-264.0,23.0,0
184,-7.0,-265.0,22.0,0
185,-6.0,-265.0,25.0,0
186,-3.0,-269.0,23.0,0
187,0.0,-263.0,18.0,0
188,4.0,-262.0,19.0,0
189,8.0,-262.0,17.0,0
190,6.0,-260.0,17.0,0
191,13.0,-260.0,15.0,0
192,16.0,-260.0,15.0,0
193,16.0,-259.0,16.0,0
194,20.0,-260.0,14.0,0
195,19.0,-260.0,11.0,0
196,16.0,-260.0,15.0,0
197,20.0,-261.0,10.0,0
198,16.0,-258.0,11.0,0
199,17.0,-258.0,17.0,0
200,15.0,-259.0,15.0,0
201,16.0,-258.0,10.0,0
202,10.0,-255.0,17.0,0
203,7.0,-252.0,16.0,0
204,10.0,-249.0,18.0,0
205,11.0,-249.0,12.0,0
206,12.0,-246.0,18.0,0
207,10.0,-242.0,18.0,0
208,10.0,-243.0,20.0,0
209,11.0,-241.0,15.0,0
210,12.0,-238.0,19.0,0
211,12.0,-243.0,21.0,0
212,15.0,-242.0,17.0,0
213,14.0,-239.0,18.0,0
214,19.0,-239.0,19.0,0
215,18.0,-239.0,19.0,0
216,20.0,-237.0,19.0,0
217,26.0,-241.0,23.0,0
218,24.0,-236.0,23.0,0
219,28.0,-238.0,22.0,0
220,25.0,-238.0,23.0,0
221,29.0,-242.0,20.0,0
222,32.0,-244.0,24.0,0
223,28.0,-244.0,22.0,0
224,36.0,-246.0,26.0,0
225,37.0,-243.0,25.0,0
226,34.0,-243.0,28.0,0
227,36.0,-244.0,28.0,0
228,35.0,-244.0,29.0,0
229,34.0,-246.0,29.0,0
230,33.0,-243.0,31.0,0
231,33.0,-245.0,28.0,0
232,33.0,-245.0,26.0,0
233,31.0,-245.0,26.0,0
234,31.0,-240.0,27.0,0
235,32.0,-241.0,30.0,0
236,29.0,-239.0,25.0,0
237,29.0,-237.0,23.0,0
238,30.0,-240.0,25.0,0
239,30.0,-242.0,25.0,0
240,28.0,-240.0,22.0,0
241,29.0,-247.0,22.0,0
242,25.0,-246.0,19.0,0
243,28.0,-251.0,21.0,0
244,24.0,-255.0,24.0,0
245,25.0,-255.0,26.0,0
246,24.0,-257.0,22.0,0
247,24.0,-259.0,21.0,0
248,24.0,-255.0,19.0,0
249,27.0,-255.0,20.0,0
250,25.0,-255.0,18.0,0
251,27.0,-255.0,13.0,0
252,25.0,-254.0,19.0,0
253,28.0,-253.0,16.0,0
254,30.0,-254.0,17.0,0
255,31.0,-258.0,16.0,0
256,31.0,-260.0,20.0,0
257,31.0,-262.0,25.0,0
258,29.0,-264.0,26.0,0
259,28.0,-268.0,29.0,0
260,27.0,-269.0,31.0,0
261,28.0,-268.0,31.0,0
262,26.0,-264.0,34.0,0
263,28.0,-267.0,34.0,0
264,29.0,-264.0,36.0,0
265,30.0,-265.0,36.0,0
266,30.0,-261.0,41.0,0
267,30.0,-260.0,44.0,0
268,25.0,-261.0,44.0,0
269,28.0,-260.0,42.0,0
270,26.0,-261.0,42.0,0
271,26.0,-260.0,46.0,0
272,20.0,-258.0,49.0,0
273,19.0,-260.0,42.0,0
274,22.0,-266.0,39.0,0
275,20.0,-282.0,39.0,0
276,23.0,-291.0,30.0,0
277,25.0,-311.0,26.0,0
278,24.0,-332.0,22.0,0
279,23.0,-350.0,8.0,0
280,21.0,-363.0,-2.0,0
281,16.0,-369.0,-13.0,0
282,11.0,-357.0,-15.0,0
283,2.0,-336.0,-16.0,0
284,-4.0,-316.0,-10.0,0
285,-12.0,-290.0,-5.0,0
286,-14.0,-262.0,5.0,0
287,-14.0,-240.0,9.0,0
288,-13.0,-228.0,22.0,0
289,-12.0,-220.0,28.0,0
290,-11.0,-221.0,31.0,0
291,-6.0,-226.0,35.0,0
292,-4.0,-229.0,39.0,0
293,5.0,-237.0,38.0,0
294,6.0,-245.0,35.0,0
295,10.0,-244.0,35.0,0
296,11.0,-243.0,25.0,0
297,10.0,-237.0,21.0,0
298,10.0,-231.0,10.0,0
299,11.0,-229.0,-2.0,0
300,7.0,-225.0,-11.0,0
301,6.0,-220.0,-17.0,0
302,2.0,-217.0,-25.0,0
303,-3.0,-212.0,-30.0,0
304,-4.0,-215.0,-40.0,0
305,-13.0,-210.0,-45.0,0
306,-19.0,-213.0,-45.0,0
307,-27.0,-213.0,-50.0,0
308,-32.0,-216.0,-48.0,0
309,-40.0,-218.0,-47.0,0
310,-48.0,-219.0,-48.0,0
311,-48.0,-228.0,-46.0,0
312,-52.0,-237.0,-39.0,0
313,-55.0,-245.0,-35.0,0
314,-57.0,-253.0,-33.0,0
315,-55.0,-258.0,-33.0,0
316,-53.0,-262.0,-30.0,0
317,-46.0,-270.0,-31.0,0
318,-41.0,-269.0,-26.0,0
319,-37.0,-271.0,-20.0,0
320,-29.0,-273.0,-22.0,0
321,-23.0,-273.0,-16.0,0
322,-18.0,-274.0,-13.0,0
323,-12.0,-270.0,-15.0,0
324,-9.0,-274.0,-10.0,0
325,-2.0,-273.0,-10.0,0
326,2.0,-273.0,-2.0,0
327,6.0,-273.0,-5.0,0
328,13.0,-268.0,1.0,0
329,20.0,-263.0,2.0,0
330,20.0,-263.0,4.0,0
331,22.0,-260.0,6.0,0
332,22.0,-257.0,6.0,0
333,28.0,-252.0,0.0,0
334,25.0,-246.0,3.0,0
335,21.0,-242.0,2.0,0
336,16.0,-235.0,1.0,0
337,14.0,-232.0,0.0,0
338,10.0,-227.0,6.0,0
339,4.0,-223.0,2.0,0
340,-2.0,-220.0,1.0,0
341,-6.0,-222.0,5.0,0
342,-12.0,-217.0,8.0,0
343,-13.0,-220.0,8.0,0
344,-24.0,-217.0,9.0,0
345,-27.0,-220.0,4.0,0
346,-30.0,-222.0,4.0,0
347,-35.0,-223.0,7.0,0
