,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,-8.0,-248.0,-42.0,0
1,-11.0,-246.0,-42.0,0
2,-9.0,-250.0,-41.0,0
3,-11.0,-251.0,-41.0,0
4,-10.0,-249.0,-40.0,0
5,-7.0,-246.0,-45.0,0
6,-10.0,-252.0,-40.0,0
7,-3.0,-253.0,-40.0,0
8,-10.0,-251.0,-44.0,0
9,-9.0,-253.0,-42.0,0
10,-11.0,-251.0,-37.0,0
11,-9.0,-251.0,-38.0,0
12,-9.0,-252.0,-42.0,0
13,-7.0,-253.0,-40.0,0
14,-11.0,-251.0,-35.0,0
15,12.0,-249.0,-51.0,0
16,-6.0,-252.0,-39.0,0
17,-6.0,-249.0,-38.0,0
18,-8.0,-250.0,-40.0,0
19,-9.0,-250.0,-41.0,0
20,-8.0,-251.0,-37.0,0
21,-9.0,-251.0,-42.0,0
22,-8.0,-252.0,-42.0,0
23,-8.0,-249.0,-37.0,0
24,-8.0,-250.0,-36.0,0
25,-5.0,-244.0,-39.0,0
26,0.0,-235.0,-62.0,0
27,-8.0,-252.0,-39.0,0
28,-9.0,-251.0,-43.0,0
29,-9.0,-250.0,-43.0,0
30,-11.0,-250.0,-40.0,0
31,-9.0,-250.0,-39.0,0
32,-9.0,-253.0,-39.0,0
33,-10.0,-254.0,-39.0,0
34,-9.0,-253.0,-37.0,0
35,-12.0,-252.0,-44.0,0
36,-10.0,-252.0,-43.0,0
37,-12.0,-255.0,-36.0,0
38,-10.0,-250.0,-38.0,0
39,-7.0,-249.0,-39.0,0
40,-10.0,-251.0,-36.0,0
41,-9.0,-253.0,-42.0,0
42,-10.0,-251.0,-42.0,0
43,-11.0,-249.0,-41.0,0
44,-11.0,-252.0,-41.0,0
45,-4.0,-252.0,-38.0,0
46,-7.0,-255.0,-42.0,0
47,-6.0,-253.0,-39.0,0
48,-15.0,-256.0,-20.0,0
49,-12.0,-251.0,-41.0,0
50,-11.0,-251.0,-38.0,0
51,-7.0,-252.0,-44.0,0
52,-6.0,-250.0,-40.0,0
53,-11.0,-252.0,-39.0,0
54,-9.0,-251.0,-44.0,0
55,-10.0,-251.0,-41.0,0
56,-10.0,-252.0,-36.0,0
57,-9.0,-252.0,-39.0,0
58,-8.0,-253.0,-34.0,0
59,-5.0,-252.0,-40.0,0
60,-10.0,-252.0,-39.0,0
61,-8.0,-250.0,-39.0,0
62,-9.0,-251.0,-39.0,0
63,-8.0,-251.0,-37.0,0
64,-9.0,-251.0,-38.0,0
65,-8.0,-254.0,-39.0,0
66,-13.0,-256.0,-33.0,0
67,-11.0,-252.0,-38.0,0
68,-11.0,-250.0,-41.0,0
69,-12.0,-252.0,-41.0,0
70,-12.0,-257.0,-32.0,0
71,-9.0,-252.0,-39.0,0
72,-10.0,-252.0,-38.0,0
73,-9.0,-251.0,-44.0,0
74,-9.0,-252.0,-41.0,0
75,-6.0,-253.0,-40.0,0
76,-9.0,-250.0,-41.0,0
77,-8.0,-253.0,-37.0,0
78,-9.0,-252.0,-38.0,0
79,-10.0,-251.0,-41.0,0
80,-7.0,-251.0,-42.0,0
81,-7.0,-251.0,-35.0,0
82,4.0,-273.0,-25.0,0
83,-9.0,-251.0,-36.0,0
84,-6.0,-251.0,-39.0,0
85,-6.0,-249.0,-40.0,0
86,-10.0,-251.0,-43.0,0
87,-9.0,-251.0,-39.0,0
88,-9.0,-249.0,-40.0,0
89,-12.0,-252.0,-41.0,0
90,-5.0,-250.0,-43.0,0
91,-11.0,-252.0,-36.0,0
92,-11.0,-245.0,-62.0,0
93,-7.0,-254.0,-39.0,0
94,-5.0,-252.0,-43.0,0
95,-7.0,-253.0,-39.0,0
96,-7.0,-250.0,-37.0,0
97,-6.0,-252.0,-37.0,0
98,-8.0,-252.0,-37.0,0
99,-11.0,-252.0,-42.0,0
100,-6.0,-250.0,-41.0,0
101,-9.0,-252.0,-41.0,0
102,-4.0,-250.0,-40.0,0
103,-10.0,-248.0,-53.0,0
104,-9.0,-250.0,-42.0,0
105,-9.0,-252.0,-38.0,0
106,-11.0,-251.0,-37.0,0
107,-10.0,-254.0,-42.0,0
108,-10.0,-250.0,-39.0,0
109,-8.0,-250.0,-39.0,0
110,-8.0,-253.0,-43.0,0
111,-10.0,-250.0,-42.0,0
112,-10.0,-249.0,-39.0,0
113,-10.0,-247.0,-43.0,0
114,-8.0,-252.0,-41.0,0
115,-6.0,-252.0,-42.0,0
116,-10.0,-252.0,-39.0,0
117,-6.0,-253.0,-42.0,0
118,-11.0,-251.0,-41.0,0
119,-8.0,-252.0,-43.0,0
120,-8.0,-252.0,-38.0,0
121,-4.0,-252.0,-43.0,0
122,-11.0,-251.0,-41.0,0
123,-10.0,-253.0,-39.0,0
124,-6.0,-245.0,-53.0,0
125,-11.0,-253.0,-39.0,0
126,-7.0,-250.0,-42.0,0
127,-9.0,-251.0,-41.0,0
128,-11.0,-250.0,-36.0,0
129,-7.0,-251.0,-38.0,0
130,-11.0,-252.0,-39.0,0
131,-6.0,-245.0,-44.0,0
132,-7.0,-254.0,-43.0,0
