,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,-4.0,-258.0,-8.0,0
1,-4.0,-255.0,-8.0,0
2,-3.0,-255.0,-7.0,0
3,-6.0,-258.0,-7.0,0
4,-5.0,-259.0,-5.0,0
5,-4.0,-255.0,-14.0,0
6,-4.0,-257.0,-4.0,0
7,-7.0,-253.0,-8.0,0
8,-7.0,-258.0,-10.0,0
9,-7.0,-255.0,-7.0,0
10,-7.0,-256.0,-4.0,0
11,-4.0,-255.0,-11.0,0
12,-8.0,-255.0,-9.0,0
13,-8.0,-256.0,-7.0,0
14,-4.0,-255.0,-8.0,0
15,-3.0,-255.0,-7.0,0
16,-6.0,-256.0,-9.0,0
17,-5.0,-253.0,-9.0,0
18,-4.0,-256.0,-9.0,0
19,-4.0,-253.0,-7.0,0
20,-2.0,-254.0,-7.0,0
21,-5.0,-256.0,-10.0,0
22,-1.0,-247.0,0.0,0
23,6.0,-250.0,2.0,0
24,-6.0,-260.0,-4.0,0
25,-4.0,-254.0,-15.0,0
26,-9.0,-252.0,-5.0,0
27,-1.0,-252.0,12.0,0
28,2.0,-240.0,-1.0,0
29,-8.0,-252.0,-11.0,0
30,-8.0,-253.0,-3.0,0
31,-3.0,-254.0,-3.0,0
32,-18.0,-257.0,1.0,0
33,-12.0,-253.0,-10.0,0
34,1.0,-255.0,-14.0,0
35,-37.0,-261.0,3.0,0
36,10.0,-253.0,-2.0,0
37,-4.0,-255.0,5.0,0
38,-14.0,-252.0,-14.0,0
39,-9.0,-243.0,-9.0,0
40,-11.0,-252.0,-13.0,0
41,-11.0,-251.0,-10.0,0
42,-11.0,-254.0,-13.0,0
43,-10.0,-256.0,-8.0,0
44,-9.0,-259.0,-5.0,0
45,-10.0,-257.0,-4.0,0
46,-8.0,-259.0,-6.0,0
47,-5.0,-258.0,-4.0,0
48,-5.0,-255.0,-3.0,0
49,-6.0,-252.0,-3.0,0
50,-5.0,-255.0,0.0,0
51,-6.0,-256.0,-1.0,0
52,-2.0,-253.0,-4.0,0
53,-8.0,-249.0,-4.0,0
54,-6.0,-252.0,-5.0,0
55,-2.0,-254.0,-1.0,0
56,-4.0,-258.0,-1.0,0
57,-2.0,-258.0,0.0,0
58,-4.0,-258.0,0.0,0
59,-5.0,-260.0,2.0,0
60,-4.0,-261.0,4.0,0
61,-3.0,-262.0,4.0,0
62,-4.0,-260.0,3.0,0
63,-4.0,-261.0,-1.0,0
64,-4.0,-260.0,-5.0,0
65,-1.0,-258.0,-4.0,0
66,-6.0,-256.0,-1.0,0
67,1.0,-255.0,-2.0,0
68,0.0,-255.0,-8.0,0
69,-1.0,-252.0,-2.0,0
70,-2.0,-256.0,1.0,0
71,-3.0,-252.0,-5.0,0
72,-2.0,-253.0,-6.0,0
73,1.0,-256.0,-2.0,0
74,5.0,-256.0,-4.0,0
75,2.0,-256.0,-4.0,0
76,7.0,-260.0,-6.0,0
77,5.0,-260.0,-9.0,0
78,12.0,-261.0,-4.0,0
79,12.0,-260.0,-8.0,0
80,17.0,-260.0,-5.0,0
81,17.0,-260.0,-5.0,0
82,22.0,-260.0,-4.0,0
83,17.0,-256.0,-7.0,0
84,21.0,-255.0,-5.0,0
85,20.0,-252.0,-1.0,0
86,22.0,-254.0,0.0,0
87,19.0,-250.0,-4.0,0
88,20.0,-252.0,-8.0,0
89,18.0,-250.0,-2.0,0
90,17.0,-246.0,-5.0,0
91,13.0,-249.0,-4.0,0
92,9.0,-246.0,-1.0,0
93,6.0,-246.0,-3.0,0
94,0.0,-249.0,-8.0,0
95,-2.0,-245.0,-5.0,0
96,-5.0,-246.0,-8.0,0
97,-8.0,-247.0,-7.0,0
98,-10.0,-245.0,-5.0,0
99,-10.0,-245.0,-3.0,0
100,-12.0,-245.0,-1.0,0
101,-12.0,-245.0,-4.0,0
102,-12.0,-249.0,-5.0,0
103,-13.0,-248.0,-6.0,0
104,-14.0,-250.0,-8.0,0
105,-12.0,-250.0,-7.0,0
106,-12.0,-248.0,-4.0,0
107,-12.0,-247.0,-8.0,0
108,-17.0,-251.0,-8.0,0
109,-12.0,-255.0,-15.0,0
110,-15.0,-251.0,-10.0,0
111,-18.0,-256.0,-16.0,0
112,-18.0,-257.0,-18.0,0
113,-20.0,-256.0,-22.0,0
114,-24.0,-253.0,-28.0,0
115,-22.0,-253.0,-26.0,0
116,-20.0,-245.0,-27.0,0
117,-25.0,-246.0,-25.0,0
118,-22.0,-243.0,-24.0,0
119,-24.0,-238.0,-26.0,0
120,-24.0,-233.0,-24.0,0
121,-23.0,-231.0,-14.0,0
122,-27.0,-230.0,-17.0,0
123,-33.0,-227.0,-13.0,0
124,-36.0,-228.0,-10.0,0
125,-40.0,-227.0,-8.0,0
126,-42.0,-230.0,0.0,0
127,-40.0,-233.0,-1.0,0
128,-47.0,-239.0,-3.0,0
129,-44.0,-244.0,-1.0,0
130,-43.0,-250.0,-7.0,0
131,-46.0,-256.0,-11.0,0
132,-47.0,-260.0,-12.0,0
133,-51.0,-264.0,-21.0,0
134,-57.0,-266.0,-19.0,0
135,-54.0,-267.0,-24.0,0
136,-55.0,-266.0,-22.0,0
137,-56.0,-267.0,-20.0,0
138,-48.0,-266.0,-18.0,0
139,-42.0,-261.0,-18.0,0
140,-30.0,-259.0,-11.0,0
141,-20.0,-251.0,-5.0,0
142,-10.0,-245.0,-2.0,0
143,-8.0,-241.0,0.0,0
144,-6.0,-233.0,6.0,0
145,-4.0,-232.0,11.0,0
146,-3.0,-230.0,16.0,0
147,-2.0,-232.0,26.0,0
148,-2.0,-233.0,34.0,0
149,-1.0,-234.0,37.0,0
150,1.0,-241.0,41.0,0
151,2.0,-243.0,44.0,0
152,2.0,-247.0,52.0,0
153,1.0,-252.0,45.0,0
154,3.0,-258.0,51.0,0
155,3.0,-258.0,44.0,0
156,-1.0,-260.0,38.0,0
157,-3.0,-262.0,36.0,0
158,-6.0,-265.0,29.0,0
159,-10.0,-263.0,25.0,0
160,-12.0,-263.0,19.0,0
161,-19.0,-268.0,21.0,0
162,-27.0,-270.0,17.0,0
163,-27.0,-273.0,18.0,0
164,-32.0,-274.0,16.0,0
165,-37.0,-274.0,17.0,0
166,-41.0,-272.0,20.0,0
167,-42.0,-270.0,19.0,0
168,-41.0,-268.0,20.0,0
169,-41.0,-265.0,28.0,0
170,-42.0,-261.0,23.0,0
171,-41.0,-261.0,25.0,0
172,-42.0,-254.0,25.0,0
173,-38.0,-255.0,22.0,0
174,-35.0,-250.0,25.0,0
175,-34.0,-245.0,19.0,0
176,-34.0,-244.0,22.0,0
177,-29.0,-243.0,26.0,0
178,-30.0,-241.0,25.0,0
179,-27.0,-240.0,23.0,0
180,-27.0,-238.0,27.0,0
181,-22.0,-239.0,30.0,0
182,-16.0,-237.0,25.0,0
183,-17.0,-234.0,28.0,0
184,-12.0,-234.0,31.0,0
185,-12.0,-233.0,29.0,0
186,-14.0,-227.0,30.0,0
187,-11.0,-228.0,30.0,0
188,-11.0,-226.0,32.0,0
189,-11.0,-226.0,31.0,0
190,-9.0,-223.0,29.0,0
191,-12.0,-224.0,26.0,0
192,-11.0,-225.0,28.0,0
193,-10.0,-224.0,24.0,0
194,-12.0,-230.0,26.0,0
195,-12.0,-233.0,30.0,0
196,-12.0,-237.0,27.0,0
197,-19.0,-241.0,25.0,0
198,-16.0,-247.0,31.0,0
199,-22.0,-254.0,32.0,0
200,-24.0,-260.0,31.0,0
201,-28.0,-264.0,33.0,0
202,-30.0,-272.0,33.0,0
203,-33.0,-273.0,34.0,0
204,-35.0,-280.0,34.0,0
205,-36.0,-282.0,36.0,0
206,-37.0,-287.0,34.0,0
207,-37.0,-292.0,33.0,0
208,-38.0,-294.0,38.0,0
209,-41.0,-297.0,37.0,0
210,-43.0,-294.0,34.0,0
211,-44.0,-293.0,42.0,0
212,-45.0,-290.0,40.0,0
213,-48.0,-285.0,42.0,0
214,-51.0,-280.0,44.0,0
215,-55.0,-273.0,46.0,0
216,-56.0,-268.0,49.0,0
217,-58.0,-262.0,42.0,0
218,-63.0,-257.0,36.0,0
219,-66.0,-252.0,37.0,0
220,-69.0,-248.0,34.0,0
221,-73.0,-243.0,25.0,0
222,-81.0,-248.0,26.0,0
223,-97.0,-253.0,18.0,0
224,-110.0,-266.0,-2.0,0
225,-123.0,-283.0,-14.0,0
226,-134.0,-296.0,-31.0,0
227,-147.0,-312.0,-40.0,0
228,-160.0,-319.0,-50.0,0
229,-175.0,-322.0,-55.0,0
230,-182.0,-322.0,-61.0,0
231,-185.0,-323.0,-68.0,0
232,-181.0,-321.0,-68.0,0
233,-169.0,-317.0,-65.0,0
