,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,19.0,-255.0,-51.0,0
1,20.0,-255.0,-47.0,0
2,17.0,-254.0,-50.0,0
3,19.0,-252.0,-49.0,0
4,19.0,-252.0,-45.0,0
5,18.0,-253.0,-48.0,0
6,19.0,-254.0,-50.0,0
7,16.0,-254.0,-48.0,0
8,19.0,-252.0,-48.0,0
9,18.0,-252.0,-47.0,0
10,18.0,-253.0,-46.0,0
11,18.0,-252.0,-47.0,0
12,18.0,-249.0,-49.0,0
13,19.0,-249.0,-50.0,0
14,19.0,-253.0,-48.0,0
15,18.0,-251.0,-53.0,0
16,22.0,-254.0,-48.0,0
17,18.0,-254.0,-50.0,0
18,19.0,-255.0,-50.0,0
19,18.0,-252.0,-52.0,0
20,16.0,-253.0,-54.0,0
21,16.0,-252.0,-53.0,0
22,18.0,-252.0,-49.0,0
23,18.0,-254.0,-55.0,0
24,18.0,-253.0,-52.0,0
25,19.0,-254.0,-52.0,0
26,17.0,-251.0,-53.0,0
27,16.0,-250.0,-50.0,0
28,17.0,-251.0,-49.0,0
29,20.0,-255.0,-51.0,0
30,17.0,-254.0,-52.0,0
31,17.0,-253.0,-53.0,0
32,20.0,-255.0,-53.0,0
33,13.0,-252.0,-51.0,0
34,18.0,-251.0,-55.0,0
35,19.0,-253.0,-51.0,0
36,21.0,-252.0,-53.0,0
37,21.0,-252.0,-53.0,0
38,21.0,-252.0,-55.0,0
39,12.0,-250.0,-52.0,0
40,20.0,-252.0,-55.0,0
41,18.0,-253.0,-53.0,0
42,20.0,-251.0,-51.0,0
43,20.0,-251.0,-54.0,0
44,20.0,-252.0,-51.0,0
45,19.0,-249.0,-53.0,0
46,21.0,-251.0,-52.0,0
47,21.0,-252.0,-53.0,0
48,17.0,-253.0,-55.0,0
49,23.0,-250.0,-54.0,0
50,19.0,-252.0,-54.0,0
51,21.0,-254.0,-50.0,0
52,18.0,-251.0,-54.0,0
53,19.0,-252.0,-53.0,0
54,21.0,-252.0,-50.0,0
55,18.0,-250.0,-53.0,0
56,19.0,-252.0,-53.0,0
57,19.0,-252.0,-49.0,0
58,20.0,-252.0,-54.0,0
59,19.0,-249.0,-53.0,0
60,18.0,-252.0,-54.0,0
61,18.0,-254.0,-56.0,0
62,19.0,-254.0,-54.0,0
63,17.0,-254.0,-55.0,0
64,17.0,-255.0,-54.0,0
65,19.0,-254.0,-56.0,0
66,19.0,-256.0,-54.0,0
67,20.0,-251.0,-54.0,0
68,20.0,-254.0,-56.0,0
69,17.0,-253.0,-54.0,0
70,17.0,-253.0,-55.0,0
71,20.0,-255.0,-54.0,0
72,20.0,-256.0,-54.0,0
73,17.0,-253.0,-53.0,0
74,17.0,-251.0,-54.0,0
75,19.0,-254.0,-54.0,0
76,19.0,-250.0,-53.0,0
77,17.0,-250.0,-55.0,0
78,20.0,-252.0,-55.0,0
79,18.0,-251.0,-58.0,0
80,21.0,-252.0,-53.0,0
81,21.0,-252.0,-56.0,0
82,17.0,-249.0,-55.0,0
83,20.0,-253.0,-56.0,0
84,21.0,-250.0,-55.0,0
85,22.0,-253.0,-49.0,0
86,22.0,-250.0,-52.0,0
87,19.0,-249.0,-51.0,0
88,20.0,-250.0,-50.0,0
89,21.0,-250.0,-54.0,0
90,20.0,-249.0,-51.0,0
91,20.0,-249.0,-50.0,0
92,17.0,-248.0,-53.0,0
93,20.0,-250.0,-46.0,0
94,19.0,-249.0,-49.0,0
95,18.0,-249.0,-48.0,0
96,20.0,-252.0,-52.0,0
97,17.0,-252.0,-49.0,0
98,15.0,-249.0,-45.0,0
99,19.0,-249.0,-47.0,0
100,17.0,-252.0,-45.0,0
101,20.0,-249.0,-47.0,0
102,19.0,-250.0,-44.0,0
103,16.0,-250.0,-45.0,0
104,20.0,-250.0,-45.0,0
105,16.0,-246.0,-49.0,0
106,18.0,-250.0,-44.0,0
107,16.0,-251.0,-49.0,0
108,18.0,-253.0,-52.0,0
109,17.0,-253.0,-55.0,0
110,25.0,-255.0,-55.0,0
111,18.0,-256.0,-56.0,0
112,18.0,-257.0,-55.0,0
113,20.0,-256.0,-53.0,0
114,20.0,-258.0,-56.0,0
115,19.0,-256.0,-55.0,0
116,20.0,-256.0,-56.0,0
117,22.0,-257.0,-57.0,0
118,20.0,-255.0,-56.0,0
119,17.0,-255.0,-54.0,0
120,21.0,-254.0,-52.0,0
121,17.0,-255.0,-54.0,0
