,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,-10.0,-257.0,-50.0,0
1,-9.0,-257.0,-46.0,0
2,-14.0,-253.0,-46.0,0
3,-11.0,-255.0,-52.0,0
4,-9.0,-255.0,-50.0,0
5,-10.0,-258.0,-49.0,0
6,-11.0,-256.0,-50.0,0
7,-10.0,-257.0,-50.0,0
8,-10.0,-256.0,-50.0,0
9,-11.0,-258.0,-47.0,0
10,-9.0,-256.0,-49.0,0
11,-12.0,-258.0,-50.0,0
12,-10.0,-259.0,-50.0,0
13,-12.0,-257.0,-48.0,0
14,-11.0,-257.0,-50.0,0
15,-20.0,-255.0,-46.0,0
16,-12.0,-257.0,-52.0,0
17,-13.0,-255.0,-47.0,0
18,-10.0,-256.0,-49.0,0
19,-11.0,-256.0,-50.0,0
20,-8.0,-256.0,-46.0,0
21,-13.0,-255.0,-51.0,0
22,-13.0,-256.0,-53.0,0
23,-11.0,-257.0,-48.0,0
24,-11.0,-256.0,-50.0,0
25,-7.0,-257.0,-46.0,0
26,-11.0,-254.0,-52.0,0
27,-11.0,-257.0,-50.0,0
28,-10.0,-256.0,-51.0,0
29,-12.0,-254.0,-54.0,0
30,-13.0,-255.0,-54.0,0
31,-12.0,-256.0,-51.0,0
32,-9.0,-259.0,-52.0,0
33,-11.0,-255.0,-50.0,0
34,-10.0,-255.0,-49.0,0
35,-9.0,-254.0,-46.0,0
36,-12.0,-254.0,-52.0,0
37,-12.0,-253.0,-50.0,0
38,-10.0,-254.0,-50.0,0
39,-10.0,-252.0,-53.0,0
40,-10.0,-253.0,-51.0,0
41,-11.0,-254.0,-53.0,0
42,-11.0,-251.0,-52.0,0
43,-12.0,-251.0,-52.0,0
44,-12.0,-254.0,-52.0,0
45,-12.0,-252.0,-53.0,0
46,-13.0,-254.0,-52.0,0
47,-12.0,-256.0,-54.0,0
48,-11.0,-259.0,-57.0,0
49,-11.0,-255.0,-53.0,0
50,-12.0,-259.0,-58.0,0
51,-11.0,-258.0,-56.0,0
52,-10.0,-260.0,-54.0,0
53,-10.0,-262.0,-54.0,0
54,-11.0,-262.0,-53.0,0
55,-11.0,-264.0,-52.0,0
56,-10.0,-261.0,-53.0,0
57,-11.0,-261.0,-50.0,0
58,-13.0,-256.0,-54.0,0
59,-15.0,-257.0,-51.0,0
60,-10.0,-256.0,-54.0,0
61,-13.0,-257.0,-48.0,0
62,-13.0,-258.0,-57.0,0
63,-13.0,-255.0,-52.0,0
64,-15.0,-254.0,-50.0,0
65,-14.0,-253.0,-52.0,0
66,-12.0,-255.0,-52.0,0
67,-12.0,-252.0,-50.0,0
68,-13.0,-254.0,-49.0,0
69,-14.0,-251.0,-51.0,0
70,-11.0,-256.0,-50.0,0
71,-15.0,-256.0,-53.0,0
72,-14.0,-253.0,-50.0,0
73,-11.0,-255.0,-51.0,0
74,-14.0,-253.0,-50.0,0
75,-11.0,-255.0,-52.0,0
76,-14.0,-251.0,-56.0,0
77,-12.0,-254.0,-49.0,0
78,-12.0,-252.0,-51.0,0
79,-10.0,-251.0,-49.0,0
80,-11.0,-252.0,-52.0,0
81,-12.0,-249.0,-45.0,0
82,-9.0,-253.0,-51.0,0
83,-10.0,-254.0,-54.0,0
84,-10.0,-253.0,-49.0,0
85,-8.0,-252.0,-58.0,0
86,-11.0,-254.0,-54.0,0
87,-13.0,-256.0,-54.0,0
88,-11.0,-254.0,-56.0,0
89,-8.0,-258.0,-55.0,0
90,-12.0,-256.0,-57.0,0
91,-8.0,-256.0,-58.0,0
92,-9.0,-256.0,-56.0,0
93,-11.0,-256.0,-54.0,0
94,-9.0,-257.0,-52.0,0
95,-11.0,-255.0,-54.0,0
96,-11.0,-255.0,-55.0,0
97,-9.0,-258.0,-53.0,0
98,-9.0,-254.0,-54.0,0
99,-9.0,-255.0,-49.0,0
100,-9.0,-257.0,-53.0,0
101,-10.0,-258.0,-47.0,0
102,-9.0,-256.0,-48.0,0
103,-10.0,-256.0,-47.0,0
104,-10.0,-257.0,-53.0,0
105,-13.0,-258.0,-49.0,0
106,-9.0,-257.0,-52.0,0
107,-10.0,-257.0,-51.0,0
108,-9.0,-256.0,-52.0,0
109,-9.0,-258.0,-50.0,0
110,-9.0,-256.0,-56.0,0
111,-10.0,-257.0,-53.0,0
112,-9.0,-256.0,-52.0,0
113,-8.0,-258.0,-48.0,0
114,-8.0,-255.0,-51.0,0
115,-7.0,-254.0,-51.0,0
116,-11.0,-256.0,-50.0,0
117,-10.0,-255.0,-54.0,0
118,-9.0,-256.0,-55.0,0
119,-9.0,-256.0,-55.0,0
120,-12.0,-255.0,-52.0,0
121,-8.0,-255.0,-51.0,0
122,-10.0,-254.0,-57.0,0
123,-10.0,-256.0,-55.0,0
124,-10.0,-254.0,-57.0,0
125,-13.0,-256.0,-55.0,0
126,-12.0,-254.0,-55.0,0
127,-9.0,-257.0,-55.0,0
128,-11.0,-256.0,-53.0,0
129,-10.0,-255.0,-50.0,0
130,-9.0,-256.0,-56.0,0
131,-12.0,-255.0,-54.0,0
132,-13.0,-256.0,-54.0,0
133,-9.0,-255.0,-51.0,0
134,-10.0,-257.0,-55.0,0
135,-13.0,-256.0,-54.0,0
136,-12.0,-255.0,-57.0,0
137,-10.0,-257.0,-52.0,0
138,-12.0,-257.0,-54.0,0
139,-11.0,-256.0,-53.0,0
140,-10.0,-256.0,-57.0,0
141,-10.0,-256.0,-54.0,0
142,-11.0,-256.0,-58.0,0
143,-13.0,-256.0,-56.0,0
144,-12.0,-255.0,-58.0,0
145,-11.0,-256.0,-57.0,0
146,-8.0,-256.0,-57.0,0
147,-9.0,-255.0,-56.0,0
148,-11.0,-252.0,-56.0,0
149,-12.0,-254.0,-54.0,0
150,-12.0,-254.0,-53.0,0
151,-11.0,-255.0,-56.0,0
152,-14.0,-254.0,-55.0,0
153,-11.0,-256.0,-53.0,0
154,-13.0,-256.0,-57.0,0
155,-11.0,-256.0,-55.0,0
156,-15.0,-255.0,-54.0,0
157,-9.0,-256.0,-57.0,0
158,-10.0,-257.0,-53.0,0
159,-11.0,-256.0,-54.0,0
160,-14.0,-256.0,-55.0,0
161,-12.0,-257.0,-53.0,0
162,-14.0,-257.0,-58.0,0
163,-17.0,-258.0,-59.0,0
164,-11.0,-254.0,-55.0,0
165,-16.0,-257.0,-57.0,0
166,-13.0,-257.0,-62.0,0
167,-17.0,-256.0,-58.0,0
168,-20.0,-248.0,-54.0,0
169,-13.0,-256.0,-63.0,0
170,-13.0,-255.0,-56.0,0
171,-13.0,-255.0,-59.0,0
172,-12.0,-254.0,-60.0,0
173,-13.0,-255.0,-59.0,0
174,-14.0,-256.0,-60.0,0
175,-12.0,-253.0,-59.0,0
176,-14.0,-253.0,-60.0,0
177,-12.0,-254.0,-60.0,0
178,-14.0,-254.0,-55.0,0
179,-14.0,-253.0,-57.0,0
180,-12.0,-254.0,-56.0,0
181,-11.0,-254.0,-57.0,0
182,-12.0,-256.0,-57.0,0
183,-13.0,-255.0,-55.0,0
184,-11.0,-254.0,-55.0,0
185,-13.0,-256.0,-58.0,0
186,-14.0,-251.0,-59.0,0
187,-15.0,-254.0,-55.0,0
188,-15.0,-253.0,-58.0,0
189,-15.0,-260.0,-52.0,0
190,-16.0,-254.0,-55.0,0
191,-13.0,-255.0,-57.0,0
