,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,38.0,-258.0,-43.0,0
1,40.0,-259.0,-42.0,0
2,38.0,-258.0,-44.0,0
3,38.0,-258.0,-48.0,0
4,42.0,-259.0,-44.0,0
5,34.0,-256.0,-39.0,0
6,38.0,-260.0,-47.0,0
7,36.0,-258.0,-46.0,0
8,39.0,-258.0,-49.0,0
9,42.0,-262.0,-46.0,0
10,40.0,-258.0,-44.0,0
11,39.0,-256.0,-47.0,0
12,37.0,-257.0,-46.0,0
13,36.0,-259.0,-47.0,0
14,40.0,-258.0,-46.0,0
15,37.0,-257.0,-49.0,0
16,41.0,-260.0,-47.0,0
17,36.0,-261.0,-46.0,0
18,39.0,-256.0,-43.0,0
19,36.0,-258.0,-45.0,0
20,38.0,-260.0,-48.0,0
21,39.0,-258.0,-43.0,0
22,37.0,-256.0,-44.0,0
23,37.0,-260.0,-48.0,0
24,37.0,-257.0,-45.0,0
25,37.0,-258.0,-46.0,0
26,38.0,-257.0,-50.0,0
27,41.0,-261.0,-47.0,0
28,39.0,-256.0,-46.0,0
29,38.0,-258.0,-48.0,0
30,39.0,-259.0,-49.0,0
31,38.0,-259.0,-45.0,0
32,38.0,-261.0,-46.0,0
33,38.0,-258.0,-42.0,0
34,39.0,-259.0,-47.0,0
35,39.0,-259.0,-46.0,0
36,35.0,-258.0,-44.0,0
37,40.0,-257.0,-40.0,0
38,37.0,-258.0,-46.0,0
39,40.0,-260.0,-46.0,0
40,36.0,-259.0,-45.0,0
41,40.0,-258.0,-48.0,0
42,37.0,-259.0,-44.0,0
43,39.0,-259.0,-51.0,0
44,43.0,-257.0,-50.0,0
45,50.0,-257.0,-53.0,0
46,37.0,-258.0,-49.0,0
47,48.0,-272.0,-56.0,0
48,39.0,-256.0,-55.0,0
49,44.0,-258.0,-48.0,0
50,41.0,-258.0,-52.0,0
51,37.0,-257.0,-56.0,0
52,38.0,-257.0,-52.0,0
53,37.0,-258.0,-53.0,0
54,39.0,-257.0,-51.0,0
55,38.0,-258.0,-49.0,0
56,35.0,-258.0,-51.0,0
57,31.0,-256.0,-49.0,0
58,38.0,-254.0,-47.0,0
59,37.0,-256.0,-51.0,0
60,39.0,-257.0,-51.0,0
61,38.0,-257.0,-47.0,0
62,37.0,-258.0,-51.0,0
63,37.0,-257.0,-54.0,0
64,40.0,-255.0,-49.0,0
65,39.0,-257.0,-50.0,0
66,38.0,-257.0,-51.0,0
67,40.0,-258.0,-51.0,0
68,41.0,-259.0,-54.0,0
69,39.0,-261.0,-53.0,0
70,40.0,-257.0,-53.0,0
71,40.0,-258.0,-48.0,0
72,40.0,-257.0,-51.0,0
73,41.0,-259.0,-52.0,0
74,39.0,-257.0,-50.0,0
75,38.0,-258.0,-47.0,0
76,39.0,-262.0,-48.0,0
77,36.0,-259.0,-48.0,0
78,39.0,-259.0,-51.0,0
79,43.0,-258.0,-52.0,0
80,37.0,-259.0,-52.0,0
81,41.0,-261.0,-52.0,0
82,40.0,-260.0,-53.0,0
83,42.0,-262.0,-52.0,0
84,39.0,-258.0,-50.0,0
85,42.0,-260.0,-49.0,0
86,38.0,-257.0,-50.0,0
87,39.0,-258.0,-50.0,0
88,39.0,-258.0,-51.0,0
89,40.0,-260.0,-49.0,0
90,38.0,-259.0,-51.0,0
91,43.0,-257.0,-47.0,0
92,41.0,-260.0,-50.0,0
93,39.0,-257.0,-51.0,0
94,41.0,-256.0,-50.0,0
95,41.0,-257.0,-49.0,0
96,35.0,-257.0,-51.0,0
97,38.0,-259.0,-49.0,0
98,38.0,-256.0,-50.0,0
99,36.0,-257.0,-49.0,0
100,36.0,-256.0,-53.0,0
101,33.0,-257.0,-50.0,0
102,37.0,-260.0,-53.0,0
103,33.0,-257.0,-54.0,0
104,35.0,-258.0,-56.0,0
105,39.0,-260.0,-58.0,0
106,35.0,-257.0,-49.0,0
107,32.0,-257.0,-49.0,0
108,33.0,-258.0,-49.0,0
109,31.0,-259.0,-52.0,0
110,36.0,-260.0,-53.0,0
111,37.0,-263.0,-59.0,0
112,32.0,-259.0,-54.0,0
113,34.0,-257.0,-52.0,0
114,35.0,-256.0,-55.0,0
115,33.0,-257.0,-56.0,0
116,35.0,-258.0,-54.0,0
117,36.0,-256.0,-56.0,0
118,36.0,-256.0,-57.0,0
119,35.0,-259.0,-55.0,0
120,35.0,-258.0,-50.0,0
121,36.0,-256.0,-52.0,0
122,38.0,-253.0,-45.0,0
123,38.0,-259.0,-49.0,0
124,37.0,-258.0,-53.0,0
125,38.0,-260.0,-51.0,0
126,39.0,-258.0,-53.0,0
127,38.0,-260.0,-56.0,0
128,41.0,-262.0,-54.0,0
129,44.0,-261.0,-55.0,0
130,44.0,-263.0,-47.0,0
131,41.0,-259.0,-53.0,0
