,accelerometer_x,accelerometer_y,accelerometer_z,fall
0,21.0,-248.0,-78.0,0
1,22.0,-248.0,-81.0,0
2,25.0,-247.0,-74.0,0
3,22.0,-247.0,-77.0,0
4,19.0,-246.0,-74.0,0
5,11.0,-247.0,-71.0,0
6,25.0,-243.0,-75.0,0
7,24.0,-245.0,-72.0,0
8,24.0,-245.0,-76.0,0
9,26.0,-248.0,-72.0,0
10,22.0,-246.0,-76.0,0
11,25.0,-244.0,-71.0,0
12,23.0,-246.0,-75.0,0
13,27.0,-248.0,-74.0,0
14,24.0,-248.0,-73.0,0
15,18.0,-239.0,-80.0,0
16,23.0,-248.0,-74.0,0
17,23.0,-248.0,-73.0,0
18,19.0,-245.0,-71.0,0
19,19.0,-246.0,-70.0,0
20,22.0,-246.0,-75.0,0
21,23.0,-248.0,-76.0,0
22,23.0,-246.0,-78.0,0
23,21.0,-248.0,-75.0,0
24,22.0,-245.0,-73.0,0
25,23.0,-246.0,-74.0,0
26,20.0,-246.0,-78.0,0
27,20.0,-245.0,-74.0,0
28,23.0,-249.0,-74.0,0
29,22.0,-248.0,-74.0,0
30,23.0,-246.0,-72.0,0
31,22.0,-248.0,-76.0,0
32,22.0,-247.0,-74.0,0
33,22.0,-248.0,-73.0,0
34,22.0,-247.0,-80.0,0
35,20.0,-250.0,-72.0,0
36,22.0,-246.0,-73.0,0
37,23.0,-251.0,-78.0,0
38,19.0,-248.0,-71.0,0
39,20.0,-250.0,-73.0,0
40,21.0,-248.0,-71.0,0
41,20.0,-247.0,-74.0,0
42,18.0,-248.0,-71.0,0
43,21.0,-250.0,-71.0,0
44,19.0,-244.0,-71.0,0
45,20.0,-246.0,-71.0,0
46,21.0,-246.0,-69.0,0
47,23.0,-249.0,-72.0,0
48,21.0,-248.0,-69.0,0
49,21.0,-248.0,-72.0,0
50,23.0,-248.0,-75.0,0
51,20.0,-247.0,-72.0,0
52,23.0,-246.0,-68.0,0
53,20.0,-247.0,-69.0,0
54,21.0,-246.0,-69.0,0
55,22.0,-249.0,-70.0,0
56,21.0,-248.0,-73.0,0
57,22.0,-249.0,-66.0,0
58,18.0,-249.0,-71.0,0
59,16.0,-255.0,-60.0,0
60,21.0,-248.0,-67.0,0
61,20.0,-248.0,-69.0,0
62,19.0,-247.0,-66.0,0
63,19.0,-249.0,-71.0,0
64,17.0,-246.0,-67.0,0
65,19.0,-248.0,-69.0,0
66,20.0,-248.0,-70.0,0
67,20.0,-249.0,-66.0,0
68,23.0,-246.0,-66.0,0
69,21.0,-246.0,-68.0,0
70,21.0,-247.0,-63.0,0
71,20.0,-245.0,-63.0,0
72,22.0,-248.0,-67.0,0
73,23.0,-247.0,-65.0,0
74,21.0,-251.0,-61.0,0
75,23.0,-248.0,-65.0,0
76,21.0,-247.0,-64.0,0
77,22.0,-249.0,-67.0,0
78,23.0,-253.0,-65.0,0
79,21.0,-251.0,-64.0,0
80,22.0,-252.0,-69.0,0
81,19.0,-252.0,-62.0,0
82,16.0,-250.0,-70.0,0
83,17.0,-249.0,-67.0,0
84,16.0,-251.0,-67.0,0
85,16.0,-249.0,-68.0,0
86,17.0,-249.0,-70.0,0
87,17.0,-248.0,-71.0,0
88,20.0,-251.0,-70.0,0
89,19.0,-248.0,-65.0,0
90,18.0,-246.0,-69.0,0
91,17.0,-246.0,-65.0,0
92,22.0,-245.0,-66.0,0
93,19.0,-245.0,-63.0,0
94,19.0,-246.0,-71.0,0
95,20.0,-248.0,-65.0,0
96,18.0,-247.0,-68.0,0
97,21.0,-250.0,-74.0,0
98,18.0,-247.0,-69.0,0
99,16.0,-250.0,-68.0,0
100,21.0,-249.0,-66.0,0
101,18.0,-250.0,-66.0,0
102,16.0,-248.0,-64.0,0
103,13.0,-249.0,-69.0,0
104,18.0,-249.0,-64.0,0
105,17.0,-248.0,-65.0,0
106,17.0,-246.0,-66.0,0
107,17.0,-247.0,-65.0,0
108,22.0,-247.0,-59.0,0
109,22.0,-248.0,-61.0,0
110,20.0,-248.0,-65.0,0
111,23.0,-248.0,-66.0,0
