accelerometer_x,accelerometer_y,accelerometer_z,fall
3826,-774,1363,0
3824,-774,1369,0
3822,-778,1368,0
3827,-777,1371,0
3831,-778,1366,0
3831,-781,1369,0
3828,-777,1361,0
3827,-771,1354,0
3826,-791,1351,0
3821,-798,1353,0
3816,-801,1350,0
3820,-800,1345,0
3827,-804,1341,0
3831,-797,1344,0
3831,-803,1360,0
3828,-814,1354,0
3839,-853,1325,0
3847,-836,1335,0
3839,-803,1351,0
3830,-793,1350,0
3823,-794,1340,0
3813,-791,1329,0
3811,-783,1324,0
3802,-775,1318,0
3798,-769,1317,0
3796,-761,1320,0
3791,-754,1321,0
3788,-753,1322,0
3782,-753,1325,0
3779,-755,1325,0
3777,-762,1323,0
3777,-763,1324,0
3774,-769,1321,0
3770,-775,1322,0
3767,-776,1326,0
3775,-781,1329,0
3782,-792,1334,0
3773,-777,1328,0
3777,-804,1328,0
3772,-799,1322,0
3758,-812,1322,0
3745,-817,1323,0
3739,-844,1307,0
3743,-807,1332,0
3760,-787,1360,0
3776,-781,1372,0
3784,-785,1373,0
3794,-782,1376,0
3799,-787,1374,0
3804,-784,1371,0
3802,-786,1365,0
3808,-788,1367,0
3813,-786,1371,0
3816,-800,1380,0
3808,-812,1382,0
3796,-816,1383,0
3790,-830,1377,0
3778,-828,1373,0
3781,-819,1384,0
3783,-814,1391,0
3785,-824,1383,0
3783,-827,1385,0
3764,-798,1414,0
3764,-811,1377,0
3794,-866,1335,0
3793,-855,1352,0
3781,-811,1386,0
3775,-814,1377,0
3775,-822,1361,0
3767,-849,1332,0
3759,-829,1324,0
3763,-814,1332,0
3769,-847,1348,0
3764,-854,1353,0
3760,-844,1352,0
3757,-840,1342,0
3756,-837,1338,0
3757,-833,1333,0
3765,-829,1333,0
3768,-832,1328,0
3771,-823,1333,0
3774,-820,1343,0
3770,-821,1341,0
3767,-820,1339,0
3763,-811,1348,0
3759,-824,1340,0
3781,-865,1315,0
3780,-848,1333,0
3788,-919,1341,0
3774,-857,1380,0
3786,-828,1365,0
3784,-812,1337,0
3779,-807,1330,0
3766,-803,1344,0
3771,-833,1342,0
3779,-841,1347,0
3786,-846,1349,0
3791,-845,1351,0
3796,-842,1354,0
3797,-845,1354,0
3792,-849,1350,0
3790,-848,1343,0
3784,-842,1336,0
3782,-837,1333,0
3779,-830,1339,0
3781,-824,1339,0
3779,-819,1339,0
3779,-822,1338,0
3778,-819,1337,0
3773,-821,1335,0
3775,-820,1335,0
3776,-822,1337,0
3777,-822,1339,0
3777,-825,1343,0
3779,-826,1348,0
3782,-831,1350,0
3782,-833,1354,0
3783,-832,1361,0
3784,-830,1367,0
3787,-829,1374,0
3783,-830,1375,0
3775,-829,1372,0
3773,-827,1370,0
3769,-825,1370,0
3763,-820,1370,0
3763,-820,1368,0
3763,-818,1374,0
3767,-815,1375,0
3771,-810,1378,0
3772,-806,1379,0
3778,-811,1382,0
3779,-811,1381,0
3785,-814,1376,0
3785,-814,1374,0
3784,-815,1378,0
3784,-814,1378,0
3784,-814,1381,0
3787,-811,1385,0
3788,-810,1388,0
3784,-807,1388,0
3777,-808,1385,0
3774,-805,1384,0
3769,-802,1386,0
3769,-800,1389,0
3774,-796,1391,0
3776,-793,1393,0
3777,-792,1398,0
3776,-792,1400,0
3781,-792,1395,0
3780,-787,1388,0
3781,-785,1387,0
3783,-783,1384,0
3785,-783,1376,0
3787,-781,1373,0
3787,-784,1372,0
3783,-774,1374,0
3783,-773,1379,0
3782,-770,1380,0
3782,-770,1378,0
3777,-773,1374,0
3774,-778,1372,0
3769,-778,1372,0
3768,-781,1371,0
3768,-779,1373,0
3769,-779,1375,0
3772,-781,1376,0
3777,-776,1377,0
3778,-778,1382,0
3779,-779,1384,0
3782,-785,1387,0
3781,-793,1378,0
3780,-796,1374,0
3784,-799,1375,0
3782,-799,1374,0
3784,-801,1373,0
3787,-801,1371,0
3784,-804,1377,0
3781,-801,1381,0
3785,-800,1386,0
3786,-799,1392,0
3785,-794,1397,0
3793,-787,1401,0
3797,-781,1400,0
3798,-773,1399,0
3798,-772,1394,0
3793,-770,1391,0
3789,-769,1388,0
3786,-772,1387,0
3786,-775,1379,0
3792,-781,1375,0
3791,-791,1366,0
3791,-801,1363,0
3792,-804,1364,0
3793,-804,1363,0
3794,-804,1365,0
3794,-802,1370,0
3798,-799,1375,0
3795,-801,1372,0
3790,-800,1374,0
3783,-798,1371,0
3774,-789,1371,0
3763,-780,1366,0
3758,-773,1365,0
3753,-763,1363,0
3748,-757,1368,0
3743,-752,1375,0
3741,-749,1374,0
3740,-756,1373,0
3746,-764,1364,0
3750,-776,1350,0
3753,-785,1338,0
3759,-796,1330,0
3763,-800,1329,0
3769,-805,1333,0
3772,-801,1347,0
3776,-797,1365,0
3777,-789,1390,0
3778,-783,1409,0
3783,-781,1424,0
3787,-776,1430,0
3794,-768,1434,0
3792,-755,1435,0
3792,-742,1434,0
3801,-755,1435,0
3799,-727,1431,0
3797,-703,1430,0
3798,-687,1433,0
3799,-691,1433,0
3805,-695,1435,0
3805,-697,1439,0
3808,-701,1437,0
3813,-703,1437,0
3821,-706,1439,0
3833,-711,1438,0
3840,-713,1438,0
3847,-717,1435,0
3850,-720,1427,0
3849,-721,1423,0
