accelerometer_x,accelerometer_y,accelerometer_z,fall
3946,-446,969,0
3945,-449,970,0
3945,-452,978,0
3944,-456,991,0
3944,-459,994,0
3948,-463,999,0
3947,-464,1001,0
3946,-467,1001,0
3946,-462,996,0
3943,-457,994,0
3943,-451,996,0
3946,-451,999,0
3946,-444,1001,0
3946,-437,1004,0
3950,-432,1006,0
3957,-432,1003,0
3960,-428,1001,0
3960,-422,1001,0
3959,-418,999,0
3957,-420,999,0
3957,-423,996,0
3954,-427,994,0
3952,-425,994,0
3955,-426,994,0
3957,-430,987,0
3956,-432,987,0
3956,-430,992,0
3955,-428,1003,0
3953,-428,1009,0
3953,-433,1017,0
3950,-433,1017,0
3951,-431,1012,0
3950,-430,1002,0
3948,-426,987,0
3945,-424,975,0
3943,-424,966,0
3942,-425,970,0
3935,-422,979,0
3941,-419,990,0
3943,-418,997,0
3947,-416,1000,0
3949,-416,999,0
3952,-414,995,0
3956,-416,994,0
3962,-415,990,0
3960,-417,990,0
3957,-417,994,0
3949,-409,996,0
3942,-409,996,0
3932,-410,992,0
3927,-408,992,0
3935,-411,990,0
3946,-419,987,0
3950,-422,984,0
3953,-431,982,0
3955,-433,986,0
3952,-429,994,0
3951,-422,999,0
3947,-415,1000,0
3940,-408,1001,0
3932,-408,998,0
3935,-404,999,0
3938,-401,1000,0
3936,-393,1002,0
3941,-385,1008,0
3941,-382,1014,0
3945,-376,1017,0
3947,-372,1021,0
3949,-369,1016,0
3950,-368,1008,0
3953,-371,1002,0
3958,-370,996,0
3959,-374,999,0
3959,-379,999,0
3960,-381,1005,0
3960,-383,1006,0
3958,-386,1009,0
3958,-379,1017,0
3960,-376,1022,0
3961,-376,1026,0
3964,-380,1027,0
3962,-379,1027,0
3961,-378,1028,0
3958,-383,1026,0
3955,-380,1028,0
3957,-377,1030,0
3956,-374,1032,0
3952,-373,1035,0
3948,-371,1030,0
3949,-374,1024,0
3948,-380,1012,0
3947,-378,1004,0
3946,-376,999,0
3947,-377,996,0
3949,-383,1001,0
3954,-392,1009,0
3958,-397,1017,0
3961,-402,1022,0
3963,-405,1025,0
3959,-407,1027,0
3954,-413,1017,0
3951,-414,1011,0
3946,-418,1005,0
3941,-420,1005,0
3941,-422,1009,0
3943,-422,1011,0
3944,-423,1010,0
3946,-423,1011,0
3947,-424,1012,0
3949,-424,1011,0
3950,-423,1013,0
3952,-417,1015,0
3955,-415,1014,0
3956,-410,1011,0
3953,-409,1006,0
3958,-415,996,0
3954,-418,988,0
3950,-420,980,0
3949,-418,974,0
3950,-417,970,0
3950,-413,971,0
3954,-411,979,0
3958,-412,987,0
3961,-415,995,0
3962,-417,997,0
3964,-416,996,0
3958,-421,999,0
3954,-427,1003,0
3950,-425,1004,0
3951,-427,997,0
3952,-430,988,0
3951,-431,988,0
3951,-430,986,0
3952,-431,985,0
3951,-430,989,0
3950,-424,991,0
3947,-422,992,0
3948,-416,995,0
3948,-412,999,0
3951,-411,1006,0
3956,-408,1008,0
3960,-407,1007,0
3958,-409,999,0
3958,-410,992,0
3957,-414,986,0
3957,-417,981,0
3955,-419,982,0
3951,-422,984,0
3953,-423,983,0
3950,-420,980,0
3948,-421,976,0
3946,-419,978,0
3948,-423,977,0
3947,-424,978,0
3946,-424,982,0
3949,-423,987,0
3947,-419,989,0
3950,-415,987,0
3953,-416,981,0
3951,-416,976,0
3951,-411,977,0
3953,-404,978,0
3951,-400,985,0
3951,-397,988,0
3948,-398,989,0
3949,-403,983,0
3951,-401,981,0
3955,-401,977,0
3965,-399,975,0
3968,-399,973,0
3972,-398,969,0
3973,-398,964,0
3976,-398,961,0
3972,-400,965,0
3964,-397,967,0
3957,-390,977,0
3952,-388,986,0
3949,-390,991,0
3945,-394,987,0
3945,-401,986,0
3942,-404,981,0
3940,-411,979,0
3942,-414,978,0
3947,-416,979,0
3946,-418,980,0
3950,-422,981,0
3952,-422,982,0
3959,-418,983,0
3961,-413,985,0
3961,-408,984,0
3960,-402,983,0
3961,-401,978,0
3963,-397,978,0
3966,-390,975,0
3961,-391,972,0
3952,-391,974,0
3946,-394,978,0
3946,-395,980,0
3950,-399,980,0
3949,-407,978,0
3950,-415,974,0
3952,-423,970,0
3953,-432,968,0
3950,-434,975,0
3950,-443,979,0
3952,-449,984,0
3951,-449,992,0
3952,-451,993,0
3955,-448,997,0
3960,-448,999,0
3964,-449,999,0
3964,-449,995,0
3966,-445,992,0
3964,-440,985,0
3961,-436,979,0
3961,-424,975,0
3956,-418,980,0
3955,-412,980,0
3944,-410,974,0
3939,-410,968,0
3937,-411,966,0
3938,-411,967,0
3937,-412,972,0
3938,-417,977,0
3943,-426,979,0
3950,-433,979,0
3954,-436,982,0
3957,-435,985,0
3965,-435,987,0
3964,-438,991,0
3967,-433,992,0
3970,-427,990,0
3972,-422,991,0
3973,-419,989,0
3973,-412,986,0
3968,-408,986,0
3964,-402,982,0
3964,-400,981,0
3961,-398,977,0
3957,-398,978,0
3957,-398,976,0
3951,-398,972,0
3948,-403,971,0
3946,-405,972,0
3945,-408,970,0
3946,-414,967,0
3947,-422,965,0
3948,-424,964,0
3955,-429,971,0
3957,-435,973,0
3957,-440,977,0
3959,-441,972,0
3962,-441,970,0
3965,-442,969,0
3971,-439,971,0
3970,-437,968,0
3966,-433,966,0
3958,-434,966,0
3953,-432,962,0
3954,-431,963,0
3949,-427,965,0
3949,-421,967,0
3948,-418,969,0
3950,-419,973,0
3951,-420,971,0
3950,-421,973,0
3950,-428,976,0
3953,-429,976,0
3952,-427,978,0
3958,-420,978,0
3962,-424,975,0
3964,-429,976,0
3970,-434,973,0
3971,-439,973,0
3972,-441,968,0
3974,-432,967,0
3977,-434,966,0
3976,-433,966,0
3976,-425,968,0
3967,-425,970,0
3963,-422,969,0
3959,-418,967,0
3954,-419,962,0
3950,-421,954,0
3951,-421,949,0
3951,-419,949,0
3947,-417,948,0
3947,-418,947,0
3943,-427,953,0
3943,-428,958,0
3946,-433,958,0
3951,-439,958,0
3957,-446,960,0
3963,-450,963,0
3978,-448,964,0
3984,-452,961,0
3986,-451,958,0
3989,-450,953,0
3980,-448,947,0
3973,-444,948,0
3964,-440,954,0
3959,-439,961,0
3954,-441,963,0
3947,-442,968,0
3945,-446,970,0
3948,-446,968,0
3945,-446,965,0
3945,-444,962,0
3945,-450,957,0
3940,-451,955,0
3937,-450,955,0
3941,-449,958,0
3944,-454,961,0
3947,-453,961,0
3948,-456,962,0
3951,-458,959,0
3953,-456,960,0
3957,-453,962,0
3961,-447,966,0
3968,-445,977,0
3974,-443,983,0
3978,-441,981,0
3980,-440,979,0
3981,-443,979,0
3981,-434,979,0
3972,-428,977,0
3970,-426,973,0
3966,-427,971,0
3960,-429,970,0
3956,-425,968,0
3950,-427,965,0
3948,-429,964,0
3946,-430,962,0
3942,-430,968,0
3941,-432,970,0
3946,-434,972,0
3948,-441,974,0
3948,-444,975,0
3932,-451,972,0
3932,-442,974,0
3940,-436,976,0
3955,-432,980,0
3966,-432,980,0
3977,-434,979,0
3977,-436,976,0
3975,-437,972,0
3971,-440,970,0
3960,-443,969,0
3954,-448,967,0
3948,-450,964,0
3945,-447,965,0
3944,-451,964,0
3945,-455,966,0
3945,-456,969,0
3948,-454,971,0
3950,-453,974,0
3952,-447,979,0
3956,-443,982,0
3959,-441,986,0
3958,-432,984,0
3954,-430,982,0
3954,-425,977,0
3956,-422,975,0
3955,-421,977,0
3955,-419,978,0
3954,-420,982,0
3954,-418,985,0
3959,-422,986,0
3962,-423,988,0
3961,-424,986,0
3960,-422,988,0
3962,-422,980,0
3957,-422,976,0
3956,-425,974,0
3954,-420,975,0
3956,-426,977,0
3954,-428,979,0
3955,-426,981,0
3953,-425,982,0
3954,-428,981,0
3954,-424,980,0
3953,-418,981,0
3950,-422,982,0
3951,-418,985,0
3953,-417,985,0
3956,-419,984,0
3958,-420,983,0
3960,-416,982,0
3958,-414,986,0
3958,-418,985,0
3962,-422,981,0
3963,-423,978,0
3957,-426,977,0
3954,-428,979,0
3951,-431,980,0
3949,-433,978,0
3948,-440,976,0
3945,-440,973,0
3944,-440,969,0
3923,-438,962,0
3929,-453,956,0
3939,-452,961,0
3950,-443,972,0
3964,-437,983,0
3974,-437,985,0
3982,-437,979,0
3983,-439,974,0
3983,-438,971,0
3982,-435,969,0
3975,-434,966,0
3967,-427,964,0
3957,-425,963,0
3956,-430,963,0
3954,-432,966,0
3937,-434,961,0
3927,-433,954,0
3934,-439,950,0
3947,-440,947,0
3963,-444,953,0
3976,-449,957,0
3981,-454,958,0
3982,-458,953,0
3973,-455,951,0
3963,-458,944,0
3954,-466,939,0
3948,-469,941,0
3945,-472,945,0
3944,-477,948,0
3946,-481,951,0
3950,-484,953,0
3951,-486,948,0
3954,-490,949,0
3951,-485,947,0
3949,-481,946,0
3949,-481,947,0
3951,-481,945,0
3952,-474,938,0
3950,-468,939,0
3952,-464,939,0
3952,-463,941,0
3954,-462,943,0
3957,-459,946,0
3965,-454,948,0
3968,-449,947,0
3971,-451,948,0
3976,-447,949,0
3976,-450,947,0
3972,-448,948,0
