accelerometer_x,accelerometer_y,accelerometer_z,fall
4035,-1562,-68,0
4028,-1563,-67,0
4023,-1559,-63,0
4019,-1558,-61,0
4018,-1561,-57,0
4018,-1561,-61,0
4018,-1560,-59,0
4018,-1562,-59,0
4016,-1558,-61,0
4013,-1553,-67,0
4015,-1551,-65,0
4011,-1548,-64,0
4007,-1541,-62,0
4001,-1534,-67,0
3996,-1528,-70,0
3988,-1523,-74,0
3976,-1521,-78,0
3968,-1518,-78,0
3964,-1511,-76,0
3965,-1509,-78,0
3965,-1506,-81,0
3971,-1505,-84,0
3975,-1505,-85,0
3980,-1504,-82,0
3987,-1502,-79,0
3991,-1503,-79,0
3990,-1502,-79,0
3999,-1501,-79,0
4005,-1494,-79,0
4010,-1491,-79,0
4017,-1490,-85,0
4019,-1494,-86,0
4019,-1493,-86,0
4021,-1494,-87,0
4016,-1491,-87,0
4018,-1492,-85,0
4020,-1490,-83,0
4021,-1487,-81,0
4015,-1485,-81,0
4013,-1485,-77,0
4011,-1481,-74,0
4012,-1480,-71,0
4012,-1479,-71,0
4012,-1475,-73,0
4012,-1477,-73,0
4010,-1481,-76,0
4009,-1478,-78,0
4007,-1478,-79,0
4010,-1478,-79,0
4009,-1481,-85,0
4008,-1482,-89,0
4005,-1479,-90,0
4002,-1481,-91,0
4002,-1481,-89,0
4000,-1481,-89,0
4001,-1479,-86,0
4001,-1479,-85,0
4002,-1481,-82,0
4003,-1479,-79,0
4005,-1479,-81,0
4005,-1480,-83,0
4006,-1480,-83,0
4005,-1484,-84,0
4004,-1482,-88,0
4003,-1487,-93,0
4002,-1488,-99,0
3997,-1489,-99,0
3990,-1491,-106,0
3985,-1488,-109,0
3981,-1482,-108,0
3978,-1481,-110,0
3974,-1476,-109,0
3967,-1475,-110,0
3965,-1471,-113,0
3958,-1469,-114,0
3955,-1468,-117,0
3954,-1472,-118,0
3950,-1470,-121,0
3948,-1471,-118,0
3944,-1472,-116,0
3946,-1473,-115,0
3947,-1468,-113,0
3951,-1464,-113,0
3953,-1462,-113,0
3952,-1459,-113,0
3946,-1459,-110,0
3945,-1462,-114,0
3944,-1465,-116,0
3943,-1469,-119,0
3945,-1470,-121,0
3951,-1472,-124,0
3953,-1473,-125,0
3954,-1469,-127,0
3958,-1470,-128,0
3959,-1472,-129,0
3962,-1474,-131,0
3972,-1482,-127,0
3979,-1490,-122,0
4009,-1485,-110,0
4017,-1496,-122,0
3982,-1492,-137,0
3948,-1481,-145,0
3934,-1481,-142,0
3940,-1485,-137,0
3952,-1489,-133,0
3961,-1496,-134,0
3970,-1501,-135,0
3975,-1507,-132,0
3978,-1511,-133,0
3975,-1515,-141,0
3972,-1515,-144,0
3963,-1515,-150,0
3954,-1517,-153,0
3950,-1517,-156,0
