accelerometer_x,accelerometer_y,accelerometer_z,fall
4059,150,226,0
4061,150,229,0
4064,149,232,0
4064,148,239,0
4068,150,237,0
4069,150,236,0
4069,151,239,0
4067,152,243,0
4063,154,243,0
4066,156,243,0
4066,158,240,0
4068,158,243,0
4065,160,243,0
4067,155,245,0
4065,153,244,0
4066,152,246,0
4065,148,244,0
4060,144,245,0
4060,139,248,0
4062,138,248,0
4063,137,247,0
4066,134,247,0
4065,134,246,0
4069,132,246,0
4069,130,250,0
4068,130,250,0
4069,130,253,0
4072,131,253,0
4069,130,248,0
4071,127,247,0
4071,131,244,0
4068,132,243,0
4067,134,244,0
4067,136,242,0
4067,137,237,0
4068,140,239,0
4069,143,240,0
4069,146,243,0
4065,147,246,0
4068,147,249,0
4071,144,247,0
4071,146,249,0
4071,144,246,0
4077,139,246,0
4080,143,243,0
4084,147,244,0
4082,150,239,0
4085,147,236,0
4083,145,235,0
4079,143,232,0
4078,144,231,0
4075,147,227,0
4074,148,230,0
4072,147,234,0
4064,141,236,0
4059,138,242,0
4058,134,246,0
4058,133,256,0
4058,131,260,0
4051,125,263,0
4049,122,268,0
4048,124,269,0
4052,125,263,0
4050,117,258,0
4054,121,256,0
4058,121,259,0
4059,119,259,0
4061,117,258,0
4062,121,255,0
4066,122,251,0
4070,130,250,0
4072,132,248,0
4071,133,244,0
4072,132,233,0
4073,132,231,0
4076,132,236,0
4076,132,240,0
4078,129,237,0
4076,125,235,0
4078,127,236,0
4073,129,244,0
4072,132,249,0
4070,134,251,0
4069,137,252,0
4061,135,256,0
4062,140,254,0
4063,140,257,0
4065,140,260,0
4067,140,263,0
4065,132,258,0
4066,128,253,0
4066,128,254,0
4068,127,254,0
4069,122,253,0
4069,116,247,0
4070,111,239,0
4073,108,231,0
4075,110,238,0
4072,109,242,0
4067,105,245,0
4066,104,245,0
4063,101,250,0
4058,104,252,0
4058,106,251,0
4059,103,251,0
4058,107,247,0
4054,113,245,0
4053,112,239,0
4049,109,236,0
4044,109,238,0
4043,112,239,0
4046,119,234,0
4054,122,234,0
4064,119,234,0
4067,121,235,0
4071,124,239,0
4075,128,239,0
4079,126,237,0
4077,124,236,0
4075,124,235,0
4071,123,228,0
4069,127,226,0
4071,131,230,0
4071,139,236,0
4072,140,243,0
4072,141,242,0
4069,141,246,0
4069,141,249,0
4070,141,246,0
4067,137,249,0
4065,133,251,0
4060,132,255,0
4055,129,256,0
4060,123,250,0
4064,120,249,0
4069,119,253,0
4075,114,253,0
4085,106,253,0
4085,104,255,0
4082,105,255,0
4079,102,257,0
4069,101,250,0
4061,98,249,0
4058,105,247,0
4057,105,250,0
4062,102,250,0
4066,100,250,0
4068,102,255,0
4069,106,260,0
4072,107,265,0
4076,109,266,0
4085,109,270,0
4088,113,271,0
4089,117,268,0
4088,121,271,0
4083,124,269,0
4080,129,265,0
4075,133,259,0
4071,136,252,0
4067,138,247,0
4066,140,243,0
4062,142,244,0
4060,144,250,0
4054,143,253,0
4051,139,257,0
4047,135,266,0
4043,136,271,0
4043,130,273,0
4041,128,275,0
4038,128,277,0
4042,127,276,0
4047,124,277,0
4058,123,275,0
4065,126,274,0
4068,126,270,0
4070,125,264,0
4071,127,262,0
4073,129,258,0
4077,128,258,0
4078,124,265,0
4078,126,267,0
4075,126,266,0
4070,123,270,0
4067,124,269,0
4067,119,267,0
4062,119,264,0
4062,116,266,0
4065,114,263,0
4064,111,263,0
4063,111,261,0
4064,116,265,0
4063,120,263,0
4064,124,255,0
4066,126,258,0
4066,129,264,0
4069,131,266,0
4071,136,263,0
4072,137,258,0
4072,138,257,0
4074,139,260,0
4075,140,261,0
4076,141,264,0
4074,142,266,0
4074,139,263,0
4066,139,264,0
4067,135,264,0
4068,134,269,0
4065,133,270,0
4066,129,274,0
4062,131,275,0
4059,122,271,0
4056,117,264,0
4058,120,258,0
4057,118,252,0
4060,121,255,0
4059,119,250,0
4061,121,251,0
4061,123,254,0
4061,127,256,0
4061,129,256,0
4060,132,253,0
4059,133,255,0
4061,132,259,0
4059,135,262,0
4059,136,258,0
4064,132,258,0
4068,132,252,0
