accelerometer_x,accelerometer_y,accelerometer_z,fall
3990,1264,-351,0
3999,1268,-355,0
4001,1271,-357,0
4000,1268,-356,0
3994,1270,-351,0
3978,1274,-350,0
3957,1280,-355,0
3933,1276,-356,0
3915,1276,-353,0
3895,1274,-346,0
3877,1272,-341,0
3861,1272,-342,0
3848,1271,-344,0
3837,1274,-339,0
3837,1272,-339,0
3837,1270,-339,0
3831,1262,-343,0
3831,1258,-349,0
3828,1257,-352,0
3835,1252,-358,0
3840,1246,-356,0
3850,1235,-352,0
3859,1231,-352,0
3863,1221,-359,0
3866,1212,-369,0
3869,1208,-375,0
3868,1200,-371,0
3861,1193,-363,0
3855,1187,-353,0
3847,1185,-349,0
3832,1182,-344,0
3813,1175,-347,0
3796,1173,-345,0
3776,1169,-348,0
3760,1169,-348,0
3743,1165,-348,0
3728,1165,-347,0
3718,1167,-345,0
3711,1170,-346,0
3715,1175,-350,0
3721,1178,-357,0
3729,1181,-358,0
3741,1185,-356,0
3767,1192,-356,0
3796,1198,-344,0
3824,1200,-334,0
3853,1204,-326,0
3878,1205,-328,0
3898,1211,-338,0
3913,1218,-346,0
3925,1223,-354,0
3931,1221,-355,0
3936,1227,-355,0
3932,1231,-357,0
3926,1233,-356,0
3920,1233,-346,0
3912,1234,-338,0
3900,1235,-339,0
3887,1239,-339,0
3870,1240,-338,0
3857,1245,-336,0
3847,1248,-336,0
3840,1251,-333,0
3835,1253,-335,0
3835,1257,-339,0
3840,1257,-339,0
3843,1258,-333,0
3855,1256,-334,0
3867,1255,-336,0
3874,1252,-337,0
3874,1243,-345,0
3871,1239,-357,0
3866,1233,-363,0
3861,1231,-362,0
3861,1224,-358,0
3858,1219,-356,0
3842,1215,-360,0
3829,1209,-363,0
3813,1199,-364,0
3799,1195,-362,0
3787,1196,-361,0
3780,1197,-355,0
3770,1195,-347,0
3760,1197,-339,0
3750,1198,-326,0
3747,1197,-320,0
3742,1192,-322,0
3737,1184,-323,0
3736,1183,-324,0
3740,1178,-321,0
3746,1172,-317,0
3755,1168,-317,0
3765,1167,-319,0
3777,1164,-321,0
3791,1163,-328,0
3804,1164,-328,0
3816,1162,-330,0
3832,1159,-331,0
3841,1158,-330,0
3847,1157,-330,0
3853,1155,-333,0
3854,1158,-331,0
3853,1162,-332,0
3850,1167,-328,0
3851,1168,-322,0
3847,1173,-318,0
3846,1176,-315,0
3845,1177,-311,0
3848,1182,-310,0
3845,1183,-312,0
3844,1188,-313,0
3842,1194,-312,0
3849,1200,-310,0
3855,1207,-309,0
3865,1211,-311,0
3869,1213,-321,0
3872,1212,-334,0
3874,1216,-341,0
3875,1216,-346,0
3871,1216,-342,0
3870,1220,-337,0
3866,1218,-334,0
3859,1217,-327,0
3848,1217,-325,0
3835,1217,-325,0
3824,1214,-323,0
3807,1208,-319,0
3796,1211,-317,0
3787,1211,-312,0
3779,1213,-313,0
3773,1209,-316,0
3772,1204,-317,0
3775,1201,-326,0
3782,1199,-335,0
3790,1197,-346,0
3803,1199,-346,0
3823,1205,-344,0
3838,1209,-342,0
3855,1212,-338,0
3870,1214,-335,0
3884,1214,-332,0
3894,1215,-326,0
3896,1212,-323,0
3892,1210,-321,0
3885,1205,-323,0
3870,1194,-323,0
3853,1187,-325,0
3836,1177,-323,0
3820,1171,-319,0
3802,1165,-314,0
3788,1163,-311,0
3774,1158,-303,0
3762,1157,-300,0
3759,1159,-300,0
3757,1162,-299,0
3759,1160,-305,0
3768,1163,-310,0
3778,1169,-318,0
3795,1181,-319,0
3806,1184,-322,0
3820,1187,-326,0
3834,1188,-336,0
3845,1191,-344,0
3854,1194,-350,0
3861,1197,-346,0
3860,1204,-347,0
3856,1206,-345,0
3848,1211,-342,0
3838,1215,-342,0
3830,1218,-342,0
3818,1221,-338,0
3810,1222,-336,0
3803,1222,-329,0
3796,1225,-323,0
3791,1227,-317,0
3794,1228,-313,0
3800,1230,-311,0
3808,1232,-309,0
3818,1231,-310,0
3832,1226,-315,0
3842,1232,-322,0
3858,1232,-324,0
3870,1236,-321,0
3884,1236,-321,0
3893,1233,-327,0
3897,1231,-330,0
3899,1232,-333,0
3901,1228,-332,0
3895,1229,-330,0
3888,1230,-331,0
3879,1225,-334,0
3865,1225,-330,0
3851,1225,-327,0
3835,1222,-325,0
3820,1224,-320,0
3805,1222,-316,0
3796,1222,-317,0
3790,1218,-313,0
3788,1218,-308,0
3785,1215,-308,0
3786,1214,-306,0
3787,1212,-304,0
3793,1208,-308,0
3799,1208,-314,0
3807,1206,-318,0
3821,1205,-315,0
3834,1201,-318,0
3843,1202,-320,0
3854,1201,-322,0
3861,1202,-324,0
3867,1201,-330,0
3876,1209,-330,0
3880,1210,-328,0
3880,1211,-323,0
3877,1212,-320,0
3869,1211,-314,0
3859,1208,-312,0
3844,1209,-305,0
3831,1212,-300,0
3813,1211,-289,0
3798,1212,-282,0
3779,1211,-281,0
3767,1211,-280,0
3756,1211,-280,0
3752,1209,-287,0
3749,1206,-293,0
3754,1204,-303,0
3762,1203,-307,0
3776,1206,-308,0
3799,1211,-307,0
3826,1213,-303,0
3848,1216,-302,0
3874,1216,-299,0
3895,1222,-293,0
3908,1222,-284,0
3918,1225,-281,0
3922,1222,-279,0
3920,1219,-284,0
3914,1216,-289,0
3903,1214,-289,0
3895,1215,-290,0
3879,1216,-294,0
3864,1214,-293,0
3847,1215,-287,0
3831,1220,-280,0
3817,1217,-274,0
3801,1218,-272,0
3786,1222,-274,0
3776,1221,-279,0
3770,1220,-282,0
3770,1222,-285,0
3774,1222,-288,0
3781,1223,-291,0
3793,1223,-295,0
