accelerometer_x,accelerometer_y,accelerometer_z,fall
2299,-3207,-1339,0
2291,-3198,-1337,0
2285,-3210,-1298,0
2280,-3220,-1256,0
2277,-3223,-1232,0
2275,-3211,-1224,0
2277,-3197,-1204,0
2283,-3188,-1194,0
2295,-3184,-1194,0
2303,-3182,-1199,0
2314,-3181,-1207,0
2317,-3181,-1217,0
2323,-3180,-1231,0
2319,-3173,-1236,0
2311,-3179,-1237,0
2300,-3188,-1235,0
2288,-3197,-1228,0
2272,-3207,-1218,0
2263,-3211,-1205,0
2248,-3219,-1202,0
2235,-3238,-1213,0
2224,-3254,-1235,0
2204,-3274,-1261,0
2183,-3292,-1285,0
2169,-3302,-1299,0
2165,-3318,-1306,0
2160,-3320,-1307,0
2154,-3307,-1304,0
2143,-3280,-1296,0
2131,-3266,-1273,0
2114,-3225,-1248,0
2093,-3191,-1218,0
2089,-3176,-1189,0
2100,-3176,-1169,0
2118,-3199,-1158,0
2141,-3228,-1164,0
2168,-3262,-1181,0
2181,-3293,-1197,0
2195,-3317,-1218,0
2204,-3327,-1234,0
2214,-3332,-1242,0
2229,-3327,-1238,0
2244,-3319,-1234,0
2252,-3312,-1228,0
2262,-3298,-1222,0
2270,-3287,-1219,0
2274,-3277,-1212,0
2280,-3280,-1209,0
2273,-3278,-1212,0
2263,-3277,-1217,0
2258,-3290,-1222,0
2254,-3298,-1228,0
2250,-3300,-1231,0
2256,-3306,-1234,0
2256,-3308,-1239,0
2264,-3302,-1236,0
2269,-3291,-1228,0
2270,-3286,-1220,0
2271,-3278,-1206,0
2273,-3270,-1195,0
2271,-3261,-1186,0
2254,-3299,-1152,0
2264,-3283,-1206,0
2248,-3229,-1211,0
2264,-3218,-1179,0
2265,-3221,-1145,0
2258,-3232,-1140,0
2240,-3261,-1126,0
2243,-3293,-1160,0
2233,-3285,-1198,0
2246,-3313,-1156,0
2256,-3288,-1195,0
2236,-3254,-1226,0
2229,-3254,-1223,0
2225,-3259,-1197,0
2223,-3269,-1175,0
2227,-3274,-1166,0
2228,-3271,-1161,0
2217,-3282,-1107,0
