accelerometer_x,accelerometer_y,accelerometer_z,fall
3325,1113,2028,0
3325,1110,2028,0
3326,1112,2027,0
3324,1105,2021,0
3323,1099,2018,0
3322,1097,2018,0
3319,1094,2018,0
3317,1094,2017,0
3316,1089,2018,0
3318,1092,2015,0
3322,1089,2017,0
3323,1086,2021,0
3323,1088,2023,0
3326,1090,2023,0
3324,1091,2026,0
3322,1092,2024,0
3319,1090,2025,0
3314,1088,2021,0
3303,1086,2022,0
3296,1083,2021,0
3292,1084,2016,0
3287,1083,2019,0
3283,1080,2018,0
3281,1082,2020,0
3286,1085,2023,0
3295,1089,2021,0
3303,1093,2022,0
3310,1097,2021,0
3321,1102,2023,0
3331,1111,2024,0
3341,1116,2025,0
3348,1122,2027,0
3351,1125,2026,0
3357,1125,2024,0
3353,1129,2023,0
3352,1125,2019,0
3347,1119,2017,0
3341,1117,2018,0
3332,1110,2018,0
3319,1106,2016,0
3312,1104,2014,0
3306,1096,2015,0
3296,1090,2021,0
3293,1090,2021,0
3294,1086,2025,0
3292,1086,2025,0
3290,1086,2029,0
3291,1084,2032,0
3294,1084,2032,0
3294,1087,2031,0
3292,1091,2032,0
3297,1093,2032,0
3299,1087,2033,0
3300,1087,2037,0
3300,1085,2037,0
3298,1082,2039,0
3295,1083,2036,0
3288,1085,2037,0
3285,1084,2040,0
3280,1082,2042,0
3275,1080,2040,0
3278,1087,2037,0
3281,1091,2037,0
3282,1092,2033,0
3290,1094,2037,0
3297,1099,2039,0
3301,1104,2040,0
3305,1107,2044,0
3307,1105,2047,0
3314,1108,2048,0
3322,1110,2053,0
3326,1104,2055,0
3323,1101,2055,0
3316,1093,2053,0
3312,1091,2053,0
3306,1090,2053,0
3304,1089,2052,0
3294,1083,2051,0
3294,1084,2052,0
3291,1084,2054,0
3288,1087,2054,0
3283,1089,2055,0
3285,1094,2055,0
3290,1094,2049,0
3291,1095,2049,0
3297,1095,2047,0
3301,1095,2048,0
3301,1095,2044,0
3304,1095,2040,0
3307,1091,2037,0
3312,1084,2028,0
3312,1077,2030,0
3310,1074,2026,0
3309,1074,2025,0
3307,1071,2018,0
3305,1070,2013,0
3307,1073,2017,0
3310,1074,2019,0
3309,1076,2018,0
3313,1076,2022,0
3318,1080,2022,0
3323,1085,2029,0
3327,1090,2029,0
3332,1092,2030,0
3332,1092,2029,0
3330,1094,2028,0
3325,1092,2030,0
3320,1094,2027,0
3315,1097,2026,0
3315,1097,2026,0
3315,1096,2028,0
3316,1094,2032,0
3315,1096,2035,0
3317,1094,2033,0
3316,1095,2032,0
3313,1092,2030,0
3306,1093,2035,0
3300,1095,2031,0
3298,1097,2032,0
3300,1105,2034,0
3297,1106,2036,0
3299,1105,2032,0
3305,1102,2030,0
3308,1101,2029,0
3311,1098,2028,0
3311,1096,2031,0
3315,1091,2033,0
3313,1089,2032,0
3313,1087,2030,0
3315,1079,2029,0
3311,1080,2028,0
3310,1080,2030,0
3308,1081,2031,0
3305,1080,2030,0
3304,1077,2032,0
3303,1076,2031,0
3299,1075,2032,0
3300,1078,2033,0
3300,1085,2037,0
3301,1087,2039,0
3301,1090,2045,0
3305,1093,2045,0
3305,1096,2048,0
3303,1099,2046,0
3307,1094,2047,0
3308,1097,2049,0
3306,1095,2047,0
3304,1095,2047,0
3305,1096,2050,0
3303,1091,2047,0
3301,1090,2045,0
3303,1089,2042,0
3304,1088,2043,0
3308,1086,2041,0
3309,1086,2045,0
3309,1089,2041,0
3305,1092,2039,0
3305,1096,2038,0
3303,1098,2044,0
3304,1102,2047,0
3303,1102,2045,0
3302,1102,2044,0
3302,1103,2045,0
3302,1105,2041,0
3299,1104,2041,0
3300,1102,2036,0
3299,1102,2038,0
3297,1098,2037,0
3296,1095,2037,0
3299,1090,2040,0
3301,1091,2039,0
3304,1090,2042,0
3301,1088,2040,0
3301,1087,2041,0
3302,1088,2041,0
3297,1087,2039,0
3298,1088,2041,0
3299,1091,2042,0
3297,1092,2042,0
3299,1092,2044,0
3302,1093,2045,0
3302,1096,2043,0
3302,1099,2038,0
3302,1098,2039,0
3305,1103,2038,0
3310,1102,2040,0
3311,1102,2038,0
3309,1095,2041,0
3308,1096,2037,0
3311,1093,2032,0
