accelerometer_x,accelerometer_y,accelerometer_z,fall
4525,581,-92,0
4455,630,-16,0
4385,655,71,0
4319,646,147,0
4287,608,233,0
4274,551,343,0
4273,485,465,0
4286,393,552,0
4308,282,566,0
4306,209,574,0
4281,176,610,0
4231,176,638,0
4157,213,648,0
4063,278,640,0
3953,354,639,0
3846,439,649,0
3754,514,661,0
3681,574,639,0
3635,619,610,0
3596,654,585,0
3571,685,561,0
3551,697,533,0
3550,683,506,0
3551,664,471,0
3552,622,427,0
3564,565,398,0
3589,548,389,0
3628,563,386,0
3687,592,372,0
3758,636,352,0
3846,665,327,0
3934,676,324,0
4006,686,344,0
4053,696,354,0
4064,716,372,0
4039,749,394,0
3990,792,417,0
3905,829,442,0
3802,845,453,0
3691,847,445,0
3603,846,470,0
3518,839,476,0
3437,829,487,0
3385,799,526,0
3350,754,564,0
3342,713,600,0
3360,680,614,0
3360,669,632,0
3346,674,629,0
3325,672,578,0
3325,664,545,0
3348,656,538,0
3387,652,552,0
3451,643,571,0
3507,613,604,0
3554,568,614,0
3601,526,596,0
3646,501,567,0
3696,474,570,0
3737,434,581,0
3784,383,587,0
3820,347,566,0
3850,335,573,0
3867,350,626,0
3863,372,687,0
3846,399,731,0
3813,446,735,0
3787,505,716,0
3763,574,712,0
3751,664,710,0
3773,782,713,0
3794,903,711,0
3805,1004,697,0
3820,1085,691,0
3829,1169,712,0
3828,1273,738,0
3833,1362,763,0
3826,1445,787,0
3808,1531,801,0
3781,1621,803,0
3746,1710,781,0
3696,1760,758,0
3643,1781,756,0
3595,1779,737,0
3545,1757,696,0
3516,1728,656,0
3486,1689,610,0
3461,1657,587,0
3435,1647,588,0
3427,1630,617,0
3423,1619,662,0
3425,1603,705,0
3420,1566,757,0
3412,1514,831,0
3412,1431,890,0
3427,1283,896,0
3445,1095,864,0
3471,916,799,0
3522,742,721,0
3601,598,631,0
3708,476,537,0
3817,390,454,0
3923,327,403,0
4016,281,390,0
4115,252,436,0
4223,214,547,0
4312,164,667,0
4368,110,741,0
4382,47,753,0
4354,-31,703,0
4302,-105,639,0
4250,-176,578,0
4241,-245,568,0
4292,-321,661,0
4420,-406,848,0
4590,-497,1014,0
4747,-553,1116,0
4849,-556,1134,0
4892,-540,1084,0
4897,-521,999,0
4896,-510,935,0
4910,-468,950,0
4946,-381,1061,0
4978,-271,1200,0
4984,-154,1294,0
4951,-32,1311,0
4878,91,1232,0
4774,213,1073,0
4641,321,879,0
4490,392,704,0
4345,395,579,0
4227,345,525,0
4125,277,530,0
4035,205,575,0
3937,132,624,0
3853,66,686,0
3774,23,724,0
3695,3,750,0
3649,5,799,0
3650,40,849,0
3692,96,898,0
3773,185,965,0
3899,281,1027,0
4081,375,1078,0
4300,468,1117,0
4532,544,1168,0
4755,571,1198,0
4951,564,1211,0
5131,542,1217,0
5293,523,1232,0
5416,493,1253,0
5493,456,1275,0
5517,406,1279,0
5479,336,1252,0
5388,263,1225,0
5269,206,1209,0
5119,152,1206,0
4952,114,1192,0
4784,93,1142,0
4623,104,1062,0
4476,148,978,0
