accelerometer_x,accelerometer_y,accelerometer_z,fall
3917,115,810,0
3933,69,820,0
3934,32,818,0
3920,4,781,0
3886,-23,718,0
3843,-42,655,0
3800,-45,607,0
3765,-43,587,0
3734,-36,599,0
3712,-26,617,0
3701,-17,590,0
3700,-15,550,0
3693,-17,526,0
3692,-26,526,0
3685,-33,536,0
3670,-39,539,0
3649,-34,538,0
3637,-25,541,0
3632,-3,562,0
3631,32,598,0
3641,67,631,0
3649,106,656,0
3656,137,683,0
3656,181,720,0
3657,215,782,0
3654,231,827,0
3644,238,828,0
3626,232,796,0
3605,234,750,0
3583,251,719,0
3573,279,701,0
3577,301,692,0
3594,330,682,0
3609,359,653,0
3603,390,589,0
3589,419,540,0
3587,436,520,0
3587,446,521,0
3602,430,538,0
3623,390,538,0
3643,325,515,0
3668,233,483,0
3684,126,463,0
3696,33,481,0
3701,-54,528,0
3699,-115,569,0
3687,-143,585,0
3671,-144,586,0
3658,-146,586,0
3643,-145,603,0
3635,-136,643,0
3628,-113,674,0
3618,-71,684,0
3598,-10,665,0
3567,67,626,0
3532,153,601,0
3490,240,613,0
3450,322,637,0
3419,405,661,0
3392,479,681,0
3379,535,715,0
3383,569,752,0
3399,589,767,0
3419,615,754,0
3434,648,698,0
3452,684,635,0
3479,707,605,0
3502,723,612,0
3533,740,640,0
3543,770,646,0
3538,792,627,0
3517,800,591,0
3488,786,553,0
3450,758,535,0
3397,734,523,0
3329,730,515,0
3249,738,491,0
3168,738,431,0
3091,733,346,0
3020,715,283,0
2964,670,294,0
2942,606,362,0
2954,529,439,0
3004,445,474,0
3096,363,446,0
3210,293,386,0
3341,230,368,0
3493,156,423,0
3669,61,526,0
3866,-63,618,0
4067,-199,676,0
4265,-320,699,0
4452,-415,685,0
4601,-482,649,0
4715,-533,615,0
4810,-596,604,0
4892,-683,639,0
4987,-787,723,0
5100,-889,823,0
5227,-964,906,0
5345,-996,926,0
5439,-985,862,0
5489,-932,737,0
5500,-842,607,0
5464,-730,521,0
5403,-615,496,0
5327,-501,567,0
5259,-412,713,0
5218,-350,878,0
5202,-324,1013,0
5203,-326,1107,0
5216,-359,1167,0
5247,-414,1208,0
5304,-488,1219,0
5389,-556,1216,0
5491,-608,1216,0
5610,-636,1242,0
5728,-635,1301,0
5834,-602,1377,0
5923,-552,1427,0
5986,-492,1445,0
6021,-422,1456,0
6011,-334,1455,0
5963,-235,1462,0
5893,-146,1488,0
5817,-72,1536,0
5743,-8,1589,0
5665,57,1631,0
5592,126,1654,0
5508,189,1637,0
5411,244,1587,0
5309,291,1516,0
5202,327,1435,0
5081,356,1350,0
4953,363,1270,0
4827,337,1225,0
4706,302,1221,0
4574,285,1242,0
4431,290,1256,0
4279,301,1236,0
4133,301,1208,0
4000,296,1173,0
3857,294,1146,0
3715,295,1120,0
3573,303,1100,0
3433,313,1077,0
3312,303,1055,0
3191,285,1017,0
3064,249,974,0
2969,197,938,0
2901,139,915,0
2851,71,898,0
2820,2,879,0
2810,-66,862,0
2807,-139,836,0
2822,-217,813,0
2854,-288,795,0
2903,-357,784,0
2954,-414,779,0
3006,-464,764,0
3057,-506,747,0
3110,-545,738,0
3164,-578,729,0
3222,-606,732,0
3283,-619,750,0
3354,-625,778,0
3432,-618,808,0
3506,-600,826,0
3575,-578,836,0
3641,-554,845,0
3697,-530,854,0
3753,-506,863,0
3799,-468,875,0
3847,-422,883,0
3877,-370,884,0
3895,-311,885,0
3903,-252,885,0
3915,-189,896,0
3927,-122,922,0
3937,-56,954,0
3951,5,988,0
3962,58,1015,0
3961,100,1008,0
3953,128,985,0
3950,145,965,0
3956,149,968,0
3965,153,991,0
3971,171,1033,0
3978,202,1074,0
3981,244,1106,0
3982,289,1137,0
3987,335,1178,0
4000,364,1227,0
4007,382,1256,0
4008,393,1247,0
3999,402,1217,0
3977,413,1165,0
3937,423,1108,0
3886,437,1051,0
3831,446,1009,0
3781,452,992,0
3739,456,995,0
3698,448,1013,0
3673,428,1027,0
3655,397,1024,0
3644,351,1017,0
3633,292,1009,0
3616,232,991,0
3590,169,961,0
3559,107,916,0
3526,53,868,0
3488,0,827,0
3461,-48,817,0
3442,-90,833,0
3431,-130,848,0
3424,-162,844,0
3425,-191,817,0
3421,-214,777,0
3418,-228,741,0
3412,-246,710,0
3407,-257,696,0
3401,-267,715,0
3398,-275,743,0
3388,-273,773,0
3378,-267,793,0
3367,-255,811,0
3356,-226,825,0
3343,-196,837,0
3325,-164,846,0
3312,-136,848,0
3300,-114,836,0
3295,-91,830,0
3299,-62,836,0
3306,-32,852,0
3317,5,869,0
3339,47,882,0
3360,101,891,0
3384,150,888,0
3406,189,870,0
3429,231,862,0
3460,266,858,0
3490,296,854,0
3518,323,850,0
3545,338,852,0
3568,351,868,0
3577,355,901,0
3583,357,963,0
3592,364,1056,0
3612,372,1162,0
3641,373,1260,0
3665,378,1317,0
3685,380,1323,0
3683,374,1275,0
3665,369,1197,0
3622,353,1096,0
3560,327,996,0
3488,299,910,0
3398,284,851,0
3302,291,828,0
3195,304,825,0
3099,320,867,0
3028,329,958,0
2986,324,1076,0
2973,318,1192,0
3002,295,1270,0
3050,260,1273,0
3096,220,1186,0
3140,178,1070,0
3208,134,1009,0
3332,86,1054,0
3527,51,1153,0
3766,25,1151,0
3999,-3,1012,0
4230,-37,858,0
4481,-74,791,0
4757,-115,752,0
5041,-168,679,0
5315,-228,576,0
5581,-297,444,0
5849,-383,284,0
6110,-498,146,0
6345,-646,70,0
6508,-770,57,0
6598,-840,122,0
6594,-878,194,0
6491,-893,201,0
6285,-912,131,0
5990,-926,70,0
5619,-918,68,0
5217,-889,125,0
4808,-829,231,0
4433,-722,327,0
4129,-605,393,0
3910,-489,431,0
3805,-362,430,0
3812,-249,375,0
3928,-138,311,0
4132,-34,262,0
4431,47,233,0
4791,104,255,0
5165,150,317,0
5505,198,379,0
