accelerometer_x,accelerometer_y,accelerometer_z,fall
3742,-279,-1060,1
3771,-304,-1073,1
3818,-317,-1073,1
3864,-325,-1093,1
3901,-317,-1105,1
3948,-287,-1092,1
4006,-263,-1057,1
4058,-215,-990,1
4108,-141,-908,1
4172,-59,-827,1
4231,47,-729,1
4299,162,-617,1
4354,269,-501,1
4406,365,-368,1
4435,450,-241,1
4448,523,-119,1
4429,564,-20,1
4398,563,59,1
4351,546,120,1
4298,523,172,1
4232,483,195,1
4157,422,184,1
4067,325,153,1
3978,239,157,1
3864,160,134,1
3758,89,123,1
3655,34,107,1
3577,-17,88,1
3525,-65,73,1
3496,-119,44,1
3467,-160,17,1
3449,-191,4,1
3432,-235,-8,1
3427,-296,-30,1
3439,-353,-55,1
3451,-387,-86,1
3474,-438,-103,1
3504,-500,-114,1
3517,-548,-128,1
3532,-590,-140,1
3537,-623,-149,1
3534,-657,-159,1
3538,-692,-162,1
3573,-739,-159,1
3617,-784,-145,1
3648,-794,-118,1
3706,-812,-113,1
3766,-817,-120,1
3820,-824,-137,1
3874,-831,-123,1
3921,-842,-92,1
3961,-847,-45,1
3998,-840,-1,1
4034,-821,57,1
4063,-786,102,1
4082,-747,143,1
4092,-711,170,1
4102,-677,198,1
4109,-630,223,1
4113,-586,252,1
4115,-546,279,1
4109,-517,298,1
4104,-484,317,1
4089,-455,321,1
4089,-424,352,1
4083,-411,387,1
4070,-405,403,1
4050,-410,413,1
4025,-421,414,1
3997,-439,402,1
3964,-464,384,1
3927,-487,363,1
3893,-515,319,1
3853,-539,286,1
3822,-550,256,1
3815,-556,246,1
3804,-568,238,1
3789,-581,222,1
3772,-594,189,1
3753,-609,152,1
3749,-624,138,1
3752,-630,147,1
3763,-633,149,1
3787,-642,151,1
3816,-646,159,1
3835,-661,171,1
3847,-684,184,1
3867,-712,205,1
3881,-731,227,1
3901,-746,273,1
3924,-759,332,1
3943,-766,398,1
3948,-765,454,1
3945,-759,490,1
3941,-745,503,1
3936,-708,508,1
3932,-647,516,1
3946,-593,527,1
3966,-545,528,1
3993,-518,511,1
4017,-503,492,1
4037,-506,461,1
4058,-527,418,1
4077,-566,363,1
4087,-612,308,1
4094,-670,247,1
4099,-734,184,1
4106,-801,132,1
4111,-875,87,1
4110,-936,45,1
4118,-988,3,1
4131,-1015,-39,1
4169,-1008,-66,1
4219,-984,-109,1
4280,-940,-148,1
4354,-889,-183,1
4441,-804,-200,1
4567,-679,-196,1
4717,-497,-184,1
4893,-276,-173,1
5090,-22,-153,1
5276,233,-142,1
5445,455,-153,1
5560,598,-214,1
5633,663,-306,1
5653,655,-413,1
5625,582,-552,1
5552,470,-697,1
5434,346,-853,1
5289,244,-1004,1
5164,209,-1103,1
5059,187,-1187,1
4965,224,-1211,1
4855,297,-1175,1
4729,369,-1131,1
4572,441,-1075,1
4402,509,-1020,1
4244,553,-975,1
4084,592,-928,1
3958,654,-860,1
3885,745,-785,1
3866,902,-684,1
3894,1055,-566,1
3951,1210,-432,1
4028,1385,-285,1
4139,1523,-158,1
4256,1644,-59,1
4355,1716,-1,1
4441,1726,24,1
4527,1680,26,1
4596,1582,16,1
4654,1429,-15,1
4690,1246,-66,1
4721,1038,-136,1
4755,791,-188,1
4792,541,-217,1
4832,313,-230,1
4852,96,-264,1
4868,-73,-293,1
4864,-216,-342,1
4852,-318,-407,1
4816,-365,-498,1
4770,-372,-579,1
4728,-366,-635,1
4691,-361,-645,1
4628,-367,-618,1
4529,-366,-573,1
4409,-343,-523,1
4277,-302,-488,1
4141,-257,-464,1
4012,-215,-415,1
3885,-175,-356,1
3756,-142,-302,1
3640,-117,-241,1
3533,-97,-185,1
3435,-67,-127,1
3348,-35,-82,1
3264,-7,-52,1
3192,28,-31,1
3132,58,-19,1
3091,94,-12,1
3063,115,-10,1
3042,123,-6,1
3031,116,1,1
3036,105,9,1
3055,95,17,1
3090,87,30,1
3119,65,40,1
3146,53,61,1
3164,47,90,1
3184,42,120,1
3204,41,150,1
3222,27,175,1
3241,14,211,1
3248,2,241,1
3261,-18,271,1
3278,-44,297,1
3294,-79,324,1
3318,-105,352,1
3339,-138,371,1
3363,-165,384,1
3391,-193,390,1
3423,-211,400,1
3463,-223,407,1
3492,-232,405,1
3504,-225,386,1
3504,-210,358,1
3501,-185,352,1
3516,-170,371,1
3554,-163,416,1
3597,-157,454,1
3642,-139,458,1
3700,-112,483,1
3764,-105,557,1
3811,-127,654,1
3831,-159,737,1
3832,-193,797,1
3827,-231,821,1
3821,-272,824,1
3807,-315,811,1
3797,-348,797,1
3780,-384,784,1
3754,-424,757,1
3714,-472,724,1
3671,-528,680,1
3625,-553,610,1
3585,-557,491,1
3560,-531,322,1
3547,-455,138,1
3543,-356,-31,1
3549,-247,-139,1
3582,-156,-141,1
3648,-92,-45,1
3729,-64,131,1
3818,-61,328,1
3920,-69,525,1
4029,-79,702,1
4146,-83,862,1
4262,-102,987,1
4374,-155,1057,1
4475,-221,1111,1
4567,-288,1160,1
4647,-364,1218,1
4714,-441,1292,1
4781,-536,1369,1
4839,-630,1437,1
4897,-726,1500,1
4956,-818,1555,1
5014,-903,1593,1
5067,-988,1626,1
5111,-1075,1626,1
5160,-1152,1584,1
5211,-1216,1494,1
5248,-1258,1383,1
5268,-1299,1267,1
5276,-1309,1162,1
5269,-1287,1063,1
5253,-1223,954,1
5244,-1118,817,1
5213,-975,660,1
5217,-793,485,1
5219,-584,294,1
5223,-386,131,1
5226,-211,4,1
5197,-30,-91,1
5148,136,-157,1
5065,321,-191,1
4973,494,-180,1
4908,656,-120,1
4847,763,-63,1
4791,813,-9,1
4714,830,73,1
4598,804,144,1
4445,770,199,1
4291,719,222,1
4146,668,204,1
4003,617,154,1
3860,545,78,1
3709,440,-23,1
3580,327,-124,1
3474,199,-222,1
3402,49,-329,1
3363,-89,-428,1
3344,-212,-526,1
3339,-315,-636,1
3344,-408,-754,1
3372,-495,-860,1
3417,-557,-934,1
3487,-588,-971,1
3584,-594,-982,1
3703,-584,-962,1
3832,-549,-935,1
3949,-500,-920,1
4049,-448,-895,1
4160,-387,-861,1
4268,-320,-835,1
4362,-245,-800,1
4447,-172,-756,1
4513,-98,-699,1
4550,-27,-621,1
4575,53,-511,1
4576,126,-390,1
4545,198,-262,1
4492,255,-152,1
4430,295,-74,1
4361,321,-24,1
4286,324,0,1
4215,317,26,1
4150,302,33,1
4078,285,24,1
4001,263,19,1
3920,229,-5,1
3851,179,-45,1
3789,125,-95,1
3732,89,-136,1
3667,55,-170,1
3607,24,-198,1
3575,7,-197,1
3551,1,-199,1
3519,-23,-198,1
3488,-35,-197,1
3455,-44,-199,1
3435,-80,-199,1
3439,-130,-203,1
3449,-161,-221,1
3459,-164,-245,1
3467,-178,-275,1
3483,-198,-299,1
3515,-214,-307,1
3571,-225,-302,1
3621,-228,-295,1
3658,-244,-295,1
3688,-268,-285,1
3719,-289,-263,1
3748,-308,-230,1
3790,-324,-194,1
3822,-359,-170,1
3851,-363,-139,1
3891,-365,-117,1
3914,-365,-108,1
3938,-384,-87,1
3973,-414,-49,1
3986,-444,2,1
3996,-470,59,1
4007,-497,101,1
4021,-516,146,1
4036,-523,191,1
4041,-528,219,1
4045,-531,254,1
4043,-539,283,1
4041,-546,308,1
4035,-556,324,1
4037,-571,342,1
4035,-586,355,1
4028,-594,355,1
4023,-605,349,1
4021,-617,349,1
4017,-617,332,1
4014,-620,309,1
3984,-609,298,1
3980,-576,274,1
3997,-542,238,1
4003,-516,194,1
3975,-482,125,1
3941,-484,56,1
3931,-500,34,1
3933,-506,32,1
3937,-525,34,1
3943,-551,45,1
3948,-568,20,1
3949,-564,-33,1
3962,-533,-72,1
3987,-486,-73,1
4016,-437,-35,1
4047,-394,34,1
4064,-349,118,1
4083,-299,193,1
4100,-256,251,1
4118,-216,275,1
4137,-176,284,1
4164,-131,281,1
4182,-96,267,1
4204,-83,250,1
4227,-91,235,1
4249,-112,218,1
4278,-153,203,1
4311,-204,189,1
4350,-252,186,1
4386,-318,184,1
4414,-380,188,1
4441,-434,195,1
4464,-473,194,1
4486,-475,190,1
4527,-424,209,1
4568,-366,229,1
4589,-303,266,1
4614,-244,297,1
4618,-194,302,1
4616,-149,276,1
4619,-94,208,1
4639,-10,108,1
4690,117,0,1
4759,268,-135,1
4860,428,-254,1
4977,544,-372,1
5082,588,-504,1
5140,573,-667,1
5164,532,-857,1
5168,482,-1070,1
5186,441,-1266,1
5192,403,-1454,1
5188,391,-1575,1
5160,399,-1636,1
5084,433,-1627,1
4970,478,-1568,1
4809,504,-1476,1
4619,492,-1381,1
4402,466,-1292,1
4203,461,-1193,1
4037,470,-1099,1
3922,514,-976,1
3841,576,-860,1
3809,646,-727,1
3818,735,-587,1
3836,811,-467,1
3828,913,-355,1
3844,1030,-269,1
3865,1130,-211,1
3914,1190,-153,1
3997,1176,-125,1
4075,1117,-100,1
4163,1008,-114,1
4243,871,-143,1
4329,714,-175,1
4415,545,-217,1
4493,370,-257,1
4572,204,-304,1
4644,49,-361,1
4703,-86,-416,1
4740,-210,-467,1
4756,-327,-519,1
4762,-421,-557,1
4753,-483,-583,1
4735,-523,-599,1
4698,-532,-587,1
4658,-490,-548,1
4608,-431,-505,1
4536,-367,-455,1
4453,-298,-388,1
4354,-217,-309,1
4246,-131,-222,1
4144,-50,-147,1
4035,34,-97,1
3923,108,-62,1
3802,154,-33,1
3670,181,-12,1
3545,191,1,1
3431,199,23,1
3332,195,42,1
3244,176,56,1
3166,152,74,1
3091,135,90,1
3045,116,109,1
3024,96,113,1
3022,61,100,1
3014,52,97,1
3012,30,98,1
3024,8,97,1
3041,-5,109,1
3074,-18,124,1
3104,-28,144,1
3139,-39,169,1
3190,-46,197,1
3234,-50,221,1
3279,-65,245,1
3312,-69,279,1
3342,-74,312,1
3378,-86,343,1
3420,-95,378,1
3465,-110,412,1
3498,-117,453,1
3529,-117,493,1
3553,-117,529,1
3573,-113,556,1
3594,-113,567,1
3613,-117,571,1
3633,-125,572,1
3649,-140,571,1
3657,-153,580,1
3675,-169,578,1
3693,-181,578,1
3704,-193,583,1
3713,-193,604,1
3723,-189,631,1
3736,-187,665,1
3734,-188,710,1
3738,-191,754,1
3736,-195,779,1
3717,-200,764,1
3695,-181,718,1
3686,-210,667,1
3683,-237,689,1
3715,-265,758,1
3724,-301,796,1
3712,-335,805,1
3691,-369,786,1
3669,-397,732,1
3645,-416,647,1
3624,-414,544,1
3623,-397,439,1
3635,-350,354,1
3662,-300,302,1
3697,-251,293,1
3735,-209,324,1
3786,-196,378,1
3842,-197,439,1
3919,-216,496,1
4006,-251,541,1
4102,-287,592,1
4212,-339,667,1
4326,-401,782,1
4437,-495,893,1
4548,-613,979,1
4655,-711,1066,1
4753,-798,1135,1
4856,-869,1201,1
4976,-916,1270,1
5116,-969,1359,1
5174,-1020,1443,1
5148,-1027,1558,1
5175,-1020,1647,1
5212,-1011,1665,1
5253,-989,1630,1
5294,-971,1562,1
5312,-966,1485,1
5330,-919,1439,1
5357,-874,1404,1
5284,-825,1360,1
5220,-758,1326,1
5120,-654,1261,1
5006,-527,1151,1
4900,-393,1005,1
4830,-252,846,1
4778,-123,684,1
4739,25,541,1
4688,171,408,1
4622,303,297,1
4549,465,191,1
4503,625,82,1
4484,755,-27,1
4496,867,-111,1
4516,930,-152,1
4525,946,-139,1
4508,913,-88,1
4448,855,-28,1
4341,779,6,1
4219,694,1,1
4097,611,-33,1
3995,535,-82,1
3916,473,-136,1
3835,407,-205,1
3742,324,-273,1
3641,238,-329,1
3540,161,-370,1
3452,100,-427,1
3386,52,-489,1
3335,15,-563,1
3302,-37,-655,1
3281,-82,-740,1
3280,-123,-788,1
3313,-155,-790,1
3372,-178,-777,1
3454,-197,-768,1
3551,-212,-762,1
3650,-230,-771,1
3758,-245,-777,1
3886,-268,-778,1
4007,-286,-759,1
4119,-290,-731,1
4217,-296,-704,1
4306,-287,-672,1
4415,-265,-624,1
4480,-242,-585,1
4530,-176,-509,1
4554,-118,-444,1
4565,-52,-366,1
4552,-21,-302,1
4503,14,-248,1
4446,51,-227,1
4374,86,-208,1
4306,113,-182,1
4261,138,-157,1
4204,150,-157,1
4167,150,-166,1
4136,136,-180,1
4090,109,-188,1
4031,77,-204,1
3965,46,-214,1
3891,17,-228,1
3815,-8,-234,1
3750,-26,-228,1
3701,-37,-223,1
3678,-50,-216,1
3665,-67,-211,1
3660,-85,-211,1
3656,-105,-208,1
3651,-130,-207,1
3654,-159,-206,1
3660,-194,-213,1
3667,-227,-221,1
3679,-266,-228,1
3692,-302,-233,1
3713,-347,-246,1
3735,-378,-254,1
3765,-407,-267,1
3791,-406,-260,1
3820,-421,-258,1
3855,-436,-270,1
3887,-453,-282,1
3917,-470,-282,1
3935,-492,-277,1
3963,-521,-265,1
3999,-538,-248,1
4023,-549,-237,1
4057,-555,-224,1
4071,-548,-207,1
4090,-542,-184,1
4099,-532,-147,1
4099,-519,-105,1
4086,-504,-68,1
4083,-489,-27,1
4081,-478,0,1
4067,-461,18,1
4049,-436,23,1
4025,-428,22,1
3983,-403,24,1
3956,-388,31,1
3927,-390,27,1
3886,-392,14,1
3834,-395,-8,1
3819,-405,-8,1
3796,-421,-3,1
3785,-444,17,1
3802,-453,42,1
3809,-447,53,1
3827,-428,56,1
3875,-406,50,1
3896,-368,36,1
3927,-314,44,1
3970,-250,33,1
4012,-196,20,1
4032,-157,34,1
4037,-115,67,1
4034,-96,122,1
4021,-101,182,1
3980,-119,197,1
3935,-152,174,1
3904,-178,158,1
3889,-207,146,1
3881,-230,138,1
3868,-252,118,1
3872,-261,91,1
3885,-253,68,1
3918,-231,49,1
3960,-208,33,1
3978,-155,20,1
4026,-96,12,1
4061,-34,7,1
4068,35,-6,1
4036,36,-41,1
4025,18,-39,1
4045,-20,-62,1
4084,-78,-102,1
4153,-173,-119,1
4177,-206,-148,1
4256,-278,-133,1
4324,-347,-133,1
4398,-393,-86,1
4426,-379,-100,1
4452,-364,-88,1
4478,-335,-35,1
4528,-299,39,1
4541,-278,97,1
4549,-266,160,1
4530,-266,223,1
4513,-264,302,1
4477,-254,387,1
4439,-241,476,1
4413,-226,588,1
4389,-242,668,1
4325,-235,752,1
4239,-204,787,1
4191,-329,709,1
4197,-456,644,1
4204,-539,592,1
4232,-559,581,1
4276,-585,522,1
4337,-637,462,1
4387,-715,383,1
4439,-747,316,1
4475,-810,206,1
4482,-855,85,1
4483,-869,-50,1
4498,-842,-196,1
4524,-765,-332,1
4612,-642,-435,1
4749,-493,-524,1
4896,-354,-602,1
5076,-191,-670,1
5203,-52,-775,1
5292,88,-870,1
5336,230,-974,1
5327,355,-1087,1
5250,444,-1202,1
5128,515,-1297,1
4980,557,-1352,1
4827,596,-1362,1
4660,626,-1353,1
4485,677,-1296,1
4312,722,-1213,1
4176,746,-1105,1
4046,798,-959,1
3946,836,-804,1
3876,880,-655,1
3829,922,-524,1
3809,957,-408,1
3783,947,-332,1
3777,925,-258,1
3798,931,-200,1
3840,949,-168,1
3913,979,-151,1
3990,1031,-132,1
4057,1120,-101,1
4153,1185,-74,1
4248,1198,-68,1
4339,1162,-77,1
4420,1110,-89,1
4506,1048,-105,1
4581,983,-114,1
4601,903,-131,1
4587,814,-137,1
4564,749,-149,1
4541,682,-175,1
4519,626,-202,1
4502,579,-241,1
4470,552,-293,1
4435,530,-340,1
4378,511,-359,1
4324,489,-344,1
4282,461,-325,1
4281,405,-295,1
4269,412,-282,1
4151,447,-291,1
3998,527,-236,1
3857,584,-188,1
3717,607,-147,1
3600,621,-94,1
3551,652,-21,1
3528,658,9,1
3501,635,15,1
3464,634,14,1
3428,640,11,1
3397,647,18,1
3385,628,35,1
3388,606,63,1
3400,573,85,1
3417,530,100,1
3439,496,113,1
3465,468,117,1
3484,448,116,1
3502,433,105,1
3514,419,85,1
3519,403,60,1
3522,387,42,1
3521,366,35,1
3513,349,31,1
3512,333,27,1
3517,328,32,1
3514,323,32,1
3516,338,38,1
3517,354,59,1
3521,370,88,1
3520,389,127,1
3516,406,169,1
3509,421,211,1
3503,429,249,1
3502,432,284,1
3504,432,308,1
3508,430,328,1
3514,424,357,1
3527,420,391,1
3539,414,413,1
3539,413,423,1
3545,403,433,1
3550,387,455,1
3551,360,482,1
3547,330,504,1
3548,294,527,1
3550,261,540,1
3549,234,547,1
3550,204,542,1
3552,169,538,1
3561,131,554,1
3578,88,575,1
3590,43,582,1
3596,10,578,1
3607,-18,572,1
3625,-54,575,1
3636,-101,574,1
3636,-153,548,1
3625,-195,502,1
3616,-232,434,1
3609,-268,371,1
3606,-293,320,1
3604,-311,286,1
3600,-325,267,1
3619,-326,244,1
3643,-320,210,1
3663,-304,182,1
3711,-274,193,1
3797,-234,235,1
3873,-195,280,1
3934,-177,323,1
3991,-186,359,1
4057,-175,414,1
4081,-158,466,1
4091,-152,533,1
4104,-191,585,1
4132,-246,624,1
4155,-306,653,1
4181,-370,687,1
4207,-434,741,1
4234,-507,807,1
4257,-582,889,1
4293,-671,962,1
4350,-802,1001,1
4447,-921,1051,1
4505,-912,1111,1
4476,-871,1126,1
4407,-790,1153,1
4374,-729,1147,1
4394,-698,1086,1
4457,-674,1001,1
4540,-651,955,1
4639,-631,963,1
4752,-595,978,1
4860,-529,988,1
4955,-448,983,1
5069,-363,981,1
5177,-294,964,1
5272,-233,919,1
5329,-193,839,1
5377,-118,761,1
5420,-17,671,1
5435,64,534,1
5427,189,428,1
5402,360,352,1
5382,487,274,1
5344,584,213,1
5314,677,185,1
5274,744,140,1
5191,793,74,1
5112,886,29,1
5030,945,-8,1
4940,936,4,1
4844,913,74,1
4727,924,186,1
4592,912,280,1
4440,878,363,1
4272,829,399,1
4142,746,367,1
4044,618,275,1
3962,470,155,1
3876,314,13,1
3774,162,-136,1
3658,21,-284,1
3531,-123,-428,1
3409,-263,-553,1
3319,-392,-658,1
3265,-486,-727,1
3254,-577,-791,1
3268,-663,-842,1
3312,-706,-889,1
3374,-729,-927,1
3468,-735,-939,1
3586,-719,-931,1
3710,-681,-901,1
3852,-632,-864,1
3989,-553,-839,1
4142,-468,-827,1
4313,-379,-795,1
4456,-324,-741,1
4559,-271,-674,1
4640,-196,-589,1
4684,-110,-506,1
4723,-27,-409,1
4732,67,-300,1
4712,146,-196,1
4652,195,-123,1
4583,237,-42,1
4464,249,2,1
4357,268,60,1
4251,248,99,1
4168,228,134,1
4078,206,133,1
3974,179,114,1
3860,125,76,1
3753,60,35,1
3652,4,16,1
3565,-47,6,1
3508,-118,-19,1
3458,-173,-37,1
3416,-208,-49,1
3377,-234,-64,1
3343,-248,-87,1
3310,-220,-86,1
3298,-285,-124,1
3310,-422,-173,1
3358,-542,-199,1
3473,-648,-227,1
3593,-692,-231,1
3675,-699,-229,1
3682,-677,-224,1
3649,-653,-217,1
3610,-626,-217,1
3591,-617,-218,1
3602,-625,-219,1
3619,-644,-232,1
3635,-648,-237,1
3653,-642,-227,1
3680,-632,-220,1
3715,-613,-203,1
3750,-599,-185,1
3784,-591,-167,1
3833,-557,-144,1
3887,-524,-122,1
3946,-480,-96,1
3971,-458,-80,1
3971,-438,-49,1
3972,-435,-34,1
3977,-450,-30,1
3993,-453,-11,1
4011,-443,12,1
4029,-424,35,1
4049,-403,63,1
4058,-397,79,1
4063,-398,99,1
4071,-397,128,1
4070,-397,154,1
4071,-399,178,1
4069,-400,197,1
4073,-413,204,1
4066,-420,211,1
4060,-428,225,1
4052,-449,228,1
4048,-471,228,1
4035,-485,230,1
4020,-490,233,1
4002,-495,233,1
3987,-496,233,1
3974,-492,223,1
3971,-489,209,1
3971,-485,177,1
3972,-490,123,1
3973,-502,58,1
3971,-524,-27,1
3973,-547,-99,1
3991,-587,-161,1
4018,-644,-192,1
4039,-724,-206,1
4028,-800,-184,1
4000,-876,-130,1
3982,-938,-61,1
3993,-968,15,1
4033,-973,86,1
4081,-948,146,1
4151,-899,183,1
4243,-830,196,1
4357,-748,192,1
4484,-658,179,1
4586,-552,170,1
4666,-491,154,1
4721,-443,117,1
4768,-392,68,1
4842,-332,12,1
4929,-224,-48,1
5037,-129,-101,1
5145,-41,-166,1
5235,20,-248,1
5307,55,-353,1
5358,64,-479,1
5397,50,-596,1
5434,26,-685,1
5464,13,-765,1
5497,10,-823,1
5522,24,-881,1
5534,70,-928,1
5530,157,-964,1
5489,261,-980,1
5417,377,-980,1
5320,525,-954,1
5212,688,-914,1
5093,860,-847,1
4950,1027,-761,1
4802,1190,-651,1
4661,1331,-546,1
4519,1459,-451,1
4380,1559,-352,1
4248,1642,-234,1
4130,1698,-111,1
4029,1726,29,1
3934,1733,156,1
3850,1707,258,1
3781,1653,340,1
3722,1570,392,1
3686,1457,432,1
3674,1318,459,1
3686,1162,470,1
3711,1003,472,1
3739,826,452,1
3775,657,416,1
3839,500,382,1
3881,328,348,1
3926,189,333,1
3956,86,318,1
4001,-40,282,1
4050,-135,243,1
4095,-203,197,1
4121,-222,151,1
4136,-216,97,1
4146,-190,60,1
4152,-175,33,1
4186,-164,26,1
4208,-142,30,1
4224,-114,33,1
4194,-59,36,1
4138,9,45,1
4051,48,53,1
3927,95,70,1
3791,141,102,1
3670,192,141,1
3577,236,187,1
3487,279,227,1
3399,324,267,1
3322,373,310,1
3274,422,340,1
3225,459,352,1
3190,481,365,1
3162,501,373,1
3137,517,371,1
3120,523,370,1
3118,521,374,1
3137,514,380,1
3165,504,391,1
3194,485,407,1
3228,465,422,1
3265,441,443,1
3306,412,467,1
3351,382,497,1
3401,351,529,1
3449,328,563,1
3492,300,588,1
3528,281,600,1
3562,255,608,1
3594,230,617,1
3610,188,640,1
3627,149,676,1
3653,110,714,1
3672,78,759,1
3688,64,809,1
3702,51,830,1
3715,38,861,1
3729,35,885,1
3741,23,900,1
3747,12,911,1
3752,-1,915,1
3753,-15,910,1
3752,-39,904,1
3753,-60,895,1
3750,-77,886,1
3741,-94,872,1
3734,-113,849,1
3723,-133,827,1
3709,-146,813,1
3698,-153,807,1
3679,-154,798,1
3669,-156,795,1
3652,-155,775,1
3634,-155,759,1
3619,-159,748,1
3606,-164,729,1
3598,-170,693,1
3586,-167,637,1
3574,-162,554,1
3587,-122,478,1
3608,-59,416,1
3618,1,376,1
3656,52,394,1
3705,93,445,1
3751,123,522,1
3793,135,599,1
3834,130,669,1
3876,114,722,1
3922,84,754,1
3973,44,779,1
4026,-3,800,1
4068,-68,837,1
4112,-152,905,1
4152,-259,1001,1
4188,-398,1081,1
4214,-533,1137,1
4237,-649,1165,1
4253,-743,1184,1
4273,-824,1205,1
4296,-872,1255,1
4319,-901,1327,1
4341,-917,1394,1
4366,-921,1444,1
4394,-919,1475,1
4412,-905,1484,1
4448,-857,1473,1
4472,-801,1432,1
4491,-748,1376,1
4508,-670,1306,1
4595,-569,1232,1
4664,-465,1149,1
4722,-370,1095,1
4765,-278,1060,1
4805,-206,1029,1
4841,-126,998,1
4873,-60,937,1
4920,5,855,1
4990,75,766,1
5060,157,651,1
5143,250,526,1
5207,345,387,1
5259,438,264,1
5283,537,174,1
5252,633,139,1
5193,698,178,1
5087,691,254,1
4927,657,337,1
4730,618,392,1
4521,571,424,1
4322,515,430,1
4166,469,427,1
4039,427,417,1
3921,379,392,1
3806,326,338,1
3724,265,265,1
3647,195,160,1
3585,134,49,1
3543,56,-57,1
3514,-22,-136,1
3491,-95,-224,1
3478,-142,-325,1
3470,-172,-439,1
3480,-197,-559,1
3512,-217,-664,1
3574,-226,-737,1
3659,-224,-774,1
3772,-209,-787,1
3898,-187,-787,1
4024,-166,-781,1
4155,-136,-772,1
4276,-109,-767,1
4378,-77,-750,1
4465,-45,-719,1
4537,-12,-676,1
4589,7,-632,1
4629,19,-582,1
4657,17,-531,1
4670,19,-463,1
4686,20,-387,1
4671,13,-288,1
4632,2,-222,1
4579,-9,-146,1
4529,-23,-81,1
4469,-28,-32,1
4416,-35,3,1
4361,-51,13,1
4302,-74,8,1
4241,-97,-3,1
4190,-126,-14,1
4146,-154,-33,1
4101,-184,-55,1
4043,-220,-75,1
3984,-252,-97,1
3924,-279,-104,1
3877,-302,-117,1
3836,-321,-132,1
3816,-337,-140,1
3801,-351,-152,1
3791,-370,-166,1
