accelerometer_x,accelerometer_y,accelerometer_z,fall
866,-33,71,0
854,-57,118,0
836,-107,108,0
805,-151,77,0
783,-198,45,0
786,-243,22,0
815,-284,13,0
886,-330,27,0
1004,-385,52,0
1158,-433,86,0
1350,-457,95,0
1546,-444,102,0
1733,-430,138,0
1910,-423,184,0
2075,-392,258,0
2228,-333,320,0
2367,-252,356,0
2483,-166,385,0
2564,-123,400,0
2617,-103,402,0
2642,-58,395,0
2632,-16,347,0
2614,4,245,0
2577,-7,131,0
2534,-56,68,0
2506,-162,86,0
2508,-256,170,0
2542,-258,262,0
2589,-156,283,0
2649,-22,248,0
2713,109,188,0
2795,253,160,0
2893,408,148,0
3009,569,153,0
3142,711,187,0
3305,815,262,0
3498,875,356,0
3737,854,484,0
4036,756,645,0
4408,597,823,0
4848,451,1001,0
5339,384,1145,0
5832,437,1254,0
6275,618,1342,0
6627,887,1401,0
6844,1179,1474,0
6888,1414,1533,0
6756,1589,1587,0
6469,1682,1605,0
6064,1700,1596,0
5568,1606,1541,0
5017,1392,1452,0
4450,1049,1358,0
3892,608,1268,0
3380,180,1121,0
2944,241,383,0
2684,1736,-2319,0
2726,4354,-5816,0
3231,6039,-9190,0
4530,7707,-14469,0
5631,8729,-17788,0
6718,6763,-16684,0
8278,3845,-11634,0
10053,1349,-4810,0
11694,-727,700,0
12872,-1511,3672,0
13252,-1186,4443,0
12713,-706,4034,0
11267,-429,2577,0
9516,-427,297,0
7944,-371,-2223,0
6789,-109,-4285,0
6054,129,-5139,0
5579,-38,-4781,0
5304,-592,-3871,0
5136,-1149,-2878,0
4948,-1454,-2078,0
4711,-1419,-1614,0
4465,-1151,-1442,0
4257,-813,-1464,0
4061,-457,-1526,0
3882,-77,-1552,0
3738,260,-1457,0
3662,468,-1235,0
3684,503,-1040,0
3781,423,-932,0
3925,269,-902,0
4066,127,-906,0
4196,2,-899,0
4238,-75,-881,0
4201,-80,-859,0
4106,-24,-790,0
3977,25,-673,0
3845,27,-523,0
3810,-2,-350,0
3799,97,-359,0
3838,239,-387,0
3899,257,-480,0
3957,163,-576,0
4018,13,-586,0
4075,-140,-532,0
4107,-269,-444,0
4123,-333,-372,0
4116,-284,-285,0
4061,-199,-205,0
3947,-125,-166,0
3763,-74,-122,0
3528,-41,-63,0
3253,-25,-15,0
2934,1,26,0
2586,59,52,0
2214,144,55,0
1826,237,34,0
1436,321,4,0
1021,390,-36,0
608,417,-137,0
217,428,-303,0
-104,405,-470,0
-328,332,-627,0
-430,245,-740,0
-419,171,-737,0
-296,40,-761,0
-58,-123,-764,0
295,-289,-683,0
703,-455,-528,0
1159,-664,-340,0
1618,-909,-129,0
2063,-1101,84,0
2457,-1193,245,0
2773,-1175,308,0
2975,-1070,280,0
3062,-921,162,0
3039,-774,-38,0
2948,-614,-263,0
2814,-456,-518,0
2680,-297,-799,0
2588,-127,-1071,0
2583,31,-1262,0
2679,104,-1295,0
2895,24,-1071,0
3283,-172,-595,0
3887,-425,17,0
4647,-733,650,0
5467,-1123,1181,0
6269,-1593,1513,0
6961,-2115,1634,0
7494,-2704,1568,0
7818,-3304,1400,0
7852,-3824,1190,0
7551,-4194,1040,0
6911,-4355,1006,0
6015,-4313,1039,0
4980,-4123,1037,0
4016,-3944,923,0
3162,-3777,751,0
2532,-3571,671,0
2184,-3235,662,0
2310,-2717,27,0
2940,-2078,-2147,0
3846,-1498,-5647,0
4977,-1027,-8843,0
6361,-929,-9768,0
7664,-675,-7970,0
8562,-50,-4656,0
8988,130,-1533,0
