accelerometer_x,accelerometer_y,accelerometer_z,fall
3193,-1671,1834,0
3193,-1672,1829,0
3195,-1674,1826,0
3193,-1673,1825,0
3191,-1675,1825,0
3190,-1676,1828,0
3186,-1678,1829,0
3186,-1677,1822,0
3184,-1679,1822,0
3183,-1680,1827,0
3183,-1677,1831,0
3184,-1677,1832,0
3184,-1678,1836,0
3184,-1678,1841,0
3189,-1676,1843,0
3189,-1676,1846,0
3191,-1677,1842,0
3189,-1676,1844,0
3186,-1677,1843,0
3186,-1675,1845,0
3185,-1671,1846,0
3188,-1669,1842,0
3186,-1669,1843,0
3184,-1669,1843,0
3184,-1670,1843,0
3183,-1666,1845,0
3183,-1674,1844,0
3193,-1655,1858,0
3194,-1650,1854,0
3193,-1644,1857,0
3197,-1638,1861,0
3199,-1638,1859,0
3200,-1639,1854,0
3205,-1636,1848,0
3206,-1641,1845,0
3207,-1644,1843,0
3202,-1645,1843,0
3203,-1641,1844,0
3202,-1636,1844,0
3201,-1644,1841,0
3207,-1633,1849,0
3203,-1630,1855,0
3200,-1626,1855,0
3197,-1626,1857,0
3198,-1624,1859,0
3195,-1624,1863,0
3197,-1628,1860,0
3201,-1630,1859,0
3201,-1633,1858,0
3197,-1637,1854,0
3200,-1634,1855,0
3201,-1632,1861,0
3196,-1631,1864,0
3188,-1629,1863,0
3190,-1631,1865,0
3186,-1637,1861,0
3183,-1644,1857,0
3182,-1652,1851,0
3183,-1651,1851,0
3183,-1657,1849,0
3188,-1662,1840,0
3190,-1664,1842,0
3194,-1665,1841,0
3191,-1669,1833,0
3188,-1669,1831,0
3191,-1666,1831,0
3189,-1669,1832,0
3189,-1669,1828,0
3186,-1672,1825,0
3184,-1676,1822,0
3190,-1677,1826,0
3189,-1680,1821,0
3188,-1684,1816,0
3192,-1678,1821,0
3194,-1680,1816,0
3199,-1680,1816,0
3199,-1682,1816,0
3199,-1680,1814,0
3196,-1677,1818,0
3193,-1676,1819,0
3191,-1679,1819,0
3191,-1681,1824,0
3188,-1680,1826,0
3188,-1680,1826,0
3189,-1680,1826,0
3188,-1685,1825,0
3184,-1681,1830,0
3182,-1678,1832,0
3183,-1676,1835,0
3183,-1676,1836,0
3180,-1673,1837,0
3182,-1669,1841,0
3190,-1667,1842,0
3190,-1668,1840,0
3192,-1667,1838,0
3193,-1666,1840,0
3189,-1663,1838,0
