accelerometer_x,accelerometer_y,accelerometer_z,fall
2956,610,44,0
2610,616,91,0
2264,624,160,0
1945,612,238,0
1660,585,343,0
1394,581,467,0
1144,570,557,0
939,529,560,0
779,462,471,0
663,369,289,0
578,279,66,0
522,219,-152,0
511,187,-315,0
567,183,-421,0
700,197,-484,0
879,223,-486,0
1109,194,-421,0
1347,98,-332,0
1598,-56,-238,0
1871,-255,-141,0
2129,-484,-64,0
2367,-698,-5,0
2586,-865,59,0
2782,-957,123,0
2936,-976,167,0
3051,-931,168,0
3128,-843,131,0
3174,-738,55,0
3200,-640,-43,0
3221,-544,-127,0
3249,-474,-180,0
3286,-419,-179,0
3352,-391,-167,0
3459,-378,-115,0
3645,-395,-61,0
3879,-471,26,0
4164,-601,109,0
4484,-725,155,0
4819,-849,190,0
5223,-976,284,0
5663,-1116,385,0
6081,-1299,421,0
6444,-1523,377,0
6749,-1791,243,0
6913,-2085,57,0
6928,-2363,-155,0
6826,-2609,-335,0
6655,-2794,-414,0
6478,-2896,-405,0
6317,-2877,-312,0
6183,-2755,-147,0
6041,-2539,-23,0
5877,-2249,-35,0
5724,-1912,-129,0
5640,-1530,-187,0
5668,-1115,-100,0
5790,-655,106,0
5951,-172,406,0
6067,320,720,0
6058,789,931,0
5918,1184,993,0
5674,1464,929,0
5358,1622,809,0
5007,1693,702,0
4634,1725,601,0
4270,1746,424,0
3936,1747,143,0
3662,1724,-187,0
3499,1681,-474,0
3494,1648,-645,0
3665,1660,-696,0
3972,1746,-656,0
4404,1931,-548,0
4956,2194,-400,0
5610,2512,-219,0
6326,2856,-29,0
7070,3157,154,0
7782,3365,297,0
8451,3414,465,0
9008,3310,589,0
9378,3051,663,0
9521,2665,668,0
9385,2215,541,0
8942,1727,327,0
8356,1187,136,0
7708,647,2,0
7055,163,-76,0
6429,-233,-82,0
5842,-558,-20,0
5300,-850,73,0
4815,-1123,154,0
4387,-1405,203,0
4010,-1656,223,0
3668,-1891,224,0
3334,-2106,159,0
2982,-2304,69,0
2583,-2446,36,0
2175,-2435,143,0
1829,-2339,291,0
1586,-2146,396,0
1430,-1928,406,0
1343,-1723,323,0
1304,-1560,180,0
1295,-1429,32,0
1296,-1338,-116,0
1311,-1268,-257,0
1325,-1221,-365,0
1342,-1194,-446,0
1352,-1151,-479,0
1357,-1068,-452,0
1354,-895,-353,0
1305,-682,-228,0
1207,-464,-93,0
1071,-261,71,0
894,-81,248,0
673,48,423,0
456,132,592,0
260,156,753,0
97,125,902,0
-26,58,1036,0
-71,-38,1176,0
-53,-145,1280,0
10,-258,1339,0
102,-364,1346,0
194,-462,1286,0
253,-547,1133,0
294,-643,950,0
352,-759,825,0
450,-865,779,0
618,-934,825,0
865,-940,949,0
1172,-861,1049,0
1480,-686,1024,0
1759,-442,873,0
2063,-132,746,0
2474,249,773,0
3004,690,879,0
3614,1132,836,0
4355,1544,650,0
5262,1926,492,0
6366,2229,515,0
7640,2445,775,0
8999,2433,1337,0
10200,2028,2010,0
10911,1245,2526,0
11032,249,2740,0
10574,-710,2664,0
9637,-1449,2373,0
8395,-1932,2047,0
6985,-2189,1858,0
5521,-2332,1803,0
4166,-2412,2013,0
3045,-2419,2588,0
2311,-2442,3136,0
1853,-2510,2781,0
1499,-2541,1299,0
1213,-2382,-546,0
1190,-1893,-1725,0
1575,-1062,-1872,0
2346,20,-1179,0
3363,1247,-157,0
4468,2460,459,0
5687,3514,435,0
7155,4253,28,0
8887,4559,-463,0
10542,4472,-910,0
11880,4020,-827,0
12643,3223,-121,0
12541,2470,319,0
11672,1791,30,0
10347,1070,-781,0
8905,293,-1666,0
7557,-412,-2270,0
6439,-972,-2396,0
5586,-1317,-2055,0
4924,-1502,-1372,0
4335,-1652,-600,0
3738,-1848,123,0
3075,-2127,701,0
2215,-2509,989,0
1356,-2912,1007,0
800,-3175,821,0
684,-3134,475,0
877,-2745,104,0
1231,-2019,-153,0
1653,-1072,-292,0
2117,-28,-340,0
2602,1012,-430,0
3111,1928,-544,0
3639,2641,-608,0
4143,3169,-597,0
4579,3445,-511,0
4857,3447,-410,0
4956,3207,-358,0
4903,2845,-323,0
4737,2452,-284,0
4484,2078,-206,0
4180,1745,-102,0
3836,1459,-1,0
3454,1202,52,0
3046,958,73,0
2644,693,57,0
2241,402,34,0
1807,174,66,0
1370,-10,112,0
1007,-192,128,0
756,-350,98,0
621,-448,17,0
587,-468,-110,0
622,-407,-241,0
715,-263,-354,0
881,-74,-443,0
1072,94,-489,0
1244,204,-449,0
1414,198,-371,0
1520,116,-348,0
1593,-29,-405,0
1666,-209,-494,0
1746,-412,-585,0
1873,-596,-636,0
2059,-708,-601,0
2319,-733,-448,0
2598,-694,-204,0
2891,-638,90,0
3196,-626,392,0
3491,-660,674,0
3740,-756,880,0
3921,-924,943,0
4010,-1129,875,0
4053,-1358,687,0
4044,-1584,479,0
4055,-1800,274,0
4092,-2000,129,0
4184,-2159,41,0
4343,-2262,28,0
4588,-2337,117,0
4900,-2399,209,0
5240,-2441,234,0
5564,-2457,162,0
5862,-2470,21,0
6118,-2447,-167,0
6307,-2353,-306,0
6420,-2201,-334,0
6504,-1998,-255,0
6568,-1774,-130,0
6611,-1535,-22,0
6632,-1291,9,0
6630,-1026,-45,0
6609,-737,-162,0
6566,-403,-284,0
6509,-46,-404,0
6445,330,-500,0
6399,716,-462,0
6372,1104,-288,0
6343,1459,-45,0
6324,1692,232,0
6294,1807,512,0
6189,1822,688,0
