accelerometer_x,accelerometer_y,accelerometer_z,fall
3977,-208,-700,0
3980,-206,-702,0
3983,-208,-701,0
3991,-207,-702,0
3999,-210,-702,0
4008,-217,-703,0
4020,-223,-705,0
4029,-231,-704,0
4041,-237,-698,0
4047,-238,-694,0
4052,-239,-685,0
4060,-241,-678,0
4063,-241,-668,0
4055,-234,-668,0
4052,-229,-670,0
4041,-217,-674,0
4023,-213,-676,0
4003,-206,-681,0
3986,-205,-687,0
3971,-205,-699,0
3963,-202,-714,0
3951,-202,-732,0
3948,-199,-746,0
3949,-201,-748,0
3954,-196,-743,0
3967,-198,-734,0
3980,-200,-724,0
4001,-208,-715,0
4023,-220,-709,0
4043,-225,-702,0
4057,-226,-694,0
4070,-225,-683,0
4071,-216,-663,0
4064,-203,-649,0
4060,-187,-636,0
4060,-185,-631,0
4049,-184,-658,0
4033,-187,-664,0
4016,-177,-657,0
3990,-174,-655,0
3969,-169,-660,0
3955,-164,-670,0
3947,-163,-685,0
3942,-171,-698,0
3943,-177,-709,0
3945,-184,-718,0
3949,-188,-727,0
3963,-190,-736,0
3978,-195,-744,0
3994,-196,-743,0
4008,-198,-740,0
4027,-202,-733,0
4043,-206,-723,0
4059,-208,-713,0
4068,-207,-704,0
4073,-213,-691,0
4073,-215,-681,0
4071,-216,-670,0
4060,-213,-656,0
4048,-209,-648,0
4037,-206,-644,0
4027,-203,-642,0
4013,-194,-640,0
4003,-187,-647,0
3989,-176,-654,0
3982,-170,-661,0
3974,-165,-676,0
3972,-164,-692,0
3971,-169,-710,0
3971,-166,-722,0
3972,-170,-730,0
3976,-180,-735,0
3989,-193,-737,0
3997,-202,-736,0
4010,-213,-723,0
4020,-223,-710,0
4031,-229,-695,0
4038,-230,-680,0
4042,-230,-667,0
4043,-228,-665,0
4041,-229,-663,0
4031,-227,-663,0
4022,-229,-665,0
4014,-227,-669,0
4004,-220,-668,0
3997,-214,-665,0
3988,-210,-666,0
3990,-215,-662,0
3989,-211,-661,0
3990,-210,-667,0
3999,-205,-671,0
4000,-205,-674,0
4004,-202,-674,0
4008,-193,-674,0
4012,-190,-676,0
4013,-189,-680,0
4012,-187,-684,0
4012,-187,-685,0
4012,-192,-685,0
4010,-192,-683,0
4005,-192,-679,0
4005,-193,-680,0
4005,-193,-678,0
4004,-186,-679,0
4006,-182,-682,0
4007,-183,-688,0
4009,-179,-690,0
4010,-171,-696,0
4014,-168,-698,0
4017,-168,-700,0
4022,-175,-704,0
4027,-182,-705,0
4035,-188,-705,0
4036,-189,-707,0
4032,-190,-707,0
4028,-189,-705,0
4028,-186,-697,0
4021,-179,-689,0
