accelerometer_x,accelerometer_y,accelerometer_z,fall
4021,96,62,0
4414,-53,54,0
4761,-147,-4,0
5044,-222,-93,0
5251,-286,-166,0
5378,-353,-190,0
5425,-399,-187,0
5399,-399,-167,0
5288,-338,-149,0
5112,-249,-159,0
4891,-170,-175,0
4640,-69,-184,0
4402,58,-180,0
4181,219,-195,0
3991,325,-165,0
3832,390,-148,0
3696,430,-83,0
3578,460,-36,0
3507,484,-14,0
3489,504,-31,0
3541,481,-89,0
3657,429,-175,0
3855,356,-285,0
4117,270,-409,0
4460,165,-557,0
4864,46,-723,0
5309,-67,-853,0
5790,-177,-926,0
6288,-248,-929,0
6772,-283,-863,0
7216,-286,-727,0
7596,-237,-535,0
7870,-122,-322,0
8018,71,-96,0
8039,239,77,0
7942,373,198,0
7719,495,233,0
7357,626,135,0
6858,759,-113,0
6268,912,-578,0
5654,1156,-1216,0
5094,1508,-1926,0
4629,1876,-2634,0
4256,2105,-3248,0
3980,2187,-3732,0
3731,2231,-4023,0
3476,2243,-4063,0
3189,2226,-3855,0
2853,2195,-3459,0
2501,2162,-2980,0
2188,2082,-2534,0
1953,1991,-2150,0
1785,1890,-1777,0
1608,1820,-1347,0
1408,1650,-951,0
1171,1382,-622,0
892,1084,-301,0
536,769,53,0
164,430,254,0
-235,142,473,0
-654,-124,273,0
-875,-445,148,0
-1239,-357,326,0
-1391,-245,-10,0
-1479,-85,274,0
-1529,360,34,0
-1443,679,-124,0
-1348,1164,-391,0
-1230,1464,-740,0
-1082,1574,-986,0
-899,1500,-1046,0
-717,1321,-915,0
-531,1026,-649,0
-374,651,-320,0
-250,213,40,0
-171,-310,397,0
-111,-863,766,0
-43,-1373,1159,0
14,-1904,1483,0
108,-2454,1659,0
287,-2896,1898,0
543,-3257,2182,0
774,-3437,2383,0
974,-3487,2525,0
1114,-3452,2642,0
1188,-3317,2717,0
1314,-3151,2856,0
1534,-3023,3078,0
1892,-2898,3294,0
2421,-2647,3411,0
3188,-2061,3177,0
4220,-1039,2084,0
5580,687,136,0
6745,2493,-1292,0
7295,3093,-1532,0
6991,2556,-1333,0
5760,1980,-2411,0
4445,2442,-2657,0
4252,2745,-1435,0
5353,1938,-1824,0
7756,1124,-2935,0
11247,1192,-2334,0
14652,1456,-630,0
15958,1881,-249,0
14964,2213,-376,0
13548,2135,1361,0
12300,2080,3518,0
11029,2022,3974,0
10640,1727,2984,0
11399,899,768,0
12859,243,-1628,0
14321,64,-2916,0
15337,-311,-3666,0
15722,-563,-4158,0
15602,-358,-3997,0
15215,-163,-3451,0
14731,-26,-2696,0
14219,148,-1984,0
13808,547,-1384,0
13550,1145,-722,0
13410,1522,-66,0
13299,1480,359,0
13158,1117,537,0
13001,639,541,0
12886,56,539,0
12834,-508,520,0
12808,-952,613,0
12794,-1271,874,0
12707,-1478,1318,0
12468,-1649,1927,0
11994,-1798,2474,0
11266,-1924,2816,0
10293,-1983,2917,0
9142,-2008,2615,0
7944,-1968,1816,0
6839,-1804,847,0
5869,-1348,-35,0
4991,-597,-595,0
4165,219,-755,0
3147,904,-610,0
1764,1477,-1006,0
472,2141,-2021,0
-581,3042,-3081,0
-1548,4120,-4482,0
-2131,4767,-5934,0
-2260,4724,-7372,0
-1976,3963,-8741,0
-1655,2826,-9820,0
-1382,1820,-10461,0
-1092,1286,-10583,0
-733,923,-10044,0
-328,517,-8856,0
38,195,-7288,0
401,-74,-5571,0
757,-235,-3729,0
1212,-334,-1581,0
1812,-295,1128,0
2503,-379,3830,0
3208,-985,5650,0
3756,-1918,6014,0
4055,-2815,5231,0
4103,-3284,3893,0
3981,-3322,2495,0
3726,-3133,1217,0
3281,-2887,174,0
2560,-2499,-545,0
1594,-1893,-861,0
512,-1122,-745,0
-567,-311,-278,0
-1592,548,462,0
-2456,1278,1220,0
-3110,1820,1798,0
-3501,2067,2056,0
-3579,2024,2021,0
-3377,1832,1725,0
-2979,1669,1244,0
