accelerometer_x,accelerometer_y,accelerometer_z,fall
2566,696,958,0
2630,686,996,0
2684,663,1013,0
2734,627,1052,0
2801,576,1128,0
2888,508,1238,0
2963,426,1335,0
3022,352,1382,0
3066,266,1363,0
3118,168,1295,0
3170,55,1222,0
3231,-60,1188,0
3307,-177,1184,0
3393,-305,1176,0
3463,-421,1146,0
3533,-537,1099,0
3610,-645,1037,0
3710,-730,1000,0
3875,-811,992,0
4073,-847,1013,0
4297,-827,1061,0
4538,-751,1086,0
4785,-665,1077,0
5017,-552,1019,0
5220,-437,923,0
5385,-337,794,0
5499,-255,658,0
5564,-184,540,0
5607,-149,433,0
5648,-175,298,0
5683,-221,140,0
5687,-272,-87,0
5684,-315,-253,0
5690,-307,-205,0
5702,-233,50,0
5716,-96,444,0
5726,89,897,0
5752,350,1367,0
5804,685,1808,0
5867,1066,2124,0
5931,1466,2201,0
6010,1855,2037,0
6106,2217,1696,0
6220,2555,1279,0
6348,2872,914,0
6461,3225,685,0
6550,3601,595,0
6594,3922,583,0
6581,4158,617,0
6478,4286,672,0
6236,4259,781,0
5763,4068,803,0
5063,3716,660,0
4290,3247,471,0
3564,2734,360,0
2965,2264,407,0
2526,1877,566,0
2217,1581,694,0
2005,1375,717,0
1894,1234,647,0
1886,1163,534,0
1937,1127,343,0
2014,1069,20,0
2072,975,-432,0
2112,855,-923,0
2151,736,-1350,0
2202,641,-1642,0
2290,563,-1771,0
2441,533,-1755,0
2680,494,-1579,0
3009,483,-1349,0
3372,530,-1152,0
3745,607,-1024,0
4110,722,-968,0
4430,903,-948,0
4693,1148,-923,0
4885,1423,-877,0
5016,1680,-811,0
5090,1880,-759,0
5118,1990,-733,0
5093,2015,-734,0
4994,1966,-759,0
4829,1900,-752,0
4605,1825,-707,0
4336,1749,-650,0
4030,1670,-595,0
3707,1596,-533,0
3384,1535,-441,0
3098,1494,-335,0
2875,1484,-218,0
2733,1521,-103,0
2660,1615,-24,0
2632,1728,-3,0
2642,1819,-30,0
2667,1861,-111,0
2715,1834,-223,0
2773,1773,-318,0
2842,1699,-384,0
2923,1598,-424,0
3017,1449,-468,0
3100,1282,-537,0
3190,1138,-592,0
3283,1002,-622,0
3374,886,-632,0
3482,773,-621,0
3591,673,-575,0
3692,592,-531,0
3796,500,-493,0
3894,412,-457,0
3981,319,-446,0
4046,217,-436,0
4111,111,-414,0
4158,19,-384,0
4191,-69,-358,0
4208,-139,-345,0
4203,-208,-334,0
4180,-273,-330,0
4139,-318,-328,0
4073,-352,-332,0
4006,-368,-321,0
3920,-350,-278,0
3820,-313,-229,0
3723,-289,-176,0
3633,-279,-117,0
3566,-303,-68,0
3531,-347,-20,0
3518,-405,18,0
3514,-468,30,0
3522,-533,17,0
3541,-584,-11,0
3561,-614,-40,0
3582,-623,-64,0
3610,-601,-72,0
3653,-570,-82,0
3705,-518,-96,0
3766,-463,-119,0
3825,-399,-139,0
3882,-329,-162,0
3934,-252,-185,0
3979,-181,-228,0
4019,-111,-283,0
4055,-53,-330,0
4083,16,-367,0
4130,76,-375,0
4198,140,-336,0
4286,198,-271,0
4375,241,-210,0
4462,269,-149,0
4532,292,-93,0
4574,300,-51,0
4582,298,-26,0
4547,284,-54,0
4482,229,-97,0
4402,195,-132,0
4318,197,-149,0
4246,232,-159,0
4191,234,-181,0
4149,216,-223,0
4119,219,-263,0
4102,250,-275,0
4098,320,-256,0
4084,417,-242,0
4054,533,-260,0
4006,651,-304,0
3964,740,-368,0
3940,785,-447,0
3964,779,-515,0
4031,739,-540,0
4143,692,-517,0
4292,655,-458,0
4467,631,-397,0
4647,631,-342,0
4825,654,-287,0
4995,701,-247,0
5147,763,-227,0
5276,835,-229,0
5396,907,-236,0
5509,974,-238,0
5624,1032,-215,0
5746,1099,-163,0
5857,1182,-81,0
5955,1257,0,0
6036,1298,70,0
6081,1286,107,0
6079,1206,97,0
6035,1059,75,0
5926,877,17,0
5745,672,-94,0
5567,481,-157,0
5417,366,-105,0
5270,345,-14,0
5100,409,38,0
4884,543,9,0
4638,722,-92,0
4382,924,-201,0
4147,1133,-272,0
3925,1346,-294,0
3724,1554,-261,0
3573,1749,-167,0
3486,1938,-26,0
3463,2125,158,0
3488,2293,340,0
3541,2417,485,0
3616,2484,575,0
3689,2485,594,0
3771,2440,550,0
3874,2336,462,0
3999,2187,386,0
4160,2021,354,0
4354,1843,344,0
4553,1656,342,0
4750,1452,377,0
4943,1225,475,0
5122,1021,622,0
5246,888,773,0
5271,828,826,0
5185,763,713,0
5038,684,500,0
4876,646,309,0
4730,684,232,0
4590,786,230,0
4445,908,217,0
4281,1043,163,0
4138,1115,64,0
4029,1128,-12,0
3954,1109,-10,0
3901,1076,61,0
3842,1020,141,0
3762,944,194,0
