accelerometer_x,accelerometer_y,accelerometer_z,fall
3049,803,409,1
3058,811,449,1
3078,769,487,1
3095,711,470,1
3113,684,493,1
3131,655,545,1
3172,607,635,1
3203,575,685,1
3191,563,693,1
3185,532,713,1
3182,488,720,1
3194,467,720,1
3195,410,744,1
3217,395,821,1
3229,313,860,1
3246,362,975,1
3272,299,1057,1
3274,180,1104,1
3278,135,1146,1
3186,1058,1631,1
3141,1169,1614,1
3126,624,1263,1
3208,5,937,1
3289,-378,697,1
3312,-603,549,1
3282,-1528,7,1
3300,-1752,-6,1
3406,-1487,396,1
3533,-846,914,1
3625,-381,1211,1
3677,-165,1235,1
3726,-213,1124,1
3726,-132,992,1
3790,-265,863,1
3905,-260,966,1
4038,-316,1125,1
4180,-268,1393,1
4333,-214,1605,1
4472,-149,1713,1
4570,-196,1710,1
4663,-376,1673,1
4739,-652,1495,1
4758,-607,1517,1
4755,-451,1517,1
4728,-298,1492,1
4740,-494,1356,1
4784,-696,1339,1
4791,-749,1486,1
4741,-814,1671,1
4631,-839,1917,1
4411,-935,2039,1
4133,-1159,1995,1
3864,-1245,2019,1
3569,-1377,1966,1
3317,-1409,1996,1
3165,-1476,1993,1
3148,-1512,2032,1
3246,-1495,1989,1
3453,-1477,1699,1
3976,-1006,1199,1
5006,-347,645,1
5563,215,-67,1
6436,597,-792,1
7303,835,-1128,1
7816,1076,-1413,1
8158,1409,-2105,1
8327,1796,-2768,1
8269,1901,-2789,1
7801,1810,-2385,1
7278,1750,-1736,1
6823,1921,-971,1
6432,2037,-261,1
6057,2246,265,1
5672,2531,549,1
5293,2773,738,1
4931,2913,870,1
4534,2814,771,1
4143,2661,437,1
3835,2376,-71,1
3634,1893,-710,1
3508,1460,-1304,1
3525,1353,-1463,1
3662,1231,-1466,1
3822,1295,-1171,1
3936,1094,-929,1
4010,911,-623,1
4055,612,-465,1
4075,221,-494,1
4076,42,-436,1
4055,-311,-612,1
4003,-464,-766,1
3947,-548,-892,1
3838,-718,-1160,1
3744,-856,-1433,1
3726,-872,-1471,1
3812,-855,-1304,1
3872,-674,-1034,1
3905,-461,-758,1
3930,-234,-511,1
3952,-198,-490,1
3984,-156,-521,1
4000,-122,-486,1
4035,-56,-408,1
4076,62,-289,1
4094,191,-173,1
4109,264,-81,1
4124,234,-20,1
4116,183,-45,1
4073,136,-92,1
4016,94,-139,1
3958,46,-167,1
3895,45,-154,1
3813,100,-73,1
3738,107,-95,1
3691,-35,-125,1
3651,-137,-120,1
3593,-72,-61,1
3543,107,50,1
3469,302,169,1
3340,544,154,1
3230,638,61,1
3127,619,-50,1
3069,538,-127,1
3059,414,-148,1
3077,314,-132,1
3119,213,-93,1
3181,150,-39,1
3240,78,31,1
3284,-3,63,1
3327,-78,71,1
3358,-158,67,1
3375,-243,67,1
3378,-337,83,1
3360,-420,82,1
3343,-535,75,1
3334,-633,70,1
3334,-677,60,1
3327,-707,35,1
3324,-752,14,1
3319,-792,11,1
3324,-847,4,1
3339,-890,2,1
3359,-924,19,1
3372,-933,36,1
3384,-927,70,1
3391,-932,99,1
3388,-965,124,1
3364,-1017,141,1
3345,-1034,148,1
3337,-1042,142,1
3347,-1044,125,1
3382,-1049,127,1
3422,-1051,175,1
3468,-1048,271,1
3522,-1028,397,1
