accelerometer_x,accelerometer_y,accelerometer_z,fall
3826,221,-695,0
3799,196,-771,0
3784,165,-842,0
3787,131,-899,0
3809,105,-926,0
3846,98,-930,0
3900,91,-914,0
3952,94,-903,0
4000,99,-913,0
4038,107,-942,0
4066,125,-971,0
4083,145,-984,0
4092,175,-973,0
4100,207,-933,0
4102,243,-877,0
4102,274,-832,0
4105,302,-791,0
4123,323,-752,0
4170,346,-717,0
4247,364,-679,0
4356,366,-645,0
4491,358,-618,0
4655,331,-598,0
4825,290,-587,0
4993,243,-578,0
5136,187,-568,0
5243,126,-557,0
5302,64,-552,0
5303,3,-567,0
5234,-59,-591,0
5101,-104,-620,0
4932,-134,-643,0
4749,-135,-653,0
4568,-107,-655,0
4401,-57,-635,0
4258,13,-598,0
4139,96,-570,0
4034,171,-552,0
3935,234,-553,0
3845,277,-550,0
3765,303,-546,0
3695,317,-531,0
3624,308,-517,0
3568,273,-501,0
3529,225,-484,0
3508,157,-460,0
3511,79,-428,0
3537,-8,-392,0
3586,-107,-348,0
3662,-219,-299,0
3769,-343,-261,0
3901,-476,-223,0
4046,-616,-188,0
4210,-754,-165,0
4378,-877,-159,0
4550,-971,-155,0
4723,-1031,-146,0
4882,-1060,-125,0
5029,-1049,-85,0
5147,-1008,-19,0
5235,-937,69,0
5273,-851,165,0
5254,-755,237,0
5167,-672,249,0
5011,-619,192,0
4811,-599,97,0
4589,-583,1,0
4379,-546,-65,0
4193,-478,-73,0
4034,-388,-48,0
3916,-288,-4,0
3834,-170,62,0
3786,-44,125,0
3760,78,181,0
3753,184,226,0
3750,270,258,0
3736,338,271,0
3715,379,269,0
3686,388,260,0
3645,368,253,0
3607,331,244,0
3578,276,232,0
3547,216,217,0
3521,158,213,0
3506,107,207,0
3498,65,205,0
3503,30,206,0
3521,5,208,0
3550,-24,213,0
3589,-46,224,0
3637,-62,242,0
3690,-78,266,0
3737,-102,290,0
3787,-129,321,0
3816,-149,354,0
3845,-173,376,0
3861,-199,392,0
3872,-211,405,0
3875,-221,427,0
3871,-227,437,0
3861,-234,459,0
3845,-245,470,0
3829,-252,474,0
3811,-263,478,0
3800,-275,483,0
