accelerometer_x,accelerometer_y,accelerometer_z,fall
674,835,-1594,1
823,844,-1760,1
1016,855,-1816,1
1295,872,-1829,1
1689,893,-1827,1
2174,976,-1784,1
2798,1077,-1658,1
3546,1219,-1458,1
4343,1359,-1284,1
5156,1444,-1032,1
6013,1435,-755,1
6851,1472,-543,1
7587,1680,-481,1
8152,2087,-531,1
8551,2426,-693,1
8785,2529,-905,1
8877,2316,-1119,1
8900,1912,-1361,1
8852,1526,-1588,1
8758,1373,-1697,1
8580,1165,-1775,1
8385,940,-1740,1
8246,1324,-1511,1
8146,2675,-717,1
7926,2768,-526,1
7465,3756,-381,1
7826,827,-1401,1
7656,-1204,-2164,1
6719,-287,-1594,1
5999,1523,-881,1
5730,3098,-198,1
5882,3818,320,1
6319,3546,558,1
6583,2914,533,1
6434,2496,174,1
6303,1639,35,1
6027,1090,-61,1
5487,1346,-278,1
5196,1341,-160,1
4895,946,-192,1
4523,1045,-517,1
4274,1137,-516,1
4062,1115,-376,1
3958,837,-210,1
3862,644,-93,1
3708,778,120,1
3551,1017,347,1
3468,981,403,1
3280,957,464,1
3008,905,419,1
2750,799,422,1
2452,720,165,1
2180,732,35,1
1922,940,33,1
1759,930,68,1
1636,856,33,1
1448,918,-76,1
1308,840,-81,1
1177,753,-64,1
1085,643,-13,1
977,517,18,1
837,359,10,1
691,195,11,1
576,12,10,1
470,-87,33,1
362,-107,59,1
271,-77,104,1
227,-71,170,1
201,-85,280,1
163,-128,386,1
89,-181,372,1
-16,-133,223,1
-143,-1,-55,1
-271,207,-434,1
-373,436,-832,1
-412,630,-1237,1
-344,775,-1580,1
-180,978,-1736,1
165,1051,-1806,1
674,1195,-1893,1
1354,1334,-2132,1
2228,1300,-2403,1
3207,1476,-2339,1
4275,1917,-1959,1
5309,2069,-1762,1
6057,2122,-1883,1
6580,2516,-1695,1
7068,2513,-1472,1
7424,1997,-988,1
7252,1967,-973,1
6783,1948,-1282,1
6347,1875,-1419,1
6295,1629,-1127,1
6433,1564,-683,1
6535,1662,-525,1
6439,2147,-588,1
6284,2310,-628,1
6086,2042,-907,1
5968,1439,-1337,1
5826,1890,-1156,1
5588,2687,-784,1
5189,3195,-561,1
4810,3200,-561,1
4533,3109,-415,1
4393,2794,-121,1
4497,2297,-371,1
4871,1878,-759,1
5192,2058,-845,1
5406,1955,-896,1
5669,1646,-1149,1
5966,1376,-1236,1
6181,1264,-1261,1
6467,1114,-942,1
6650,1027,-755,1
6723,737,-631,1
6691,652,-512,1
6454,892,-489,1
5947,1345,-379,1
5173,1681,-330,1
4500,1686,-422,1
4035,1518,-484,1
3829,1284,-463,1
3852,1086,-360,1
3988,969,-199,1
4190,966,-10,1
4395,978,150,1
4519,1015,264,1
4549,991,354,1
4497,910,432,1
4388,818,522,1
4240,756,667,1
4067,690,802,1
3846,684,909,1
3647,649,937,1
3404,570,882,1
3121,461,774,1
2818,294,643,1
2495,94,481,1
2152,-102,293,1
1804,-268,90,1
1453,-376,-137,1
1158,-415,-365,1
933,-429,-565,1
757,-464,-739,1
634,-488,-846,1
533,-494,-862,1
468,-509,-755,1
415,-512,-549,1
350,-479,-256,1
257,-423,81,1
142,-383,363,1
15,-339,481,1
-130,-234,253,1
-400,63,-700,1
-630,623,-1687,1
-865,1364,-2793,1
-993,2034,-4052,1
-968,2578,-5194,1
-732,3040,-5959,1
-186,3268,-6042,1
617,3163,-5450,1
1729,2836,-4129,1
3403,1916,-2421,1
5332,467,-763,1
7499,-1309,1332,1
9182,-1713,2646,1
9866,-547,2283,1
9920,1286,776,1
9844,2888,-835,1
9830,3871,-1853,1
9811,4090,-2171,1
9829,3588,-1891,1
9792,2861,-1554,1
9659,2117,-1474,1
9448,1494,-1581,1
9161,1015,-1816,1
8736,703,-2128,1
8269,901,-2285,1
7829,1405,-2125,1
7429,1911,-1854,1
7082,2341,-1444,1
6892,2879,-910,1
6751,3086,-584,1
6661,3104,-165,1
6266,4477,684,1
6257,4628,670,1
6474,-326,-1519,1
5918,-526,-1838,1
5312,952,-1124,1
5085,2395,-410,1
5099,3268,107,1
5333,3077,243,1
5408,2697,65,1
5436,2033,-25,1
5222,1962,-212,1
5126,1875,-204,1
5007,1915,-146,1
4897,1939,-78,1
4720,2189,-18,1
4632,2221,208,1
4505,2200,459,1
4340,1875,585,1
4064,1564,597,1
3797,1188,729,1
3498,875,868,1
3125,741,923,1
2801,489,871,1
2431,332,678,1
2201,100,551,1
1873,62,299,1
1604,-24,136,1
1352,-90,45,1
1096,-136,-70,1
856,-138,-115,1
622,-24,-83,1
456,-15,12,1
312,19,77,1
220,-50,95,1
151,-185,113,1
126,-315,145,1
133,-408,163,1
135,-389,141,1
182,-538,169,1
217,-617,206,1
