accelerometer_x,accelerometer_y,accelerometer_z,fall
5989,-730,1363,0
5906,-789,1407,0
5796,-831,1461,0
5686,-879,1528,0
5543,-878,1612,0
5403,-867,1692,0
5279,-849,1751,0
5139,-837,1800,0
5004,-829,1796,0
4861,-823,1767,0
4696,-838,1713,0
4510,-856,1645,0
4324,-871,1568,0
4136,-887,1537,0
3960,-894,1545,0
3779,-910,1552,0
3619,-907,1556,0
3458,-916,1530,0
3309,-922,1481,0
3188,-937,1463,0
3104,-951,1462,0
3045,-947,1473,0
2990,-955,1508,0
2937,-940,1517,0
2858,-936,1523,0
2782,-942,1475,0
2731,-906,1562,0
2742,-963,1614,0
2757,-1001,1604,0
2769,-1041,1580,0
2794,-1080,1599,0
2841,-1145,1617,0
2884,-1210,1628,0
2938,-1277,1652,0
2978,-1319,1643,0
3012,-1363,1625,0
3024,-1381,1593,0
3036,-1408,1548,0
3023,-1412,1509,0
3022,-1418,1470,0
3011,-1408,1446,0
2990,-1394,1415,0
2987,-1355,1385,0
2979,-1343,1334,0
2973,-1312,1272,0
2987,-1295,1223,0
3018,-1284,1152,0
3043,-1273,1074,0
3066,-1248,1007,0
3090,-1231,926,0
3110,-1216,880,0
3137,-1184,839,0
3167,-1146,807,0
3186,-1097,799,0
3204,-1037,819,0
3219,-985,859,0
3218,-941,914,0
3217,-906,964,0
3177,-916,995,0
3138,-979,1021,0
3110,-1112,956,0
3046,-1286,794,0
3015,-1505,633,0
3032,-1728,604,0
3139,-1957,689,0
3306,-2177,858,0
3529,-2421,1050,0
3796,-2687,1244,0
4084,-3004,1238,0
4457,-3371,1097,0
4977,-3682,949,0
5645,-3856,864,0
6324,-3909,785,0
6922,-3865,626,0
7254,-3734,282,0
7207,-3468,-185,0
6917,-3053,-580,0
6426,-2450,-787,0
5837,-1763,-787,0
5304,-1210,-740,0
4846,-837,-720,0
4496,-606,-678,0
4260,-466,-563,0
4107,-399,-356,0
3959,-338,-156,0
3792,-230,-11,0
3616,-87,191,0
3449,74,430,0
3254,183,604,0
3043,238,679,0
2845,222,683,0
2683,109,626,0
2541,-70,564,0
2438,-291,562,0
2397,-472,581,0
2378,-658,613,0
2383,-842,638,0
2396,-1026,658,0
2437,-1224,662,0
2489,-1397,719,0
2567,-1534,805,0
2634,-1620,901,0
2696,-1663,992,0
2765,-1694,1062,0
2853,-1728,1116,0
2947,-1776,1155,0
3065,-1860,1174,0
3186,-1956,1178,0
3330,-2049,1175,0
3496,-2156,1162,0
3656,-2243,1122,0
3812,-2292,1069,0
3938,-2314,1030,0
4045,-2319,988,0
4102,-2264,943,0
4152,-2198,882,0
4148,-2083,809,0
4107,-1939,734,0
4077,-1807,640,0
4038,-1664,545,0
3995,-1544,435,0
3992,-1421,353,0
3992,-1315,285,0
4024,-1223,248,0
4051,-1157,208,0
4072,-1106,187,0
4098,-1056,169,0
4100,-1023,155,0
4100,-989,145,0
4092,-942,140,0
4070,-897,148,0
4036,-853,147,0
4008,-824,145,0
3974,-791,152,0
3953,-767,160,0
3929,-739,162,0
3914,-696,172,0
3914,-668,186,0
3914,-625,209,0
3921,-563,225,0
3942,-527,271,0
3957,-489,309,0
3992,-459,348,0
4014,-442,395,0
4053,-447,439,0
4093,-447,483,0
4106,-460,541,0
4144,-490,566,0
4170,-532,574,0
4178,-579,588,0
4184,-651,594,0
4172,-715,599,0
4150,-776,598,0
4121,-826,605,0
4104,-848,644,0
4069,-863,672,0
4035,-886,683,0
4010,-905,699,0
3977,-935,703,0
3950,-961,711,0
3933,-985,714,0
3925,-1010,722,0
3911,-1046,717,0
3885,-1079,711,0
3850,-1118,694,0
3806,-1148,672,0
3776,-1182,651,0
3762,-1203,636,0
3760,-1236,620,0
3721,-1220,635,0
3774,-1333,569,0
3788,-1369,557,0
3805,-1404,543,0
3855,-1435,560,0
3884,-1450,559,0
3918,-1472,561,0
3947,-1502,553,0
3972,-1524,534,0
3993,-1537,496,0
3985,-1527,479,0
3969,-1515,452,0
3955,-1505,426,0
3950,-1470,418,0
3936,-1435,422,0
3915,-1397,421,0
3920,-1362,426,0
3909,-1330,413,0
3906,-1294,415,0
3909,-1243,426,0
3915,-1200,436,0
3921,-1160,446,0
3925,-1133,452,0
3920,-1096,449,0
3922,-1064,455,0
3921,-1036,448,0
3906,-1000,438,0
3897,-974,434,0
3880,-942,434,0
3879,-901,443,0
3883,-860,452,0
3886,-843,432,0
3882,-829,410,0
3888,-835,387,0
3886,-836,334,0
3878,-845,296,0
