accelerometer_x,accelerometer_y,accelerometer_z,fall
4204,-780,199,0
4191,-750,213,0
4174,-722,225,0
4155,-699,237,0
4137,-682,255,0
4121,-665,272,0
4107,-657,285,0
4082,-654,289,0
4050,-652,288,0
4021,-653,293,0
3988,-646,299,0
3953,-641,306,0
3924,-643,313,0
3896,-646,321,0
3867,-649,329,0
3840,-648,342,0
3816,-646,352,0
3793,-643,361,0
3775,-636,366,0
3753,-631,370,0
3736,-627,373,0
3719,-627,379,0
3706,-619,386,0
3700,-618,399,0
3700,-611,421,0
3709,-608,443,0
3731,-619,457,0
3756,-632,468,0
3786,-655,472,0
3818,-683,466,0
3852,-710,449,0
3883,-734,430,0
3919,-760,416,0
3960,-791,407,0
4002,-813,402,0
4042,-828,399,0
4075,-834,400,0
4107,-842,405,0
4136,-840,398,0
4158,-836,389,0
4172,-827,379,0
4169,-814,366,0
4155,-804,350,0
4134,-799,334,0
4110,-792,322,0
4081,-793,310,0
4047,-795,295,0
4006,-806,268,0
3960,-820,232,0
3910,-827,208,0
3864,-828,203,0
3827,-834,208,0
3799,-841,220,0
3778,-844,245,0
3768,-847,273,0
3764,-849,305,0
3764,-857,336,0
3771,-862,365,0
3778,-865,391,0
3782,-865,407,0
3783,-871,419,0
3781,-868,426,0
3773,-861,429,0
3772,-849,427,0
3763,-830,425,0
3763,-810,425,0
3763,-785,424,0
3760,-754,431,0
3763,-722,434,0
3762,-688,443,0
3770,-653,456,0
3779,-620,463,0
3787,-586,465,0
3799,-551,471,0
3813,-521,480,0
3828,-492,488,0
3845,-458,491,0
3864,-421,493,0
3886,-388,496,0
3914,-354,489,0
3941,-324,477,0
3960,-289,458,0
3973,-244,440,0
3982,-201,421,0
3993,-154,406,0
3997,-106,400,0
3997,-68,405,0
3995,-31,419,0
3990,-1,444,0
3990,27,475,0
3986,44,506,0
3977,58,533,0
3970,59,552,0
3957,48,566,0
3942,23,566,0
3923,-6,551,0
3900,-48,529,0
3873,-101,491,0
3836,-163,434,0
3791,-233,367,0
3740,-314,300,0
3690,-412,254,0
3648,-502,244,0
3622,-577,268,0
3621,-634,320,0
3645,-680,391,0
3683,-710,465,0
3734,-732,541,0
3786,-743,612,0
3825,-748,661,0
3849,-750,694,0
3857,-739,714,0
3842,-731,722,0
3816,-719,714,0
3780,-712,700,0
3733,-707,681,0
3689,-702,671,0
3656,-695,664,0
3646,-690,682,0
3667,-680,726,0
3711,-670,773,0
3769,-665,807,0
3843,-671,830,0
3922,-678,839,0
3995,-685,826,0
4047,-694,794,0
4079,-705,734,0
4094,-707,658,0
4097,-706,572,0
