accelerometer_x,accelerometer_y,accelerometer_z,fall
4062,-1428,-45,0
4190,-1422,-24,0
4302,-1395,-20,0
4385,-1353,-54,0
4426,-1309,-135,0
4433,-1261,-233,0
4414,-1198,-313,0
4357,-1107,-376,0
4268,-998,-435,0
4168,-872,-441,0
4069,-741,-385,0
3964,-628,-341,0
3852,-551,-334,0
3747,-500,-342,0
3654,-465,-368,0
3567,-436,-417,0
3496,-407,-473,0
3466,-381,-492,0
3485,-360,-464,0
3536,-356,-427,0
3607,-380,-421,0
3696,-423,-426,0
3796,-480,-415,0
3892,-547,-434,0
3951,-622,-512,0
3980,-687,-631,0
3999,-746,-686,0
4011,-789,-693,0
4009,-813,-686,0
3992,-833,-661,0
3961,-849,-622,0
3916,-877,-597,0
3872,-918,-577,0
3842,-965,-541,0
3814,-1012,-522,0
3785,-1049,-523,0
3770,-1071,-514,0
3767,-1075,-502,0
3773,-1064,-502,0
3781,-1029,-492,0
3799,-984,-498,0
3819,-935,-514,0
3847,-886,-531,0
3878,-848,-533,0
3920,-819,-515,0
3962,-802,-502,0
3994,-799,-502,0
4022,-796,-493,0
4046,-794,-474,0
4057,-794,-479,0
4050,-801,-501,0
4037,-811,-510,0
4022,-815,-516,0
3997,-813,-535,0
3963,-818,-557,0
3936,-820,-561,0
3913,-818,-548,0
3892,-816,-552,0
3868,-823,-570,0
3857,-839,-587,0
3850,-850,-609,0
3846,-868,-634,0
3856,-889,-638,0
3875,-903,-639,0
3890,-919,-642,0
3904,-931,-646,0
3918,-946,-638,0
3943,-971,-621,0
3972,-995,-598,0
4000,-1013,-570,0
4015,-1020,-561,0
4015,-1017,-567,0
4002,-1012,-593,0
3985,-1002,-612,0
3972,-996,-610,0
3961,-984,-595,0
3953,-975,-564,0
3950,-966,-525,0
3938,-954,-500,0
3915,-947,-500,0
3893,-947,-508,0
3863,-950,-517,0
3829,-952,-536,0
3799,-951,-550,0
3777,-954,-550,0
3760,-951,-558,0
3741,-947,-584,0
3730,-937,-609,0
3725,-924,-618,0
3740,-906,-619,0
3754,-887,-624,0
3772,-875,-646,0
3785,-860,-676,0
3801,-853,-708,0
3825,-854,-731,0
3862,-862,-723,0
3901,-874,-703,0
3935,-893,-702,0
3963,-918,-722,0
3984,-951,-744,0
3999,-985,-759,0
4009,-1011,-767,0
4013,-1030,-770,0
4017,-1044,-773,0
4013,-1056,-770,0
4006,-1058,-768,0
3995,-1064,-753,0
3989,-1080,-749,0
3965,-1105,-767,0
3939,-1135,-775,0
3927,-1164,-736,0
3923,-1177,-672,0
3912,-1182,-638,0
3892,-1180,-649,0
3866,-1170,-656,0
3853,-1147,-638,0
3852,-1107,-605,0
3855,-1056,-576,0
3852,-1003,-570,0
3854,-964,-575,0
3857,-937,-571,0
3868,-924,-558,0
3885,-914,-530,0
3905,-908,-498,0
3917,-906,-477,0
3917,-906,-496,0
3898,-913,-526,0
3889,-915,-529,0
3892,-910,-501,0
3898,-901,-474,0
3900,-896,-470,0
3895,-900,-493,0
3891,-905,-523,0
3898,-914,-538,0
3911,-925,-529,0
3927,-933,-511,0
3931,-941,-508,0
3919,-950,-524,0
3894,-957,-550,0
3873,-949,-560,0
3857,-936,-559,0
3838,-918,-549,0
3817,-898,-554,0
3791,-882,-583,0
3769,-863,-610,0
3755,-839,-624,0
3760,-811,-629,0
3772,-789,-630,0
3788,-768,-649,0
3805,-754,-690,0
3837,-756,-728,0
3885,-784,-752,0
3939,-824,-755,0
4000,-872,-751,0
4050,-913,-752,0
4075,-945,-777,0
4082,-958,-828,0
4065,-948,-891,0
4037,-920,-932,0
