accelerometer_x,accelerometer_y,accelerometer_z,fall
3928,-156,433,1
3891,-178,453,1
3829,-171,494,1
3759,-134,567,1
3714,-126,630,1
3677,-112,715,1
3618,-64,797,1
3561,-7,855,1
3528,37,843,1
3623,64,824,1
3631,-109,708,1
3391,-57,706,1
3254,-76,697,1
3076,-17,682,1
2912,62,749,1
2918,101,800,1
2982,108,765,1
3033,63,716,1
3095,-15,698,1
3147,-68,678,1
3206,-142,665,1
3239,-197,672,1
3254,-247,705,1
3269,-300,728,1
3298,-297,812,1
3313,-312,861,1
3319,-334,892,1
3315,-364,899,1
3324,-412,885,1
3348,-473,856,1
3363,-517,892,1
3375,-528,1008,1
3377,-534,1061,1
3372,-583,1057,1
3383,-666,1029,1
3396,-738,1006,1
3406,-794,997,1
3406,-819,996,1
3397,-829,1004,1
3376,-823,1011,1
3360,-821,1023,1
3335,-827,1018,1
3324,-859,1017,1
3320,-904,1017,1
3326,-949,1025,1
3320,-985,1052,1
3314,-996,1080,1
3322,-1029,1125,1
3339,-1103,1168,1
3352,-1207,1181,1
3366,-1297,1204,1
3373,-1384,1223,1
3373,-1439,1218,1
3370,-1494,1155,1
3358,-1552,1086,1
3300,-1596,1002,1
3289,-1591,946,1
3308,-1568,888,1
3341,-1533,847,1
3371,-1526,812,1
3420,-1495,780,1
3494,-1453,771,1
3575,-1408,800,1
3669,-1355,837,1
3793,-1282,882,1
3945,-1198,946,1
4099,-1116,992,1
4236,-1043,1051,1
4324,-1014,1092,1
4400,-1068,1162,1
4430,-1183,1199,1
4411,-1297,1229,1
4432,-1444,1296,1
4473,-1596,1328,1
4470,-1724,1340,1
4464,-1823,1389,1
4431,-1877,1423,1
4412,-1901,1488,1
4446,-1933,1654,1
4521,-2031,1818,1
4583,-2111,1920,1
4737,-2228,1955,1
4883,-2274,1931,1
5000,-2290,1802,1
5040,-2254,1607,1
5057,-2181,1382,1
5049,-2039,1133,1
5053,-1778,928,1
5103,-1500,759,1
5173,-1123,695,1
5283,-740,631,1
5428,-291,599,1
5620,87,582,1
5766,397,576,1
5776,565,604,1
5535,652,603,1
5152,642,590,1
4707,553,730,1
4262,427,864,1
3872,282,879,1
3636,139,815,1
3607,5,763,1
3661,-124,702,1
3670,-240,681,1
3635,-354,721,1
3547,-442,759,1
3462,-506,800,1
3369,-535,796,1
3306,-544,708,1
3262,-556,562,1
3274,-558,414,1
3328,-585,280,1
3404,-606,174,1
3500,-601,59,1
3591,-625,-101,1
3696,-587,-218,1
3831,-521,-323,1
4035,-423,-369,1
4251,-450,-412,1
4567,-488,-418,1
4896,-341,-381,1
4921,-306,-430,1
4830,-294,-432,1
4698,-233,-409,1
4542,-135,-363,1
4393,-36,-305,1
4352,50,-217,1
4333,148,-166,1
4338,212,-131,1
4344,280,-92,1
4385,331,-36,1
4427,361,34,1
4440,379,100,1
4417,378,165,1
4371,371,210,1
4296,359,233,1
4205,354,224,1
4115,358,199,1
4027,340,162,1
3973,303,129,1
3931,268,110,1
3902,228,113,1
3868,184,108,1
3832,145,98,1
3804,91,58,1
3762,61,20,1
3714,53,-16,1
3671,26,-45,1
3648,2,-35,1
3633,-23,-14,1
3584,3,19,1
3551,-78,-27,1
3553,-200,-112,1
3576,-319,-164,1
3614,-421,-175,1
3644,-472,-160,1
3661,-494,-132,1
3647,-523,-119,1
3635,-553,-96,1
3612,-576,-79,1
3582,-607,-84,1
3558,-641,-90,1
3557,-682,-85,1
3575,-685,-67,1
3622,-699,-82,1
3647,-734,-131,1
3670,-753,-146,1
3702,-761,-118,1
3730,-746,-91,1
3738,-710,-68,1
3729,-682,-61,1
3736,-652,-34,1
3743,-612,-16,1
3773,-583,-15,1
3814,-568,-20,1
3852,-558,-25,1
3876,-557,-18,1
3910,-562,-18,1
3935,-567,4,1
3948,-566,13,1
3949,-567,7,1
3945,-582,-2,1
3947,-604,-15,1
3957,-605,-6,1
3963,-621,8,1
3976,-638,40,1
3986,-656,64,1
3990,-682,83,1
3982,-696,112,1
3981,-706,118,1
3998,-712,115,1
4019,-724,105,1
4037,-747,100,1
4060,-751,92,1
4077,-761,66,1
4084,-765,20,1
4091,-759,-18,1
4096,-767,-33,1
4106,-755,-35,1
4131,-749,-21,1
4171,-742,31,1
4219,-727,114,1
4263,-711,186,1
4293,-704,232,1
4325,-722,269,1
4370,-762,299,1
4413,-809,307,1
4444,-861,281,1
4464,-915,233,1
4475,-974,176,1
4483,-1023,133,1
4470,-1058,105,1
4406,-1073,62,1
4353,-1073,24,1
4309,-1056,-6,1
4266,-1032,-38,1
4233,-984,-59,1
4217,-938,-98,1
4209,-863,-131,1
4212,-784,-170,1
4244,-721,-174,1
4301,-643,-124,1
4386,-592,-61,1
4482,-535,-23,1
4573,-494,-8,1
4651,-470,-20,1
4680,-432,-61,1
4690,-408,-135,1
4662,-369,-215,1
4638,-356,-284,1
4653,-360,-333,1
4668,-365,-330,1
4706,-398,-314,1
4727,-420,-286,1
4716,-415,-251,1
4700,-378,-175,1
4681,-293,-92,1
4646,-180,-65,1
4603,-40,-67,1
4572,101,-62,1
4563,256,-36,1
4532,411,-17,1
4494,558,1,1
4420,691,6,1
4313,796,23,1
4200,898,64,1
4081,957,102,1
3998,1014,156,1
3919,1047,219,1
3855,1040,286,1
3829,1010,356,1
3832,935,395,1
3848,845,412,1
3886,735,423,1
3932,600,436,1
3985,442,445,1
4037,269,441,1
4079,89,428,1
4099,-105,398,1
4165,-286,413,1
4210,-471,421,1
4249,-644,426,1
4289,-812,427,1
4331,-964,432,1
4370,-1097,438,1
4418,-1203,448,1
4472,-1249,475,1
4525,-1249,479,1
4560,-1221,469,1
4566,-1166,445,1
4534,-1086,431,1
4493,-978,430,1
4438,-852,423,1
4388,-738,425,1
4306,-634,420,1
4201,-512,417,1
4084,-449,375,1
3970,-389,338,1
3875,-351,331,1
3784,-336,340,1
3706,-315,376,1
3648,-285,422,1
3606,-300,447,1
3592,-342,457,1
3544,-364,472,1
3464,-361,477,1
3428,-358,463,1
3424,-369,458,1
3425,-354,449,1
3446,-364,412,1
3448,-392,355,1
3379,-388,292,1
3312,-322,307,1
3268,-247,360,1
3237,-191,383,1
3234,-151,380,1
3255,-152,339,1
3316,-199,302,1
3385,-261,285,1
3450,-316,286,1
3505,-332,312,1
3554,-339,356,1
3608,-357,384,1
3651,-358,416,1
3669,-344,442,1
3682,-354,452,1
3680,-356,461,1
3684,-366,461,1
3675,-378,454,1
3666,-387,445,1
3646,-379,434,1
3631,-374,432,1
3604,-386,439,1
3572,-403,460,1
3544,-411,470,1
3529,-389,482,1
3524,-386,505,1
3524,-383,531,1
3525,-370,537,1
3520,-371,522,1
3523,-369,548,1
3518,-364,598,1
3513,-377,656,1
3524,-388,717,1
3523,-399,759,1
3526,-415,770,1
3514,-433,737,1
3485,-469,659,1
3478,-484,568,1
3445,-487,482,1
3435,-503,426,1
3435,-552,446,1
3437,-605,506,1
3451,-651,569,1
3473,-706,595,1
3495,-762,606,1
3523,-812,619,1
3538,-860,623,1
3552,-908,635,1
3582,-947,718,1
3635,-964,813,1
3708,-876,905,1
3785,-844,867,1
3860,-878,836,1
3907,-925,864,1
3925,-968,906,1
3930,-1022,907,1
3925,-1087,866,1
3921,-1166,769,1
3930,-1262,664,1
3954,-1357,573,1
3991,-1461,507,1
4034,-1565,456,1
4070,-1680,435,1
4120,-1819,421,1
4175,-1969,425,1
4230,-2100,508,1
4285,-2220,582,1
4334,-2297,655,1
4377,-2348,715,1
4434,-2383,796,1
4469,-2421,879,1
4527,-2498,971,1
4578,-2571,1057,1
4618,-2593,1178,1
4664,-2574,1243,1
4761,-2539,1263,1
4862,-2417,1214,1
4992,-2255,1185,1
5144,-2075,1162,1
5282,-1880,1009,1
5393,-1607,770,1
5487,-1289,447,1
5660,-950,229,1
5831,-567,134,1
6038,-232,89,1
6284,101,131,1
6459,404,152,1
6442,618,179,1
6205,774,267,1
5771,850,434,1
5215,842,663,1
4719,810,822,1
4158,764,927,1
3569,606,953,1
3295,461,924,1
3292,329,873,1
3365,204,829,1
3425,108,834,1
3467,16,818,1
3474,-85,703,1
3461,-211,475,1
3420,-324,193,1
3371,-432,-112,1
3342,-497,-376,1
3335,-552,-599,1
3367,-595,-750,1
3460,-629,-816,1
3596,-627,-829,1
3786,-590,-814,1
4182,-483,-709,1
4540,-642,-757,1
4702,-538,-709,1
4678,-454,-720,1
4573,-433,-689,1
4427,-358,-614,1
4303,-233,-530,1
4221,-116,-447,1
4237,-18,-361,1
4283,70,-287,1
4341,139,-199,1
4393,200,-108,1
4384,268,-46,1
4336,314,1,1
4274,318,42,1
4191,305,102,1
4154,123,53,1
4032,175,111,1
3932,219,136,1
3838,241,124,1
3731,292,140,1
3650,315,139,1
3516,474,115,1
3489,342,139,1
3405,451,103,1
3365,398,35,1
3350,429,68,1
3441,239,6,1
3373,275,175,1
3321,81,73,1
3228,176,123,1
3309,-22,202,1
3317,-125,-24,1
3330,-264,-131,1
3307,-339,-92,1
3301,-278,155,1
3250,-337,43,1
3302,-597,-95,1
3354,-596,-103,1
3424,-736,-124,1
3462,-741,-72,1
3523,-762,-54,1
3575,-805,-46,1
3615,-791,-53,1
3659,-807,-71,1
3694,-803,-70,1
3722,-774,-52,1
3757,-756,-32,1
3803,-735,-14,1
3850,-717,-6,1
3887,-687,1,1
3912,-654,26,1
3941,-630,46,1
3944,-600,60,1
3955,-588,74,1
3957,-577,94,1
3965,-576,116,1
3964,-588,136,1
3969,-601,168,1
3961,-621,174,1
3954,-656,166,1
3934,-687,175,1
3920,-723,191,1
3915,-779,197,1
3898,-829,216,1
3897,-877,243,1
3888,-917,265,1
3891,-943,268,1
3885,-960,286,1
3881,-981,303,1
3866,-986,341,1
3863,-999,392,1
3842,-998,440,1
3822,-985,453,1
3797,-944,388,1
3772,-880,278,1
3761,-785,142,1
3757,-682,-11,1
3764,-577,-142,1
3791,-470,-235,1
3840,-394,-291,1
3894,-320,-303,1
3963,-282,-283,1
4039,-265,-230,1
4129,-259,-159,1
4261,-263,-24,1
4403,-239,160,1
4496,-214,297,1
4590,-152,374,1
4654,-145,339,1
4695,-185,265,1
4714,-266,207,1
4737,-357,206,1
4761,-466,193,1
4783,-548,150,1
4790,-612,70,1
4794,-696,-16,1
4814,-801,-48,1
4848,-909,-49,1
4881,-1009,-54,1
4927,-1075,-66,1
4989,-1114,-111,1
5041,-1111,-167,1
5071,-1114,-255,1
5102,-1138,-305,1
5118,-1179,-338,1
5130,-1188,-357,1
5157,-1185,-397,1
5183,-1159,-440,1
5175,-1095,-476,1
5151,-1032,-510,1
5123,-955,-516,1
5113,-837,-472,1
5094,-696,-440,1
5021,-527,-461,1
4942,-336,-505,1
4878,-151,-529,1
4807,15,-500,1
4714,178,-429,1
4599,350,-361,1
4483,544,-306,1
4364,767,-273,1
4261,1000,-224,1
4191,1196,-157,1
4139,1366,-64,1
4096,1490,46,1
4067,1551,166,1
4048,1561,282,1
4016,1546,368,1
4007,1499,395,1
3991,1463,386,1
3977,1372,366,1
3963,1252,370,1
3964,1141,416,1
3985,996,436,1
4018,831,448,1
4051,661,456,1
4125,494,455,1
4218,334,461,1
4326,185,464,1
4420,64,468,1
4499,-58,464,1
4566,-172,477,1
4606,-296,484,1
4627,-412,478,1
4635,-512,469,1
4623,-573,464,1
4618,-627,445,1
4610,-676,395,1
4551,-682,362,1
4482,-674,346,1
4412,-650,346,1
4327,-583,366,1
4239,-510,365,1
4160,-492,360,1
4055,-408,362,1
3951,-345,380,1
3831,-258,394,1
3724,-176,428,1
3621,-98,479,1
3540,-44,541,1
3486,-7,573,1
3453,-11,597,1
3430,-19,606,1
3399,-21,635,1
3386,-20,676,1
3382,-9,729,1
3368,0,741,1
3344,5,719,1
3307,52,715,1
3277,65,709,1
3242,71,671,1
3253,46,611,1
3262,21,562,1
3302,0,573,1
3400,-47,557,1
3408,-166,504,1
3288,-198,469,1
3152,-171,468,1
3072,-163,488,1
3050,-182,510,1
3125,-265,508,1
3193,-343,469,1
3228,-411,459,1
3275,-475,487,1
3322,-560,530,1
3335,-596,578,1
3318,-608,616,1
3285,-621,613,1
3258,-649,589,1
3243,-670,576,1
3256,-688,601,1
3274,-717,654,1
3299,-753,730,1
3310,-803,803,1
3347,-878,861,1
3387,-931,921,1
3435,-945,980,1
3464,-938,981,1
3457,-949,832,1
3419,-970,605,1
3375,-990,408,1
3360,-1035,312,1
3387,-1115,336,1
3417,-1229,385,1
3418,-1349,378,1
3338,-1416,330,1
3248,-1411,333,1
3224,-1420,377,1
3226,-1433,424,1
3252,-1451,510,1
3281,-1446,586,1
3310,-1367,634,1
3326,-1228,587,1
3349,-1094,501,1
3390,-1026,509,1
3458,-1002,637,1
3538,-1003,783,1
3629,-994,909,1
3731,-959,998,1
3838,-940,1012,1
3950,-937,965,1
4045,-943,884,1
4138,-974,763,1
4203,-1034,632,1
4251,-1116,554,1
4303,-1227,512,1
4367,-1376,498,1
4443,-1556,529,1
4505,-1747,576,1
4571,-1915,627,1
4626,-2041,682,1
4680,-2140,740,1
4718,-2240,795,1
4748,-2328,839,1
4781,-2409,907,1
4814,-2476,968,1
4875,-2543,990,1
4964,-2567,1015,1
5065,-2578,1041,1
5164,-2535,1048,1
5245,-2424,1040,1
5322,-2237,1035,1
5393,-1994,970,1
5499,-1732,828,1
5607,-1365,716,1
5698,-1006,504,1
5784,-593,360,1
5811,-215,161,1
5841,160,29,1
5879,462,-16,1
5895,637,29,1
5732,714,179,1
5436,667,405,1
4990,589,641,1
4485,481,807,1
4058,429,930,1
3875,362,992,1
3796,291,982,1
3736,208,969,1
3666,115,950,1
3616,19,937,1
3564,-90,898,1
3523,-196,819,1
3480,-284,710,1
3430,-331,542,1
3383,-371,256,1
3341,-382,-91,1
3317,-414,-453,1
3338,-452,-763,1
3385,-473,-991,1
3470,-485,-1108,1
3584,-480,-1123,1
3729,-471,-1063,1
3889,-447,-974,1
4052,-437,-896,1
4197,-418,-825,1
4451,-341,-777,1
4439,-365,-772,1
4433,-294,-652,1
4489,-215,-574,1
4539,-92,-511,1
4510,-17,-463,1
4501,60,-363,1
4478,145,-273,1
4448,220,-178,1
4417,271,-100,1
4357,318,-50,1
4292,358,-4,1
4215,401,44,1
4147,430,96,1
4057,453,106,1
3978,449,100,1
3894,451,74,1
3798,464,44,1
3734,449,55,1
3672,452,91,1
3601,467,95,1
3560,442,64,1
3532,389,26,1
3509,353,-6,1
3482,321,-27,1
3484,251,-28,1
3454,236,-4,1
3442,122,-68,1
3437,-51,-180,1
3454,-210,-219,1
3465,-369,-227,1
3451,-472,-190,1
3452,-486,-96,1
3476,-562,-76,1
3465,-674,-121,1
3430,-738,-157,1
3424,-797,-158,1
3417,-802,-131,1
3402,-791,-156,1
3372,-745,-146,1
3376,-721,-128,1
3417,-721,-112,1
3460,-704,-104,1
3491,-644,-91,1
3553,-650,-104,1
3615,-624,-116,1
3662,-582,-122,1
3698,-524,-100,1
3765,-507,-70,1
3855,-523,-54,1
3920,-517,-21,1
3944,-515,-15,1
3948,-481,-18,1
3943,-448,-10,1
3945,-444,22,1
3961,-461,78,1
3992,-492,141,1
4014,-519,188,1
4022,-565,207,1
4015,-630,214,1
3993,-686,257,1
3949,-759,264,1
3886,-836,266,1
3823,-897,272,1
3771,-952,254,1
3722,-1009,226,1
3693,-1044,214,1
3685,-1069,224,1
3697,-1086,255,1
3724,-1095,276,1
3748,-1093,279,1
3761,-1076,259,1
3759,-1023,230,1
3751,-957,186,1
3756,-868,116,1
3765,-747,40,1
3805,-617,-44,1
3863,-478,-122,1
3953,-322,-160,1
4045,-155,-154,1
4135,-62,-111,1
4234,15,-20,1
4349,49,32,1
4453,50,32,1
4537,20,-1,1
4599,-41,-24,1
4656,-127,-10,1
4681,-226,10,1
4681,-311,41,1
4682,-386,95,1
