accelerometer_x,accelerometer_y,accelerometer_z,fall
2134,766,558,0
2173,606,506,0
2216,472,466,0
2267,373,431,0
2327,308,397,0
2383,293,365,0
2447,324,337,0
2520,405,312,0
2587,520,302,0
2654,651,284,0
2735,793,285,0
2820,943,299,0
2892,1067,295,0
2958,1160,277,0
3013,1225,271,0
3060,1283,260,0
3091,1326,252,0
3129,1339,249,0
3171,1328,275,0
3230,1275,330,0
3282,1206,417,0
3327,1125,514,0
3357,1032,583,0
3362,937,619,0
3343,853,625,0
3309,803,622,0
3263,796,637,0
3214,856,661,0
3167,984,696,0
3144,1161,736,0
3165,1361,794,0
3246,1557,841,0
3396,1745,862,0
3617,1953,863,0
3915,2261,839,0
4355,2689,864,0
4938,3202,1037,0
5613,3697,1328,0
6331,4040,1583,0
6985,4150,1721,0
7479,4066,1779,0
7768,3861,1855,0
7841,3586,2058,0
7713,3276,2351,0
7415,2914,2625,0
6952,2547,2785,0
6323,2225,2793,0
5542,1967,2674,0
4627,1753,2474,0
3597,1530,2233,0
2523,1311,2023,0
1486,1159,1926,0
607,1122,1855,0
11,1259,1662,0
-209,1601,1294,0
-26,2128,752,0
560,2694,176,0
1387,3261,-181,0
2285,3859,-275,0
3186,4403,-136,0
4065,4735,190,0
4868,4789,627,0
5533,4612,1076,0
6057,4255,1459,0
6460,3743,1710,0
6761,3067,1742,0
6970,2256,1536,0
7050,1364,1170,0
6990,466,759,0
6785,-375,372,0
6470,-1076,40,0
6075,-1610,-239,0
5609,-1948,-436,0
5098,-2088,-515,0
4568,-2044,-491,0
4030,-1840,-396,0
3497,-1496,-263,0
2987,-1046,-174,0
2505,-523,-155,0
2064,61,-198,0
1683,664,-322,0
1365,1257,-525,0
1100,1819,-761,0
892,2354,-963,0
754,2858,-1089,0
706,3312,-1109,0
785,3689,-1001,0
1013,3926,-779,0
1388,3972,-490,0
1858,3808,-194,0
2383,3466,64,0
2925,2982,252,0
3469,2390,376,0
4001,1715,474,0
4513,971,560,0
4967,188,607,0
5342,-609,605,0
5604,-1356,536,0
5724,-2002,411,0
5695,-2490,257,0
5542,-2805,112,0
5280,-2916,6,0
4952,-2822,-54,0
4584,-2562,-78,0
4203,-2172,-131,0
3805,-1674,-243,0
3410,-1116,-389,0
3046,-538,-530,0
2729,40,-638,0
2463,597,-688,0
2266,1133,-669,0
2132,1636,-595,0
2066,2106,-455,0
2078,2551,-225,0
2177,2928,26,0
2354,3194,221,0
2595,3328,313,0
2866,3333,346,0
3153,3227,342,0
3426,3033,310,0
3656,2782,284,0
3832,2510,265,0
3954,2238,250,0
4027,1976,265,0
4064,1737,281,0
4085,1531,293,0
4096,1366,302,0
4095,1259,300,0
4066,1228,298,0
4010,1273,298,0
3932,1402,311,0
3843,1600,351,0
3751,1855,419,0
3663,2146,515,0
3582,2447,628,0
3499,2724,732,0
3425,2946,804,0
3348,3111,860,0
3269,3223,904,0
3192,3268,938,0
3130,3239,954,0
3084,3141,956,0
3056,2973,946,0
3045,2746,927,0
3065,2482,908,0
3097,2203,878,0
3143,1914,823,0
3187,1640,747,0
3226,1386,654,0
3257,1180,554,0
3275,1032,469,0
3278,962,424,0
3263,987,426,0
3228,1119,470,0
3182,1348,531,0
3128,1657,609,0
3084,1997,696,0
3065,2333,784,0
3082,2640,873,0
3138,2898,959,0
3231,3083,1012,0
3350,3189,1025,0
3492,3208,1007,0
3645,3152,974,0
3805,3055,951,0
3954,2926,947,0
4081,2781,948,0
4183,2628,930,0
4241,2476,881,0
4250,2339,803,0
4202,2218,677,0
4105,2113,445,0
3953,2006,103,0
3770,1936,-220,0
3592,1958,-306,0
3463,2104,-70,0
3426,2351,380,0
3518,2602,777,0
3722,2718,876,0
3970,2667,654,0
4203,2484,209,0
4372,2217,-369,0
4443,1904,-889,0
4457,1641,-1272,0
4401,1465,-1398,0
4285,1372,-1320,0
4152,1330,-1107,0
4002,1298,-852,0
3864,1242,-599,0
3760,1162,-363,0
3697,1075,-162,0
3692,996,17,0
3748,915,161,0
3879,844,284,0
4086,753,404,0
4366,657,543,0
4707,569,709,0
5095,489,910,0
5497,392,1101,0
5882,274,1207,0
6238,145,1232,0
6560,30,1188,0
6814,-33,1093,0
6994,-22,962,0
7087,53,790,0
7093,184,600,0
7008,364,429,0
6851,576,303,0
6631,812,223,0
6348,1052,178,0
6003,1292,137,0
5598,1507,89,0
5147,1684,34,0
4666,1814,-41,0
4168,1910,-109,0
3649,1984,-158,0
3117,2062,-153,0
2603,2109,-97,0
2138,2123,-18,0
1745,2112,89,0
1450,2106,213,0
1258,2132,342,0
1161,2221,479,0
1146,2381,610,0
1187,2619,728,0
1264,2912,832,0
1354,3229,917,0
1459,3549,982,0
1577,3814,1037,0
1715,3985,1079,0
1879,4042,1088,0
2059,3948,1120,0
2254,3721,1111,0
2435,3398,1093,0
2578,3025,1079,0
2671,2639,1073,0
2722,2253,1077,0
2754,1872,1095,0
2756,1519,1113,0
2742,1211,1124,0
2719,949,1131,0
2684,761,1142,0
2638,659,1160,0
