accelerometer_x,accelerometer_y,accelerometer_z,fall
3424,-615,666,0
3618,-610,721,0
3767,-718,767,0
3873,-909,777,0
3966,-1118,822,0
4014,-1302,886,0
4061,-1452,967,0
4063,-1555,1038,0
4027,-1608,1080,0
3975,-1661,1089,0
3922,-1672,1105,0
3864,-1682,1105,0
3795,-1673,1096,0
3696,-1645,1071,0
3617,-1630,1054,0
3516,-1638,1039,0
3410,-1627,976,0
3296,-1623,912,0
3172,-1628,848,0
3037,-1611,767,0
2900,-1568,693,0
2764,-1490,626,0
2634,-1426,562,0
2518,-1345,495,0
2406,-1242,449,0
2311,-1135,399,0
2235,-1034,366,0
2193,-938,343,0
2167,-865,320,0
2167,-807,325,0
2172,-753,307,0
2208,-716,306,0
2253,-674,321,0
2307,-621,337,0
2341,-541,356,0
2374,-477,378,0
2412,-413,426,0
2438,-381,448,0
2461,-384,437,0
2486,-433,417,0
2525,-479,437,0
2576,-544,442,0
2633,-594,447,0
2723,-614,497,0
2822,-622,534,0
2933,-626,582,0
3052,-668,618,0
3215,-699,661,0
3362,-719,704,0
3517,-711,735,0
3657,-673,760,0
3781,-646,784,0
3900,-637,794,0
3997,-654,784,0
4090,-695,760,0
4147,-761,715,0
4232,-819,708,0
4317,-849,763,0
4416,-859,871,0
4505,-846,996,0
4565,-843,1104,0
4601,-836,1179,0
4606,-838,1223,0
4593,-849,1250,0
4562,-845,1270,0
4534,-835,1287,0
4520,-801,1286,0
4504,-749,1279,0
4479,-682,1257,0
4434,-570,1263,0
4399,-393,1348,0
4374,-206,1452,0
4362,-39,1551,0
4368,58,1588,0
4380,131,1587,0
4369,202,1556,0
4353,294,1504,0
4310,445,1488,0
4267,612,1503,0
4286,738,1522,0
4284,874,1599,0
4323,964,1665,0
4373,1041,1698,0
4451,1078,1700,0
4547,1064,1661,0
4661,1009,1639,0
4789,906,1655,0
4940,746,1665,0
5087,566,1662,0
5211,394,1665,0
5317,196,1641,0
5396,-58,1519,0
5425,-388,1305,0
5394,-798,981,0
5298,-1218,615,0
5204,-1617,247,0
5158,-1991,60,0
5078,-2331,-155,0
4877,-2552,-405,0
4599,-2532,-487,0
4319,-2376,-424,0
4039,-2233,-355,0
3759,-2190,-372,0
3516,-2230,-494,0
3249,-2340,-700,0
2968,-2407,-863,0
2695,-2471,-879,0
2502,-2503,-799,0
2408,-2473,-608,0
2442,-2428,-348,0
2576,-2352,-42,0
2816,-2323,201,0
3110,-2326,372,0
3433,-2401,481,0
3805,-2437,600,0
4200,-2445,677,0
4626,-2465,670,0
5025,-2460,661,0
5427,-2492,635,0
5810,-2565,576,0
6170,-2620,527,0
6495,-2631,500,0
6739,-2561,497,0
6890,-2418,468,0
6931,-2285,401,0
6868,-2149,339,0
6710,-1942,333,0
6582,-1683,401,0
6452,-1403,452,0
6256,-1127,483,0
6009,-899,479,0
5693,-726,439,0
5367,-596,418,0
5036,-491,397,0
4686,-409,353,0
4321,-337,299,0
4003,-300,249,0
3693,-268,227,0
3390,-204,228,0
3100,-144,255,0
2863,-104,320,0
2652,-85,364,0
2453,-58,403,0
2293,-81,487,0
2149,-113,539,0
2058,-176,592,0
1991,-251,670,0
1930,-303,725,0
1922,-345,771,0
1932,-371,823,0
1945,-402,843,0
1996,-444,852,0
2062,-495,853,0
2145,-541,851,0
2216,-593,862,0
2284,-642,870,0
2363,-686,868,0
2464,-719,895,0
2550,-723,921,0
2633,-712,958,0
2699,-712,995,0
2759,-713,1006,0
2800,-703,1044,0
2822,-682,1076,0
2843,-661,1083,0
2846,-640,1114,0
2849,-586,1120,0
2833,-526,1139,0
2811,-439,1186,0
2773,-375,1258,0
2740,-320,1346,0
2703,-277,1445,0
2656,-241,1523,0
2609,-191,1631,0
2581,-184,1694,0
2573,-197,1735,0
2546,-209,1766,0
2537,-222,1757,0
2515,-305,1705,0
2478,-394,1621,0
2423,-483,1551,0
2382,-569,1520,0
2364,-649,1494,0
2354,-707,1520,0
2387,-790,1519,0
2473,-868,1576,0
2606,-927,1704,0
2783,-987,1833,0
2988,-1052,1912,0
3201,-1108,1978,0
3422,-1135,2019,0
3646,-1138,2003,0
3863,-1118,1937,0
4081,-1112,1865,0
4295,-1062,1840,0
4528,-982,1878,0
4782,-858,1964,0
5039,-746,2054,0
5321,-637,2129,0
5534,-525,2229,0
5695,-407,2365,0
5884,-393,2407,0
6030,-380,2431,0
6118,-379,2460,0
6136,-358,2553,0
6098,-390,2649,0
6013,-480,2733,0
5991,-730,2718,0
6072,-1108,2568,0
6303,-1685,2315,0
6675,-2377,2085,0
