accelerometer_x,accelerometer_y,accelerometer_z,fall
2461,-3181,638,0
2464,-3184,637,0
2463,-3186,638,0
2462,-3187,635,0
2461,-3188,640,0
2465,-3186,637,0
2465,-3185,636,0
2466,-3181,633,0
2467,-3179,632,0
2467,-3179,634,0
2467,-3178,634,0
2464,-3176,633,0
2465,-3179,634,0
2463,-3179,630,0
2462,-3179,631,0
2465,-3179,632,0
2468,-3179,634,0
2469,-3178,636,0
2465,-3179,635,0
2461,-3179,636,0
2463,-3180,638,0
2464,-3179,637,0
2468,-3178,640,0
2467,-3180,641,0
2464,-3179,641,0
2461,-3175,642,0
2459,-3174,642,0
2458,-3177,645,0
2458,-3178,645,0
2461,-3182,648,0
2460,-3184,648,0
2457,-3182,647,0
2456,-3178,645,0
2460,-3175,644,0
2460,-3178,647,0
2462,-3175,654,0
2467,-3176,655,0
2469,-3175,659,0
2467,-3171,659,0
2463,-3168,658,0
2457,-3164,657,0
2457,-3160,655,0
2451,-3161,652,0
2447,-3164,652,0
2451,-3171,654,0
2459,-3177,649,0
2460,-3184,647,0
2467,-3188,645,0
2469,-3192,648,0
2469,-3189,653,0
2467,-3186,655,0
2468,-3181,657,0
2468,-3178,658,0
2468,-3173,659,0
2465,-3172,664,0
2463,-3172,664,0
2460,-3174,664,0
2458,-3172,661,0
2456,-3169,657,0
2455,-3170,657,0
2455,-3166,656,0
2456,-3170,655,0
2458,-3167,655,0
2458,-3161,651,0
2457,-3159,652,0
2458,-3152,648,0
2459,-3150,647,0
2459,-3150,647,0
2461,-3150,648,0
2460,-3151,650,0
2458,-3151,649,0
2461,-3154,644,0
2467,-3157,645,0
2467,-3158,643,0
2474,-3160,646,0
2472,-3164,644,0
2470,-3164,641,0
2468,-3168,642,0
2470,-3170,640,0
2471,-3175,638,0
2471,-3178,638,0
2472,-3178,640,0
2471,-3178,640,0
2471,-3179,644,0
2470,-3182,648,0
2467,-3181,647,0
2466,-3183,646,0
2467,-3182,643,0
2469,-3181,643,0
2469,-3183,643,0
2469,-3184,638,0
2467,-3182,637,0
2467,-3183,636,0
2464,-3180,633,0
2464,-3177,631,0
2463,-3174,631,0
2465,-3174,634,0
2462,-3174,635,0
2464,-3179,634,0
2464,-3180,635,0
2464,-3180,636,0
2466,-3182,639,0
2467,-3185,643,0
2462,-3187,641,0
2465,-3186,642,0
2469,-3189,639,0
2465,-3186,644,0
2458,-3186,643,0
2460,-3180,640,0
2458,-3177,643,0
2453,-3176,643,0
2453,-3175,643,0
2450,-3171,639,0
2448,-3174,641,0
2448,-3173,642,0
2449,-3173,643,0
2450,-3174,643,0
2452,-3174,643,0
2453,-3181,644,0
2452,-3182,643,0
2454,-3185,644,0
2457,-3183,645,0
2462,-3181,641,0
2457,-3185,639,0
2459,-3188,641,0
2459,-3186,638,0
2460,-3188,636,0
2460,-3188,638,0
2459,-3191,636,0
2458,-3189,638,0
2461,-3190,636,0
2462,-3192,633,0
2465,-3191,633,0
2463,-3189,633,0
2465,-3188,631,0
2462,-3188,631,0
2457,-3186,629,0
2453,-3183,629,0
2450,-3184,629,0
2450,-3184,630,0
2451,-3184,629,0
2454,-3183,628,0
2454,-3183,625,0
2457,-3181,628,0
2455,-3184,626,0
2457,-3183,630,0
2460,-3182,631,0
2457,-3182,631,0
2456,-3181,626,0
2460,-3182,627,0
2462,-3181,624,0
2458,-3181,626,0
2458,-3180,626,0
2456,-3184,628,0
2460,-3185,625,0
2463,-3185,625,0
2461,-3186,624,0
2464,-3186,622,0
2465,-3189,621,0
2466,-3193,620,0
2467,-3191,618,0
2462,-3190,619,0
2454,-3190,621,0
2451,-3190,621,0
2448,-3190,620,0
2451,-3194,619,0
2451,-3194,616,0
2453,-3197,613,0
2455,-3201,614,0
2461,-3207,613,0
2465,-3211,613,0
2467,-3217,612,0
2471,-3217,608,0
2473,-3213,606,0
2472,-3208,605,0
2471,-3203,607,0
2470,-3199,610,0
2463,-3196,608,0
2459,-3196,611,0
2453,-3197,614,0
2442,-3194,614,0
2441,-3192,614,0
2434,-3191,610,0
2433,-3188,607,0
2430,-3187,608,0
2433,-3186,604,0
2440,-3186,606,0
2445,-3190,608,0
2448,-3189,609,0
2451,-3190,610,0
2455,-3194,609,0
2460,-3193,612,0
2466,-3193,610,0
2465,-3193,612,0
2470,-3192,613,0
2473,-3191,612,0
2473,-3190,609,0
2471,-3185,609,0
2472,-3183,610,0
2472,-3183,611,0
2469,-3188,614,0
2464,-3187,619,0
2462,-3190,619,0
2461,-3190,612,0
2464,-3189,614,0
2463,-3191,611,0
2463,-3193,612,0
2462,-3197,612,0
2462,-3199,618,0
2461,-3199,614,0
2452,-3196,614,0
2453,-3194,611,0
2448,-3190,610,0
2446,-3188,611,0
2448,-3191,609,0
2451,-3187,608,0
2455,-3192,599,0
2460,-3193,598,0
2460,-3191,597,0
2462,-3192,598,0
2463,-3193,597,0
2464,-3193,597,0
2463,-3192,602,0
2462,-3190,600,0
2461,-3195,601,0
2461,-3195,604,0
2462,-3196,604,0
2460,-3196,609,0
2453,-3204,607,0
2452,-3205,609,0
2453,-3203,610,0
2449,-3199,607,0
2444,-3197,606,0
2442,-3195,603,0
2439,-3197,602,0
2439,-3198,605,0
2440,-3200,604,0
2439,-3195,607,0
2437,-3196,606,0
2440,-3200,607,0
2443,-3197,606,0
2446,-3194,605,0
2450,-3194,611,0
2453,-3199,610,0
2450,-3201,609,0
2453,-3200,611,0
2453,-3200,608,0
2456,-3198,605,0
2457,-3196,606,0
2458,-3193,609,0
2455,-3193,608,0
2450,-3192,606,0
2450,-3191,600,0
2452,-3191,596,0
2451,-3189,594,0
2452,-3194,592,0
2454,-3198,594,0
2453,-3199,600,0
2454,-3201,602,0
2454,-3203,596,0
2454,-3204,599,0
2456,-3207,599,0
2457,-3207,602,0
2457,-3205,603,0
2456,-3209,607,0
2453,-3205,609,0
2451,-3204,608,0
2453,-3202,609,0
2453,-3199,609,0
2453,-3198,610,0
2450,-3195,610,0
2454,-3193,610,0
2457,-3190,613,0
2456,-3190,616,0
2452,-3190,614,0
2453,-3190,613,0
2456,-3193,612,0
2453,-3190,611,0
2453,-3188,609,0
2454,-3191,610,0
2455,-3194,607,0
2454,-3195,606,0
2455,-3194,605,0
2456,-3197,609,0
2458,-3194,612,0
2454,-3192,611,0
2457,-3195,612,0
2457,-3194,617,0
2455,-3192,618,0
2451,-3190,616,0
2449,-3192,615,0
2447,-3195,614,0
2445,-3197,611,0
2452,-3201,605,0
2456,-3207,604,0
2457,-3208,603,0
2453,-3211,603,0
2453,-3207,597,0
2454,-3209,598,0
2458,-3203,602,0
2453,-3202,603,0
2457,-3196,609,0
2455,-3197,610,0
2455,-3198,613,0
2455,-3200,616,0
2452,-3207,615,0
2449,-3202,616,0
2446,-3201,615,0
2441,-3198,613,0
2438,-3193,612,0
2439,-3192,617,0
2443,-3194,614,0
2445,-3190,611,0
2452,-3186,610,0
2454,-3186,610,0
2459,-3185,612,0
2460,-3183,611,0
2462,-3180,613,0
2464,-3182,617,0
2466,-3179,620,0
2467,-3178,617,0
2469,-3178,618,0
2467,-3181,619,0
2465,-3179,618,0
2464,-3180,616,0
2467,-3182,613,0
2466,-3182,615,0
2468,-3186,616,0
2465,-3189,618,0
2466,-3194,620,0
2466,-3192,617,0
2466,-3199,613,0
2465,-3197,616,0
2463,-3192,616,0
2458,-3193,619,0
2454,-3192,621,0
2447,-3194,619,0
2446,-3197,618,0
2450,-3192,616,0
2452,-3188,615,0
2451,-3186,614,0
2455,-3187,609,0
2458,-3192,609,0
2460,-3187,609,0
2464,-3186,607,0
2462,-3191,608,0
2465,-3191,603,0
2467,-3190,606,0
2463,-3187,611,0
2463,-3186,607,0
2462,-3191,607,0
2461,-3195,611,0
2460,-3193,615,0
2456,-3191,614,0
2453,-3189,612,0
2453,-3194,609,0
2450,-3197,612,0
2453,-3195,617,0
2455,-3197,617,0
2459,-3200,618,0
2459,-3195,615,0
2458,-3195,618,0
2454,-3191,622,0
2454,-3185,624,0
2457,-3179,625,0
2457,-3180,625,0
2454,-3181,625,0
2459,-3186,627,0
2464,-3190,626,0
2466,-3192,629,0
2461,-3193,630,0
2457,-3195,627,0
2453,-3194,633,0
2451,-3196,632,0
2450,-3194,626,0
2455,-3193,626,0
2456,-3194,628,0
2456,-3193,627,0
2453,-3196,627,0
2451,-3197,624,0
2446,-3195,624,0
2450,-3192,621,0
2448,-3189,623,0
2448,-3189,621,0
2448,-3189,622,0
2448,-3192,623,0
2449,-3192,623,0
2450,-3189,624,0
2454,-3189,623,0
2453,-3191,625,0
2454,-3190,628,0
2448,-3188,625,0
2450,-3189,624,0
2449,-3189,628,0
2449,-3188,627,0
2451,-3184,623,0
2458,-3184,622,0
2458,-3181,621,0
2462,-3182,622,0
2468,-3184,626,0
2466,-3183,625,0
2459,-3185,629,0
2457,-3183,631,0
2458,-3182,629,0
2462,-3182,631,0
2462,-3182,634,0
