accelerometer_x,accelerometer_y,accelerometer_z,fall
-884,763,-413,0
-1068,479,-106,0
-1300,421,-43,0
-1525,505,-182,0
-1717,571,-520,0
-1857,535,-839,0
-1916,418,-1105,0
-1913,279,-1252,0
-1834,82,-1238,0
-1631,-155,-1154,0
-1344,-439,-925,0
-948,-778,-713,0
-523,-1190,-538,0
-117,-1564,-455,0
277,-1778,-385,0
667,-1898,-232,0
1056,-1971,1,0
1448,-1721,-25,0
2002,-506,-1353,0
2839,2208,-4138,0
3753,4430,-6451,0
4662,5977,-8001,0
5040,6715,-9025,0
6240,5392,-8405,0
8982,2753,-5031,0
12149,136,918,0
13527,-323,4873,0
13108,1091,5669,0
11460,2563,4403,0
9782,2950,2264,0
8435,2876,378,0
7459,2577,-839,0
6892,2180,-1804,0
6665,1603,-2232,0
6560,949,-2116,0
6339,338,-1723,0
6025,-291,-1201,0
5625,-697,-773,0
5201,-782,-580,0
4901,-930,-570,0
4793,-1243,-575,0
4889,-1539,-702,0
5193,-1861,-524,0
5406,-2235,-204,0
5306,-2131,-152,0
5081,-1512,-367,0
4752,-350,-850,0
4498,816,-1224,0
4504,1791,-2005,0
4871,2275,-2739,0
5734,1981,-2616,0
6896,1212,-1568,0
7965,318,-107,0
8847,-454,1306,0
9424,-853,2164,0
9623,-927,2281,0
9384,-894,1965,0
8660,-697,1511,0
7589,-306,1109,0
6352,172,813,0
5081,570,611,0
3874,813,576,0
2874,889,598,0
2143,862,673,0
1631,821,811,0
1267,717,867,0
991,451,825,0
713,-51,632,0
432,-640,351,0
133,-1120,32,0
-226,-1431,-425,0
-519,-1588,-1003,0
-709,-1618,-1591,0
-800,-1593,-1989,0
-778,-1560,-2065,0
-750,-1451,-1886,0
-711,-1272,-1676,0
-670,-1049,-1621,0
-628,-796,-1683,0
-614,-477,-1816,0
-592,-83,-1913,0
-531,358,-1888,0
-373,774,-1756,0
-125,1089,-1508,0
238,1226,-1026,0
678,1206,-369,0
1132,1146,383,0
1587,1082,1085,0
1994,1015,1685,0
2294,920,2228,0
2429,747,2601,0
2423,410,2527,0
2403,22,1866,0
2456,-344,91,0
2346,-601,-3199,0
2181,-10,-7276,0
2227,728,-10506,0
2644,450,-10886,0
3448,-980,-8680,0
4365,-3193,-5485,0
5343,-4630,-2276,0
6436,-4712,276,0
7368,-3830,591,0
7933,-2751,-1326,0
8282,-1600,-3593,0
8568,-288,-5070,0
9050,965,-5527,0
9668,1894,-5071,0
10293,2411,-4112,0
10880,2628,-3168,0
11412,2891,-2262,0
11864,3091,-1559,0
12280,2949,-1003,0
12630,2537,-532,0
12848,2055,-111,0
12832,1596,287,0
12544,1192,630,0
12038,858,928,0
11361,678,1008,0
10556,481,827,0
9724,86,367,0
8866,-404,-175,0
7942,-774,-629,0
6959,-1030,-843,0
5865,-1199,-1087,0
4711,-1221,-1172,0
3647,-1118,-1036,0
2821,-801,-743,0
2244,-419,-314,0
1937,-228,70,0
1918,-178,506,0
2106,-239,908,0
2368,-368,1256,0
2632,-564,1425,0
2842,-791,1365,0
3013,-949,1137,0
3067,-1022,817,0
3003,-959,378,0
2795,-628,-26,0
2452,-17,-280,0
2011,731,-455,0
1475,1499,-611,0
838,2190,-706,0
153,2613,-739,0
-575,2732,-723,0
-1307,2606,-655,0
-2027,2293,-571,0
-2692,1868,-502,0
-3211,1392,-456,0
-3509,967,-376,0
-3564,627,-193,0
-3418,432,32,0
-3159,312,182,0
-2837,172,208,0
-2529,19,171,0
-2214,-241,76,0
-1919,-562,-44,0
-1627,-866,-186,0
-1295,-1054,-393,0
-933,-1105,-590,0
-535,-1010,-772,0
-133,-848,-878,0
284,-767,-957,0
704,-775,-1011,0
1156,-989,-929,0
1629,-1421,-644,0
2091,-1868,-258,0
2541,-2085,158,0
3019,-2006,590,0
3550,-1532,865,0
4086,-370,-21,0
4767,2312,-3375,0
5755,5680,-7264,0
7168,8687,-10864,0
7977,11189,-13451,0
9392,10267,-13405,0
12075,6434,-7711,0
14485,1950,1384,0
14766,-263,7005,0
12967,368,7840,0
10610,1767,6129,0
8727,2640,2934,0
7606,2971,-331,0
7040,2733,-2966,0
6836,1955,-4334,0
6792,1075,-4185,0
6733,81,-2910,0
6425,-893,-1397,0
5815,-1438,-463,0
5018,-1668,-463,0
4288,-1816,-1131,0
3812,-1964,-1825,0
3759,-2155,-2081,0
3956,-2531,-2140,0
