accelerometer_x,accelerometer_y,accelerometer_z,fall
3448,-274,688,0
3489,-203,681,0
3519,-119,709,0
3532,-28,763,0
3521,79,823,0
3490,190,870,0
3437,290,916,0
3361,390,955,0
3273,471,987,0
3180,547,1014,0
3078,628,1035,0
2985,684,1052,0
2905,734,1082,0
2835,780,1109,0
2788,810,1137,0
2764,817,1161,0
2755,815,1175,0
2765,797,1180,0
2796,752,1183,0
2825,704,1181,0
2855,654,1182,0
2882,593,1178,0
2914,519,1178,0
2940,460,1183,0
2952,414,1186,0
2950,382,1193,0
2925,366,1208,0
2895,350,1212,0
2851,325,1207,0
2802,302,1188,0
2757,271,1160,0
2723,235,1131,0
2698,184,1097,0
2684,128,1061,0
2675,63,1020,0
2666,22,975,0
2672,-23,930,0
2690,-67,890,0
2716,-117,871,0
2749,-162,875,0
2803,-206,903,0
2877,-240,956,0
2973,-274,1021,0
3089,-302,1086,0
3230,-321,1157,0
3400,-325,1244,0
3595,-326,1345,0
3819,-339,1458,0
4034,-350,1561,0
4242,-378,1638,0
4429,-422,1685,0
4595,-476,1697,0
4722,-535,1672,0
4800,-590,1627,0
4838,-631,1565,0
4847,-651,1503,0
4834,-634,1451,0
4796,-585,1394,0
4740,-522,1324,0
4673,-470,1239,0
4597,-455,1145,0
4510,-465,1043,0
4418,-486,940,0
4339,-524,846,0
4289,-598,767,0
4283,-706,730,0
4306,-827,761,0
4346,-950,865,0
4389,-1071,1022,0
4442,-1188,1210,0
4507,-1292,1429,0
4604,-1377,1672,0
4737,-1426,1930,0
4906,-1415,2196,0
5095,-1360,2429,0
5284,-1280,2604,0
5468,-1184,2703,0
5638,-1080,2729,0
5787,-969,2682,0
5904,-854,2566,0
5955,-729,2383,0
5943,-589,2140,0
5891,-424,1859,0
5850,-217,1592,0
5857,30,1392,0
5918,341,1251,0
6006,721,1177,0
6090,1153,1171,0
6111,1607,1162,0
6013,2006,1083,0
5768,2294,963,0
5406,2451,887,0
4948,2490,887,0
4457,2460,1084,0
3963,2397,1426,0
3460,2284,1691,0
2985,2093,1749,0
2574,1824,1591,0
2226,1513,1264,0
1951,1213,880,0
1761,955,555,0
1663,747,365,0
1644,578,314,0
1705,446,345,0
1824,322,378,0
1997,208,377,0
2215,120,330,0
2481,75,262,0
2798,72,221,0
3157,98,238,0
3546,145,320,0
3927,195,426,0
4300,239,501,0
4652,278,515,0
4954,327,477,0
5200,381,430,0
5386,444,431,0
5499,515,493,0
5532,605,602,0
5473,694,725,0
5307,792,803,0
5052,869,839,0
4675,911,827,0
4253,925,787,0
3818,916,744,0
3409,901,708,0
3071,871,688,0
2806,857,673,0
2639,854,664,0
2564,848,654,0
2582,814,653,0
2684,765,674,0
2846,721,678,0
3050,685,663,0
3260,652,608,0
3461,621,535,0
3634,579,447,0
3783,539,379,0
3909,517,345,0
3998,522,338,0
4051,525,362,0
4091,521,401,0
4105,504,439,0
4099,485,440,0
4063,453,388,0
4004,418,328,0
3941,386,290,0
3873,359,280,0
3815,330,290,0
3776,272,330,0
3761,189,373,0
3780,95,395,0
3818,-11,415,0
3857,-108,431,0
3905,-207,451,0
3958,-319,458,0
4026,-422,451,0
4090,-497,439,0
4161,-552,438,0
4236,-559,455,0
4296,-541,481,0
4345,-519,528,0
4371,-489,575,0
4367,-466,606,0
4337,-456,618,0
4277,-455,615,0
4190,-462,604,0
4092,-479,580,0
3999,-488,552,0
3919,-483,541,0
3852,-476,544,0
3803,-485,549,0
3777,-498,543,0
3772,-515,534,0
3785,-528,549,0
3817,-540,580,0
3852,-553,628,0
3890,-585,665,0
3917,-627,676,0
3932,-672,693,0
3935,-707,715,0
3928,-735,751,0
3914,-757,788,0
3903,-762,822,0
3893,-748,852,0
3883,-714,862,0
3877,-670,870,0
3865,-608,870,0
3855,-545,863,0
3833,-487,805,0
3812,-441,753,0
3799,-394,734,0
3790,-359,682,0
3787,-353,559,0
3799,-343,438,0
3827,-324,364,0
3877,-315,345,0
3934,-292,376,0
3982,-251,434,0
4006,-185,485,0
4013,-111,533,0
4013,-9,591,0
4005,95,608,0
4022,199,640,0
4049,316,669,0
4077,443,703,0
4120,568,725,0
4192,700,770,0
4252,823,797,0
4317,893,801,0
4360,924,784,0
4390,926,775,0
4404,884,763,0
4398,793,749,0
4379,667,736,0
4359,546,760,0
4350,443,801,0
4340,326,803,0
4324,200,779,0
4304,92,741,0
4285,-5,686,0
4263,-93,645,0
4247,-176,656,0
4259,-239,739,0
4291,-292,857,0
4342,-341,967,0
4402,-385,1025,0
4468,-416,1022,0
4526,-427,987,0
4583,-426,927,0
4615,-404,870,0
4616,-365,814,0
4596,-319,771,0
4567,-269,759,0
4544,-231,775,0
4545,-206,832,0
4570,-176,930,0
4625,-154,1041,0
4702,-141,1130,0
4793,-141,1172,0
4879,-137,1178,0
4952,-129,1143,0
4993,-106,1062,0
4989,-56,928,0
4935,19,757,0
4841,147,563,0
4723,307,374,0
4600,490,214,0
4475,686,105,0
4358,893,55,0
4256,1098,78,0
4180,1299,154,0
4140,1498,265,0
4120,1687,372,0
4110,1858,471,0
4115,1985,537,0
4129,2089,581,0
4156,2163,641,0
4181,2224,724,0
4208,2263,805,0
4237,2288,875,0
4276,2278,940,0
4344,2233,1005,0
4430,2158,1068,0
4526,2041,1140,0
4607,1877,1184,0
4664,1669,1184,0
4679,1422,1142,0
4642,1167,1068,0
4553,919,974,0
4416,696,868,0
4251,487,764,0
4103,268,701,0
3984,71,693,0
3886,-77,702,0
3831,-187,714,0
3823,-278,739,0
3863,-353,810,0
3937,-426,903,0
4016,-487,976,0
4085,-537,1010,0
4142,-567,1011,0
4172,-578,958,0
4176,-582,872,0
4159,-583,807,0
4137,-566,793,0
4102,-550,789,0
4037,-538,778,0
3946,-526,772,0
3836,-510,770,0
3709,-493,760,0
3577,-475,752,0
3444,-464,741,0
3310,-447,749,0
3183,-435,751,0
3064,-414,751,0
2966,-370,771,0
2898,-324,807,0
2864,-256,842,0
2859,-180,877,0
2858,-75,910,0
2869,37,944,0
2892,152,975,0
2918,259,1012,0
2931,358,1061,0
2946,426,1105,0
2960,481,1125,0
2974,544,1125,0
2987,604,1131,0
3010,644,1149,0
3042,661,1171,0
3066,663,1195,0
3066,650,1225,0
3054,610,1246,0
3034,561,1264,0
3013,508,1279,0
2984,468,1293,0
2955,420,1305,0
2930,379,1315,0
2899,345,1325,0
2872,329,1345,0
2844,323,1376,0
2817,317,1415,0
2787,313,1434,0
2762,300,1419,0
2740,278,1378,0
2704,248,1328,0
2682,199,1263,0
2657,151,1208,0
2636,89,1167,0
2622,38,1147,0
2622,-14,1145,0
2626,-65,1160,0
2645,-134,1176,0
2679,-212,1189,0
2734,-300,1191,0
2798,-393,1194,0
2866,-474,1207,0
2949,-549,1224,0
3035,-622,1236,0
3125,-707,1234,0
3223,-786,1224,0
3325,-870,1214,0
3445,-953,1224,0
3579,-1018,1253,0
3736,-1055,1319,0
3913,-1054,1431,0
4098,-1020,1574,0
4290,-949,1726,0
4476,-852,1859,0
4645,-748,1940,0
4791,-661,1960,0
4906,-624,1910,0
4991,-642,1800,0
5039,-700,1652,0
5044,-799,1451,0
5030,-928,1202,0
5011,-1084,917,0
5020,-1217,810,0
5041,-1325,907,0
5070,-1406,1162,0
5105,-1441,1513,0
5136,-1408,1894,0
5163,-1296,2233,0
5197,-1120,2488,0
5247,-915,2668,0
5301,-695,2771,0
5345,-494,2829,0
5384,-312,2889,0
5432,-159,2980,0
5500,-16,3079,0
5590,143,3148,0
5680,302,3174,0
5758,431,3169,0
5806,507,3124,0
5812,532,3044,0
5786,522,2920,0
5742,473,2704,0
5676,439,2383,0
5589,458,1934,0
5458,561,1375,0
5279,726,787,0
5054,933,331,0
4761,1187,61,0
4431,1487,17,0
4093,1789,138,0
3798,2036,379,0
3549,2188,681,0
3368,2234,1008,0
3251,2177,1329,0
3162,2030,1543,0
3075,1801,1555,0
2964,1517,1346,0
2829,1201,983,0
2679,884,595,0
2540,595,297,0
2439,354,128,0
2379,151,61,0
2370,-1,94,0
2420,-100,176,0
2524,-147,246,0
2686,-170,296,0
2904,-187,330,0
3174,-197,374,0
3494,-202,443,0
3828,-206,528,0
4167,-203,587,0
4485,-190,604,0
4766,-159,598,0
4994,-104,582,0
5164,-28,575,0
5279,64,583,0
5326,165,606,0
5290,264,640,0
5171,360,689,0
4970,422,732,0
4700,460,754,0
4390,458,759,0
4044,442,730,0
3680,436,652,0
3349,441,562,0
3080,458,509,0
2895,489,505,0
2791,550,551,0
2769,629,619,0
2820,686,669,0
2917,722,710,0
3040,722,735,0
3173,701,747,0
3308,674,719,0
3431,640,641,0
3532,616,569,0
3608,581,521,0
3661,546,482,0
3696,498,448,0
3731,435,435,0
3771,357,430,0
3794,287,447,0
3816,224,477,0
3819,163,490,0
3815,98,490,0
3802,35,499,0
3790,-30,492,0
3774,-99,491,0
3755,-163,496,0
3740,-227,500,0
3740,-293,510,0
3739,-365,511,0
3743,-464,512,0
3756,-557,520,0
3773,-654,525,0
3780,-741,522,0
3783,-813,518,0
3781,-859,513,0
3792,-891,508,0
3820,-905,517,0
3864,-891,546,0
3904,-856,574,0
3947,-793,613,0
3990,-721,658,0
4032,-635,697,0
4059,-543,719,0
4078,-468,733,0
4075,-405,726,0
4059,-355,719,0
4030,-322,719,0
3999,-295,737,0
3967,-264,764,0
3923,-236,759,0
3878,-224,726,0
3836,-237,682,0
3816,-277,652,0
3812,-333,659,0
3833,-405,678,0
3856,-484,699,0
3879,-552,711,0
3901,-613,712,0
3922,-664,717,0
3937,-691,739,0
3945,-697,766,0
3948,-700,789,0
3941,-667,818,0
3915,-615,847,0
3880,-544,869,0
3836,-465,854,0
3789,-410,755,0
3748,-360,646,0
3733,-316,562,0
3756,-284,512,0
3801,-263,478,0
3852,-250,466,0
3913,-244,482,0
3970,-217,523,0
4019,-164,574,0
4055,-97,615,0
4076,-13,644,0
4089,108,660,0
4099,255,661,0
4113,414,670,0
4132,556,655,0
4153,654,608,0
4173,724,548,0
4185,760,488,0
4206,743,438,0
4250,666,416,0
4294,557,413,0
4340,445,431,0
4380,346,484,0
4417,268,558,0
4448,216,643,0
4477,182,721,0
4509,166,800,0
4535,181,848,0
4547,206,862,0
4557,239,853,0
4575,265,839,0
4593,300,832,0
4608,331,839,0
4626,339,854,0
4639,332,871,0
4644,325,886,0
4649,309,903,0
4670,281,927,0
4699,231,946,0
4729,178,973,0
4774,103,985,0
4815,-2,960,0
4861,-137,904,0
4901,-258,844,0
4918,-342,775,0
4909,-390,672,0
4876,-415,546,0
4842,-399,449,0
4819,-327,431,0
4791,-186,472,0
4741,-15,486,0
4665,174,436,0
4561,355,303,0
4436,534,157,0
4307,712,49,0
4190,889,19,0
4092,1061,72,0
4029,1246,188,0
3987,1431,327,0
3968,1601,472,0
3970,1747,634,0
3995,1879,811,0
4022,1990,987,0
4049,2076,1144,0
4073,2144,1248,0
4089,2173,1287,0
4125,2158,1257,0
4190,2093,1184,0
4289,1993,1100,0
4421,1849,1029,0
4578,1657,1003,0
4733,1413,1008,0
4872,1136,1032,0
4976,850,1059,0
5031,573,1084,0
5025,337,1090,0
4963,153,1078,0
4868,-4,1051,0
4765,-135,1023,0
4677,-245,1008,0
4597,-334,987,0
4519,-408,951,0
4458,-448,909,0
4414,-469,863,0
4372,-485,829,0
4342,-502,817,0
4305,-498,826,0
4268,-472,866,0
4219,-414,902,0
4152,-360,916,0
4049,-310,892,0
3938,-274,845,0
3820,-264,795,0
3696,-275,750,0
3571,-281,704,0
3445,-298,659,0
3334,-327,648,0
3243,-350,662,0
3159,-345,694,0
3083,-333,742,0
3020,-316,809,0
2971,-293,879,0
2924,-255,918,0
2886,-209,916,0
2854,-159,882,0
2825,-89,829,0
2799,-19,781,0
2780,45,757,0
2754,115,759,0
2731,182,778,0
2699,248,804,0
2660,300,830,0
2633,347,884,0
2622,396,952,0
2616,458,1014,0
2629,518,1048,0
2643,568,1054,0
2656,588,1042,0
2677,573,1021,0
2689,565,1024,0
2715,535,1045,0
2743,503,1092,0
2767,464,1145,0
2781,409,1172,0
2782,332,1185,0
2768,242,1183,0
2733,157,1171,0
2674,91,1144,0
2609,42,1124,0
2555,5,1117,0
2518,-19,1133,0
2491,-41,1156,0
2475,-53,1170,0
2476,-60,1169,0
2494,-77,1162,0
2522,-98,1168,0
2568,-116,1193,0
2633,-153,1224,0
2700,-190,1238,0
2768,-221,1221,0
2845,-285,1178,0
2940,-375,1140,0
3051,-486,1109,0
3179,-603,1095,0
3316,-722,1097,0
3471,-839,1112,0
3640,-943,1140,0
3835,-1035,1193,0
4049,-1094,1287,0
4296,-1105,1445,0
4580,-1060,1661,0
4867,-945,1861,0
5118,-809,1956,0
5309,-688,1905,0
5436,-601,1744,0
5495,-577,1493,0
5498,-638,1218,0
5474,-753,916,0
5437,-902,657,0
5408,-1045,593,0
5379,-1174,739,0
5324,-1280,1026,0
5243,-1347,1373,0
5140,-1371,1730,0
5038,-1347,2098,0
4957,-1275,2486,0
4912,-1173,2861,0
4947,-1081,3152,0
5045,-1000,3286,0
5170,-919,3248,0
5284,-816,3102,0
5378,-724,2894,0
5461,-676,2692,0
5536,-653,2550,0
5583,-612,2469,0
5586,-532,2369,0
5556,-423,2187,0
5518,-260,1909,0
5499,-27,1559,0
5511,283,1160,0
5579,664,823,0
5672,1115,584,0
5748,1574,478,0
5757,1985,526,0
5671,2311,710,0
5468,2507,1027,0
5180,2582,1377,0
4818,2511,1607,0
4466,2348,1737,0
4119,2127,1752,0
3757,1897,1638,0
3371,1648,1387,0
2963,1373,1052,0
2603,1079,803,0
2351,801,779,0
2211,572,912,0
2154,397,1032,0
2150,250,1022,0
2170,125,835,0
2217,-1,546,0
2296,-131,288,0
2416,-250,122,0
2583,-365,43,0
2804,-446,33,0
3068,-478,68,0
3377,-435,150,0
3717,-307,253,0
4063,-129,344,0
4407,70,410,0
4724,250,460,0
4977,415,495,0
5142,569,530,0
5201,707,549,0
5165,823,557,0
5039,929,577,0
4838,1014,592,0
4593,1090,618,0
4323,1165,662,0
4035,1226,718,0
3750,1273,759,0
3503,1307,773,0
3300,1320,764,0
3150,1339,770,0
3056,1374,777,0
3024,1406,786,0
3042,1418,793,0
3125,1386,819,0
3249,1314,841,0
3382,1214,822,0
3501,1108,776,0
3607,1017,725,0
3697,951,710,0
3776,908,718,0
3825,871,708,0
3852,839,689,0
3863,820,668,0
3853,795,640,0
3840,770,684,0
3827,715,708,0
3797,641,660,0
3766,549,569,0
3740,440,507,0
3736,337,500,0
3747,231,519,0
3776,119,546,0
3815,0,548,0
3867,-126,535,0
3927,-246,518,0
4000,-363,513,0
4070,-462,517,0
4138,-533,536,0
4200,-575,584,0
4261,-591,646,0
4307,-582,706,0
4326,-542,764,0
4323,-465,785,0
4297,-365,774,0
4248,-261,737,0
4177,-161,683,0
4112,-78,641,0
4054,-6,611,0
4007,66,615,0
3976,130,633,0
3973,187,669,0
3998,218,726,0
4048,228,787,0
4093,229,816,0
4120,223,799,0
4128,220,776,0
4123,219,769,0
4111,220,745,0
4072,209,707,0
4025,192,668,0
3980,173,648,0
3940,162,647,0
3911,155,655,0
3893,158,660,0
3892,166,674,0
3902,192,701,0
3928,230,725,0
3955,284,731,0
3984,342,720,0
4020,404,706,0
4060,460,688,0
4087,507,675,0
4113,556,654,0
4126,575,591,0
4114,568,498,0
4099,522,395,0
4101,473,334,0
4116,444,319,0
4132,423,317,0
4147,405,327,0
4162,379,350,0
4177,365,387,0
4195,371,433,0
4210,391,477,0
4220,399,499,0
4211,392,475,0
4190,367,442,0
4161,349,414,0
4132,316,383,0
4112,265,338,0
4088,216,289,0
4061,166,250,0
4034,99,220,0
