accelerometer_x,accelerometer_y,accelerometer_z,fall
3942,-1352,1016,1
3655,-1336,878,1
3510,-1386,732,1
3427,-1571,652,1
3389,-1614,623,1
3293,-1344,548,1
3209,-1394,520,1
3176,-1281,551,1
3050,-1009,729,1
2985,-878,874,1
2896,-573,1035,1
2811,-405,1123,1
2834,-653,1075,1
2747,-790,1057,1
2696,-742,885,1
2572,-465,976,1
2427,-168,1191,1
2552,-1099,950,1
2484,-1472,756,1
2548,-1040,806,1
2777,-85,1331,1
3077,420,1729,1
3177,855,1960,1
3388,220,1591,1
3320,518,1535,1
3403,301,1472,1
3287,674,1490,1
3153,822,1499,1
3010,826,1474,1
2888,951,1535,1
2745,957,1435,1
2649,846,1379,1
2715,580,1362,1
2818,378,1441,1
2862,356,1571,1
2893,275,1635,1
2929,195,1694,1
2955,119,1749,1
2974,43,1784,1
2972,-4,1819,1
2943,-76,1835,1
2881,-157,1810,1
2818,-233,1771,1
2778,-282,1733,1
2730,-307,1707,1
2695,-314,1673,1
2649,-319,1661,1
2611,-339,1666,1
2599,-349,1688,1
2611,-394,1713,1
2680,-458,1747,1
2747,-517,1797,1
2757,-576,1809,1
2735,-638,1845,1
2710,-746,1887,1
2688,-815,1968,1
2608,-877,1993,1
2526,-929,1996,1
2452,-1034,1904,1
2366,-1128,1758,1
2303,-1182,1562,1
2289,-1181,1414,1
2395,-1199,1281,1
2613,-858,1361,1
2965,-405,1580,1
3310,-270,1725,1
3594,-250,1872,1
3820,-219,2024,1
3981,-184,2130,1
4092,-168,2169,1
4168,-132,2163,1
4198,-127,2091,1
4168,-138,2010,1
4161,-159,2024,1
4194,-191,2136,1
4256,-226,2298,1
4340,-301,2446,1
4504,-430,2625,1
4590,-459,2795,1
4505,-479,2916,1
4283,-511,2955,1
3981,-580,2964,1
3609,-656,2930,1
3284,-765,2867,1
2998,-819,2843,1
2788,-889,2808,1
2644,-992,2832,1
2582,-1096,2920,1
2612,-1179,3026,1
2708,-1158,3168,1
3007,-1204,3179,1
3434,-1068,3185,1
3965,-866,3081,1
4501,-890,2802,1
5031,-1063,2519,1
5379,-1249,2413,1
5487,-1364,2408,1
5334,-1411,2448,1
4940,-1223,2538,1
4462,-909,2623,1
4057,-567,2718,1
3913,-258,2750,1
4055,75,2627,1
4416,482,2265,1
4992,846,1684,1
5794,1123,1144,1
6635,1338,930,1
7195,1344,1010,1
7330,1194,1291,1
7003,1000,1523,1
6394,792,1605,1
5682,536,1638,1
4954,339,1739,1
4292,193,1904,1
3902,159,2161,1
3751,136,2257,1
3746,126,2072,1
3810,144,1742,1
3902,120,1379,1
3956,136,985,1
3931,69,606,1
3858,-19,375,1
3738,-240,271,1
3608,-466,302,1
3469,-615,329,1
3363,-631,328,1
3307,-644,289,1
3273,-684,232,1
3262,-747,190,1
3268,-792,123,1
3282,-783,45,1
3310,-755,-32,1
3382,-688,-62,1
3493,-611,-35,1
3676,-538,45,1
3854,-428,199,1
4022,-264,395,1
4202,-158,595,1
4375,-52,805,1
4533,22,946,1
4628,77,1065,1
4637,179,1183,1
4666,207,1293,1
4673,186,1451,1
4626,150,1540,1
4560,96,1567,1
4511,111,1605,1
4424,68,1636,1
4319,34,1696,1
4210,-116,1735,1
4138,-100,1707,1
4029,-134,1623,1
3908,-97,1547,1
3747,-84,1444,1
3610,-98,1369,1
3526,-109,1281,1
3391,-48,1259,1
3188,62,1254,1
3081,65,1216,1
3032,-6,1166,1
3039,-60,1140,1
2935,118,1108,1
3070,319,1239,1
2656,1229,1217,1
1968,3067,1492,1
2193,1908,1317,1
2570,659,863,1
2903,792,1191,1
3170,295,1031,1
3355,-388,793,1
3620,-864,720,1
3893,-903,906,1
3887,-1135,752,1
3897,-1451,751,1
3849,-1294,871,1
3860,-1311,884,1
3614,-848,989,1
3257,83,1523,1
3321,-607,1197,1
3546,-1289,720,1
3466,-970,864,1
3318,-845,1090,1
3241,-843,1184,1
3267,-825,1301,1
3237,-774,1312,1
3103,-770,1303,1
2922,-582,1325,1
2761,-470,1330,1
2655,-403,1281,1
2786,-539,1250,1
3018,-671,1318,1
3210,-723,1427,1
3251,-695,1447,1
3225,-661,1450,1
3207,-661,1477,1
3208,-633,1502,1
3202,-585,1487,1
3138,-468,1458,1
3078,-332,1444,1
3041,-235,1457,1
3032,-168,1466,1
3044,-84,1456,1
3108,-28,1458,1
3314,-100,1503,1
3566,-233,1526,1
3712,-310,1553,1
3764,-289,1556,1
3765,-232,1553,1
3766,-204,1563,1
3829,-234,1601,1
3927,-300,1630,1
3924,-296,1657,1
3904,-279,1708,1
3887,-273,1773,1
3892,-308,1800,1
3895,-358,1799,1
3884,-422,1773,1
3855,-484,1782,1
3857,-552,1840,1
3946,-680,1769,1
3935,-772,1916,1
3811,-626,1863,1
3650,-541,1799,1
3624,-569,1781,1
3671,-606,1817,1
3737,-632,1877,1
3725,-599,1877,1
3617,-430,1878,1
3473,-280,1850,1
3286,-57,1851,1
3289,28,1966,1
3488,-81,1985,1
3641,169,2296,1
3569,2336,3203,1
3429,1153,2859,1
4127,-2835,1249,1
4764,-3707,497,1
4547,-2087,1510,1
4161,-1169,2214,1
3994,-1449,2219,1
4167,-1848,1926,1
4328,-1626,1950,1
4317,-1138,2232,1
4292,-692,2506,1
4376,-484,2499,1
4620,-620,2417,1
4858,-810,2229,1
5018,-970,2064,1
5099,-1064,1912,1
5150,-1108,1807,1
5211,-1085,1810,1
5259,-1034,1898,1
5290,-991,1918,1
5219,-848,1799,1
5171,-779,1722,1
5210,-733,1672,1
5311,-729,1586,1
5412,-804,1479,1
5355,-854,1290,1
5232,-800,1204,1
5125,-742,1204,1
5021,-653,1183,1
4925,-564,1095,1
4783,-441,950,1
4565,-281,811,1
4253,-108,559,1
3915,93,273,1
3553,305,39,1
3239,501,-60,1
3001,680,-41,1
2835,817,89,1
2772,944,275,1
2765,1132,492,1
2880,1338,757,1
3161,1342,1118,1
3572,1226,1565,1
4035,1322,1926,1
4549,1344,2214,1
5028,1102,2250,1
5415,790,2142,1
5721,346,2142,1
5625,-28,2007,1
5029,190,1827,1
4484,455,1707,1
4259,469,1695,1
4357,272,1706,1
4932,-115,1876,1
5406,-627,1881,1
5586,-945,1718,1
5558,-1088,1691,1
5408,-1162,1735,1
5193,-1328,1605,1
4903,-1369,1481,1
4643,-1547,1311,1
4400,-1667,1189,1
4147,-1449,1156,1
3934,-1376,1035,1
3762,-1258,1022,1
3637,-1181,900,1
3549,-1132,859,1
3449,-854,963,1
3226,-575,923,1
3026,-485,951,1
2869,-594,987,1
2838,-643,1187,1
2867,-990,1192,1
2855,-985,1288,1
2783,-788,1397,1
2803,-755,1366,1
2854,-529,1476,1
2907,-339,1558,1
2893,-287,1560,1
2848,-129,1521,1
2799,20,1517,1
2783,-114,1430,1
2921,-898,1250,1
2891,-872,1240,1
2817,-808,1073,1
2895,-239,1402,1
2865,700,1878,1
2997,471,1904,1
3068,641,1910,1
3296,-34,1607,1
3208,188,1510,1
3200,225,1538,1
