accelerometer_x,accelerometer_y,accelerometer_z,fall
3942,520,949,0
3998,539,950,0
4049,545,957,0
4094,544,970,0
4135,539,982,0
4164,523,992,0
4194,506,1008,0
4212,480,1024,0
4238,445,1063,0
4271,398,1106,0
4309,329,1162,0
4357,248,1221,0
4419,153,1281,0
4483,28,1315,0
4544,-103,1336,0
4597,-235,1333,0
4625,-352,1293,0
4634,-450,1205,0
4622,-527,1107,0
4605,-588,1017,0
4586,-634,951,0
4570,-670,892,0
4563,-696,839,0
4546,-689,789,0
4508,-652,701,0
4438,-575,585,0
4347,-474,454,0
4228,-337,332,0
4109,-190,224,0
4003,-87,116,0
3928,-53,-1,0
3887,-76,-131,0
3879,-115,-267,0
3893,-164,-397,0
3927,-196,-518,0
3978,-222,-632,0
4044,-267,-734,0
4119,-327,-832,0
4193,-408,-936,0
4263,-521,-1060,0
4329,-667,-1185,0
4395,-821,-1258,0
4454,-986,-1286,0
4518,-1164,-1253,0
4591,-1335,-1134,0
4699,-1528,-905,0
4810,-1749,-672,0
4893,-1981,-496,0
4934,-2217,-396,0
4942,-2456,-369,0
4908,-2645,-371,0
4836,-2782,-349,0
4705,-2852,-295,0
4555,-2893,-215,0
4410,-2882,-114,0
4270,-2807,-17,0
4144,-2673,71,0
4023,-2479,141,0
3903,-2249,191,0
3785,-1995,208,0
3687,-1732,216,0
3614,-1471,229,0
3547,-1210,243,0
3490,-955,235,0
3457,-703,203,0
3452,-452,183,0
3484,-214,166,0
3564,11,161,0
3690,210,169,0
3855,391,188,0
4030,553,181,0
4204,677,101,0
4378,772,15,0
4555,856,-54,0
4725,908,-113,0
4889,926,-143,0
5052,898,-135,0
5197,830,-87,0
5319,723,-23,0
5393,598,36,0
5416,461,73,0
5375,340,96,0
5265,245,130,0
5109,156,194,0
4939,60,273,0
4774,-46,363,0
4608,-154,454,0
4443,-248,526,0
4285,-334,574,0
4139,-420,588,0
3988,-498,579,0
3850,-572,547,0
3728,-641,516,0
3623,-696,496,0
3541,-733,485,0
3475,-756,486,0
3428,-759,498,0
3402,-750,519,0
3386,-722,551,0
3385,-698,591,0
3395,-675,623,0
3415,-659,661,0
3435,-650,688,0
3458,-651,708,0
3490,-649,723,0
3519,-642,731,0
3550,-623,741,0
3585,-588,750,0
3619,-552,760,0
3649,-496,763,0
3674,-438,756,0
3701,-373,748,0
3713,-303,746,0
3717,-241,747,0
3716,-188,756,0
3704,-147,765,0
3687,-114,761,0
3672,-93,765,0
3662,-73,766,0
3640,-54,774,0
3622,-36,793,0
3608,-23,817,0
3583,-13,840,0
3568,-9,870,0
3554,-21,893,0
3547,-60,902,0
3541,-93,890,0
3537,-137,861,0
3535,-167,838,0
3534,-195,812,0
3542,-214,785,0
3551,-230,768,0
3565,-243,760,0
3584,-249,751,0
3604,-261,739,0
3627,-269,716,0
3647,-280,685,0
3668,-292,651,0
3682,-308,624,0
3699,-334,601,0
3710,-357,575,0
3711,-384,546,0
3705,-413,520,0
3698,-443,504,0
3693,-464,495,0
3690,-485,499,0
3696,-514,504,0
3706,-541,505,0
3713,-559,502,0
3732,-580,495,0
3766,-605,488,0
3813,-629,501,0
3874,-647,526,0
3948,-668,558,0
4025,-690,590,0
4117,-707,624,0
4209,-717,650,0
4298,-735,675,0
4367,-746,688,0
4422,-753,694,0
4462,-749,695,0
4479,-736,692,0
4479,-712,702,0
4462,-679,721,0
4439,-640,755,0
4423,-598,796,0
4399,-527,862,0
4378,-449,925,0
4363,-367,986,0
4342,-273,1046,0
4322,-172,1090,0
4295,-78,1111,0
4258,18,1114,0
4211,108,1104,0
4163,186,1094,0
4123,266,1101,0
4087,349,1121,0
4053,437,1157,0
4027,509,1211,0
4007,561,1262,0
3984,589,1278,0
3963,586,1253,0
3933,557,1184,0
3891,510,1073,0
3857,444,938,0
3838,370,816,0
3851,281,728,0
3909,190,680,0
4003,96,669,0
4129,3,684,0
4287,-120,701,0
4440,-255,673,0
4577,-415,574,0
4689,-604,414,0
4797,-805,234,0
4916,-1024,78,0
5060,-1234,-32,0
5221,-1425,-83,0
5408,-1589,-78,0
5621,-1716,-38,0
5858,-1823,17,0
6089,-1911,75,0
6302,-1980,121,0
6473,-2042,159,0
6586,-2101,195,0
6607,-2162,212,0
6519,-2177,233,0
6299,-2130,251,0
5966,-2016,280,0
5562,-1864,312,0
5144,-1721,334,0
4719,-1601,347,0
4326,-1506,375,0
3943,-1420,403,0
3573,-1318,440,0
3224,-1233,490,0
2916,-1161,537,0
2645,-1109,582,0
2397,-1065,606,0
2174,-1020,609,0
1989,-975,576,0
1840,-923,509,0
1738,-850,416,0
1687,-771,315,0
1692,-687,200,0
1744,-607,87,0
1843,-538,-21,0
1988,-477,-104,0
2173,-415,-151,0
2381,-361,-180,0
2601,-319,-207,0
2836,-290,-228,0
3078,-281,-247,0
3325,-302,-272,0
3575,-344,-286,0
3826,-407,-308,0
4063,-494,-329,0
4293,-615,-345,0
4507,-774,-357,0
4682,-939,-365,0
4810,-1100,-361,0
4883,-1254,-345,0
4913,-1404,-322,0
4898,-1543,-290,0
4866,-1667,-258,0
4817,-1773,-216,0
4746,-1842,-172,0
4653,-1874,-124,0
4561,-1882,-78,0
4471,-1864,-29,0
4387,-1836,27,0
4307,-1802,88,0
4246,-1766,138,0
4190,-1714,175,0
4145,-1631,205,0
4107,-1522,237,0
4071,-1400,269,0
4037,-1279,303,0
4024,-1165,331,0
4011,-1051,340,0
4002,-946,333,0
3989,-856,326,0
3980,-776,327,0
3967,-698,336,0
3962,-621,369,0
3959,-551,412,0
3953,-493,454,0
3948,-462,494,0
3934,-455,516,0
3921,-455,514,0
3905,-467,504,0
3885,-485,491,0
3877,-509,476,0
3870,-546,464,0
3862,-582,457,0
3853,-608,436,0
3848,-634,409,0
3845,-654,375,0
3843,-666,359,0
3845,-676,350,0
3849,-689,347,0
3858,-706,336,0
3873,-725,328,0
3893,-740,321,0
3909,-755,303,0
3930,-788,294,0
3955,-818,283,0
3982,-838,281,0
4016,-863,278,0
4044,-874,282,0
4066,-874,288,0
4080,-876,295,0
4087,-883,311,0
4085,-882,330,0
4065,-857,348,0
4039,-817,373,0
4012,-767,403,0
3997,-722,430,0
3985,-668,441,0
3979,-608,446,0
3973,-536,450,0
3971,-460,457,0
3975,-402,455,0
3978,-357,437,0
3977,-317,432,0
3981,-282,446,0
3986,-250,467,0
4005,-220,493,0
4034,-190,526,0
4067,-175,542,0
4103,-171,544,0
4135,-177,508,0
4151,-196,431,0
4156,-216,346,0
4149,-235,271,0
4138,-257,224,0
4129,-269,208,0
4119,-282,210,0
4117,-308,215,0
4115,-334,202,0
4124,-366,181,0
4138,-407,158,0
4159,-449,142,0
4187,-492,137,0
4220,-536,152,0
4255,-569,177,0
4287,-590,201,0
4312,-602,227,0
4327,-597,262,0
4342,-581,309,0
4348,-564,360,0
4341,-543,403,0
4330,-512,431,0
4297,-475,431,0
4256,-444,420,0
4202,-394,400,0
4143,-347,373,0
4092,-315,347,0
4056,-314,324,0
4031,-329,296,0
4025,-383,249,0
4034,-461,181,0
4050,-548,106,0
4067,-637,38,0
4083,-733,-25,0
4092,-846,-88,0
4094,-947,-154,0
4096,-1069,-225,0
4087,-1216,-292,0
4067,-1366,-361,0
4029,-1513,-421,0
3976,-1644,-488,0
3901,-1748,-537,0
3808,-1811,-580,0
3705,-1855,-607,0
3602,-1883,-617,0
3501,-1893,-586,0
3410,-1872,-534,0
3333,-1832,-485,0
3277,-1770,-460,0
3258,-1686,-464,0
3280,-1608,-476,0
3327,-1521,-513,0
3399,-1426,-552,0
3484,-1322,-586,0
3600,-1226,-589,0
3745,-1139,-555,0
3915,-1084,-501,0
4088,-1053,-443,0
4259,-1023,-379,0
4420,-994,-317,0
4565,-953,-263,0
4691,-906,-210,0
4803,-865,-155,0
4890,-801,-86,0
4960,-755,-40,0
5002,-720,1,0
5022,-696,41,0
5018,-689,52,0
4997,-676,66,0
4974,-656,101,0
4934,-641,135,0
4882,-613,174,0
4820,-590,200,0
4747,-585,224,0
4662,-589,229,0
4576,-594,208,0
4492,-576,213,0
4431,-544,264,0
4398,-506,358,0
4372,-476,449,0
4342,-462,486,0
4309,-461,479,0
4269,-444,448,0
4231,-416,408,0
4200,-381,391,0
4182,-339,399,0
4174,-290,437,0
4176,-238,493,0
4171,-188,553,0
4156,-153,606,0
4129,-130,646,0
4086,-111,672,0
4028,-103,698,0
3956,-107,726,0
3881,-123,751,0
3807,-141,769,0
3736,-163,790,0
3675,-195,824,0
3624,-221,870,0
3589,-242,925,0
3564,-272,981,0
3547,-298,1024,0
3537,-323,1053,0
3529,-362,1057,0
3513,-393,1060,0
3493,-419,1059,0
3490,-452,1067,0
3499,-471,1099,0
3525,-485,1144,0
3558,-491,1187,0
3590,-485,1207,0
3617,-483,1192,0
3631,-491,1153,0
3626,-493,1086,0
3614,-484,1017,0
3598,-465,979,0
3585,-444,973,0
3582,-431,1000,0
3589,-437,1055,0
3606,-462,1118,0
3619,-518,1165,0
3621,-600,1178,0
3602,-706,1156,0
3561,-823,1091,0
3502,-945,995,0
3433,-1055,905,0
3371,-1139,850,0
3332,-1201,843,0
3318,-1256,874,0
3335,-1302,939,0
3367,-1343,1005,0
3428,-1394,1090,0
3504,-1442,1171,0
3587,-1488,1237,0
3663,-1539,1267,0
3732,-1593,1252,0
3782,-1625,1185,0
3809,-1632,1095,0
3831,-1606,1001,0
3857,-1552,932,0
3900,-1479,908,0
3953,-1386,913,0
4013,-1290,922,0
4058,-1199,919,0
4090,-1108,890,0
4097,-1019,847,0
4092,-931,797,0
4062,-851,761,0
4032,-769,756,0
3989,-694,770,0
3944,-626,790,0
3899,-562,825,0
3869,-501,891,0
3859,-437,995,0
3868,-392,1124,0
3890,-373,1249,0
3919,-372,1369,0
3945,-386,1476,0
3966,-401,1580,0
3985,-413,1669,0
3987,-433,1735,0
3981,-473,1752,0
3954,-515,1748,0
3903,-497,1767,0
3840,-450,1764,0
3793,-408,1763,0
3761,-375,1766,0
