accelerometer_x,accelerometer_y,accelerometer_z,fall
3670,-1043,-1767,0
3840,-1215,-1492,0
4045,-1333,-1119,0
4244,-1421,-849,0
4415,-1507,-699,0
4557,-1555,-637,0
4681,-1622,-686,0
4827,-1763,-760,0
4988,-1965,-789,0
5176,-2196,-808,0
5400,-2424,-788,0
5644,-2617,-737,0
5887,-2726,-675,0
6114,-2724,-558,0
6302,-2669,-405,0
6352,-2515,-269,0
6301,-2298,-145,0
6235,-2091,-57,0
6148,-1909,-24,0
5988,-1720,-31,0
5767,-1508,-57,0
5517,-1268,-91,0
5215,-982,-127,0
4878,-632,-150,0
4562,-271,-150,0
4267,169,-121,0
3986,669,-149,0
3729,1172,-217,0
3501,1600,-320,0
3309,1945,-442,0
3175,2219,-549,0
3114,2438,-576,0
3134,2614,-498,0
3245,2696,-347,0
3479,2580,-166,0
3786,2366,44,0
4066,2142,217,0
4272,1919,313,0
4410,1712,369,0
4497,1504,407,0
4549,1290,437,0
4569,1065,493,0
4566,813,540,0
4557,504,582,0
4536,209,646,0
4486,-78,705,0
4411,-374,732,0
4334,-659,767,0
4254,-907,825,0
4161,-1066,887,0
4041,-1151,919,0
3900,-1179,909,0
3764,-1168,880,0
3641,-1116,857,0
3524,-1034,821,0
3428,-934,789,0
3345,-826,769,0
3283,-709,744,0
3247,-592,711,0
3229,-478,674,0
3225,-357,647,0
3222,-226,634,0
3225,-105,624,0
3241,-6,625,0
3263,91,645,0
3288,170,675,0
3316,239,709,0
3336,305,755,0
3349,355,792,0
3344,398,824,0
3334,417,854,0
3323,407,891,0
3311,390,924,0
3300,361,960,0
3273,321,999,0
3233,290,1036,0
3174,251,1068,0
3107,211,1081,0
3043,157,1079,0
2991,102,1067,0
2955,57,1076,0
2929,27,1099,0
2906,10,1108,0
2897,-7,1093,0
2911,-26,1076,0
2941,-67,1058,0
2974,-106,1030,0
3014,-134,994,0
3078,-176,954,0
3149,-230,926,0
3219,-282,880,0
3294,-346,821,0
3367,-410,757,0
3436,-477,694,0
3504,-534,625,0
3566,-603,543,0
3637,-690,461,0
3731,-777,414,0
3846,-854,387,0
3978,-929,400,0
4114,-998,443,0
4243,-1062,479,0
