-0.91,0.14,0.27,-5.49,-0.37,-10.31
-0.88,0.13,0.27,-4.21,-3.72,-5.37
-0.88,0.14,0.28,-11.54,-9.16,-0.49
-0.92,0.14,0.29,-14.16,-12.63,1.89
-0.93,0.16,0.29,-11.96,-5.92,4.15
-0.91,0.15,0.28,4.15,6.10,4.33
-0.83,0.13,0.26,16.60,18.01,3.17
-0.82,0.11,0.25,-4.15,9.16,1.77
-0.80,0.13,0.23,-15.87,-0.92,3.78
-0.72,0.14,0.21,4.82,7.20,12.76
-0.47,0.16,0.19,25.51,12.27,30.64
-0.20,0.12,0.15,59.94,-11.05,31.25
-0.12,0.11,0.11,33.75,-82.58,12.51
-0.11,0.08,0.05,42.91,-124.76,-14.16
0.01,0.05,-0.02,70.25,-128.85,-30.58
-0.00,-0.05,-0.05,93.38,-111.21,-34.55
-0.12,-0.07,-0.07,7.39,-43.58,-29.48
-0.06,0.02,-0.07,-17.27,67.69,146.67
-0.96,-0.64,0.01,84.72,-50.11,33.14
-1.52,-0.81,-0.02,-163.15,-115.42,-121.7
-2.07,-0.38,-0.10,-770.14,-97.29,-104.43
-1.63,-0.02,-0.01,-905.33,60.12,199.95
-1.05,0.11,0.05,-298.65,155.40,333.80
-1.59,-0.31,0.12,312.13,114.07,140.44
-1.94,-0.69,0.13,682.74,72.27,19.65
-3.97,-0.69,0.58,310.49,124.51,4.88
-3.17,-0.09,0.52,25.94,151.67,-40.47
-1.23,-0.33,0.05,217.22,110.60,492.68
-1.15,-0.18,0.09,201.29,184.69,242.92
-1.31,-0.40,0.12,343.32,57.13,31.37
-0.91,-0.36,0.07,172.73,-0.06,104.37
-0.93,-0.29,0.07,-32.78,-15.14,77.82
-1.37,-0.31,0.14,-160.40,-63.42,-56.21
-1.43,-0.29,0.16,-140.99,-67.69,-105.04
-1.06,-0.26,0.11,-93.69,-64.70,-94.85
-0.90,-0.28,0.08,-89.84,-101.81,-142.82
-1.16,-0.30,0.12,-139.71,-69.95,-234.86
-1.55,-0.37,0.20,-124.33,-87.46,-293.52
-1.56,-0.36,0.19,-118.47,-127.26,-284.67
-1.26,-0.20,0.14,-153.69,-88.56,-129.27
-1.18,-0.16,0.14,-14.04,-13.00,-151.79
-1.05,-0.22,0.10,184.20,55.73,-164.00
-0.98,-0.30,0.09,211.24,106.81,-143.68
-1.09,-0.33,0.11,112.06,130.62,-139.65
-1.31,-0.26,0.14,-3.11,117.13,-24.11
-1.01,-0.17,0.11,26.00,140.26,32.53
-0.76,-0.17,0.08,108.09,123.60,81.42
