-0.28,-0.94,-0.02,-10.74,1.95,-2.44
-0.27,-0.95,-0.01,-6.65,2.56,-3.78
-0.25,-0.97,0.01,0.43,4.21,-1.71
-0.22,-1.00,-0.01,5.98,3.91,1.89
-0.21,-0.99,-0.01,0.06,-0.73,3.48
-0.22,-0.98,-0.02,-7.20,-5.00,2.38
-0.24,-0.95,-0.01,-12.63,-10.93,0.00
-0.24,-0.95,-0.01,-9.58,-13.98,0.55
-0.24,-0.97,0.01,-2.32,-18.49,1.53
-0.23,-1.02,0.02,3.11,-16.05,5.25
-0.20,-1.00,-0.03,5.62,-14.95,12.57
-0.18,-0.99,-0.05,6.47,-18.13,10.80
-0.18,-1.01,0.00,-12.51,-22.52,3.36
-0.20,-1.00,0.01,-21.30,-22.58,4.58
-0.20,-0.99,-0.01,-14.10,-22.16,10.50
-0.20,-0.95,-0.03,-6.71,-25.39,15.62
-0.18,-0.97,-0.07,-19.53,-36.01,7.26
-0.16,-0.92,-0.13,-5.62,-41.69,6.47
-0.16,-0.95,-0.09,19.29,-45.59,7.14
-0.15,-1.03,-0.03,11.35,-41.32,15.20
-0.16,-1.03,-0.03,5.98,-36.07,18.55
-0.18,-1.02,0.06,-5.31,-24.84,16.30
-0.16,-0.96,-0.09,-16.48,-17.88,12.88
-0.11,-0.96,-0.15,-4.70,-29.72,10.38
-0.07,-1.00,-0.12,20.81,-39.18,10.93
-0.09,-1.04,-0.10,14.65,-38.88,8.85
-0.12,-0.99,-0.05,-4.52,-54.32,10.44
-0.12,-0.96,-0.08,-2.75,-54.38,6.53
-0.16,-0.99,-0.03,-21.24,-48.77,-3.05
-0.25,-1.00,0.19,-28.56,-36.80,2.50
-0.23,-1.00,0.12,-26.31,-19.47,5.86
-0.09,-1.01,-0.08,-4.64,-7.57,5.49
-0.05,-0.94,-0.09,-6.41,-6.04,3.36
-0.12,-0.96,0.10,-17.94,-5.86,-5.00
-0.10,-1.02,0.13,-9.03,0.73,-8.00
0.03,-1.10,-0.05,11.17,8.67,-2.62
0.09,-1.08,-0.08,32.84,5.68,3.72
0.07,-1.02,-0.02,-4.27,20.39,12.33
0.07,-0.98,-0.07,-10.99,22.71,13.06
0.09,-0.94,-0.08,0.67,7.20,14.28
0.03,-0.89,-0.07,-15.81,7.75,10.50
-0.15,-0.99,-0.08,-22.95,21.30,4.76
-0.29,-1.13,0.09,14.34,16.66,8.85
-0.26,-1.16,0.09,18.07,23.50,11.60
-0.17,-0.95,-0.08,-16.85,33.87,12.70
-0.23,-0.85,-0.06,-108.03,39.98,-6.53
-0.44,-0.97,0.28,-78.31,52.12,-1.34
-0.44,-1.15,0.31,-20.51,52.49,14.65
-0.34,-1.07,0.06,46.57,34.91,27.16
-0.27,-1.15,-0.10,-2.14,17.03,-1.59
-0.34,-1.03,0.27,-82.34,5.92,-24.90
-0.23,-0.84,0.22,-119.51,41.56,-20.26
-0.18,-0.72,0.23,-98.14,53.10,-5.49
-0.11,-0.76,0.31,-47.55,51.45,-9.70
-0.04,-0.80,0.18,-15.81,51.57,-9.46
-0.02,-0.86,0.18,-2.62,52.00,-6.96
-0.03,-0.90,0.26,-0.37,55.05,-4.58
-0.09,-0.95,0.32,-4.94,67.63,2.01
-0.13,-1.08,0.35,24.41,59.63,2.14
-0.03,-1.16,0.30,49.56,43.82,4.88
-0.07,-1.00,0.22,-25.94,32.23,7.51
-0.23,-0.90,0.32,-51.09,9.83,-12.51
-0.30,-0.98,0.37,-2.81,2.56,-20.26
-0.26,-1.13,0.32,28.99,-8.54,-23.86
-0.21,-1.13,0.27,15.99,-15.87,-27.47
-0.18,-1.08,0.28,-6.90,-12.57,-25.27
-0.17,-0.94,0.25,-1.04,2.75,-13.67
-0.17,-0.78,0.28,20.02,12.33,-0.43
-0.12,-0.77,0.31,35.22,6.47,3.11
-0.11,-0.72,0.20,45.35,-5.31,3.42
-0.05,-0.76,0.04,86.73,-25.09,-5.80
-0.11,-0.91,0.01,62.07,-28.44,-8.36
-0.21,-0.98,0.11,17.82,-35.46,-4.76
-0.38,-1.02,0.32,-17.70,-29.05,0.18
-0.41,-1.01,0.31,-18.86,-14.47,-1.83
-0.38,-1.01,0.26,-0.79,-12.51,-0.55
-0.24,-1.06,0.22,11.60,-19.10,9.58
-0.26,-1.02,0.17,12.94,-27.47,-1.95
-0.35,-0.86,0.21,-16.05,-33.39,-21.48
-0.39,-0.79,0.23,-4.21,-16.54,-36.01
-0.22,-1.09,0.23,31.74,-2.50,-7.20
-0.02,-1.21,0.11,50.54,25.02,19.84
0.09,-1.18,0.12,30.03,36.19,18.55
-0.02,-0.98,0.23,-71.29,-1.28,-17.33
-0.09,-0.80,0.31,-117.80,-70.98,-38.64
-0.09,-0.86,0.22,-31.80,-64.45,-26.98
-0.10,-1.04,0.20,29.54,-41.38,7.87
-0.14,-1.12,0.25,60.24,-24.17,23.44
-0.01,-1.12,0.10,47.79,14.71,19.17
0.05,-1.11,0.03,11.11,18.80,7.14
0.06,-1.02,0.13,-44.07,-11.41,7.39
0.03,-0.95,0.32,-45.59,-6.90,14.10
0.04,-0.96,0.32,-8.67,9.70,30.64
0.06,-0.97,0.21,15.81,2.87,38.09
0.03,-0.99,0.22,22.83,-14.71,40.28
0.02,-1.01,0.22,27.65,-16.72,35.83
-0.03,-0.97,0.21,13.00,-20.87,28.26
-0.06,-0.97,0.21,-2.44,-23.01,19.23
-0.12,-0.94,0.24,0.67,-21.00,15.14
-0.14,-0.90,0.19,15.32,-21.30,10.44
-0.10,-0.93,0.04,41.08,-16.91,0.06
-0.06,-0.94,-0.06,47.30,-13.31,-8.85
-0.03,-0.93,-0.09,29.97,-20.51,-14.83
-0.04,-1.04,-0.15,15.87,-11.23,-20.08
-0.08,-1.06,-0.02,-42.24,-18.55,-20.45
