-0.00,-0.77,0.66,-4.09,0.24,1.22
0.01,-0.75,0.66,-4.70,0.37,1.22
0.00,-0.74,0.67,-3.36,0.55,0.92
0.01,-0.75,0.67,-1.65,1.28,0.06
-0.01,-0.75,0.66,-0.49,-0.18,0.31
-0.01,-0.76,0.66,1.95,-0.18,1.04
-0.01,-0.77,0.67,1.83,0.37,-0.12
-0.01,-0.76,0.67,0.31,-0.06,-3.11
0.02,-0.75,0.65,2.38,0.31,-4.82
0.03,-0.76,0.66,6.41,1.59,-1.65
0.02,-0.78,0.67,7.26,0.61,-0.61
0.01,-0.76,0.64,5.07,-1.53,0.67
0.01,-0.76,0.60,6.47,-2.38,2.50
-0.02,-0.77,0.61,10.01,-3.30,4.39
-0.03,-0.80,0.59,12.39,-2.81,3.36
-0.04,-0.80,0.58,9.89,-1.16,2.26
-0.02,-0.79,0.63,13.85,7.26,7.02
0.01,-0.78,0.65,15.08,8.54,9.09
-0.00,-0.78,0.69,13.49,3.11,6.65
0.00,-0.80,0.69,10.86,0.73,4.52
0.02,-0.80,0.66,7.75,0.00,1.65
0.02,-0.80,0.65,7.20,0.37,0.79
0.04,-0.82,0.56,4.70,-2.50,-1.46
0.03,-0.79,0.56,3.05,-6.16,-1.59
0.02,-0.78,0.56,1.40,-3.23,0.49
0.05,-0.82,0.52,1.28,-4.33,2.01
0.01,-0.83,0.57,2.62,-8.36,3.11
-0.01,-0.82,0.61,-2.99,-2.50,3.60
0.02,-0.81,0.61,-3.23,3.91,2.20
0.02,-0.76,0.65,-1.04,4.88,-0.67
-0.02,-0.79,0.68,1.71,8.85,-1.16
-0.02,-0.80,0.58,9.77,-0.24,3.97
-0.06,-0.89,0.59,14.10,1.22,-5.07
-0.10,-0.82,0.55,5.43,4.15,-9.64
0.01,-0.85,0.66,20.63,3.17,-16.72
0.01,-0.84,0.65,30.09,-6.16,-12.33
-0.03,-0.91,0.70,36.44,-8.48,-10.80
-0.04,-0.94,0.69,44.19,-8.48,-8.79
-0.00,-0.94,0.62,41.02,-10.74,-13.24
0.00,-0.94,0.54,45.10,-11.72,-14.16
-0.03,-0.95,0.50,54.14,-5.74,-8.06
-0.03,-1.02,0.53,65.55,0.49,3.48
0.01,-1.02,0.45,60.49,1.71,8.67
0.02,-0.98,0.35,42.24,3.85,3.60
-0.02,-0.91,0.31,39.18,3.30,-8.30
-0.06,-0.88,0.34,48.89,6.65,-13.12
-0.08,-0.95,0.37,57.56,11.29,-17.33
-0.04,-0.91,0.35,30.03,9.28,-11.90
-0.04,-0.89,0.25,31.74,16.72,-12.70
-0.04,-0.89,0.25,32.29,19.84,-7.75
0.02,-1.00,0.24,26.00,15.81,-2.01
0.00,-0.97,0.23,1.65,-0.31,-4.88
-0.03,-0.95,0.24,-1.34,-8.12,-5.31
-0.05,-0.99,0.24,1.28,-6.96,-5.43
-0.03,-1.02,0.24,4.58,-7.51,-0.31
-0.02,-0.97,0.20,-2.20,-12.51,1.65
-0.04,-0.96,0.21,-0.73,-7.39,-5.74
-0.06,-1.00,0.29,13.85,1.65,-5.13
-0.02,-1.02,0.25,17.21,2.75,2.20
-0.03,-0.98,0.22,5.31,-0.92,2.56
-0.06,-0.98,0.24,4.76,-0.79,-0.18
-0.06,-1.03,0.29,11.17,0.79,1.83
-0.04,-1.01,0.27,14.89,1.89,5.43
-0.05,-0.99,0.23,14.65,7.32,7.20
-0.05,-1.00,0.25,13.24,6.16,2.62
-0.05,-1.04,0.28,19.90,5.19,0.06
-0.04,-1.02,0.23,16.05,5.37,0.55
-0.05,-1.00,0.20,12.27,2.81,-3.30
-0.06,-1.02,0.20,14.47,2.75,-5.98
-0.08,-0.97,0.21,13.49,7.81,-6.96
-0.10,-0.93,0.20,21.30,13.73,-5.80
-0.06,-0.95,0.14,39.92,25.45,-0.79
-0.05,-1.05,0.21,31.92,30.27,-1.53
-0.07,-1.01,0.22,7.63,19.78,-2.69
-0.07,-1.00,0.22,2.99,11.47,-4.82
-0.07,-1.01,0.18,0.31,10.38,-5.86
-0.06,-1.04,0.18,-5.49,11.11,-5.13
-0.06,-1.03,0.20,-16.05,12.39,-6.47
-0.06,-0.97,0.22,-33.08,9.52,-5.74
-0.06,-0.94,0.21,-23.07,8.42,-4.58
-0.06,-0.92,0.18,-3.91,9.58,-3.60
-0.08,-0.94,0.19,1.22,11.23,-3.30
-0.09,-0.94,0.19,11.17,16.66,3.72
-0.05,-0.99,0.17,14.59,17.58,4.21
-0.06,-0.98,0.20,-7.69,5.80,1.22
-0.06,-0.90,0.18,-13.31,-2.01,1.59
-0.03,-0.92,0.19,0.79,-2.01,0.00
-0.02,-0.98,0.19,12.51,2.20,-0.67
-0.01,-1.00,0.16,21.97,-4.03,0.18
-0.07,-0.91,0.15,40.22,-4.33,4.58
-0.06,-0.95,0.18,49.62,0.31,3.36
-0.01,-1.07,0.11,24.84,2.14,-2.38
-0.02,-1.06,0.07,6.71,4.58,-1.28
-0.07,-0.93,0.13,-0.55,1.83,6.47
-0.07,-0.89,0.16,6.41,2.50,7.75
-0.02,-0.92,0.11,22.58,14.34,7.57
0.02,-1.05,0.07,11.66,16.91,7.26
0.03,-0.97,0.08,-5.43,6.96,10.19
0.02,-0.89,0.07,-10.80,3.30,12.70
0.01,-0.88,0.03,-14.65,11.41,9.83
0.00,-0.95,0.05,-10.74,13.79,6.10
0.02,-0.97,0.07,-1.71,11.41,4.52
0.02,-0.94,0.03,-6.41,11.11,5.49
0.01,-0.92,-0.01,-4.58,13.18,6.10
0.05,-1.02,0.02,1.10,13.37,9.89
0.01,-0.99,0.12,-11.29,6.35,9.58
-0.02,-0.95,0.17,-27.53,-3.48,8.61
-0.01,-1.01,0.12,-20.63,3.48,3.85
0.00,-1.02,0.11,-12.63,6.53,5.49
0.03,-1.04,0.10,-11.84,10.38,5.98
0.04,-1.01,0.14,-21.55,5.31,5.13
0.05,-0.96,0.11,-24.54,3.23,0.18
0.04,-0.93,0.08,-5.86,6.71,-0.73
0.04,-0.94,0.12,5.98,4.94,-0.12
0.05,-0.99,0.14,4.21,5.55,-0.18
0.05,-0.99,0.11,6.84,6.29,1.65
0.01,-0.97,0.12,9.64,5.80,2.38
-0.00,-1.00,0.16,17.70,5.98,2.14
-0.00,-1.04,0.15,18.55,7.93,1.22
-0.01,-1.01,0.14,6.77,6.04,0.00
-0.02,-0.98,0.13,2.69,6.47,-0.85
0.00,-0.99,0.13,4.94,8.06,-0.12
0.00,-0.98,0.13,4.39,5.68,-0.31
0.02,-1.02,0.12,5.31,3.66,-1.71
0.04,-1.01,0.10,7.08,6.71,-1.53
0.05,-1.00,0.11,-1.10,3.85,-3.42
0.06,-0.97,0.11,-5.62,2.14,-4.70
0.05,-0.98,0.13,-2.14,0.79,-1.34
0.02,-1.00,0.17,0.06,2.99,1.04
-0.03,-0.99,0.27,-3.23,5.49,4.76
0.01,-1.07,0.22,12.88,8.48,6.04
0.07,-1.07,0.10,17.03,7.63,9.95
0.06,-1.01,0.08,-7.63,-0.85,4.82
0.02,-0.92,0.10,-23.56,-10.56,-1.53
0.02,-0.92,0.11,-11.23,-7.69,-3.11
0.01,-0.96,0.10,10.19,0.67,1.28
0.06,-0.99,0.09,14.83,-0.31,3.48
0.11,-0.99,0.06,4.39,-7.63,4.88
0.13,-1.00,0.05,4.64,-4.52,6.10
0.13,-0.99,0.13,10.38,-6.65,5.13
0.13,-0.99,0.27,13.12,-18.01,1.10
0.18,-0.99,0.33,-2.56,-29.60,-9.09
0.33,-1.08,0.16,-20.39,-15.32,-13.43
0.37,-1.11,0.08,-23.56,11.84,-1.40
0.21,-0.85,0.25,-25.39,11.05,1.40
0.08,-0.76,0.27,-49.93,-2.20,-11.41
0.10,-0.88,0.06,-27.40,12.02,-7.26
0.16,-1.04,-0.16,-32.23,9.03,-1.95
0.05,-1.25,0.20,-74.52,-10.68,-12.57
-0.10,-1.00,0.41,-27.22,-26.92,12.51
-0.19,-0.87,0.29,-11.29,11.05,5.37
-0.14,-1.03,0.14,3.72,32.29,4.64
-0.18,-1.14,0.26,1.71,29.91,11.47
-0.27,-1.02,0.38,-17.27,8.61,16.66
-0.23,-0.97,0.32,-29.97,-2.50,11.35
-0.09,-1.02,0.26,-20.69,15.62,-10.13
-0.03,-1.01,0.23,-18.43,43.82,-17.03
-0.05,-0.83,0.30,-9.89,31.62,-21.36
-0.07,-0.82,0.35,-3.72,23.01,-20.94
-0.08,-0.86,0.33,4.46,26.49,-15.99
-0.08,-0.91,0.36,11.96,31.56,-8.18
-0.07,-0.94,0.36,16.24,29.05,-3.60
0.01,-0.99,0.29,15.56,28.50,-3.23
0.05,-1.02,0.28,17.21,32.71,-3.23
0.08,-1.06,0.28,12.88,21.18,-2.50
0.01,-1.00,0.31,2.14,11.66,0.18
-0.06,-0.95,0.35,-6.90,2.26,-1.59
-0.07,-0.96,0.33,-5.74,-3.78,-2.26
-0.10,-0.96,0.36,-12.15,-14.40,-3.72
-0.08,-0.93,0.30,-18.43,-22.64,-5.07
-0.10,-0.91,0.29,-17.64,-20.94,-6.84
-0.12,-0.89,0.29,-3.42,-7.39,-9.03
-0.09,-0.92,0.30,7.39,2.44,-5.68
-0.04,-0.97,0.27,21.42,12.57,-0.61
-0.06,-0.97,0.28,17.94,15.99,4.58
-0.07,-0.97,0.34,8.61,5.13,3.23
-0.12,-0.93,0.33,-9.28,-18.07,3.72
-0.12,-0.93,0.29,-7.93,-17.82,3.78
-0.12,-0.95,0.25,7.93,-12.57,-0.61
-0.15,-0.98,0.21,10.86,-1.10,0.61
-0.15,-0.99,0.24,18.19,-2.01,-1.28
-0.05,-1.10,0.16,23.86,-3.05,-9.89
0.02,-1.11,0.07,25.82,-3.48,-3.85
0.03,-1.04,0.15,16.30,-11.23,-1.28
0.01,-0.99,0.28,-4.21,-20.20,-10.62
-0.01,-0.90,0.31,-26.73,-19.23,-18.07
0.03,-0.90,0.17,-18.19,-11.35,-13.61
0.07,-1.00,0.19,31.25,-13.12,13.31
0.14,-1.09,0.22,43.33,-9.83,22.34
0.17,-1.08,0.20,45.35,-3.60,23.62
0.19,-1.04,0.18,34.00,-2.69,18.55
0.18,-0.97,0.17,16.30,-7.14,3.78
0.17,-0.92,0.19,6.04,-13.61,3.36
0.16,-0.92,0.21,9.28,-19.59,3.78
0.17,-0.99,0.16,16.91,-10.38,6.23
0.17,-1.03,0.13,21.55,-8.48,11.47
0.15,-1.03,0.11,20.32,-9.22,12.63
0.13,-0.99,0.11,14.28,-10.07,9.46
0.11,-0.95,0.09,0.37,-10.50,1.34
0.10,-0.93,0.08,2.75,-7.81,-0.06
0.08,-0.91,0.08,10.19,-5.74,2.20
0.08,-0.94,0.08,19.41,-3.66,2.75
0.10,-0.98,0.06,18.68,-2.99,1.34
0.08,-0.97,0.06,9.40,-2.08,-2.14
0.04,-0.96,0.12,4.64,-3.97,-6.47
0.05,-0.98,0.18,8.18,-3.85,-6.29
0.06,-1.02,0.10,17.82,5.62,-3.72
0.05,-1.08,0.10,12.88,1.34,-6.29
0.01,-1.09,0.18,1.71,-5.86,-7.87
0.02,-1.08,0.18,-4.27,-5.92,-7.20
0.03,-1.06,0.16,-0.61,4.46,-1.46
0.04,-1.02,0.10,2.87,12.15,0.43
0.04,-1.00,0.11,-0.43,8.67,-0.73
0.04,-1.01,0.10,-3.36,3.54,-4.46
0.04,-1.01,0.09,1.46,9.83,-5.37
0.02,-0.98,0.11,-3.85,13.00,-6.04
-0.00,-0.96,0.12,-9.83,17.33,-7.39
-0.01,-0.96,0.10,-0.85,25.51,-6.35
0.01,-1.01,0.12,-1.53,33.63,-8.18
0.04,-1.03,0.12,-11.54,41.26,-11.90
0.03,-1.01,0.09,-14.34,41.32,-15.44
0.04,-1.03,0.11,-15.75,39.61,-16.17
0.06,-1.04,0.06,-9.64,45.47,-17.15
0.06,-1.01,0.05,-17.33,41.75,-20.26
0.05,-0.96,0.06,-8.54,38.94,-21.97
0.05,-0.97,0.08,-6.04,41.08,-24.66
0.05,-1.01,0.08,-6.84,42.91,-25.57
-0.01,-1.04,0.06,-5.07,39.00,-23.25
-0.07,-1.04,0.15,-1.34,30.46,-16.05
-0.09,-1.06,0.17,5.55,33.63,-12.70
-0.11,-1.00,0.16,2.56,41.02,-10.80
-0.11,-0.96,0.15,-10.44,47.49,-13.73
-0.10,-0.94,0.17,-12.88,44.74,-17.76
-0.06,-0.97,0.18,-5.80,41.75,-17.52
-0.05,-0.99,0.17,-1.65,40.77,-13.92
-0.09,-0.96,0.19,-1.22,34.85,-8.00
-0.10,-0.96,0.20,1.77,25.57,-8.00
-0.10,-0.98,0.21,-0.43,19.29,-9.64
-0.10,-0.99,0.18,-2.62,15.50,-9.83
-0.11,-0.99,0.18,-6.29,9.77,-6.53
