-0.97,-0.10,0.17,-8.48,2.20,-7.32
-1.00,-0.11,0.17,-6.71,2.20,-6.65
-0.95,-0.09,0.16,-1.71,1.04,-0.37
-0.94,-0.09,0.17,2.20,-1.04,-0.55
-0.97,-0.09,0.17,-7.14,-3.78,0.67
-0.94,-0.07,0.17,-8.61,-4.33,4.94
-0.92,-0.07,0.18,2.93,-4.15,5.92
-0.92,-0.07,0.18,-8.42,-8.85,9.03
-0.90,-0.05,0.18,-15.08,-6.10,10.13
-0.85,-0.06,0.17,0.06,-2.44,8.42
-0.78,-0.05,0.16,-2.08,0.79,4.94
-0.69,-0.04,0.14,-1.40,2.81,5.00
-0.43,-0.02,0.10,11.17,1.16,6.77
-0.29,-0.01,0.08,15.26,-8.42,11.23
-0.13,0.00,0.06,10.86,-34.30,25.39
-0.38,-0.08,0.06,-37.48,-17.46,12.45
-0.74,-0.15,0.09,-48.16,-17.40,-0.24
-0.72,-0.13,0.09,-50.11,-24.05,28.56
-0.58,-0.13,0.06,-7.20,20.63,27.71
-1.26,-0.31,0.15,14.59,56.46,-29.85
-1.84,-0.28,0.25,-44.98,25.09,-65.73
-1.61,-0.19,0.22,-80.08,-33.51,78.74
-1.64,-0.18,0.25,-25.02,-19.53,76.84
-1.50,-0.20,0.24,44.31,-22.77,39.79
-1.71,-0.23,0.24,-8.12,-17.58,-0.06
-1.87,-0.23,0.24,-88.20,-13.61,-39.43
-1.88,-0.18,0.24,-58.04,9.09,-51.27
-1.40,-0.18,0.18,48.28,32.84,-44.37
-1.11,-0.17,0.14,51.64,51.94,-53.10
-1.10,-0.14,0.12,-13.55,54.44,-60.73
-1.14,-0.14,0.13,-4.39,35.28,-58.47
-0.87,-0.10,0.11,29.54,18.37,-30.64
-0.84,-0.09,0.11,28.20,14.40,-24.23
-0.82,-0.06,0.11,4.09,1.59,-15.75
-0.78,-0.04,0.11,9.95,-13.55,0.85
-0.77,-0.04,0.13,18.86,-22.28,2.14
