-0.95,-0.03,0.23,-35.03,-13.24,-48.46
-0.97,-0.03,0.23,-18.37,-0.37,-25.39
-0.98,-0.03,0.23,6.23,10.80,0.49
-0.97,-0.01,0.22,17.46,23.13,22.71
-0.96,0.02,0.22,23.74,29.91,32.59
-0.95,0.03,0.22,33.94,30.46,40.04
-0.97,0.03,0.22,22.89,26.18,37.35
-1.01,0.05,0.22,2.75,21.79,27.40
-1.00,0.06,0.22,3.60,18.25,14.04
-1.01,0.04,0.23,8.06,12.88,1.34
-0.98,0.04,0.23,-9.16,-12.39,-6.29
-1.01,0.05,0.24,-33.02,-24.54,-16.66
-0.97,0.05,0.25,-25.94,-29.79,-22.03
-0.93,0.03,0.25,-21.18,-37.60,-30.09
-0.95,0.02,0.26,-32.65,-38.45,-30.76
-0.96,0.02,0.26,-37.17,-38.70,-25.57
-0.91,0.03,0.26,-31.80,-32.71,-19.78
-0.88,0.04,0.25,-17.82,-12.02,-16.42
-0.93,0.01,0.25,-10.93,4.52,-17.70
-0.93,0.01,0.23,-13.00,18.19,-5.86
-0.94,0.02,0.22,-9.77,30.46,7.39
-0.96,0.04,0.21,1.10,41.44,13.61
-0.91,0.05,0.20,18.07,52.73,23.68
-0.88,0.05,0.19,22.83,52.31,26.86
-0.91,0.06,0.19,5.74,36.19,27.16
-0.95,0.07,0.19,-9.40,16.17,26.25
-0.96,0.08,0.21,-7.87,0.67,24.54
-0.93,0.08,0.21,-7.75,-14.40,21.61
-0.93,0.09,0.21,-20.81,-26.12,6.84
-0.97,0.07,0.23,-28.56,-28.32,-11.47
-0.98,0.05,0.23,-28.32,-28.99,-21.06
-0.97,0.04,0.23,-24.41,-25.51,-25.33
-0.95,0.03,0.23,-21.00,-26.18,-22.64
-0.92,0.04,0.22,-22.22,-20.87,-18.98
-0.93,0.03,0.22,-9.64,-8.24,-17.15
-0.95,0.02,0.22,-5.68,-5.98,-8.24
-0.94,0.06,0.22,-12.02,-2.44,3.11
-0.91,0.07,0.21,7.51,7.93,11.17
-0.90,0.06,0.21,17.03,13.73,10.31
-0.92,0.07,0.20,0.98,11.23,11.66
-0.93,0.08,0.20,-15.69,9.46,12.76
-0.95,0.07,0.19,-1.16,17.15,7.14
-0.96,0.06,0.19,6.65,18.62,5.19
-0.94,0.06,0.18,-2.50,7.39,9.52
-0.95,0.07,0.18,-10.25,3.17,8.30
-0.95,0.08,0.19,-6.65,-7.14,5.68
-0.94,0.08,0.19,-8.48,-11.78,3.11
-0.92,0.09,0.20,-15.50,-13.73,-4.46
-0.91,0.08,0.20,-15.99,-17.15,-12.82
-0.91,0.06,0.19,-21.30,-16.72,-16.24
-0.91,0.06,0.19,-22.40,-9.58,-18.13
-0.91,0.04,0.18,-9.34,-5.07,-14.40
-0.91,0.03,0.18,-9.22,-4.70,-4.03
-0.90,0.06,0.17,-9.64,-0.98,3.60
-0.92,0.04,0.17,8.06,6.35,8.18
-0.94,0.07,0.17,-5.25,-7.02,25.02
-0.89,0.07,0.17,15.01,6.04,12.57
-0.92,0.05,0.17,-8.12,-0.85,8.85
-0.89,0.06,0.16,-20.81,-8.30,10.62
-0.89,0.05,0.16,-15.26,-9.03,4.15
-0.85,0.04,0.16,-13.73,-13.24,8.12
